# in Mpc/h Units 
# (k P_nu(k))
# a= 0.614853
# nk = 757
0.020944 3578.72
0.0296192 1740.37
0.036276 1003.77
0.0418879 635.476
0.0468321 450.003
0.051302 346.063
0.0592384 228.383
0.0628319 192.179
0.0662306 153.153
0.0694632 134.284
0.072552 119.873
0.0755145 87.8396
0.0783651 77.0862
0.0837758 72.4243
0.0863541 50.4692
0.0888577 42.069
0.0912926 41.3315
0.0936642 42.8179
0.0959772 31.1577
0.0982358 28.1936
0.102604 26.3427
0.10472 21.1956
0.106794 18.8562
0.108828 16.3626
0.112787 16.2858
0.114715 15.018
0.118477 14.0846
0.120314 13.4782
0.122123 11.8498
0.123906 10.601
0.125664 8.85441
0.127397 9.21332
0.129107 8.00856
0.132461 5.53802
0.134107 7.64567
0.135732 7.04392
0.137339 6.45729
0.138926 6.95325
0.140496 5.33214
0.142049 5.06944
0.145104 1.66045
0.146608 4.47266
0.148096 4.34204
0.14957 4.32479
0.151029 4.4527
0.152474 4.18067
0.153906 3.74294
0.15673 3.09572
0.158123 3.21598
0.159504 3.20069
0.160874 2.65703
0.163577 3.22725
0.164913 2.3552
0.167552 2.29028
0.168856 2.01603
0.170149 2.42228
0.171434 2.17132
0.172708 2.04422
0.173974 1.84255
0.17523 2.0395
0.177715 2.36973
0.178945 1.34625
0.180167 1.66195
0.18138 1.82877
0.182585 1.20277
0.183782 1.38412
0.184972 1.58289
0.187328 1.22557
0.188496 1.51603
0.190347 1.11821
0.191954 1.36747
0.193094 1.06007
0.194226 1.18518
0.196472 1.07118
0.197585 1.13971
0.199006 1.20124
0.201976 1.09964
0.203059 0.789098
0.205208 0.808388
0.206274 0.972658
0.207335 0.788028
0.20839 0.896367
0.210326 0.828909
0.211524 0.991653
0.213587 0.59121
0.214612 0.640298
0.215631 0.70388
0.216957 0.675049
0.218661 0.524963
0.219662 0.744666
0.223129 0.508293
0.224599 0.492593
0.22618 0.578755
0.22751 0.657146
0.229429 0.499689
0.230383 0.526175
0.231604 0.497639
0.23416 0.40257
0.235095 0.422547
0.236954 0.517782
0.238108 0.456156
0.239975 0.416994
0.241537 0.343211
0.242444 0.389597
0.244844 0.322431
0.246417 0.318645
0.248401 0.335952
0.249576 0.291448
0.251327 0.259619
0.252777 0.332388
0.254191 0.312365
0.25601 0.299615
0.258214 0.278286
0.2594 0.249982
0.26075 0.173066
0.262904 0.234245
0.265657 0.250675
0.266722 0.180384
0.268622 0.190294
0.269844 0.256815
0.271964 0.220084
0.273543 0.207703
0.275842 0.180702
0.277853 0.22458
0.279641 0.190907
0.28148 0.198218
0.282936 0.169446
0.285198 0.180177
0.286404 0.146275
0.288084 0.157678
0.291553 0.143396
0.292736 0.153719
0.294335 0.143435
0.296659 0.129622
0.298323 0.11638
0.300394 0.134137
0.302928 0.112052
0.304588 0.107779
0.305974 0.117518
0.308578 0.108417
0.310884 0.0989657
0.312408 0.0929061
0.314799 0.0973131
0.317265 0.101971
0.319597 0.0843637
0.320771 0.0787721
0.3227 0.0816402
0.32574 0.0826078
0.32795 0.0816235
0.330224 0.0827001
0.331726 0.0681464
0.333831 0.0746113
0.336246 0.0702188
0.338319 0.074377
0.341157 0.0688713
0.343593 0.056913
0.346262 0.0569333
0.347842 0.0508195
0.350326 0.0585533
0.352828 0.0492379
0.354442 0.0525263
0.356776 0.0507995
0.359142 0.0506286
0.361681 0.044772
0.363857 0.0438132
0.366441 0.0403653
0.368657 0.0423167
0.371486 0.0427036
0.374587 0.0367118
0.376839 0.0378961
0.379079 0.0365376
0.38178 0.0288148
0.384712 0.0348815
0.386663 0.0299385
0.389313 0.031513
0.39167 0.0316767
0.394428 0.031844
0.397811 0.028237
0.400019 0.0323998
0.402781 0.0280312
0.405015 0.0267613
0.40766 0.0278374
0.410865 0.0234156
0.413244 0.0244639
0.416084 0.0218778
0.418986 0.0232127
0.421544 0.0218174
0.424534 0.0208348
0.42751 0.0192689
0.430034 0.0203476
0.432751 0.0196716
0.436344 0.0155424
0.438896 0.0190665
0.44171 0.015844
0.444585 0.0164845
0.447784 0.0159972
0.45034 0.0143937
0.453413 0.0139252
0.456575 0.0127154
0.459787 0.0135811
0.462622 0.0129306
0.465862 0.0129484
0.468802 0.0130506
0.471915 0.0115943
0.475472 0.0108671
0.478779 0.0114069
