# in Mpc/h Units 
# (k P_nu(k))
# a= 0.603896
# nk = 757
0.020944 3447.49
0.0296192 1671.97
0.036276 962.69
0.0418879 608.883
0.0468321 430.776
0.051302 330.963
0.0592384 218.107
0.0628319 183.376
0.0662306 146.157
0.0694632 128.029
0.072552 114.208
0.0755145 83.7677
0.0783651 73.4618
0.0837758 68.828
0.0863541 48.0474
0.0888577 40.0667
0.0912926 39.2967
0.0936642 40.6258
0.0959772 29.6275
0.0982358 26.7907
0.102604 25.0018
0.10472 20.1295
0.106794 17.9126
0.108828 15.5473
0.112787 15.4594
0.114715 14.2425
0.118477 13.351
0.120314 12.7774
0.122123 11.2411
0.123906 10.0547
0.125664 8.40846
0.127397 8.73908
0.129107 7.59874
0.132461 5.26504
0.134107 7.24055
0.135732 6.67332
0.137339 6.12161
0.138926 6.58467
0.140496 5.0541
0.142049 4.80249
0.145104 1.59788
0.146608 4.23532
0.148096 4.11249
0.14957 4.08955
0.151029 4.20322
0.152474 3.95309
0.153906 3.5397
0.15673 2.93367
0.158123 3.03932
0.159504 3.01965
0.160874 2.51626
0.163577 3.04513
0.164913 2.22946
0.167552 2.16571
0.168856 1.90861
0.170149 2.28578
0.171434 2.05147
0.172708 1.93145
0.173974 1.73804
0.17523 1.92178
0.177715 2.23345
0.178945 1.27375
0.180167 1.57102
0.18138 1.72622
0.182585 1.14186
0.183782 1.30997
0.184972 1.49234
0.187328 1.15763
0.188496 1.43216
0.190347 1.05765
0.191954 1.29134
0.193094 1.00108
0.194226 1.11729
0.196472 1.01219
0.197585 1.07593
0.199006 1.13303
0.201976 1.03761
0.203059 0.746087
0.205208 0.763614
0.206274 0.915576
0.207335 0.743183
0.20839 0.845747
0.210326 0.781075
0.211524 0.93178
0.213587 0.557374
0.214612 0.60373
0.215631 0.662852
0.216957 0.635542
0.218661 0.496405
0.219662 0.700138
0.223129 0.479393
0.224599 0.46393
0.22618 0.545081
0.22751 0.617703
0.229429 0.469084
0.230383 0.495144
0.231604 0.468601
0.23416 0.37979
0.235095 0.397197
0.236954 0.486426
0.238108 0.428832
0.239975 0.392622
0.241537 0.323416
0.242444 0.365484
0.244844 0.30357
0.246417 0.299508
0.248401 0.31622
0.249576 0.273391
0.251327 0.243931
0.252777 0.311689
0.254191 0.293886
0.25601 0.281982
0.258214 0.260324
0.2594 0.234898
0.26075 0.163037
0.262904 0.220019
0.265657 0.235146
0.266722 0.169915
0.268622 0.179017
0.269844 0.240808
0.271964 0.206491
0.273543 0.195106
0.275842 0.169464
0.277853 0.211718
0.279641 0.179109
0.28148 0.186255
0.282936 0.158641
0.285198 0.169254
0.286404 0.137513
0.288084 0.14802
0.291553 0.134467
0.292736 0.144501
0.294335 0.134689
0.296659 0.121359
0.298323 0.109049
0.300394 0.125603
0.302928 0.105151
0.304588 0.10144
0.305974 0.110696
0.308578 0.101672
0.310884 0.0927288
0.312408 0.0869025
0.314799 0.0910518
0.317265 0.095605
0.319597 0.0789998
0.320771 0.0738984
0.3227 0.0765827
0.32574 0.0774642
0.32795 0.0763556
0.330224 0.0775166
0.331726 0.0639772
0.333831 0.0698634
0.336246 0.0656668
0.338319 0.0696242
0.341157 0.0644344
0.343593 0.0531406
0.346262 0.0531618
0.347842 0.0474835
0.350326 0.0548093
0.352828 0.0459548
0.354442 0.0489804
0.356776 0.0475569
0.359142 0.0473298
0.361681 0.0419274
0.363857 0.0410304
0.366441 0.0377194
0.368657 0.0396184
0.371486 0.0400781
0.374587 0.0343179
0.376839 0.0354434
0.379079 0.0342247
0.38178 0.0269874
0.384712 0.0325241
0.386663 0.027943
0.389313 0.0293804
0.39167 0.0295968
0.394428 0.0297062
0.397811 0.026321
0.400019 0.0303085
0.402781 0.0261927
0.405015 0.0250326
0.40766 0.0260611
0.410865 0.0219012
0.413244 0.0228784
0.416084 0.0204324
0.418986 0.0216494
0.421544 0.0203384
0.424534 0.0194458
0.42751 0.0179121
0.430034 0.0190906
0.432751 0.018364
0.436344 0.0144968
0.438896 0.0178285
0.44171 0.0148035
0.444585 0.0153638
0.447784 0.0148887
0.45034 0.013422
0.453413 0.0129799
0.456575 0.0118335
0.459787 0.0126303
0.462622 0.0120417
0.465862 0.0120638
0.468802 0.0121497
0.471915 0.0107778
0.475472 0.0101239
0.478779 0.0106348
