# in Mpc/h Units 
# (k P_nu(k))
# a= 0.518308
# nk = 757
0.020944 2468.14
0.0296192 1168.28
0.036276 662.671
0.0418879 415.56
0.0468321 291.632
0.051302 222.213
0.0592384 144.631
0.0628319 120.735
0.0662306 96.3266
0.0694632 83.7028
0.072552 74.198
0.0755145 54.8773
0.0783651 47.843
0.0837758 43.7558
0.0863541 31.0165
0.0888577 25.9509
0.0912926 25.0854
0.0936642 25.4833
0.0959772 18.9324
0.0982358 17.0272
0.102604 15.7187
0.10472 12.7339
0.106794 11.3571
0.108828 9.88027
0.112787 9.73403
0.114715 8.90746
0.118477 8.31053
0.120314 7.95719
0.122123 7.03996
0.123906 6.29241
0.125664 5.31769
0.127397 5.47005
0.129107 4.77306
0.132461 3.36839
0.134107 4.47421
0.135732 4.13695
0.137339 3.8146
0.138926 4.0617
0.140496 3.14763
0.142049 2.97753
0.145104 1.13009
0.146608 2.61549
0.148096 2.54209
0.14957 2.49494
0.151029 2.52933
0.152474 2.40963
0.153906 2.16173
0.15673 1.82198
0.158123 1.84639
0.159504 1.80943
0.160874 1.554
0.163577 1.82296
0.164913 1.37291
0.167552 1.31972
0.168856 1.17726
0.170149 1.37074
0.171434 1.24326
0.172708 1.17098
0.173974 1.04094
0.17523 1.1399
0.177715 1.32338
0.178945 0.783669
0.180167 0.956519
0.18138 1.03728
0.182585 0.720081
0.183782 0.805615
0.184972 0.888926
0.187328 0.702056
0.188496 0.866027
0.190347 0.647929
0.191954 0.778292
0.193094 0.604991
0.194226 0.665436
0.196472 0.614954
0.197585 0.647434
0.199006 0.676163
0.201976 0.620954
0.203059 0.455836
0.205208 0.461783
0.206274 0.53806
0.207335 0.444245
0.20839 0.505758
0.210326 0.463168
0.211524 0.539109
0.213587 0.333713
0.214612 0.359892
0.215631 0.390681
0.216957 0.37372
0.218661 0.303595
0.219662 0.40689
0.223129 0.286697
0.224599 0.274335
0.22618 0.321278
0.22751 0.358058
0.229429 0.269294
0.230383 0.290442
0.231604 0.27617
0.23416 0.227577
0.235095 0.230853
0.236954 0.280313
0.238108 0.249259
0.239975 0.231109
0.241537 0.192183
0.242444 0.208979
0.244844 0.179301
0.246417 0.174312
0.248401 0.185857
0.249576 0.157156
0.251327 0.141799
0.252777 0.177508
0.254191 0.171913
0.25601 0.165483
0.258214 0.145779
0.2594 0.136439
0.26075 0.0968926
0.262904 0.127508
0.265657 0.134288
0.266722 0.100688
0.268622 0.105116
0.269844 0.136864
0.271964 0.118034
0.273543 0.112537
0.275842 0.0968438
0.277853 0.125474
0.279641 0.102574
0.28148 0.107905
0.282936 0.0894777
0.285198 0.0978416
0.286404 0.080234
0.288084 0.0851313
0.291553 0.0766586
0.292736 0.0838585
0.294335 0.0774973
0.296659 0.0685099
0.298323 0.0619697
0.300394 0.0707211
0.302928 0.0603562
0.304588 0.0594986
0.305974 0.0651783
0.308578 0.0580205
0.310884 0.052655
0.312408 0.048786
0.314799 0.0510793
0.317265 0.0544607
0.319597 0.044672
0.320771 0.0423779
0.3227 0.0439331
0.32574 0.0441592
0.32795 0.0427314
0.330224 0.0438882
0.331726 0.0369206
0.333831 0.0392223
0.336246 0.0366626
0.338319 0.0389553
0.341157 0.0360665
0.343593 0.0293406
0.346262 0.0293323
0.347842 0.0264201
0.350326 0.0308221
0.352828 0.0252215
0.354442 0.0266771
0.356776 0.0266765
0.359142 0.0262618
0.361681 0.0236667
0.363857 0.0231679
0.366441 0.0209739
0.368657 0.0222573
0.371486 0.0229447
0.374587 0.0190435
0.376839 0.019797
0.379079 0.0193536
0.38178 0.0153696
0.384712 0.0176239
0.386663 0.0153587
0.389313 0.0160448
0.39167 0.0163815
0.394428 0.0162068
0.397811 0.0143155
0.400019 0.0168857
0.402781 0.0145173
0.405015 0.0139991
0.40766 0.014607
0.410865 0.0122063
0.413244 0.0127297
0.416084 0.0112859
0.418986 0.011779
0.421544 0.0110249
0.424534 0.0106675
0.42751 0.00949972
0.430034 0.0108795
0.432751 0.0100745
0.436344 0.00800382
0.438896 0.00987258
0.44171 0.00821058
0.444585 0.00830493
0.447784 0.00793683
0.45034 0.00730498
0.453413 0.00704808
0.456575 0.00636683
0.459787 0.00672106
0.462622 0.00647935
0.465862 0.00650745
0.468802 0.00646778
0.471915 0.00574566
0.475472 0.00547274
0.478779 0.0057752
0.481919 0.00554305
0.484939 0.00514151
0.488502 0.00488673
0.491034 0.00475871
0.494348 0.00451463
0.497688 0.00425858
0.500527 0.00459404
0.504331 0.00408079
