# in Mpc/h Units 
# (k P_nu(k))
# a= 0.45179
# nk = 757
0.020944 2613.15
0.0296192 1385.42
0.036276 852.825
0.0418879 574.657
0.0468321 427.059
0.051302 340.558
0.0592384 239.298
0.0628319 205.903
0.0662306 171.485
0.0694632 151.981
0.072552 137.08
0.0755145 107.201
0.0783651 95.0608
0.0837758 86.3008
0.0863541 65.3264
0.0888577 56.3385
0.0912926 53.9125
0.0936642 53.7231
0.0959772 42.5306
0.0982358 38.6657
0.102604 35.8757
0.10472 30.22
0.106794 27.5488
0.108828 24.5822
0.112787 24.2077
0.114715 22.3508
0.118477 21.0826
0.120314 20.3941
0.122123 18.524
0.123906 16.8428
0.125664 14.7752
0.127397 14.9728
0.129107 13.4038
0.132461 10.1904
0.134107 12.4831
0.135732 11.7255
0.137339 11.0052
0.138926 11.4805
0.140496 9.31613
0.142049 8.82364
0.145104 4.50847
0.146608 7.85861
0.148096 7.66883
0.14957 7.41689
0.151029 7.39657
0.152474 7.21337
0.153906 6.58088
0.15673 5.80537
0.158123 5.70526
0.159504 5.51375
0.160874 5.01224
0.163577 5.56401
0.164913 4.50956
0.167552 4.27064
0.168856 3.97254
0.170149 4.3731
0.171434 4.08063
0.172708 3.87471
0.173974 3.44113
0.17523 3.68566
0.177715 4.21568
0.178945 2.80816
0.180167 3.30307
0.18138 3.48394
0.182585 2.68889
0.183782 2.88491
0.184972 3.01535
0.187328 2.52572
0.188496 3.0222
0.190347 2.38844
0.191954 2.73896
0.193094 2.20413
0.194226 2.35409
0.196472 2.27097
0.197585 2.33701
0.199006 2.39884
0.201976 2.23258
0.203059 1.75443
0.205208 1.74143
0.206274 1.92779
0.207335 1.66619
0.20839 1.86159
0.210326 1.71336
0.211524 1.90024
0.213587 1.31427
0.214612 1.37232
0.215631 1.4575
0.216957 1.39235
0.218661 1.23388
0.219662 1.48621
0.223129 1.13552
0.224599 1.0778
0.22618 1.23106
0.22751 1.32967
0.229429 1.00884
0.230383 1.12825
0.231604 1.08365
0.23416 0.934454
0.235095 0.904487
0.236954 1.06158
0.238108 0.97457
0.239975 0.928204
0.241537 0.800295
0.242444 0.815376
0.244844 0.750585
0.246417 0.716037
0.248401 0.768572
0.249576 0.651416
0.251327 0.598957
0.252777 0.707237
0.254191 0.713247
0.25601 0.6938
0.258214 0.585674
0.2594 0.57844
0.26075 0.436989
0.262904 0.546645
0.265657 0.554576
0.266722 0.451389
0.268622 0.467413
0.269844 0.561175
0.271964 0.49463
0.273543 0.478956
0.275842 0.417564
0.277853 0.553114
0.279641 0.441991
0.28148 0.471885
0.282936 0.38615
0.285198 0.430501
0.286404 0.366398
0.288084 0.375595
0.291553 0.338725
0.292736 0.377354
0.294335 0.344429
0.296659 0.30568
0.298323 0.281894
0.300394 0.310352
0.302928 0.277492
0.304588 0.280585
0.305974 0.304063
0.308578 0.267003
0.310884 0.244131
0.312408 0.226032
0.314799 0.2341
0.317265 0.252917
0.319597 0.210879
0.320771 0.202524
0.3227 0.211744
0.32574 0.209541
0.32795 0.199355
0.330224 0.204056
0.331726 0.181865
0.333831 0.183665
0.336246 0.172973
0.338319 0.180085
0.341157 0.171143
0.343593 0.140876
0.346262 0.139715
0.347842 0.129994
0.350326 0.150324
0.352828 0.120707
0.354442 0.125435
0.356776 0.129734
0.359142 0.125737
0.361681 0.118509
0.363857 0.116564
0.366441 0.1045
0.368657 0.111166
0.371486 0.116789
0.374587 0.0942474
0.376839 0.100191
0.379079 0.0999047
0.38178 0.0829094
0.384712 0.0851257
0.386663 0.0773304
0.389313 0.0813249
0.39167 0.0831688
0.394428 0.0811796
0.397811 0.0724359
0.400019 0.0862403
0.402781 0.0754083
0.405015 0.0733695
0.40766 0.0757001
0.410865 0.063793
0.413244 0.0665216
0.416084 0.0596138
0.418986 0.0607793
0.421544 0.0569616
0.424534 0.0562133
0.42751 0.0482252
0.430034 0.0585781
0.432751 0.0532271
0.436344 0.0452952
0.438896 0.0519893
0.44171 0.0450382
0.444585 0.0434301
0.447784 0.0408237
0.45034 0.0392083
0.453413 0.0377909
0.456575 0.0343117
0.459787 0.0359744
0.462622 0.0347646
0.465862 0.0350386
0.468802 0.0335047
0.471915 0.0313648
0.475472 0.0301151
0.478779 0.0317072
0.481919 0.0302479
0.484939 0.0279109
0.488502 0.027229
0.491034 0.0263798
0.494348 0.0241493
0.497688 0.0234633
0.500527 0.0253644
0.504331 0.0233854
0.507364 0.0229688
0.510774 0.0214388
0.514275 0.0207994
0.517978 0.0197127
0.521294 0.0192998
0.524822 0.0176811
0.527973 0.0177479
0.531698 0.0175344
0.535226 0.0168663
0.539103 0.0163241
0.543 0.0157772
0.546011 0.0152262
0.549827 0.0143605
0.55369 0.0143812
0.557166 0.0138615
0.560475 0.0140472
0.564609 0.0133547
0.56859 0.0126032
0.572441 0.012176
0.5763 0.0114316
0.580121 0.011522
0.583625 0.0110769
0.587525 0.0104491
0.591428 0.010058
0.595301 0.00980695
0.599624 0.00994746
0.603294 0.00950449
0.60771 0.00868479
0.611568 0.00911457
0.615779 0.00862112
0.619303 0.00832467
0.623194 0.00770346
0.627636 0.00771141
0.631826 0.00734657
0.635971 0.0069419
0.64039 0.0073266
0.644956 0.00681511
0.649302 0.0067115
0.653461 0.00648286
0.657644 0.00609099
0.662026 0.00590301
0.666685 0.00550743
0.670916 0.00555245
0.675462 0.00530092
0.679703 0.00534671
0.684292 0.00512934
0.688927 0.00490834
0.693468 0.0047296
0.698026 0.0043912
0.702952 0.00438367
0.707372 0.00417772
0.712317 0.00415516
0.716936 0.00382583
