# in Mpc/h Units 
# D1 = 0.699583 
# k P N P(z=0)
0.020944 11704 6 23914.2
0.0296192 9377.13 12 19159.8
0.036276 7632.18 8 15594.5
0.0418879 6233.27 6 12736.1
0.0468321 5520.13 24 11279
0.051302 5196.81 24 10618.4
0.0592384 4780.28 12 9767.33
0.0628319 4695.62 30 9594.34
0.0662306 4162.02 24 8504.06
0.0694632 4190.13 24 8561.5
0.072552 4212.56 8 8607.33
0.0755145 3300.42 24 6743.6
0.0783651 3233.74 48 6607.34
0.0837758 3844.93 6 7856.16
0.0863541 2769.71 48 5659.22
0.0888577 2457.86 36 5022.02
0.0912926 2703.92 24 5524.8
0.0936642 3142.32 24 6420.55
0.0959772 2320.64 48 4741.66
0.0982358 2274.55 24 4647.47
0.102604 2444.42 24 4994.56
0.10472 2063.66 30 4216.58
0.106794 1929.75 72 3942.96
0.108828 1763.47 32 3603.22
0.112787 1969.4 72 4023.98
0.114715 1949.38 48 3983.08
0.118477 2017.22 12 4121.7
0.120314 2012.85 48 4112.76
0.122123 1831.8 48 3742.82
0.123906 1721.53 48 3517.52
0.125664 1473.65 30 3011.04
0.127397 1623.36 24 3316.93
0.129107 1468.04 72 2999.58
0.132461 1076.62 24 2199.81
0.134107 1614.92 96 3299.69
0.135732 1535.54 48 3137.5
0.137339 1445.53 24 2953.59
0.138926 1629.56 24 3329.61
0.140496 1288.56 72 2632.85
0.142049 1276.86 48 2608.94
0.145104 375.868 8 767.993
0.146608 1249.63 54 2553.31
0.148096 1246.66 84 2547.24
0.14957 1306.71 48 2669.94
0.151029 1417.16 24 2895.61
0.152474 1341.45 72 2740.92
0.153906 1238.1 96 2529.74
0.15673 1061.84 48 2169.61
0.158123 1169.61 48 2389.8
0.159504 1220.55 24 2493.9
0.160874 999.485 72 2042.2
0.163577 1325.17 72 2707.65
0.164913 967.151 96 1976.13
0.167552 996.668 6 2036.44
0.168856 896.398 96 1831.57
0.170149 1133.16 96 2315.33
0.171434 1031.09 24 2106.78
0.172708 994.953 48 2032.94
0.173974 935.258 96 1910.97
0.17523 1067.09 48 2180.33
0.177715 1287.45 36 2630.59
0.178945 735.148 48 1502.09
0.180167 928.805 120 1897.78
0.18138 1054.18 56 2153.96
0.182585 680.349 24 1390.12
0.183782 819.982 96 1675.43
0.184972 985.947 48 2014.54
0.187328 790.078 24 1614.33
0.188496 988.589 102 2019.94
0.190347 752.295 120 1537.13
0.191954 950.854 48 1942.84
0.193094 756.422 48 1545.56
0.194226 872.06 120 1781.84
0.196472 807.967 24 1650.88
0.197585 878.768 144 1795.55
0.199006 952.223 168 1945.63
0.201976 914.264 48 1868.07
0.203059 665.686 96 1360.17
0.205208 707.928 24 1446.48
0.206274 885.226 48 1808.74
0.207335 724.062 108 1479.44
0.20839 830.668 72 1697.27
0.210326 802.49 198 1639.69
0.211524 992.524 48 2027.98
0.213587 608.156 72 1242.62
0.214612 662.935 96 1354.54
0.215631 744.468 72 1521.14
0.216957 729.922 104 1491.41
0.218661 573.939 72 1172.7
0.219662 845.484 144 1727.54
0.223129 603.383 192 1232.86
0.224599 602.829 48 1231.73
0.22618 721.937 192 1475.1
0.22751 843.411 72 1723.3
0.229429 665.863 48 1360.53
0.230383 705.163 78 1440.83
0.231604 676.828 168 1382.93
0.23416 565.973 144 1156.43
0.235095 611.002 144 1248.43
0.236954 767.46 12 1568.11
0.238108 688.668 192 1407.12
0.239975 643.22 168 1314.26
0.241537 542.35 48 1108.16
0.242444 633.279 168 1293.95
0.244844 537.433 144 1098.11
0.246417 545.899 168 1115.41
0.248401 587.739 144 1200.9
0.249576 529.246 48 1081.38
0.251327 479.31 30 979.351
0.252777 626.629 288 1280.36
0.254191 593.59 80 1212.85
0.25601 583.885 288 1193.03
0.258214 572.713 72 1170.2
0.2594 515.199 240 1052.68
0.26075 361.804 96 739.257
0.262904 508.071 168 1038.12
0.265657 563.597 216 1151.57
0.266722 408.216 132 834.089
0.268622 444.188 192 907.588
0.269844 610.288 120 1246.97
0.271964 537.712 126 1098.68
0.273543 516.191 288 1054.71
0.275842 467.096 312 954.395
0.277853 584.122 24 1193.51
0.279641 517.137 264 1056.64
0.28148 547.273 192 1118.22
0.282936 482.436 192 985.739
0.285198 522.25 336 1067.09
0.286404 431.43 48 881.521
0.288084 475.02 240 970.586
0.291553 452.373 296 924.313
0.292736 488.702 150 998.542
0.294335 466.14 240 952.441
0.296659 438.412 228 895.786
0.298323 401.195 216 819.742
0.300394 472.787 336 966.023
0.302928 406.495 360 830.572
0.304588 396.125 144 809.383
0.305974 437.432 168 893.783
0.308578 421.282 312 860.785
0.310884 396.525 288 810.202
0.312408 380.885 192 778.245
0.314799 408.837 366 835.358
0.317265 439.013 408 897.015
0.319597 374.81 168 765.831
0.320771 353.579 336 722.451
0.3227 375.102 240 766.428
0.32574 391.843 380 800.635
0.32795 398.5 384 814.236
0.330224 411.635 240 841.074
0.331726 346.346 360 707.673
0.333831 387.117 198 790.979
0.336246 376.114 384 768.496
0.338319 405.131 384 827.786
0.341157 388.821 432 794.46
0.343593 331.254 528 676.837
0.346262 340.604 288 695.941
0.347842 309.938 288 633.281
0.350326 364.936 456 745.656
0.352828 315.593 360 644.836
0.354442 342.395 180 699.599
0.356776 337.968 486 690.553
0.359142 345.593 504 706.133
0.361681 314.379 512 642.355
0.363857 314.645 264 642.899
0.366441 298.395 600 609.695
0.368657 318.539 288 650.856
0.371486 330.455 672 675.203
0.374587 293.559 408 599.815
0.376839 310.481 462 634.392
0.379079 306.082 600 625.403
0.38178 249.395 504 509.578
0.384712 307.691 324 628.691
0.386663 270.307 744 552.305
0.389313 292.483 456 597.616
0.39167 299.906 432 612.784
0.394428 309.229 720 631.833
0.397811 283.676 534 579.621
0.400019 331.545 536 677.431
0.402781 295.127 624 603.019
0.405015 287.805 600 588.057
0.40766 306.028 696 625.293
0.410865 265.396 456 542.27
0.413244 283.363 732 578.982
0.416084 260.531 600 532.33
0.418986 282.952 702 578.143
0.421544 272.16 672 556.092
0.424534 267.427 768 546.421
0.42751 253.328 768 517.614
0.430034 274.34 408 560.546
0.432751 271.339 1080 554.415
0.436344 222.909 632 455.459
0.438896 277.11 750 566.206
0.44171 236.986 696 484.223
0.444585 251.466 876 513.809
0.447784 250.18 864 511.18
0.45034 231.022 768 472.037
0.453413 229.412 888 468.747
0.456575 215.247 816 439.804
0.459787 235.402 654 480.985
0.462622 229.645 1296 469.222
0.465862 236.12 816 482.454
0.468802 242.646 816 495.787
0.471915 222.406 1088 454.432
0.475472 214.557 1020 438.393
0.478779 231.246 1032 472.495
0.481919 231.168 942 472.334
0.484939 218.229 1032 445.897
0.488502 210.801 1128 430.721
