# in Mpc/h Units 
# (k P_nu(k))
# a= 0.0520048
# nk = 757
0.020944 8.68588
0.0296192 3.01638
0.036276 1.5632
0.0418879 0.945196
0.0468321 0.639778
0.051302 0.468006
0.0592384 0.287109
0.0628319 0.233412
0.0662306 0.19133
0.0694632 0.159376
0.072552 0.134176
0.0755145 0.110799
0.0783651 0.0938872
0.0837758 0.0698993
0.0863541 0.0586243
0.0888577 0.0505559
0.0912926 0.0444591
0.0936642 0.0396771
0.0959772 0.0345152
0.0982358 0.030786
0.102604 0.0255473
0.10472 0.0229485
0.106794 0.0210225
0.108828 0.0192331
0.112787 0.0169363
0.114715 0.0157201
0.118477 0.013908
0.120314 0.0131123
0.122123 0.0122301
0.123906 0.0113875
0.125664 0.0105833
0.127397 0.010012
0.129107 0.00932501
0.132461 0.00803482
0.134107 0.0078183
0.135732 0.00734243
0.137339 0.00689611
0.138926 0.00656552
0.140496 0.00601156
0.142049 0.00563673
0.145104 0.00471292
0.146608 0.00474238
0.148096 0.00449211
0.14957 0.00423141
0.151029 0.00401718
0.152474 0.00385352
0.153906 0.00362537
0.15673 0.00329342
0.158123 0.00311208
0.159504 0.00296452
0.160874 0.00283502
0.163577 0.00266723
0.164913 0.00251617
0.167552 0.00230055
0.168856 0.00224184
0.170149 0.00218506
0.171434 0.00211039
0.172708 0.00202917
0.173974 0.00191871
0.17523 0.00188265
0.177715 0.00183624
0.178945 0.00169113
0.180167 0.00169212
0.18138 0.00165267
0.182585 0.001565
0.183782 0.00153237
0.184972 0.00148076
0.187328 0.0013774
0.188496 0.00138569
0.190347 0.00128099
0.191954 0.00125082
0.193094 0.00117371
0.194226 0.0011486
0.196472 0.00109796
0.197585 0.0010671
0.199006 0.00103116
0.201976 0.000946522
0.203059 0.000892219
0.205208 0.000838324
0.206274 0.000825451
0.207335 0.000790606
0.20839 0.000782834
0.210326 0.000737626
0.211524 0.0007234
0.213587 0.000660559
0.214612 0.000637204
0.215631 0.000630475
0.216957 0.000602829
0.218661 0.000582377
0.219662 0.000575046
0.223129 0.00051667
0.224599 0.000496403
0.22618 0.000489826
0.22751 0.000480375
0.229429 0.000435674
0.230383 0.000447249
0.231604 0.000434132
0.23416 0.0004066
0.235095 0.000391805
0.236954 0.000387136
0.238108 0.000377729
0.239975 0.000364817
0.241537 0.00034697
0.242444 0.000335925
0.244844 0.000324913
0.246417 0.000311815
0.248401 0.000305242
0.249576 0.000291094
0.251327 0.000277674
0.252777 0.000274217
0.254191 0.000270648
0.25601 0.000261474
0.258214 0.000241082
0.2594 0.0002368
0.26075 0.000221129
0.262904 0.000220872
0.265657 0.000205632
0.266722 0.000199188
0.268622 0.000193033
0.269844 0.000191131
0.271964 0.000180051
0.273543 0.000173945
0.275842 0.00016348
0.277853 0.000169214
0.279641 0.000154367
0.28148 0.000153218
0.282936 0.000143459
0.285198 0.000140814
0.286404 0.000135108
0.288084 0.000129681
0.291553 0.000121167
0.292736 0.000123355
0.294335 0.00011594
0.296659 0.000110298
0.298323 0.000106681
0.300394 0.000103057
0.302928 9.89205e-05
0.304588 9.72945e-05
0.305974 9.53249e-05
0.308578 9.06185e-05
0.310884 8.63474e-05
0.312408 8.28493e-05
0.314799 8.06337e-05
0.317265 7.89548e-05
0.319597 7.40514e-05
0.320771 7.12873e-05
0.3227 7.06551e-05
0.32574 6.7169e-05
0.32795 6.41235e-05
0.330224 6.13204e-05
0.331726 6.00473e-05
0.333831 5.80202e-05
0.336246 5.50478e-05
0.338319 5.29787e-05
0.341157 5.09918e-05
0.343593 4.8082e-05
0.346262 4.59361e-05
0.347842 4.48638e-05
0.350326 4.40468e-05
0.352828 4.07897e-05
0.354442 3.97405e-05
0.356776 3.8961e-05
0.359142 3.72529e-05
0.361681 3.62666e-05
0.363857 3.53489e-05
0.366441 3.31772e-05
0.368657 3.29083e-05
0.371486 3.18001e-05
0.374587 2.90484e-05
0.376839 2.89077e-05
0.379079 2.83148e-05
0.38178 2.66268e-05
0.384712 2.5233e-05
0.386663 2.41461e-05
0.389313 2.37781e-05
0.39167 2.31065e-05
0.394428 2.22944e-05
0.397811 2.08959e-05
0.400019 2.07609e-05
0.402781 1.99252e-05
0.405015 1.90939e-05
0.40766 1.84269e-05
0.410865 1.72683e-05
0.413244 1.68982e-05
0.416084 1.61807e-05
0.418986 1.58662e-05
0.421544 1.51352e-05
0.424534 1.45631e-05
0.42751 1.35627e-05
0.430034 1.34413e-05
0.432751 1.30453e-05
0.436344 1.26202e-05
0.438896 1.18878e-05
0.44171 1.14774e-05
0.444585 1.08191e-05
0.447784 1.04771e-05
0.45034 1.00968e-05
0.453413 9.64086e-06
0.456575 9.15664e-06
0.459787 9.03776e-06
0.462622 8.57764e-06
0.465862 8.40102e-06
0.468802 8.05296e-06
0.471915 7.75042e-06
0.475472 7.42708e-06
0.478779 7.14979e-06
0.481919 6.92011e-06
0.484939 6.57387e-06
0.488502 6.4311e-06
0.491034 6.11324e-06
0.494348 5.83876e-06
0.497688 5.67791e-06
0.500527 5.54076e-06
0.504331 5.30998e-06
0.507364 5.06026e-06
0.510774 4.86998e-06
0.514275 4.68332e-06
0.517978 4.48181e-06
0.521294 4.28303e-06
0.524822 4.09368e-06
0.527973 4.01781e-06
0.531698 3.77046e-06
0.535226 3.69553e-06
0.539103 3.57758e-06
0.543 3.41076e-06
0.546011 3.27833e-06
0.549827 3.13191e-06
0.55369 3.03864e-06
0.557166 2.87756e-06
0.560475 2.8679e-06
0.564609 2.70777e-06
0.56859 2.58583e-06
0.572441 2.52625e-06
0.5763 2.38762e-06
0.580121 2.25756e-06
0.583625 2.22286e-06
0.587525 2.10744e-06
0.591428 2.05692e-06
0.595301 1.94258e-06
0.599624 1.86738e-06
0.603294 1.82355e-06
0.60771 1.7449e-06
0.611568 1.65839e-06
0.615779 1.58563e-06
0.619303 1.53562e-06
0.623194 1.4914e-06
0.627636 1.42429e-06
0.631826 1.38106e-06
0.635971 1.31376e-06
0.64039 1.27795e-06
0.644956 1.21884e-06
0.649302 1.15863e-06
0.653461 1.11621e-06
0.657644 1.08071e-06
0.662026 1.04756e-06
0.666685 9.91425e-07
0.670916 9.56672e-07
0.675462 9.14443e-07
0.679703 8.85969e-07
0.684292 8.42252e-07
0.688927 8.05855e-07
0.693468 7.68613e-07
0.698026 7.52419e-07
0.702952 7.25699e-07
0.707372 6.83676e-07
0.712317 6.63391e-07
0.716936 6.46331e-07
0.721869 6.15631e-07
0.726964 5.83852e-07
0.73163 5.5113e-07
0.736224 5.42913e-07
0.74119 5.22501e-07
0.746118 5.05573e-07
0.751313 4.75736e-07
0.756133 4.70322e-07
0.761156 4.41307e-07
0.766095 4.28071e-07
0.771205 4.12278e-07
0.776456 3.9641e-07
0.781432 3.80224e-07
0.786733 3.61453e-07
0.791574 3.5107e-07
0.797255 3.37516e-07
0.802676 3.22897e-07
0.808005 3.06299e-07
0.813482 2.9544e-07
0.818759 2.87352e-07
0.824173 2.75842e-07
0.829708 2.60037e-07
0.834919 2.53734e-07
0.840568 2.45174e-07
0.846479 2.3214e-07
0.851948 2.20769e-07
0.857592 2.13425e-07
0.863369 2.0563e-07
0.869182 1.97139e-07
0.874831 1.92516e-07
0.880682 1.81303e-07
0.886294 1.73637e-07
0.892352 1.66452e-07
0.898399 1.60904e-07
0.904229 1.56332e-07
0.910231 1.47688e-07
0.916513 1.42751e-07
0.922651 1.35478e-07
0.92895 1.3129e-07
0.935092 1.27355e-07
0.940995 1.22057e-07
0.947406 1.17232e-07
0.953652 1.11962e-07
0.960017 1.06021e-07
0.966595 1.02056e-07
0.972908 9.85547e-08
0.979222 9.38711e-08
0.985855 9.12434e-08
0.992666 8.75982e-08
0.998881 8.27938e-08
1.00551 8.01119e-08
1.01216 7.77902e-08
1.01908 7.29165e-08
1.02599 7.08292e-08
1.03271 6.88251e-08
1.03948 6.53567e-08
1.04641 6.35573e-08
1.05346 6.01449e-08
1.06036 5.76213e-08
1.0676 5.57477e-08
1.07471 5.29494e-08
1.08175 5.07657e-08
1.08895 4.92724e-08
1.09637 4.74227e-08
1.10369 4.53717e-08
1.11092 4.35557e-08
1.1181 4.19672e-08
1.12573 4.04582e-08
1.1332 3.84888e-08
1.14081 3.72819e-08
1.14829 3.50291e-08
1.15605 3.35467e-08
1.16374 3.25745e-08
1.1717 3.13583e-08
1.17935 2.98279e-08
1.18713 2.84559e-08
1.195 2.75312e-08
1.20281 2.6109e-08
1.21088 2.56309e-08
1.21904 2.42411e-08
1.22715 2.32702e-08
1.23533 2.23691e-08
1.24354 2.1384e-08
1.25174 2.05272e-08
1.26013 1.97647e-08
1.26845 1.89301e-08
1.27706 1.82872e-08
1.28545 1.74065e-08
1.29387 1.67586e-08
1.3027 1.60853e-08
1.31143 1.53426e-08
1.3202 1.47269e-08
1.32891 1.4105e-08
1.33775 1.33653e-08
1.34663 1.31692e-08
1.35548 1.23894e-08
1.3645 1.19224e-08
1.37362 1.15643e-08
1.38289 1.09824e-08
1.39214 1.04555e-08
1.40146 1.01316e-08
1.41076 9.77539e-09
1.42016 9.3269e-09
1.42955 8.90677e-09
1.43897 8.65602e-09
1.44856 8.19055e-09
1.45815 7.87186e-09
1.46783 7.53952e-09
1.47755 7.25161e-09
1.48753 7.00533e-09
1.4975 6.64458e-09
1.50759 6.41338e-09
1.51744 6.1157e-09
1.52762 5.84184e-09
1.53782 5.64987e-09
1.54798 5.43428e-09
1.55817 5.2206e-09
1.56867 5.03235e-09
1.579 4.79493e-09
1.58955 4.52749e-09
1.60018 4.35101e-09
1.61084 4.15816e-09
1.62148 4.034e-09
1.63242 3.85597e-09
1.64322 3.6735e-09
1.65411 3.52442e-09
1.66512 3.37704e-09
1.67627 3.23747e-09
1.68736 3.1567e-09
1.69863 2.97574e-09
1.70994 2.87289e-09
1.72135 2.7524e-09
1.73279 2.64038e-09
1.74428 2.5273e-09
1.75588 2.42613e-09
1.76756 2.33696e-09
1.77941 2.2418e-09
1.79124 2.13775e-09
1.80325 2.04536e-09
1.81507 1.97599e-09
1.82722 1.86757e-09
1.83948 1.81313e-09
1.85166 1.73112e-09
1.86408 1.65767e-09
1.87633 1.58759e-09
1.88886 1.52494e-09
1.90144 1.45817e-09
1.914 1.40756e-09
1.92679 1.3521e-09
1.93957 1.29067e-09
1.95256 1.23907e-09
1.96563 1.18594e-09
1.97869 1.14111e-09
1.99179 1.08569e-09
2.00509 1.04029e-09
2.01846 9.93197e-10
2.03193 9.55837e-10
2.04528 9.15235e-10
2.05892 8.78413e-10
2.07279 8.43433e-10
2.0865 8.09822e-10
2.10039 7.79119e-10
2.11443 7.36351e-10
2.12845 7.14404e-10
2.14263 6.81871e-10
2.15695 6.53145e-10
2.17119 6.24062e-10
2.18567 5.98223e-10
2.20036 5.76422e-10
2.21494 5.46505e-10
2.22958 5.22268e-10
2.24445 5.02164e-10
2.25936 4.85627e-10
2.27439 4.64395e-10
2.28969 4.46663e-10
2.30493 4.27259e-10
2.32027 4.06195e-10
2.33573 3.90098e-10
2.35122 3.75809e-10
2.3669 3.58098e-10
2.38266 3.43314e-10
2.39847 3.29267e-10
2.41442 3.14042e-10
2.43055 3.00976e-10
2.44673 2.90131e-10
2.4629 2.77283e-10
2.47932 2.65315e-10
2.4959 2.54111e-10
2.51254 2.43849e-10
2.52927 2.32969e-10
2.54604 2.23772e-10
2.56299 2.14881e-10
2.58009 2.04939e-10
2.5973 1.95805e-10
2.61455 1.87804e-10
2.63195 1.79876e-10
2.64948 1.72917e-10
2.66707 1.66855e-10
2.68485 1.58352e-10
2.70286 1.52151e-10
2.72085 1.45475e-10
2.73892 1.39307e-10
2.75712 1.33314e-10
2.77543 1.27938e-10
2.79389 1.2296e-10
2.81251 1.17555e-10
2.83127 1.12523e-10
2.85007 1.07369e-10
2.86897 1.02808e-10
2.88818 9.85196e-11
2.90739 9.43879e-11
2.92669 9.04799e-11
2.94616 8.68361e-11
2.96573 8.29781e-11
2.98548 7.95883e-11
3.00539 7.60748e-11
3.02539 7.27385e-11
3.04557 7.0222e-11
3.06592 6.65585e-11
3.0863 6.39976e-11
3.10684 6.12423e-11
3.12756 5.85474e-11
3.1484 5.61665e-11
3.16935 5.40792e-11
3.19042 5.1759e-11
3.21172 4.93076e-11
3.2331 4.73987e-11
3.25451 4.53946e-11
3.27615 4.3308e-11
3.2979 4.16395e-11
3.31984 3.98854e-11
3.34198 3.81891e-11
3.3643 3.64827e-11
3.38673 3.49148e-11
3.40918 3.36169e-11
3.43196 3.22044e-11
3.45493 3.06604e-11
3.47788 2.94999e-11
3.50098 2.8209e-11
3.52428 2.70091e-11
3.54776 2.57981e-11
3.5713 2.47642e-11
3.59506 2.36759e-11
3.61902 2.28071e-11
3.64313 2.17746e-11
3.66736 2.08672e-11
3.69182 1.99594e-11
3.71639 1.90414e-11
3.7411 1.83464e-11
3.76602 1.76346e-11
3.7911 1.68333e-11
3.81637 1.6092e-11
3.8418 1.54541e-11
3.8673 1.48235e-11
3.89298 1.41869e-11
3.91895 1.35953e-11
3.94503 1.30358e-11
3.97125 1.24518e-11
3.99772 1.19605e-11
4.02443 1.14936e-11
4.05121 1.09607e-11
4.07809 1.05113e-11
4.10526 1.00478e-11
4.13259 9.6893e-12
4.16008 9.29986e-12
4.18785 8.89392e-12
4.21573 8.52805e-12
4.24371 8.17677e-12
4.27197 7.83651e-12
4.30044 7.5112e-12
4.32905 7.216e-12
4.35788 6.92867e-12
4.38688 6.65097e-12
4.41605 6.38372e-12
4.44546 6.14405e-12
4.47509 5.88332e-12
4.50493 5.64605e-12
4.53494 5.4241e-12
4.56506 5.20165e-12
4.59545 5.00354e-12
4.62609 4.80726e-12
4.65691 4.60937e-12
4.68789 4.44435e-12
4.71906 4.27711e-12
4.75048 4.1122e-12
4.78209 3.9476e-12
4.8139 3.8089e-12
4.84595 3.66214e-12
4.87821 3.51758e-12
4.91071 3.385e-12
4.94338 3.28093e-12
4.97629 3.15026e-12
5.00945 3.0324e-12
5.04276 2.92556e-12
5.07626 2.83072e-12
5.1101 2.72846e-12
5.14418 2.6242e-12
5.1784 2.54481e-12
5.21287 2.46152e-12
5.24757 2.37925e-12
5.2825 2.29791e-12
5.31768 2.22994e-12
5.35308 2.1587e-12
5.38871 2.08458e-12
5.42459 2.02333e-12
5.46071 1.96285e-12
5.49705 1.90008e-12
5.53363 1.84691e-12
5.57046 1.79073e-12
5.60749 1.74781e-12
5.64482 1.6983e-12
5.68244 1.65215e-12
5.72029 1.60996e-12
5.7584 1.57336e-12
5.79671 1.53691e-12
5.83528 1.49943e-12
5.87416 1.46529e-12
5.91325 1.43156e-12
5.95258 1.40102e-12
5.99221 1.37128e-12
6.03213 1.34841e-12
6.07232 1.32423e-12
6.11272 1.29818e-12
6.15341 1.28148e-12
6.1944 1.26089e-12
6.23563 1.24141e-12
6.27716 1.22544e-12
6.31895 1.21253e-12
6.36099 1.20225e-12
6.40334 1.18489e-12
6.44597 1.17838e-12
6.48883 1.16674e-12
6.53202 1.15857e-12
6.57553 1.14936e-12
6.61931 1.14672e-12
6.66339 1.14489e-12
6.70776 1.14073e-12
6.7524 1.14027e-12
6.79737 1.13682e-12
6.84263 1.14039e-12
6.88816 1.14051e-12
6.93399 1.15102e-12
