# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.214444
# nk = 757
0.020944 60.9881 6
0.0296192 22.3081 12
0.036276 10.8762 8
0.0418879 6.38713 6
0.0468321 4.15864 24
0.051302 3.02517 24
0.0592384 1.82588 12
0.0628319 1.51937 30
0.0662306 1.22898 24
0.0694632 0.988419 24
0.072552 0.815675 8
0.0755145 0.702986 24
0.0783651 0.554996 48
0.0837758 0.397398 6
0.0863541 0.354885 48
0.0888577 0.291063 36
0.0912926 0.27885 24
0.0936642 0.234225 24
0.0959772 0.210654 48
0.0982358 0.172333 24
0.102604 0.13043 24
0.10472 0.130648 30
0.106794 0.118956 72
0.108828 0.114494 32
0.112787 0.0940466 72
0.114715 0.0889096 48
0.118477 0.0590221 12
0.120314 0.0737689 48
0.122123 0.0681046 48
0.123906 0.0708725 48
0.125664 0.06368 30
0.127397 0.0579584 24
0.129107 0.0511712 72
0.132461 0.0493184 24
0.134107 0.0432552 96
0.135732 0.0423199 48
0.137339 0.0390158 24
0.138926 0.0389267 24
0.140496 0.032413 72
0.142049 0.0319824 48
0.145104 0.0307741 8
0.146608 0.0282731 54
0.148096 0.0252924 84
0.14957 0.0251426 48
0.151029 0.0222241 24
0.152474 0.0193578 72
0.153906 0.021379 96
0.15673 0.0186349 48
0.158123 0.0161526 48
0.159504 0.0164686 24
0.160874 0.0154543 72
0.163577 0.0141652 72
0.164913 0.014896 96
0.167552 0.0106133 6
0.168856 0.013143 96
0.170149 0.0127607 96
0.171434 0.0108408 24
0.172708 0.0117342 48
0.173974 0.0100528 96
0.17523 0.0107603 48
0.177715 0.0111555 36
0.178945 0.0100302 48
0.180167 0.00964056 120
0.18138 0.0091254 56
0.182585 0.00856118 24
0.183782 0.0086617 96
0.184972 0.00723088 48
0.187328 0.00733352 24
0.188496 0.00700714 102
0.190347 0.0074555 120
0.191954 0.00732856 48
0.193094 0.00645479 48
0.194226 0.00659998 120
0.196472 0.00597869 24
0.197585 0.00612653 144
0.199006 0.0055341 168
0.201976 0.0058811 48
0.203059 0.0053837 96
0.205208 0.00398342 24
0.206274 0.0042084 48
0.207335 0.0041422 108
0.20839 0.00493914 72
0.210326 0.00403068 198
0.211524 0.00350456 48
0.213587 0.00369936 72
0.214612 0.00305571 96
0.215631 0.00300636 72
0.216957 0.0035481 104
0.218661 0.0028832 72
0.219662 0.00290412 144
0.223129 0.00275807 192
0.224599 0.00286307 48
0.22618 0.00274125 192
0.22751 0.00249371 72
0.229429 0.00228706 48
0.230383 0.00262691 78
0.231604 0.00245677 168
0.23416 0.00214813 144
0.235095 0.00213424 144
0.236954 0.00230247 12
0.238108 0.00201021 192
0.239975 0.00202858 168
0.241537 0.00208639 48
0.242444 0.00186331 168
0.244844 0.00178102 144
0.246417 0.00154144 168
0.248401 0.00163549 144
0.249576 0.00140751 48
0.251327 0.00209853 30
0.252777 0.00156814 288
0.254191 0.00139397 80
0.25601 0.00147551 288
0.258214 0.00136005 72
0.2594 0.00134495 240
0.26075 0.00123521 96
0.262904 0.0011671 168
0.265657 0.00118104 216
0.266722 0.00121751 132
0.268622 0.00117085 192
0.269844 0.00102361 120
0.271964 0.000991212 126
0.273543 0.000962876 288
0.275842 0.000977017 312
0.277853 0.000908703 24
0.279641 0.000875392 264
0.28148 0.000893191 192
0.282936 0.000776359 192
0.285198 0.000732113 336
0.286404 0.000785235 48
0.288084 0.000845644 240
0.291553 0.000697528 296
0.292736 0.000611613 150
0.294335 0.000671864 240
0.296659 0.000628232 228
0.298323 0.000593661 216
0.300394 0.000610525 336
0.302928 0.000578879 360
0.304588 0.000461455 144
0.305974 0.000438349 168
0.308578 0.00051782 312
0.310884 0.000429229 288
0.312408 0.000422837 192
0.314799 0.000437022 366
0.317265 0.000459087 408
0.319597 0.000427678 168
0.320771 0.00040959 336
0.3227 0.000378587 240
0.32574 0.000324697 380
0.32795 0.000384861 384
0.330224 0.000328876 240
0.331726 0.000370235 360
0.333831 0.000296429 198
0.336246 0.000316936 384
0.338319 0.0002861 384
0.341157 0.000280144 432
0.343593 0.000261257 528
0.346262 0.000270432 288
0.347842 0.000247045 288
0.350326 0.000234384 456
0.352828 0.00022015 360
0.354442 0.00022528 180
0.356776 0.000223497 486
0.359142 0.000208337 504
0.361681 0.000208132 512
0.363857 0.000202593 264
0.366441 0.000202255 600
0.368657 0.000203521 288
0.371486 0.000178795 672
0.374587 0.000181367 408
0.376839 0.000148619 462
0.379079 0.000157353 600
0.38178 0.000151786 504
0.384712 0.000144326 324
0.386663 0.000136981 744
0.389313 0.000142453 456
0.39167 0.000132922 432
0.394428 0.000123825 720
0.397811 0.0001251 534
0.400019 0.000114802 536
0.402781 0.000103999 624
0.405015 0.000110472 600
0.40766 9.40545e-05 696
0.410865 9.81003e-05 456
0.413244 9.81368e-05 732
0.416084 9.2062e-05 600
0.418986 9.26107e-05 702
0.421544 8.35841e-05 672
0.424534 8.66778e-05 768
0.42751 7.91161e-05 768
0.430034 7.8967e-05 408
0.432751 7.45621e-05 1080
0.436344 7.22592e-05 632
0.438896 6.62005e-05 750
0.44171 6.80012e-05 696
0.444585 7.10325e-05 876
0.447784 6.0285e-05 864
0.45034 5.95823e-05 768
0.453413 5.90405e-05 888
0.456575 5.3922e-05 816
0.459787 5.12336e-05 654
0.462622 4.95519e-05 1296
0.465862 5.02322e-05 816
0.468802 4.72239e-05 816
0.471915 4.27609e-05 1088
0.475472 4.5301e-05 1020
0.478779 4.06979e-05 1032
0.481919 3.99562e-05 942
0.484939 3.87683e-05 1032
0.488502 3.86383e-05 1128
0.491034 3.58268e-05 888
0.494348 3.60072e-05 1176
0.497688 3.51455e-05 960
0.500527 3.19409e-05 1110
0.504331 3.17015e-05 1116
0.507364 3.11585e-05 1352
0.510774 2.90654e-05 1200
0.514275 2.94388e-05 1224
0.517978 2.67434e-05 1320
0.521294 2.44817e-05 1128
0.524822 2.57664e-05 1518
0.527973 2.52374e-05 1080
0.531698 2.23956e-05 1524
0.535226 2.27223e-05 1416
0.539103 2.08005e-05 1704
0.543 1.95665e-05 1088
0.546011 1.90863e-05 1446
0.549827 1.9344e-05 1800
0.55369 1.84196e-05 1512
0.557166 1.72784e-05 1392
0.560475 1.78311e-05 1392
0.564609 1.61946e-05 1962
0.56859 1.60848e-05 1776
0.572441 1.52689e-05 1680
0.5763 1.44e-05 1776
0.580121 1.41425e-05 1544
0.583625 1.34853e-05 1896
0.587525 1.22424e-05 1662
0.591428 1.28143e-05 1908
0.595301 1.21908e-05 2184
0.599624 1.14075e-05 1848
0.603294 1.14847e-05 1848
0.60771 1.0739e-05 2238
0.611568 1.0416e-05 2088
0.615779 1.00707e-05 2192
0.619303 9.60942e-06 1536
0.623194 9.31605e-06 2412
0.627636 9.04307e-06 2262
0.631826 8.33896e-06 2448
0.635971 8.50335e-06 2040
0.64039 8.00303e-06 2976
0.644956 7.65571e-06 2184
0.649302 7.002e-06 2550
0.653461 6.79883e-06 2396
0.657644 6.49595e-06 2760
0.662026 6.32428e-06 2424
0.666685 6.29843e-06 2832
0.670916 6.00036e-06 2574
0.675462 5.8464e-06 3024
0.679703 5.66432e-06 2484
0.684292 5.24605e-06 3168
0.688927 5.3017e-06 2894
0.693468 4.89438e-06 2856
0.698026 4.99066e-06 3384
0.702952 4.72054e-06 3240
0.707372 4.59777e-06 2856
0.712317 4.20764e-06 3474
0.716936 4.1891e-06 3432
0.721869 4.04317e-06 3552
0.726964 3.99886e-06 3560
0.73163 3.78055e-06 3270
0.736224 3.50412e-06 3552
0.74119 3.41011e-06 3780
0.746118 3.20055e-06 3960
0.751313 3.24074e-06 3696
0.756133 3.0298e-06 3726
0.761156 2.84652e-06 4376
0.766095 2.80349e-06 3648
0.771205 2.58708e-06 4332
0.776456 2.54208e-06 4254
0.781432 2.53719e-06 4296
0.786733 2.42618e-06 4320
0.791574 2.38222e-06 4368
0.797255 2.25718e-06 4826
0.802676 2.10934e-06 5016
0.808005 2.11649e-06 4608
0.813482 2.02857e-06 4824
0.818759 1.97934e-06 4950
0.824173 1.85448e-06 5232
0.829708 1.79156e-06 4980
0.834919 1.74556e-06 4838
0.840568 1.651e-06 6024
0.846479 1.60961e-06 5520
0.851948 1.52662e-06 5400
0.857592 1.48591e-06 5538
0.863369 1.37605e-06 6456
0.869182 1.35228e-06 5504
0.874831 1.30866e-06 6168
0.880682 1.27395e-06 5910
0.886294 1.24049e-06 6372
0.892352 1.18755e-06 6768
0.898399 1.15234e-06 6294
0.904229 1.07433e-06 6656
0.910231 1.07922e-06 7224
0.916513 1.00433e-06 6708
0.922651 9.62693e-07 7566
0.92895 9.42503e-07 7416
0.935092 9.0633e-07 6984
0.940995 8.83892e-07 7310
0.947406 8.37163e-07 8148
0.953652 7.97447e-07 7632
0.960017 7.57487e-07 8088
0.966595 7.10621e-07 8478
0.972908 7.10623e-07 8112
0.979222 6.95152e-07 8108
0.985855 6.65893e-07 9510
0.992666 6.39298e-07 8472
0.998881 6.12437e-07 8832
1.00551 5.80551e-07 8898
1.01216 5.59426e-07 10008
1.01908 5.40854e-07 9392
1.02599 5.1967e-07 10206
1.03271 5.05112e-07 9528
1.03948 4.90047e-07 10236
1.04641 4.62502e-07 10398
1.05346 4.65194e-07 10784
1.06036 4.36067e-07 10584
1.0676 4.18332e-07 11346
1.07471 4.00073e-07 11400
1.08175 3.89618e-07 11016
1.08895 3.67852e-07 11870
1.09637 3.61288e-07 12516
1.10369 3.45594e-07 11880
1.11092 3.32934e-07 11886
1.1181 3.24628e-07 13104
1.12573 3.0402e-07 12764
1.1332 3.00786e-07 13446
1.14081 2.90679e-07 13464
1.14829 2.73329e-07 13398
1.15605 2.67101e-07 14628
1.16374 2.52265e-07 14024
1.1717 2.47645e-07 15054
1.17935 2.38776e-07 14496
1.18713 2.27176e-07 15012
1.195 2.22591e-07 15422
1.20281 2.10312e-07 15624
1.21088 2.06031e-07 16146
1.21904 1.94038e-07 17064
1.22715 1.90642e-07 16152
1.23533 1.81584e-07 17510
1.24354 1.77712e-07 17172
1.25174 1.67378e-07 17880
1.26013 1.64229e-07 18030
1.26845 1.53586e-07 18680
1.27706 1.51129e-07 19170
1.28545 1.45807e-07 18720
1.29387 1.40465e-07 19536
1.3027 1.3702e-07 20954
1.31143 1.29155e-07 20328
1.3202 1.26925e-07 20718
1.32891 1.21357e-07 21348
1.33775 1.18231e-07 21534
1.34663 1.11767e-07 22256
1.35548 1.07028e-07 22104
1.3645 1.03381e-07 23178
1.37362 9.84113e-08 23880
1.38289 9.70137e-08 24230
1.39214 9.14463e-08 24468
1.40146 8.94334e-08 25230
1.41076 8.57506e-08 25328
1.42016 8.2697e-08 25818
1.42955 7.93833e-08 26616
1.43897 7.67328e-08 26376
1.44856 7.35886e-08 28034
1.45815 7.06691e-08 27816
1.46783 6.83286e-08 28398
1.47755 6.53269e-08 29652
1.48753 6.27243e-08 30134
1.4975 6.10024e-08 30792
1.50759 5.81097e-08 31218
1.51744 5.68043e-08 30912
1.52762 5.39621e-08 33158
1.53782 5.20641e-08 32772
1.54798 5.08854e-08 33150
1.55817 4.8925e-08 34256
1.56867 4.74104e-08 35562
1.579 4.55583e-08 34992
1.58955 4.34523e-08 37158
1.60018 4.24288e-08 36956
1.61084 4.02064e-08 37950
1.62148 3.86396e-08 38496
1.63242 3.77159e-08 40274
1.64322 3.6526e-08 39264
1.65411 3.44962e-08 41466
1.66512 3.33024e-08 41960
1.67627 3.20144e-08 42702
1.68736 3.10153e-08 43356
1.69863 2.9825e-08 44886
1.70994 2.87697e-08 45248
1.72135 2.76146e-08 46362
1.73279 2.68766e-08 46974
1.74428 2.57682e-08 48236
1.75588 2.4876e-08 48774
1.76756 2.39168e-08 50616
1.77941 2.27394e-08 51050
1.79124 2.19998e-08 52272
1.80325 2.16508e-08 53658
1.81507 2.0357e-08 52640
1.82722 1.98226e-08 57366
1.83948 1.90828e-08 55170
1.85166 1.83646e-08 58544
1.86408 1.78648e-08 58506
1.87633 1.70066e-08 58968
1.88886 1.66053e-08 62366
1.90144 1.58449e-08 61266
1.914 1.52686e-08 63960
1.92679 1.46926e-08 64730
1.93957 1.41602e-08 66360
1.95256 1.35386e-08 67778
1.96563 1.30971e-08 69558
1.97869 1.26964e-08 69660
1.99179 1.2128e-08 71390
2.00509 1.17655e-08 73974
2.01846 1.12479e-08 74196
2.03193 1.09318e-08 76622
2.04528 1.0451e-08 75516
2.05892 1.0158e-08 81510
2.07279 9.66409e-09 80138
2.0865 9.29828e-09 82368
2.10039 9.13973e-09 84098
2.11443 8.701e-09 86286
2.12845 8.39619e-09 86700
2.14263 8.10142e-09 90014
2.15695 7.80289e-09 90930
2.17119 7.48905e-09 91694
2.18567 7.24041e-09 96228
2.20036 6.97988e-09 97014
2.21494 6.7312e-09 97370
2.22958 6.41083e-09 100656
2.24445 6.23908e-09 102530
2.25936 6.0913e-09 104454
2.27439 5.84709e-09 107196
2.28969 5.59841e-09 110414
2.30493 5.35536e-09 109578
2.32027 5.23368e-09 114974
2.33573 5.05151e-09 114396
2.35122 4.82908e-09 118190
2.3669 4.63891e-09 120498
