# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.66667
# nk = 757
0.020944 1421.45 6
0.0296192 616.176 12
0.036276 324.78 8
0.0418879 203.257 6
0.0468321 136.074 24
0.051302 105.639 24
0.0592384 68.905 12
0.0628319 61.654 30
0.0662306 50.6567 24
0.0694632 39.9693 24
0.072552 32.4637 8
0.0755145 30.2681 24
0.0783651 21.6857 48
0.0837758 15.927 6
0.0863541 15.4842 48
0.0888577 11.8279 36
0.0912926 12.9665 24
0.0936642 10.4458 24
0.0959772 10.016 48
0.0982358 7.41647 24
0.102604 5.03575 24
0.10472 5.92413 30
0.106794 5.49283 72
0.108828 5.45942 32
0.112787 4.30644 72
0.114715 4.37952 48
0.118477 1.89956 12
0.120314 3.71494 48
0.122123 3.21285 48
0.123906 3.92599 48
0.125664 3.28216 30
0.127397 2.7549 24
0.129107 2.37437 72
0.132461 2.70795 24
0.134107 2.0581 96
0.135732 2.06452 48
0.137339 1.77241 24
0.138926 2.10734 24
0.140496 1.42802 72
0.142049 1.49698 48
0.145104 2.08896 8
0.146608 1.58886 54
0.148096 1.33193 84
0.14957 1.45657 48
0.151029 1.06057 24
0.152474 0.860835 72
0.153906 1.29355 96
0.15673 1.04752 48
0.158123 0.830776 48
0.159504 0.962015 24
0.160874 0.794744 72
0.163577 0.810126 72
0.164913 0.850969 96
0.167552 0.353242 6
0.168856 0.787399 96
0.170149 0.725564 96
0.171434 0.583356 24
0.172708 0.664713 48
0.173974 0.610971 96
0.17523 0.637592 48
0.177715 0.711498 36
0.178945 0.636068 48
0.180167 0.556171 120
0.18138 0.557213 56
0.182585 0.455989 24
0.183782 0.550136 96
0.184972 0.354437 48
0.187328 0.419123 24
0.188496 0.350316 102
0.190347 0.450739 120
0.191954 0.439586 48
0.193094 0.397436 48
0.194226 0.404079 120
0.196472 0.337603 24
0.197585 0.371847 144
0.199006 0.352598 168
0.201976 0.341351 48
0.203059 0.355564 96
0.205208 0.196385 24
0.206274 0.224683 48
0.207335 0.226162 108
0.20839 0.37318 72
0.210326 0.251876 198
0.211524 0.237459 48
