# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.144518
# nk = 757
0.020944 17.0365 6
0.0296192 5.87987 12
0.036276 2.7869 8
0.0418879 1.60278 6
0.0468321 1.03216 24
0.051302 0.73825 24
0.0592384 0.435443 12
0.0628319 0.35614 30
0.0662306 0.286893 24
0.0694632 0.231253 24
0.072552 0.190572 8
0.0755145 0.16182 24
0.0783651 0.12979 48
0.0837758 0.092385 6
0.0863541 0.0811435 48
0.0888577 0.0673877 36
0.0912926 0.0625677 24
0.0936642 0.0530685 24
0.0959772 0.0472652 48
0.0982358 0.039566 24
0.102604 0.0304975 24
0.10472 0.0295644 30
0.106794 0.0269047 72
0.108828 0.0255427 32
0.112787 0.0211838 72
0.114715 0.0198531 48
0.118477 0.0143459 12
0.120314 0.0163389 48
0.122123 0.0151887 48
0.123906 0.0152751 48
0.125664 0.0138981 30
0.127397 0.0127773 24
0.129107 0.0114578 72
0.132461 0.010688 24
0.134107 0.00959269 96
0.135732 0.00926709 48
0.137339 0.00860003 24
0.138926 0.00837205 24
0.140496 0.00725149 72
0.142049 0.00704877 48
0.145104 0.00649609 8
0.146608 0.00607422 54
0.148096 0.00551386 84
0.14957 0.00538606 48
0.151029 0.00487559 24
0.152474 0.00435531 72
0.153906 0.00455545 96
0.15673 0.00401448 48
0.158123 0.00357641 48
0.159504 0.00356868 24
0.160874 0.00337284 72
0.163577 0.00307222 72
0.164913 0.00316749 96
0.167552 0.00247039 6
0.168856 0.0027872 96
0.170149 0.00270886 96
0.171434 0.00238467 24
0.172708 0.00249604 48
0.173974 0.00219671 96
0.17523 0.00229365 48
0.177715 0.00231087 36
0.178945 0.00211539 48
0.180167 0.00204653 120
0.18138 0.00193722 56
0.182585 0.00185126 24
0.183782 0.00183198 96
0.184972 0.00160443 48
0.187328 0.00158191 24
0.188496 0.00153377 102
0.190347 0.00156792 120
0.191954 0.001532 48
0.193094 0.00138017 48
0.194226 0.0013906 120
0.196472 0.00127059 24
0.197585 0.00128286 144
0.199006 0.00117115 168
0.201976 0.00120482 48
0.203059 0.00110637 96
0.205208 0.000896992 24
0.206274 0.000917691 48
0.207335 0.000894536 108
0.20839 0.000993878 72
0.210326 0.000851969 198
0.211524 0.000757577 48
0.213587 0.000782478 72
0.214612 0.000681086 96
0.215631 0.000660899 72
0.216957 0.000737005 104
0.218661 0.000623933 72
0.219662 0.00062259 144
0.223129 0.000582684 192
0.224599 0.000596047 48
0.22618 0.00057015 192
0.22751 0.000529634 72
0.229429 0.000493473 48
0.230383 0.000534505 78
0.231604 0.000508603 168
0.23416 0.000449616 144
0.235095 0.000449832 144
0.236954 0.000483436 12
0.238108 0.000422677 192
0.239975 0.000417792 168
0.241537 0.0004293 48
0.242444 0.000391449 168
0.244844 0.000371833 144
0.246417 0.000334153 168
0.248401 0.000342577 144
0.249576 0.000307423 48
0.251327 0.00040659 30
0.252777 0.000324245 288
0.254191 0.00029816 80
0.25601 0.000304056 288
0.258214 0.000284419 72
0.2594 0.000278595 240
0.26075 0.000258579 96
0.262904 0.000247075 168
0.265657 0.000242886 216
0.266722 0.000247208 132
0.268622 0.000235448 192
0.269844 0.000213239 120
0.271964 0.000204499 126
0.273543 0.000197889 288
0.275842 0.000197606 312
0.277853 0.000188936 24
0.279641 0.000177259 264
0.28148 0.000178128 192
0.282936 0.000160529 192
0.285198 0.000150671 336
0.286404 0.000153188 48
0.288084 0.000166603 240
0.291553 0.000142096 296
0.292736 0.00012869 150
0.294335 0.000135695 240
0.296659 0.000128604 228
0.298323 0.000121763 216
0.300394 0.000123277 336
0.302928 0.000115456 360
0.304588 9.77442e-05 144
0.305974 9.11552e-05 168
0.308578 0.000103354 312
0.310884 9.02374e-05 288
0.312408 8.84329e-05 192
0.314799 8.96729e-05 366
0.317265 9.14097e-05 408
0.319597 8.53152e-05 168
0.320771 8.27325e-05 336
0.3227 7.59923e-05 240
0.32574 6.74646e-05 380
0.32795 7.59271e-05 384
0.330224 6.65124e-05 240
0.331726 7.29306e-05 360
0.333831 6.15414e-05 198
0.336246 6.33886e-05 384
0.338319 5.71626e-05 384
0.341157 5.59126e-05 432
0.343593 5.32475e-05 528
0.346262 5.37446e-05 288
0.347842 4.99761e-05 288
0.350326 4.78191e-05 456
0.352828 4.4727e-05 360
0.354442 4.48307e-05 180
0.356776 4.44334e-05 486
0.359142 4.12975e-05 504
0.361681 4.14112e-05 512
0.363857 4.02547e-05 264
0.366441 3.98827e-05 600
0.368657 3.93788e-05 288
0.371486 3.54808e-05 672
0.374587 3.49267e-05 408
0.376839 2.98355e-05 462
0.379079 3.11333e-05 600
0.38178 2.98605e-05 504
0.384712 2.86889e-05 324
0.386663 2.7391e-05 744
0.389313 2.76965e-05 456
0.39167 2.62788e-05 432
0.394428 2.44855e-05 720
0.397811 2.41755e-05 534
0.400019 2.28608e-05 536
0.402781 2.06408e-05 624
0.405015 2.16287e-05 600
0.40766 1.89171e-05 696
0.410865 1.94938e-05 456
0.413244 1.9091e-05 732
0.416084 1.82042e-05 600
0.418986 1.80631e-05 702
0.421544 1.65446e-05 672
0.424534 1.66331e-05 768
0.42751 1.53779e-05 768
0.430034 1.55367e-05 408
0.432751 1.45353e-05 1080
0.436344 1.4238e-05 632
0.438896 1.29176e-05 750
0.44171 1.31629e-05 696
0.444585 1.33493e-05 876
0.447784 1.16947e-05 864
0.45034 1.1386e-05 768
0.453413 1.14014e-05 888
0.456575 1.0421e-05 816
0.459787 9.92374e-06 654
0.462622 9.73616e-06 1296
0.465862 9.50939e-06 816
0.468802 9.04171e-06 816
0.471915 8.31858e-06 1088
0.475472 8.70536e-06 1020
0.478779 7.92566e-06 1032
0.481919 7.5958e-06 942
0.484939 7.44888e-06 1032
0.488502 7.30607e-06 1128
0.491034 6.95739e-06 888
0.494348 6.82044e-06 1176
0.497688 6.7546e-06 960
0.500527 6.07783e-06 1110
0.504331 6.00377e-06 1116
0.507364 5.82912e-06 1352
0.510774 5.49093e-06 1200
0.514275 5.5704e-06 1224
0.517978 5.03685e-06 1320
0.521294 4.63591e-06 1128
0.524822 4.86947e-06 1518
0.527973 4.74701e-06 1080
0.531698 4.2595e-06 1524
0.535226 4.23114e-06 1416
0.539103 3.9184e-06 1704
0.543 3.7722e-06 1088
0.546011 3.5992e-06 1446
0.549827 3.60436e-06 1800
0.55369 3.4718e-06 1512
0.557166 3.26435e-06 1392
0.560475 3.3416e-06 1392
0.564609 3.0419e-06 1962
0.56859 2.97438e-06 1776
0.572441 2.83627e-06 1680
0.5763 2.70423e-06 1776
0.580121 2.61431e-06 1544
0.583625 2.50613e-06 1896
0.587525 2.29843e-06 1662
0.591428 2.38442e-06 1908
0.595301 2.25064e-06 2184
0.599624 2.08702e-06 1848
0.603294 2.10089e-06 1848
0.60771 1.95734e-06 2238
0.611568 1.90038e-06 2088
0.615779 1.82963e-06 2192
0.619303 1.78191e-06 1536
0.623194 1.68184e-06 2412
0.627636 1.66371e-06 2262
0.631826 1.5468e-06 2448
0.635971 1.53063e-06 2040
0.64039 1.43549e-06 2976
0.644956 1.38181e-06 2184
0.649302 1.28862e-06 2550
0.653461 1.24305e-06 2396
0.657644 1.1992e-06 2760
0.662026 1.14502e-06 2424
0.666685 1.15368e-06 2832
0.670916 1.08273e-06 2574
0.675462 1.05773e-06 3024
0.679703 1.02714e-06 2484
0.684292 9.55297e-07 3168
0.688927 9.4884e-07 2894
0.693468 8.70387e-07 2856
0.698026 8.99038e-07 3384
0.702952 8.43397e-07 3240
0.707372 8.16077e-07 2856
0.712317 7.65907e-07 3474
0.716936 7.5199e-07 3432
0.721869 7.14127e-07 3552
0.726964 7.09792e-07 3560
0.73163 6.61837e-07 3270
0.736224 6.27196e-07 3552
0.74119 5.95308e-07 3780
0.746118 5.70012e-07 3960
0.751313 5.63599e-07 3696
0.756133 5.37779e-07 3726
0.761156 5.14077e-07 4376
0.766095 4.93514e-07 3648
0.771205 4.63055e-07 4332
0.776456 4.5167e-07 4254
0.781432 4.44708e-07 4296
0.786733 4.24233e-07 4320
0.791574 4.13724e-07 4368
0.797255 3.95637e-07 4826
0.802676 3.68354e-07 5016
0.808005 3.70409e-07 4608
0.813482 3.50865e-07 4824
0.818759 3.43152e-07 4950
0.824173 3.16506e-07 5232
0.829708 3.12002e-07 4980
