# in Mpc/h Units 
# D1 = 0.431296 
# k P N P(z=0)
0.020944 5367.56 6 28855.4
0.0296192 4442.84 12 23884.2
0.036276 3594.8 8 19325.2
0.0418879 3100.23 6 16666.5
0.0468321 2714.47 24 14592.7
0.051302 2614.29 24 14054.1
0.0592384 2437.6 12 13104.2
0.0628319 2501.59 30 13448.2
0.0662306 2359.45 24 12684.1
0.0694632 2145.34 24 11533.1
0.072552 1992.76 8 10712.9
0.0755145 2016.05 24 10838
0.0783651 1678.81 48 9025.09
0.0837758 1481.59 6 7964.87
0.0863541 1524.36 48 8194.77
0.0888577 1309.61 36 7040.33
0.0912926 1477.83 24 7944.63
0.0936642 1305.55 24 7018.47
0.0959772 1308.4 48 7033.81
0.0982358 1082.41 24 5818.93
0.102604 885.266 24 4759.09
0.10472 1032.63 30 5551.32
0.106794 1006.24 72 5409.43
0.108828 1055.2 32 5672.64
0.112787 946.337 72 5087.4
0.114715 975.519 48 5244.28
0.118477 570.089 12 3064.73
0.120314 956.987 48 5144.65
0.122123 900.443 48 4840.67
0.123906 1070.03 48 5752.34
0.125664 971.905 30 5224.85
0.127397 892.966 24 4800.48
0.129107 802.709 72 4315.27
0.132461 915.847 24 4923.49
0.134107 781.877 96 4203.28
0.135732 814.564 48 4379
0.137339 759.688 24 4083.99
0.138926 849.389 24 4566.21
0.140496 661.861 72 3558.09
0.142049 699.351 48 3759.63
0.145104 842.292 8 4528.06
0.146608 742.84 54 3993.42
0.148096 664.523 84 3572.4
0.14957 713.593 48 3836.19
0.151029 603.232 24 3242.9
0.152474 514.778 72 2767.39
0.153906 679.971 96 3655.44
0.15673 610.791 48 3283.54
0.158123 514.7 48 2766.97
0.159504 571.103 24 3070.18
0.160874 531.893 72 2859.4
0.163577 534.311 72 2872.39
0.164913 587.997 96 3161.01
0.167552 345.892 6 1859.47
0.168856 570.927 96 3069.24
0.170149 560.854 96 3015.09
0.171434 460.608 24 2476.17
0.172708 540.008 48 2903.02
0.173974 468.551 96 2518.87
0.17523 525.452 48 2824.77
0.177715 600.111 36 3226.13
0.178945 540.51 48 2905.72
0.180167 516.256 120 2775.33
0.18138 508.858 56 2735.56
0.182585 459.618 24 2470.85
0.183782 511.522 96 2749.88
0.184972 388.381 48 2087.89
0.187328 442.501 24 2378.83
0.188496 407.926 102 2192.96
0.190347 493.126 120 2650.99
0.191954 500.147 48 2688.73
0.193094 441.235 48 2372.03
0.194226 468.705 120 2519.7
0.196472 429.721 24 2310.13
0.197585 462.953 144 2488.78
0.199006 431.102 168 2317.55
0.201976 488.328 48 2625.2
0.203059 469.153 96 2522.11
0.205208 294.5 24 1583.2
0.206274 338.852 48 1821.63
0.207335 346.931 108 1865.06
0.20839 496.339 72 2668.26
0.210326 375.765 198 2020.07
0.211524 333.044 48 1790.41
0.213587 360.596 72 1938.52
0.214612 274.125 96 1473.66
0.215631 291.193 72 1565.42
0.216957 381.707 104 2052.01
0.218661 302.256 72 1624.89
0.219662 312.737 144 1681.24
0.223129 322.265 192 1732.46
0.224599 346.048 48 1860.31
0.22618 338.682 192 1820.72
0.22751 306.834 72 1649.5
0.229429 275.054 48 1478.66
0.230383 370.49 78 1991.71
0.231604 336.997 168 1811.65
0.23416 310.506 144 1669.25
0.235095 298.263 144 1603.43
0.236954 301.03 12 1618.3
0.238108 298.253 192 1603.37
