# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.897398
# nk = 757
0.020944 2522.22 6
0.0296192 1135.62 12
0.036276 608.65 8
0.0418879 386.772 6
0.0468321 260.596 24
0.051302 206.185 24
0.0592384 137.115 12
0.0628319 125.299 30
0.0662306 103.568 24
0.0694632 81.26 24
0.072552 65.3378 8
0.0755145 62.6035 24
0.0783651 43.3899 48
0.0837758 32.2336 6
0.0863541 32.1476 48
0.0888577 24.0294 36
0.0912926 27.2345 24
0.0936642 21.768 24
0.0959772 21.3769 48
0.0982358 15.5279 24
0.102604 10.209 24
0.10472 12.513 30
0.106794 11.759 72
0.108828 11.6528 32
0.112787 9.12659 72
0.114715 9.55699 48
0.118477 3.71519 12
0.120314 8.12464 48
0.122123 6.86511 48
0.123906 8.73127 48
0.125664 7.12028 30
0.127397 5.76942 24
0.129107 5.07393 72
0.132461 6.04835 24
0.134107 4.39137 96
0.135732 4.35739 48
0.137339 3.61533 24
0.138926 4.60301 24
0.140496 2.95893 72
0.142049 3.14311 48
0.145104 5.00978 8
0.146608 3.5757 54
0.148096 2.94676 84
0.14957 3.32443 48
0.151029 2.22965 24
0.152474 1.84503 72
0.153906 2.98724 96
0.15673 2.3653 48
0.158123 1.87124 48
0.159504 2.26357 24
0.160874 1.73523 72
0.163577 1.85775 72
0.164913 1.91606 96
0.167552 0.689311 6
0.168856 1.81075 96
0.170149 1.62137 96
0.171434 1.36122 24
0.172708 1.49352 48
0.173974 1.47944 96
0.17523 1.46705 48
0.177715 1.64019 36
0.178945 1.50278 48
0.180167 1.26005 120
0.18138 1.28641 56
0.182585 1.02271 24
0.183782 1.29496 96
0.184972 0.778575 48
0.187328 0.943139 24
0.188496 0.771669 102
0.190347 1.02756 120
0.191954 1.00044 48
0.193094 0.943412 48
0.194226 0.92963 120
0.196472 0.756561 24
0.197585 0.852347 144
0.199006 0.824053 168
0.201976 0.727069 48
0.203059 0.812086 96
0.205208 0.475746 24
0.206274 0.522226 48
0.207335 0.521846 108
0.20839 0.89214 72
0.210326 0.597488 198
0.211524 0.595901 48
0.213587 0.534287 72
0.214612 0.39095 96
0.215631 0.451718 72
0.216957 0.573869 104
0.218661 0.446541 72
0.219662 0.44095 144
0.223129 0.438212 192
0.224599 0.4574 48
0.22618 0.411869 192
0.22751 0.418009 72
0.229429 0.308048 48
0.230383 0.527998 78
0.231604 0.420864 168
0.23416 0.412707 144
0.235095 0.344452 144
0.236954 0.28174 12
0.238108 0.353698 192
0.239975 0.359927 168
0.241537 0.271212 48
0.242444 0.285253 168
0.244844 0.279111 144
0.246417 0.230361 168
0.248401 0.278131 144
0.249576 0.245379 48
0.251327 0.350805 30
0.252777 0.236959 288
0.254191 0.171631 80
0.25601 0.23259 288
0.258214 0.178619 72
0.2594 0.22834 240
0.26075 0.193681 96
0.262904 0.198773 168
0.265657 0.193502 216
0.266722 0.208373 132
0.268622 0.202125 192
0.269844 0.182227 120
0.271964 0.175519 126
0.273543 0.165931 288
0.275842 0.161261 312
0.277853 0.113045 24
0.279641 0.161534 264
0.28148 0.178807 192
0.282936 0.1254 192
0.285198 0.15055 336
0.286404 0.169035 48
0.288084 0.119825 240
0.291553 0.117152 296
0.292736 0.11697 150
0.294335 0.138574 240
0.296659 0.0897595 228
0.298323 0.111115 216
0.300394 0.100906 336
0.302928 0.11735 360
0.304588 0.100684 144
0.305974 0.109776 168
0.308578 0.0988283 312
0.310884 0.0929401 288
0.312408 0.0857194 192
0.314799 0.0811519 366
0.317265 0.0898516 408
0.319597 0.0761989 168
0.320771 0.0894786 336
0.3227 0.0639114 240
0.32574 0.0736281 380
0.32795 0.0716655 384
0.330224 0.0689681 240
0.331726 0.0732214 360
0.333831 0.0605738 198
0.336246 0.0679852 384
0.338319 0.0676642 384
0.341157 0.0689706 432
0.343593 0.0630293 528
0.346262 0.0630339 288
0.347842 0.0610031 288
0.350326 0.0497944 456
0.352828 0.0487096 360
0.354442 0.0508867 180
0.356776 0.0526946 486
0.359142 0.0526729 504
0.361681 0.0468475 512
0.363857 0.0421508 264
0.366441 0.0413051 600
0.368657 0.0438642 288
0.371486 0.0393187 672
0.374587 0.0473443 408
0.376839 0.0388152 462
0.379079 0.0382685 600
0.38178 0.0388863 504
0.384712 0.0348836 324
0.386663 0.0358429 744
0.389313 0.0373026 456
0.39167 0.0326986 432
0.394428 0.0297794 720
0.397811 0.030628 534
0.400019 0.0265626 536
0.402781 0.0300682 624
0.405015 0.0297015 600
0.40766 0.0284854 696
0.410865 0.0260665 456
0.413244 0.0257701 732
0.416084 0.0246659 600
0.418986 0.0224985 702
0.421544 0.0222219 672
0.424534 0.0236356 768
0.42751 0.022323 768
0.430034 0.0190964 408
0.432751 0.0198852 1080
0.436344 0.0218482 632
0.438896 0.0197477 750
0.44171 0.0183123 696
0.444585 0.0176755 876
0.447784 0.0179201 864
0.45034 0.0157426 768
0.453413 0.0166754 888
0.456575 0.0153329 816
0.459787 0.015132 654
0.462622 0.014226 1296
0.465862 0.0154798 816
0.468802 0.0139183 816
0.471915 0.0144165 1088
0.475472 0.013238 1020
0.478779 0.012933 1032
0.481919 0.0120459 942
0.484939 0.0126102 1032
0.488502 0.0118896 1128
0.491034 0.0114497 888
0.494348 0.0113394 1176
0.497688 0.0106974 960
0.500527 0.0106894 1110
0.504331 0.00955342 1116
0.507364 0.00986744 1352
0.510774 0.00953988 1200
0.514275 0.00900167 1224
0.517978 0.00879732 1320
0.521294 0.00831229 1128
0.524822 0.00835418 1518
0.527973 0.00818655 1080
0.531698 0.00789616 1524
0.535226 0.00784063 1416
0.539103 0.00713424 1704
0.543 0.00739099 1088
0.546011 0.00698864 1446
0.549827 0.00643898 1800
0.55369 0.00659394 1512
0.557166 0.0064555 1392
0.560475 0.00591877 1392
0.564609 0.0059735 1962
0.56859 0.00580056 1776
0.572441 0.00537541 1680
0.5763 0.00570318 1776
0.580121 0.00536791 1544
0.583625 0.00481843 1896
0.587525 0.00517843 1662
0.591428 0.00483614 1908
0.595301 0.00464665 2184
0.599624 0.00455651 1848
0.603294 0.00459403 1848
0.60771 0.0043082 2238
0.611568 0.00391089 2088
0.615779 0.00414886 2192
0.619303 0.00398316 1536
0.623194 0.00357726 2412
0.627636 0.00346485 2262
0.631826 0.00357347 2448
0.635971 0.00322632 2040
0.64039 0.00329067 2976
0.644956 0.00331534 2184
0.649302 0.00325717 2550
0.653461 0.00303374 2396
0.657644 0.0029628 2760
0.662026 0.00281153 2424
0.666685 0.00263668 2832
0.670916 0.00267074 2574
0.675462 0.00256908 3024
0.679703 0.00249425 2484
0.684292 0.00240176 3168
0.688927 0.00236167 2894
0.693468 0.00225185 2856
0.698026 0.00225459 3384
0.702952 0.00215235 3240
0.707372 0.00203082 2856
0.712317 0.00206898 3474
0.716936 0.00196183 3432
0.721869 0.00201827 3552
0.726964 0.00191319 3560
0.73163 0.00174206 3270
0.736224 0.00173717 3552
0.74119 0.00166528 3780
0.746118 0.00169307 3960
0.751313 0.00161658 3696
0.756133 0.00155649 3726
0.761156 0.00153714 4376
0.766095 0.00145969 3648
0.771205 0.00139799 4332
0.776456 0.00138199 4254
0.781432 0.00130653 4296
0.786733 0.00128034 4320
0.791574 0.00124741 4368
0.797255 0.00123102 4826
0.802676 0.0011748 5016
0.808005 0.00112621 4608
0.813482 0.00111834 4824
0.818759 0.00105397 4950
0.824173 0.00102107 5232
0.829708 0.000963256 4980
0.834919 0.000994302 4838
0.840568 0.00093138 6024
0.846479 0.000928166 5520
0.851948 0.000894275 5400
0.857592 0.000877718 5538
0.863369 0.000850732 6456
0.869182 0.000802703 5504
0.874831 0.000800833 6168
0.880682 0.00077352 5910
0.886294 0.000740544 6372
0.892352 0.00073293 6768
0.898399 0.000705543 6294
0.904229 0.00067422 6656
0.910231 0.000641409 7224
0.916513 0.000639113 6708
0.922651 0.000620706 7566
0.92895 0.000601959 7416
0.935092 0.000575795 6984
0.940995 0.000548393 7310
0.947406 0.000542438 8148
0.953652 0.000529025 7632
0.960017 0.000505952 8088
0.966595 0.000486612 8478
0.972908 0.000482962 8112
0.979222 0.000470196 8108
0.985855 0.000447108 9510
0.992666 0.000431533 8472
0.998881 0.000418261 8832
1.00551 0.00041445 8898
1.01216 0.000392722 10008
1.01908 0.000383081 9392
1.02599 0.0003683 10206
1.03271 0.000354541 9528
1.03948 0.000354526 10236
1.04641 0.000334495 10398
1.05346 0.00033009 10784
1.06036 0.000319593 10584
1.0676 0.000307632 11346
1.07471 0.000299042 11400
1.08175 0.000294293 11016
1.08895 0.000280328 11870
1.09637 0.000276938 12516
1.10369 0.00025959 11880
1.11092 0.000257698 11886
1.1181 0.000249793 13104
1.12573 0.000236601 12764
1.1332 0.000233681 13446
1.14081 0.000222853 13464
1.14829 0.000215161 13398
1.15605 0.000210325 14628
1.16374 0.000208735 14024
1.1717 0.000194516 15054
1.17935 0.000191093 14496
1.18713 0.0001848 15012
1.195 0.000180399 15422
1.20281 0.000175097 15624
