# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.745356
# nk = 757
0.020944 1794.51 6
0.0296192 789.605 12
0.036276 418.935 8
0.0418879 263.739 6
0.0468321 176.996 24
0.051302 138.408 24
0.0592384 90.9608 12
0.0628319 82.052 30
0.0662306 67.5628 24
0.0694632 53.1874 24
0.072552 43.0407 8
0.0755145 40.5466 24
0.0783651 28.6822 48
0.0837758 21.1507 6
0.0863541 20.769 48
0.0888577 15.7299 36
0.0912926 17.4762 24
0.0936642 14.0308 24
0.0959772 13.5756 48
0.0982358 9.96922 24
0.102604 6.683 24
0.10472 7.99391 30
0.106794 7.44686 72
0.108828 7.39804 32
0.112787 5.81716 72
0.114715 5.98233 48
0.118477 2.48218 12
0.120314 5.07919 48
0.122123 4.35313 48
0.123906 5.4062 48
0.125664 4.47693 30
0.127397 3.7089 24
0.129107 3.21553 72
0.132461 3.73366 24
0.134107 2.78713 96
0.135732 2.78747 48
0.137339 2.3633 24
0.138926 2.8833 24
0.140496 1.91203 72
0.142049 2.01547 48
0.145104 2.96185 8
0.146608 2.19616 54
0.148096 1.82878 84
0.14957 2.02386 48
0.151029 1.42881 24
0.152474 1.16507 72
0.153906 1.80652 96
0.15673 1.44963 48
0.158123 1.14694 48
0.159504 1.35046 24
0.160874 1.0858 72
0.163577 1.12769 72
0.164913 1.17634 96
0.167552 0.459804 6
0.168856 1.09715 96
0.170149 1.00049 96
0.171434 0.81496 24
0.172708 0.91789 48
0.173974 0.867209 96
0.17523 0.88863 48
0.177715 0.993167 36
0.178945 0.895386 48
0.180167 0.770298 120
0.18138 0.778077 56
0.182585 0.628584 24
0.183782 0.773762 96
0.184972 0.484601 48
0.187328 0.579778 24
0.188496 0.479414 102
0.190347 0.6263 120
0.191954 0.61005 48
0.193094 0.560062 48
0.194226 0.563351 120
0.196472 0.465405 24
0.197585 0.517298 144
0.199006 0.494859 168
0.201976 0.463018 48
0.203059 0.495082 96
0.205208 0.277316 24
0.206274 0.313355 48
0.207335 0.314541 108
0.20839 0.528976 72
0.210326 0.354846 198
0.211524 0.341875 48
0.213587 0.317693 72
0.214612 0.229023 96
0.215631 0.262155 72
0.216957 0.338202 104
0.218661 0.260981 72
0.219662 0.260343 144
0.223129 0.257813 192
0.224599 0.269349 48
0.22618 0.247026 192
0.22751 0.23901 72
0.229429 0.182851 48
0.230383 0.299777 78
0.231604 0.245133 168
0.23416 0.235631 144
0.235095 0.200453 144
0.236954 0.161096 12
0.238108 0.203144 192
0.239975 0.209617 168
0.241537 0.167157 48
0.242444 0.166591 168
0.244844 0.164942 144
0.246417 0.131983 168
0.248401 0.160735 144
0.249576 0.139479 48
0.251327 0.209703 30
0.252777 0.139834 288
0.254191 0.102465 80
0.25601 0.136232 288
0.258214 0.107821 72
0.2594 0.130699 240
0.26075 0.113515 96
0.262904 0.111242 168
0.265657 0.112774 216
0.266722 0.120447 132
0.268622 0.118633 192
0.269844 0.102549 120
0.271964 0.100461 126
0.273543 0.096683 288
0.275842 0.095811 312
0.277853 0.0665804 24
0.279641 0.0941025 264
0.28148 0.102772 192
0.282936 0.0734826 192
0.285198 0.085235 336
0.286404 0.0983887 48
0.288084 0.0735459 240
0.291553 0.0686411 296
0.292736 0.0636242 150
0.294335 0.0778721 240
0.296659 0.0530997 228
0.298323 0.0627443 216
0.300394 0.0588756 336
0.302928 0.0685117 360
0.304588 0.0559094 144
0.305974 0.0620252 168
0.308578 0.0575483 312
0.310884 0.0515149 288
0.312408 0.0489928 192
0.314799 0.0460512 366
0.317265 0.0519236 408
0.319597 0.0439118 168
0.320771 0.0500121 336
0.3227 0.0386928 240
0.32574 0.0410043 380
0.32795 0.0416012 384
0.330224 0.0395571 240
0.331726 0.0415221 360
0.333831 0.0344721 198
0.336246 0.0380334 384
0.338319 0.0380778 384
0.341157 0.0389596 432
0.343593 0.0350216 528
0.346262 0.0356477 288
0.347842 0.0334738 288
0.350326 0.0279594 456
0.352828 0.0273929 360
0.354442 0.0283754 180
0.356776 0.0288915 486
0.359142 0.0291104 504
0.361681 0.0256856 512
0.363857 0.0237435 264
0.366441 0.0234087 600
0.368657 0.0243999 288
0.371486 0.0218621 672
0.374587 0.0269581 408
0.376839 0.0217185 462
0.379079 0.0208264 600
0.38178 0.0214355 504
0.384712 0.0191077 324
0.386663 0.0196668 744
0.389313 0.0206763 456
0.39167 0.0176379 432
0.394428 0.0164412 720
0.397811 0.0168448 534
0.400019 0.0147672 536
0.402781 0.0158768 624
0.405015 0.0159608 600
0.40766 0.015481 696
0.410865 0.0139813 456
0.413244 0.0139868 732
0.416084 0.013152 600
0.418986 0.0122351 702
0.421544 0.0119541 672
0.424534 0.0127567 768
0.42751 0.0118638 768
0.430034 0.0102703 408
0.432751 0.0106546 1080
0.436344 0.0115914 632
0.438896 0.0107708 750
0.44171 0.0100229 696
0.444585 0.00979349 876
0.447784 0.00963544 864
0.45034 0.00864281 768
0.453413 0.00895796 888
0.456575 0.00829203 816
0.459787 0.00798947 654
0.462622 0.00751676 1296
0.465862 0.00815479 816
0.468802 0.00746677 816
0.471915 0.00764728 1088
0.475472 0.00714913 1020
0.478779 0.00689544 1032
0.481919 0.00646285 942
0.484939 0.00668419 1032
0.488502 0.006334 1128
0.491034 0.00610545 888
0.494348 0.00610765 1176
0.497688 0.00567367 960
0.500527 0.00559845 1110
0.504331 0.00510926 1116
0.507364 0.00524192 1352
0.510774 0.00506156 1200
0.514275 0.00475543 1224
0.517978 0.004721 1320
0.521294 0.00440243 1128
0.524822 0.00432421 1518
0.527973 0.00421772 1080
0.531698 0.00413927 1524
0.535226 0.0040935 1416
0.539103 0.00375471 1704
0.543 0.00380616 1088
0.546011 0.00359086 1446
0.549827 0.00348096 1800
0.55369 0.00348631 1512
0.557166 0.00327768 1392
0.560475 0.00312121 1392
0.564609 0.00311579 1962
0.56859 0.00303127 1776
0.572441 0.00279794 1680
0.5763 0.00291332 1776
0.580121 0.00272622 1544
0.583625 0.00249851 1896
0.587525 0.00267504 1662
0.591428 0.0024421 1908
0.595301 0.00239473 2184
0.599624 0.00237474 1848
0.603294 0.0023668 1848
0.60771 0.00215981 2238
0.611568 0.00204659 2088
0.615779 0.0021188 2192
0.619303 0.00209919 1536
0.623194 0.00181898 2412
0.627636 0.00178341 2262
0.631826 0.00183896 2448
0.635971 0.00165931 2040
0.64039 0.00169435 2976
0.644956 0.00168955 2184
0.649302 0.00165316 2550
0.653461 0.00154081 2396
0.657644 0.0014635 2760
0.662026 0.00140313 2424
0.666685 0.00134457 2832
0.670916 0.00138524 2574
0.675462 0.00132411 3024
0.679703 0.00126645 2484
0.684292 0.00124178 3168
0.688927 0.00121115 2894
0.693468 0.00115289 2856
0.698026 0.00113541 3384
0.702952 0.00109437 3240
0.707372 0.00102964 2856
0.712317 0.00104539 3474
0.716936 0.000993179 3432
0.721869 0.0010103 3552
0.726964 0.000964883 3560
0.73163 0.000881426 3270
0.736224 0.000889655 3552
0.74119 0.000841683 3780
0.746118 0.000843915 3960
0.751313 0.000811908 3696
0.756133 0.000778217 3726
0.761156 0.000773174 4376
0.766095 0.000736107 3648
0.771205 0.000697029 4332
0.776456 0.000677538 4254
0.781432 0.000656028 4296
0.786733 0.000646008 4320
0.791574 0.000617752 4368
0.797255 0.000607618 4826
0.802676 0.000595811 5016
0.808005 0.000565696 4608
0.813482 0.000559944 4824
0.818759 0.000527227 4950
0.824173 0.000509866 5232
0.829708 0.000487381 4980
0.834919 0.000499867 4838
0.840568 0.000467575 6024
0.846479 0.000464703 5520
0.851948 0.000435803 5400
0.857592 0.000436891 5538
0.863369 0.00042466 6456
0.869182 0.000398014 5504
0.874831 0.000389184 6168
0.880682 0.000372367 5910
0.886294 0.000366131 6372
0.892352 0.000358996 6768
0.898399 0.000345323 6294
0.904229 0.000330465 6656
0.910231 0.000316358 7224
0.916513 0.000312755 6708
0.922651 0.000302088 7566
0.92895 0.000299192 7416
0.935092 0.000283688 6984
0.940995 0.000273209 7310
0.947406 0.000270618 8148
0.953652 0.000260448 7632
0.960017 0.000248517 8088
0.966595 0.000238919 8478
0.972908 0.000235581 8112
0.979222 0.000230284 8108
0.985855 0.000220316 9510
0.992666 0.000215631 8472
0.998881 0.00020419 8832
1.00551 0.000201568 8898
1.01216 0.00019154 10008
1.01908 0.000188976 9392
1.02599 0.000183833 10206
1.03271 0.000175307 9528
1.03948 0.000173016 10236
1.04641 0.000167359 10398
1.05346 0.000161368 10784
1.06036 0.000155755 10584
1.0676 0.000150164 11346
1.07471 0.000148518 11400
1.08175 0.000143354 11016
1.08895 0.000136338 11870
1.09637 0.000134124 12516
1.10369 0.000127559 11880
1.11092 0.000123088 11886
1.1181 0.000122096 13104
1.12573 0.000115326 12764
1.1332 0.000113941 13446
1.14081 0.000109382 13464
1.14829 0.000105249 13398
1.15605 0.00010132 14628
1.16374 0.000100984 14024
1.1717 9.48691e-05 15054
1.17935 9.39564e-05 14496
1.18713 9.01152e-05 15012
1.195 8.79364e-05 15422
1.20281 8.57816e-05 15624
1.21088 8.207e-05 16146
1.21904 7.85243e-05 17064
1.22715 7.7657e-05 16152
1.23533 7.27511e-05 17510
1.24354 7.29237e-05 17172
1.25174 7.07545e-05 17880
1.26013 6.85626e-05 18030
1.26845 6.6316e-05 18680
1.27706 6.40587e-05 19170
1.28545 6.07781e-05 18720
1.29387 5.93764e-05 19536
1.3027 5.74812e-05 20954
1.31143 5.59909e-05 20328
1.3202 5.40896e-05 20718
1.32891 5.16658e-05 21348
1.33775 5.12457e-05 21534
1.34663 4.94886e-05 22256
1.35548 4.72578e-05 22104
1.3645 4.6199e-05 23178
1.37362 4.47675e-05 23880
1.38289 4.34099e-05 24230
1.39214 4.18784e-05 24468
1.40146 4.06007e-05 25230
1.41076 3.90949e-05 25328
1.42016 3.77546e-05 25818
1.42955 3.62345e-05 26616
1.43897 3.57235e-05 26376
1.44856 3.42319e-05 28034
1.45815 3.29345e-05 27816
1.46783 3.22958e-05 28398
1.47755 3.10116e-05 29652
1.48753 2.9755e-05 30134
1.4975 2.89174e-05 30792
1.50759 2.8304e-05 31218
1.51744 2.74414e-05 30912
1.52762 2.64938e-05 33158
1.53782 2.57069e-05 32772
1.54798 2.45491e-05 33150
1.55817 2.35426e-05 34256
1.56867 2.29396e-05 35562
1.579 2.24215e-05 34992
1.58955 2.14856e-05 37158
1.60018 2.07527e-05 36956
1.61084 1.99862e-05 37950
1.62148 1.94954e-05 38496
1.63242 1.85572e-05 40274
1.64322 1.81126e-05 39264
1.65411 1.75444e-05 41466
1.66512 1.70311e-05 41960
1.67627 1.63726e-05 42702
1.68736 1.58507e-05 43356
1.69863 1.51794e-05 44886
1.70994 1.47976e-05 45248
1.72135 1.43875e-05 46362
1.73279 1.39486e-05 46974
1.74428 1.33736e-05 48236
1.75588 1.29497e-05 48774
1.76756 1.25815e-05 50616
1.77941 1.20191e-05 51050
1.79124 1.17805e-05 52272
1.80325 1.12289e-05 53658
1.81507 1.09594e-05 52640
1.82722 1.06691e-05 57366
1.83948 1.01753e-05 55170
1.85166 9.86217e-06 58544
1.86408 9.55273e-06 58506
1.87633 9.30094e-06 58968
1.88886 8.85418e-06 62366
1.90144 8.61564e-06 61266
1.914 8.29092e-06 63960
1.92679 8.08233e-06 64730
1.93957 7.72607e-06 66360
1.95256 7.5158e-06 67778
1.96563 7.18913e-06 69558
1.97869 7.05612e-06 69660
1.99179 6.75676e-06 71390
2.00509 6.4975e-06 73974
2.01846 6.29081e-06 74196
2.03193 6.08307e-06 76622
2.04528 5.8898e-06 75516
2.05892 5.67058e-06 81510
2.07279 5.43822e-06 80138
2.0865 5.2541e-06 82368
2.10039 5.12824e-06 84098
2.11443 4.92926e-06 86286
2.12845 4.73384e-06 86700
2.14263 4.60536e-06 90014
2.15695 4.44061e-06 90930
2.17119 4.28091e-06 91694
2.18567 4.13605e-06 96228
2.20036 3.98204e-06 97014
2.21494 3.82504e-06 97370
2.22958 3.72136e-06 100656
2.24445 3.57529e-06 102530
2.25936 3.50373e-06 104454
2.27439 3.32785e-06 107196
2.28969 3.2438e-06 110414
2.30493 3.14099e-06 109578
2.32027 3.0077e-06 114974
2.33573 2.91458e-06 114396
2.35122 2.8106e-06 118190
2.3669 2.70437e-06 120498
2.38266 2.61506e-06 122718
2.39847 2.5183e-06 124604
2.41442 2.42629e-06 127950
2.43055 2.32962e-06 130826
2.44673 2.25408e-06 132510
2.4629 2.1593e-06 134180
2.47932 2.09129e-06 140214
2.4959 2.01607e-06 140018
2.51254 1.96228e-06 145650
2.52927 1.88718e-06 145350
2.54604 1.8332e-06 150188
2.56299 1.75438e-06 152214
2.58009 1.68122e-06 157226
2.5973 1.6344e-06 158118
2.61455 1.57429e-06 162338
2.63195 1.52857e-06 165378
2.64948 1.46221e-06 169256
