# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.788117
# nk = 757
0.020944 2000.49 6
0.0296192 886.574 12
0.036276 471.868 8
0.0418879 297.92 6
0.0468321 200.176 24
0.051302 157.097 24
0.0592384 103.621 12
0.0628319 93.8451 30
0.0662306 77.3605 24
0.0694632 60.8352 24
0.072552 49.1356 8
0.0755145 46.5276 24
0.0783651 32.7071 48
0.0837758 24.1703 6
0.0863541 23.8493 48
0.0888577 17.9886 36
0.0912926 20.1124 24
0.0936642 16.123 24
0.0959772 15.6704 48
0.0982358 11.4654 24
0.102604 7.63904 24
0.10472 9.20915 30
0.106794 8.60063 72
0.108828 8.53953 32
0.112787 6.70555 72
0.114715 6.93435 48
0.118477 2.81785 12
0.120314 5.88984 48
0.122123 5.02566 48
0.123906 6.28907 48
0.125664 5.18364 30
0.127397 4.26582 24
0.129107 3.71226 72
0.132461 4.34692 24
0.134107 3.21679 96
0.135732 3.21072 48
0.137339 2.70465 24
0.138926 3.34278 24
0.140496 2.19452 72
0.142049 2.3191 48
0.145104 3.49518 8
0.146608 2.56043 54
0.148096 2.12523 84
0.14957 2.36583 48
0.151029 1.64443 24
0.152474 1.34568 72
0.153906 2.11654 96
0.15673 1.69113 48
0.158123 1.33734 48
0.159504 1.58773 24
0.160874 1.25862 72
0.163577 1.31945 72
0.164913 1.37154 96
0.167552 0.521565 6
0.168856 1.28434 96
0.170149 1.16486 96
0.171434 0.956559 24
0.172708 1.06974 48
0.173974 1.02516 96
0.17523 1.04036 48
0.177715 1.16315 36
0.178945 1.05355 48
0.180167 0.899144 120
0.18138 0.911528 56
0.182585 0.732328 24
0.183782 0.909803 96
0.184972 0.562343 48
0.187328 0.675961 24
0.188496 0.55661 102
0.190347 0.731929 120
0.191954 0.712697 48
0.193094 0.659551 48
0.194226 0.659508 120
0.196472 0.542088 24
0.197585 0.605133 144
0.199006 0.581081 168
0.201976 0.53419 48
0.203059 0.578792 96
0.205208 0.327813 24
0.206274 0.367513 48
0.207335 0.368372 108
0.20839 0.623803 72
0.210326 0.417815 198
0.211524 0.406893 48
0.213587 0.373854 72
0.214612 0.270513 96
0.215631 0.310853 72
0.216957 0.399299 104
0.218661 0.308877 72
0.219662 0.307191 144
0.223129 0.30447 192
0.224599 0.318027 48
0.22618 0.290066 192
0.22751 0.284649 72
0.229429 0.215208 48
0.230383 0.357921 78
0.231604 0.290416 168
0.23416 0.280954 144
0.235095 0.237484 144
0.236954 0.19103 12
0.238108 0.241717 192
0.239975 0.248388 168
0.241537 0.194542 48
0.242444 0.197033 168
0.244844 0.194538 144
0.246417 0.156947 168
0.248401 0.190877 144
0.249576 0.166621 48
0.251327 0.246373 30
0.252777 0.164803 288
0.254191 0.120216 80
0.25601 0.160974 288
0.258214 0.12612 72
0.2594 0.155528 240
0.26075 0.134148 96
0.262904 0.133223 168
0.265657 0.133441 216
0.266722 0.142876 132
0.268622 0.140111 192
0.269844 0.122638 120
0.271964 0.119563 126
0.273543 0.11446 288
0.275842 0.112777 312
0.277853 0.078307 24
0.279641 0.111461 264
0.28148 0.122261 192
0.282936 0.0867954 192
0.285198 0.101875 336
0.286404 0.116584 48
0.288084 0.0856198 240
0.291553 0.0811022 296
0.292736 0.0768366 150
0.294335 0.0932584 240
0.296659 0.0624454 228
0.298323 0.0749652 216
0.300394 0.0696218 336
0.302928 0.0811565 360
0.304588 0.0672413 144
0.305974 0.074284 168
0.308578 0.0681611 312
0.310884 0.0619289 288
0.312408 0.0584075 192
0.314799 0.0549353 366
0.317265 0.0616367 408
0.319597 0.0520777 168
0.320771 0.0599967 336
0.3227 0.0452586 240
0.32574 0.0492589 380
0.32795 0.0492644 384
0.330224 0.0471122 240
0.331726 0.0495329 360
0.333831 0.0411588 198
0.336246 0.0455976 384
0.338319 0.0456027 384
0.341157 0.0466417 432
0.343593 0.0421337 528
0.346262 0.0426348 288
0.347842 0.0404445 288
0.350326 0.0334895 456
