# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.838092
# nk = 757
0.020944 2240.83 6
0.0296192 1000.72 12
0.036276 534.415 8
0.0418879 338.46 6
0.0468321 227.715 24
0.051302 179.407 24
0.0592384 118.802 12
0.0628319 108.059 30
0.0662306 89.1905 24
0.0694632 70.0598 24
0.072552 56.4658 8
0.0755145 53.7707 24
0.0783651 37.5428 48
0.0837758 27.8117 6
0.0863541 27.5847 48
0.0888577 20.715 36
0.0912926 23.3151 24
0.0936642 18.6625 24
0.0959772 18.2284 48
0.0982358 13.2883 24
0.102604 8.79636 24
0.10472 10.6911 30
0.106794 10.0136 72
0.108828 9.93429 32
0.112787 7.79042 72
0.114715 8.10489 48
0.118477 3.22263 12
0.120314 6.88696 48
0.122123 5.84874 48
0.123906 7.37746 48
0.125664 6.04977 30
0.127397 4.94203 24
0.129107 4.32098 72
0.132461 5.10431 24
0.134107 3.74244 96
0.135732 3.72572 48
0.137339 3.11605 24
0.138926 3.90623 24
0.140496 2.53788 72
0.142049 2.68886 48
0.145104 4.16362 8
0.146608 3.01153 54
0.148096 2.49103 84
0.14957 2.79083 48
0.151029 1.90703 24
0.152474 1.56811 72
0.153906 2.50235 96
0.15673 1.99049 48
0.158123 1.57396 48
0.159504 1.88553 24
0.160874 1.47121 72
0.163577 1.558 72
0.164913 1.61337 96
0.167552 0.596681 6
0.168856 1.51742 96
0.170149 1.36796 96
0.171434 1.1346 24
0.172708 1.25789 48
0.173974 1.22463 96
0.17523 1.2293 48
0.177715 1.37456 36
0.178945 1.25175 48
0.180167 1.05917 120
0.18138 1.07761 56
0.182585 0.861111 24
0.183782 1.07993 96
0.184972 0.658453 48
0.187328 0.794847 24
0.188496 0.652137 102
0.190347 0.863057 120
0.191954 0.840242 48
0.193094 0.784552 48
0.194226 0.779161 120
0.196472 0.637209 24
0.197585 0.714532 144
0.199006 0.688598 168
0.201976 0.620782 48
0.203059 0.682448 96
0.205208 0.392278 24
0.206274 0.435576 48
0.207335 0.435931 108
0.20839 0.742373 72
