# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.551974
# nk = 757
0.020944 917.205 6
0.0296192 387.099 12
0.036276 201.64 8
0.0418879 124.888 6
0.0468321 83.2568 24
0.051302 63.8457 24
0.0592384 41.0997 12
0.0628319 36.2681 30
0.0662306 29.6987 24
0.0694632 23.528 24
0.072552 19.2161 8
0.0755145 17.6141 24
0.0783651 12.8915 48
0.0837758 9.4116 6
0.0863541 8.99346 48
0.0888577 6.97192 36
0.0912926 7.46078 24
0.0936642 6.05135 24
0.0959772 5.71711 48
0.0982358 4.303 24
0.102604 2.98799 24
0.10472 3.41072 30
0.106794 3.14138 72
0.108828 3.11822 32
0.112787 2.47562 72
0.114715 2.47222 48
0.118477 1.16202 12
0.120314 2.09244 48
0.122123 1.83775 48
0.123906 2.18042 48
0.125664 1.85196 30
0.127397 1.58669 24
0.129107 1.36077 72
0.132461 1.50261 24
0.134107 1.17761 96
0.135732 1.18342 48
0.137339 1.03583 24
0.138926 1.18129 24
0.140496 0.832663 72
0.142049 0.863853 48
0.145104 1.10446 8
0.146608 0.878326 54
0.148096 0.745012 84
0.14957 0.798538 48
0.151029 0.610819 24
0.152474 0.495885 72
0.153906 0.702436 96
0.15673 0.578103 48
0.158123 0.462374 48
0.159504 0.520676 24
0.160874 0.447873 72
0.163577 0.443114 72
0.164913 0.470164 96
0.167552 0.21793 6
0.168856 0.429566 96
0.170149 0.402154 96
0.171434 0.319576 24
0.172708 0.368038 48
0.173974 0.32496 96
0.17523 0.347778 48
0.177715 0.38593 36
0.178945 0.34148 48
0.180167 0.306546 120
0.18138 0.302548 56
0.182585 0.254084 24
0.183782 0.295292 96
0.184972 0.200268 48
0.187328 0.230884 24
0.188496 0.197696 102
0.190347 0.246565 120
0.191954 0.241261 48
0.193094 0.213407 48
0.194226 0.219922 120
0.196472 0.187555 24
0.197585 0.203329 144
0.199006 0.18962 168
0.201976 0.192987 48
0.203059 0.192954 96
0.205208 0.106982 24
0.206274 0.123513 48
0.207335 0.124691 108
0.20839 0.196396 72
0.210326 0.135265 198
0.211524 0.123134 48
0.213587 0.121876 72
0.214612 0.0875764 96
0.215631 0.0968078 72
0.216957 0.126454 104
0.218661 0.0967774 72
0.219662 0.0978684 144
0.223129 0.0964669 192
0.224599 0.101018 48
0.22618 0.0950044 192
0.22751 0.0864697 72
0.229429 0.0705669 48
0.230383 0.105805 78
0.231604 0.0901881 168
0.23416 0.083403 144
0.235095 0.0741799 144
0.236954 0.063517 12
0.238108 0.0731436 192
0.239975 0.0767175 168
0.241537 0.0677306 48
0.242444 0.0626321 168
0.244844 0.0621878 144
0.246417 0.0487877 168
0.248401 0.0585726 144
0.249576 0.0488837 48
0.251327 0.0806711 30
0.252777 0.0535669 288
0.254191 0.0408445 80
0.25601 0.051384 288
0.258214 0.043031 72
0.2594 0.0476681 240
0.26075 0.0426421 96
0.262904 0.0396455 168
0.265657 0.0422202 216
0.266722 0.0445467 132
0.268622 0.0444872 192
0.269844 0.0366071 120
0.271964 0.0364897 126
0.273543 0.0358339 288
0.275842 0.0364256 312
0.277853 0.0267967 24
0.279641 0.0345247 264
0.28148 0.0368255 192
0.282936 0.0276928 192
0.285198 0.0298031 336
0.286404 0.0356854 48
0.288084 0.0298557 240
0.291553 0.025712 296
0.292736 0.0218437 150
0.294335 0.0271888 240
0.296659 0.0208785 228
0.298323 0.0223582 216
0.300394 0.0221677 336
0.302928 0.0247987 360
0.304588 0.0188029 144
0.305974 0.0209044 168
0.308578 0.0211086 312
0.310884 0.017548 288
0.312408 0.017183 192
0.314799 0.0165059 366
0.317265 0.0188455 408
0.319597 0.016383 168
0.320771 0.0171992 336
0.3227 0.0150662 240
0.32574 0.0139084 380
0.32795 0.0154342 384
0.330224 0.013954 240
0.331726 0.0148863 360
0.333831 0.0119668 198
0.336246 0.0131766 384
0.338319 0.0130879 384
0.341157 0.0132261 432
0.343593 0.0116738 528
0.346262 0.0122456 288
0.347842 0.0109305 288
0.350326 0.00965808 456
0.352828 0.00943516 360
0.354442 0.00978091 180
0.356776 0.00968306 486
0.359142 0.00974634 504
0.361681 0.00876571 512
0.363857 0.00839867 264
0.366441 0.00835476 600
0.368657 0.00864754 288
0.371486 0.00757666 672
0.374587 0.00925166 408
0.376839 0.00731258 462
0.379079 0.00696294 600
0.38178 0.00716437 504
0.384712 0.00628561 324
0.386663 0.00648305 744
0.389313 0.00686628 456
0.39167 0.00580635 432
0.394428 0.00558422 720
0.397811 0.00575427 534
0.400019 0.00504916 536
0.402781 0.00501511 624
0.405015 0.00512142 600
0.40766 0.00495297 696
0.410865 0.00451561 456
0.413244 0.0046383 732
0.416084 0.00426019 600
0.418986 0.00414608 702
0.421544 0.00388618 672
0.424534 0.00426186 768
0.42751 0.00379923 768
0.430034 0.00338862 408
0.432751 0.00345079 1080
0.436344 0.0035867 632
0.438896 0.00350542 750
0.44171 0.00329175 696
0.444585 0.00339686 876
0.447784 0.00309989 864
0.45034 0.00295519 768
0.453413 0.00289903 888
0.456575 0.00278553 816
0.459787 0.00259233 654
0.462622 0.00239398 1296
0.465862 0.00257826 816
0.468802 0.00241099 816
0.471915 0.00237123 1088
0.475472 0.00227744 1020
0.478779 0.00217994 1032
0.481919 0.00210814 942
0.484939 0.0020748 1032
0.488502 0.00201465 1128
0.491034 0.00191628 888
0.494348 0.00196362 1176
0.497688 0.00177261 960
0.500527 0.00175847 1110
0.504331 0.00166946 1116
0.507364 0.00166948 1352
0.510774 0.00162064 1200
0.514275 0.0014995 1224
0.517978 0.00147334 1320
0.521294 0.00138585 1128
0.524822 0.0013208 1518
0.527973 0.00126849 1080
0.531698 0.00129795 1524
0.535226 0.00126184 1416
0.539103 0.00117397 1704
0.543 0.00112421 1088
