# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.355105
# nk = 757
0.020944 280.259 6
0.0296192 110.684 12
0.036276 55.9509 8
0.0418879 33.7968 6
0.0468321 22.2968 24
0.051302 16.6449 24
0.0592384 10.3856 12
0.0628319 8.88995 30
0.0662306 7.23304 24
0.0694632 5.78023 24
0.072552 4.75989 8
0.0755145 4.21674 24
0.0783651 3.22146 48
0.0837758 2.32724 6
0.0863541 2.14334 48
0.0888577 1.71426 36
0.0912926 1.73322 24
0.0936642 1.43085 24
0.0959772 1.31367 48
0.0982358 1.03139 24
0.102604 0.751465 24
0.10472 0.800267 30
0.106794 0.730659 72
0.108828 0.716863 32
0.112787 0.578921 72
0.114715 0.559085 48
0.118477 0.315974 12
0.120314 0.469252 48
0.122123 0.424868 48
0.123906 0.470562 48
0.125664 0.412505 30
0.127397 0.366609 24
0.129107 0.316809 72
0.132461 0.325183 24
0.134107 0.271562 96
0.135732 0.270541 48
0.137339 0.244749 24
0.138926 0.258013 24
0.140496 0.198951 72
0.142049 0.201236 48
0.145104 0.216779 8
0.146608 0.18844 54
0.148096 0.164297 84
0.14957 0.168905 48
0.151029 0.141119 24
0.152474 0.117857 72
0.153906 0.145611 96
0.15673 0.123867 48
0.158123 0.102687 48
0.159504 0.109284 24
0.160874 0.0998836 72
0.163577 0.0939079 72
0.164913 0.100395 96
0.167552 0.0592252 6
0.168856 0.0896699 96
0.170149 0.0861117 96
0.171434 0.0696055 24
0.172708 0.0789256 48
0.173974 0.066637 96
0.17523 0.0728521 48
0.177715 0.0786756 36
0.178945 0.0694132 48
0.180167 0.0651873 120
0.18138 0.0625168 56
0.182585 0.055911 24
0.183782 0.059885 96
0.184972 0.0455114 48
0.187328 0.0490046 24
0.188496 0.0447017 102
0.190347 0.0513723 120
0.191954 0.0506079 48
0.193094 0.0438113 48
0.194226 0.0454879 120
0.196472 0.0403238 24
0.197585 0.0423723 144
0.199006 0.038362 168
0.201976 0.0413768 48
0.203059 0.0387634 96
0.205208 0.0242014 24
0.206274 0.027076 48
0.207335 0.0271463 108
0.20839 0.0371195 72
0.210326 0.0276824 198
0.211524 0.0239604 48
0.213587 0.0252233 72
0.214612 0.0191164 96
0.215631 0.0197372 72
0.216957 0.025083 104
0.218661 0.0194375 72
0.219662 0.0197699 144
0.223129 0.0192199 192
0.224599 0.0201659 48
0.22618 0.0192744 192
0.22751 0.0171238 72
0.229429 0.0150434 48
0.230383 0.0195426 78
0.231604 0.0175622 168
0.23416 0.0155184 144
0.235095 0.0148095 144
0.236954 0.0148467 12
0.238108 0.0141257 192
0.239975 0.0147219 168
0.241537 0.0145107 48
0.242444 0.0128203 168
0.244844 0.0124892 144
0.246417 0.0101428 168
0.248401 0.0114749 144
0.249576 0.00940346 48
0.251327 0.0159809 30
0.252777 0.0110114 288
0.254191 0.00909882 80
0.25601 0.0104159 288
0.258214 0.00926315 72
0.2594 0.00946615 240
0.26075 0.00860854 96
0.262904 0.00793786 168
0.265657 0.0084306 216
0.266722 0.00880185 132
0.268622 0.00867889 192
0.269844 0.00718588 120
0.271964 0.00711617 126
0.273543 0.00698008 288
0.275842 0.00717934 312
0.277853 0.00607203 24
0.279641 0.00653464 264
0.28148 0.00680576 192
0.282936 0.00553421 192
0.285198 0.00542829 336
0.286404 0.0063693 48
0.288084 0.00624862 240
0.291553 0.00506277 296
0.292736 0.00423918 150
0.294335 0.00501618 240
0.296659 0.00442369 228
0.298323 0.00428928 216
0.300394 0.00443667 336
0.302928 0.00448863 360
0.304588 0.00333102 144
0.305974 0.00344285 168
0.308578 0.00395283 312
0.310884 0.00312503 288
0.312408 0.00309674 192
0.314799 0.00316408 366
0.317265 0.00350445 408
0.319597 0.00320792 168
0.320771 0.00308974 336
0.3227 0.00289856 240
0.32574 0.0024332 380
0.32795 0.00294404 384
0.330224 0.00250934 240
0.331726 0.00280919 360
0.333831 0.00215792 198
0.336246 0.0023984 384
0.338319 0.00226395 384
0.341157 0.00222667 432
0.343593 0.00199287 528
0.346262 0.00211773 288
0.347842 0.00187445 288
0.350326 0.00174227 456
0.352828 0.00167229 360
0.354442 0.00174838 180
0.356776 0.00171857 486
0.359142 0.00165922 504
0.361681 0.00159098 512
0.363857 0.00154863 264
0.366441 0.00155032 600
0.368657 0.00160559 288
0.371486 0.0013747 672
0.374587 0.00152315 408
0.376839 0.0012038 462
0.379079 0.00122727 600
0.38178 0.00121787 504
0.384712 0.00110224 324
0.386663 0.00108068 744
0.389313 0.00115025 456
0.39167 0.00102211 432
0.394428 0.000975371 720
0.397811 0.00101238 534
0.400019 0.000890177 536
0.402781 0.00083014 624
0.405015 0.000871383 600
0.40766 0.000768858 696
0.410865 0.000763549 456
0.413244 0.000790706 732
0.416084 0.000722762 600
0.418986 0.000733947 702
0.421544 0.000658122 672
0.424534 0.000720603 768
0.42751 0.000639347 768
0.430034 0.000604084 408
0.432751 0.000587574 1080
0.436344 0.000574963 632
0.438896 0.000554245 750
0.44171 0.000552422 696
0.444585 0.00059426 876
0.447784 0.00049952 864
0.45034 0.000502158 768
0.453413 0.000479073 888
0.456575 0.000456888 816
0.459787 0.000429092 654
0.462622 0.000397961 1296
0.465862 0.000424654 816
0.468802 0.000395668 816
0.471915 0.000362494 1088
0.475472 0.000365911 1020
0.478779 0.000339202 1032
0.481919 0.00034319 942
0.484939 0.000324535 1032
0.488502 0.000327823 1128
0.491034 0.000297011 888
0.494348 0.000308957 1176
0.497688 0.000285735 960
0.500527 0.000273905 1110
0.504331 0.000271781 1116
0.507364 0.000268186 1352
0.510774 0.000255705 1200
0.514275 0.000244517 1224
0.517978 0.000230065 1320
0.521294 0.000214942 1128
0.524822 0.000214449 1518
0.527973 0.000208112 1080
0.531698 0.000195893 1524
0.535226 0.000198136 1416
0.539103 0.000181151 1704
0.543 0.000163852 1088
0.546011 0.000170511 1446
0.549827 0.000173649 1800
0.55369 0.000157407 1512
0.557166 0.000151594 1392
0.560475 0.000153349 1392
0.564609 0.000143198 1962
0.56859 0.000142175 1776
0.572441 0.000138557 1680
0.5763 0.000128386 1776
0.580121 0.000123981 1544
0.583625 0.000117644 1896
0.587525 0.000111883 1662
0.591428 0.000110012 1908
0.595301 0.000110461 2184
0.599624 0.000103869 1848
0.603294 0.000103263 1848
0.60771 9.68233e-05 2238
0.611568 9.76355e-05 2088
0.615779 9.27305e-05 2192
0.619303 8.91516e-05 1536
0.623194 8.56007e-05 2412
0.627636 8.19778e-05 2262
0.631826 7.8343e-05 2448
0.635971 7.79595e-05 2040
0.64039 7.6521e-05 2976
0.644956 7.21958e-05 2184
0.649302 6.60211e-05 2550
0.653461 6.50429e-05 2396
0.657644 6.05027e-05 2760
0.662026 6.20894e-05 2424
0.666685 5.80829e-05 2832
0.670916 5.79429e-05 2574
0.675462 5.61526e-05 3024
0.679703 5.26674e-05 2484
0.684292 5.0243e-05 3168
0.688927 5.07299e-05 2894
0.693468 4.93786e-05 2856
0.698026 4.49278e-05 3384
0.702952 4.52609e-05 3240
0.707372 4.35189e-05 2856
0.712317 4.07709e-05 3474
0.716936 4.0793e-05 3432
0.721869 3.95686e-05 3552
0.726964 3.86361e-05 3560
0.73163 3.72998e-05 3270
0.736224 3.41164e-05 3552
0.74119 3.34452e-05 3780
0.746118 3.23449e-05 3960
0.751313 3.29134e-05 3696
0.756133 3.00281e-05 3726
0.761156 2.92991e-05 4376
0.766095 2.78004e-05 3648
0.771205 2.5473e-05 4332
0.776456 2.55094e-05 4254
0.781432 2.53393e-05 4296
0.786733 2.43365e-05 4320
0.791574 2.37681e-05 4368
0.797255 2.33562e-05 4826
0.802676 2.1276e-05 5016
0.808005 2.10289e-05 4608
0.813482 2.07257e-05 4824
0.818759 1.97436e-05 4950
0.824173 1.90457e-05 5232
0.829708 1.85167e-05 4980
0.834919 1.81273e-05 4838
0.840568 1.70316e-05 6024
0.846479 1.69302e-05 5520
0.851948 1.58589e-05 5400
0.857592 1.55725e-05 5538
0.863369 1.50271e-05 6456
0.869182 1.43052e-05 5504
0.874831 1.38853e-05 6168
0.880682 1.37068e-05 5910
0.886294 1.31209e-05 6372
0.892352 1.2901e-05 6768
0.898399 1.20955e-05 6294
0.904229 1.16645e-05 6656
0.910231 1.13361e-05 7224
0.916513 1.08326e-05 6708
0.922651 1.03895e-05 7566
0.92895 1.01352e-05 7416
0.935092 1.01432e-05 6984
0.940995 9.43e-06 7310
0.947406 9.23274e-06 8148
0.953652 8.85648e-06 7632
0.960017 8.63342e-06 8088
0.966595 8.05563e-06 8478
0.972908 8.06519e-06 8112
0.979222 7.83157e-06 8108
0.985855 7.36237e-06 9510
0.992666 7.22809e-06 8472
0.998881 6.96862e-06 8832
1.00551 6.76315e-06 8898
1.01216 6.54768e-06 10008
1.01908 6.14228e-06 9392
1.02599 5.95097e-06 10206
1.03271 5.71313e-06 9528
1.03948 5.69203e-06 10236
1.04641 5.50464e-06 10398
1.05346 5.14266e-06 10784
1.06036 5.05246e-06 10584
1.0676 4.93131e-06 11346
1.07471 4.70861e-06 11400
1.08175 4.49726e-06 11016
1.08895 4.42038e-06 11870
1.09637 4.2436e-06 12516
1.10369 4.15728e-06 11880
1.11092 3.96721e-06 11886
1.1181 3.87112e-06 13104
1.12573 3.71712e-06 12764
1.1332 3.59894e-06 13446
1.14081 3.43219e-06 13464
1.14829 3.27739e-06 13398
1.15605 3.27202e-06 14628
1.16374 3.12689e-06 14024
1.1717 2.98938e-06 15054
1.17935 2.95906e-06 14496
1.18713 2.79682e-06 15012
1.195 2.76623e-06 15422
1.20281 2.59817e-06 15624
1.21088 2.58812e-06 16146
1.21904 2.44948e-06 17064
1.22715 2.39008e-06 16152
1.23533 2.29049e-06 17510
1.24354 2.20921e-06 17172
1.25174 2.14057e-06 17880
1.26013 2.08414e-06 18030
1.26845 1.96515e-06 18680
1.27706 1.9122e-06 19170
1.28545 1.86292e-06 18720
1.29387 1.79504e-06 19536
1.3027 1.74847e-06 20954
1.31143 1.69279e-06 20328
1.3202 1.63924e-06 20718
1.32891 1.57444e-06 21348
1.33775 1.49684e-06 21534
1.34663 1.46462e-06 22256
1.35548 1.43221e-06 22104
1.3645 1.37739e-06 23178
1.37362 1.32554e-06 23880
1.38289 1.27037e-06 24230
1.39214 1.23135e-06 24468
1.40146 1.18352e-06 25230
1.41076 1.16515e-06 25328
1.42016 1.12631e-06 25818
1.42955 1.06553e-06 26616
1.43897 1.03491e-06 26376
1.44856 1.00996e-06 28034
1.45815 9.77887e-07 27816
1.46783 9.40019e-07 28398
1.47755 9.0687e-07 29652
1.48753 8.72942e-07 30134
1.4975 8.35298e-07 30792
1.50759 8.2692e-07 31218
1.51744 7.90361e-07 30912
1.52762 7.5505e-07 33158
1.53782 7.4944e-07 32772
1.54798 7.21482e-07 33150
1.55817 6.84624e-07 34256
1.56867 6.70398e-07 35562
1.579 6.43114e-07 34992
1.58955 6.21797e-07 37158
1.60018 6.05288e-07 36956
1.61084 5.85238e-07 37950
1.62148 5.61218e-07 38496
1.63242 5.44304e-07 40274
1.64322 5.29987e-07 39264
1.65411 5.14081e-07 41466
1.66512 4.91661e-07 41960
1.67627 4.80074e-07 42702
1.68736 4.61312e-07 43356
1.69863 4.41296e-07 44886
1.70994 4.36168e-07 45248
1.72135 4.16468e-07 46362
1.73279 4.02667e-07 46974
1.74428 3.86838e-07 48236
1.75588 3.78045e-07 48774
1.76756 3.61628e-07 50616
1.77941 3.52379e-07 51050
1.79124 3.3744e-07 52272
1.80325 3.32081e-07 53658
1.81507 3.17223e-07 52640
1.82722 3.0622e-07 57366
1.83948 2.95965e-07 55170
1.85166 2.87754e-07 58544
1.86408 2.72908e-07 58506
1.87633 2.65728e-07 58968
1.88886 2.59917e-07 62366
1.90144 2.50309e-07 61266
1.914 2.45432e-07 63960
1.92679 2.33156e-07 64730
1.93957 2.2548e-07 66360
1.95256 2.17987e-07 67778
1.96563 2.10913e-07 69558
1.97869 2.04304e-07 69660
1.99179 1.95588e-07 71390
2.00509 1.90891e-07 73974
2.01846 1.83617e-07 74196
2.03193 1.78488e-07 76622
2.04528 1.7153e-07 75516
2.05892 1.65404e-07 81510
2.07279 1.6162e-07 80138
2.0865 1.54616e-07 82368
2.10039 1.51484e-07 84098
2.11443 1.44744e-07 86286
2.12845 1.40741e-07 86700
2.14263 1.36614e-07 90014
2.15695 1.31117e-07 90930
2.17119 1.26932e-07 91694
2.18567 1.21881e-07 96228
2.20036 1.18148e-07 97014
2.21494 1.152e-07 97370
2.22958 1.11069e-07 100656
2.24445 1.07573e-07 102530
2.25936 1.02865e-07 104454
2.27439 9.95983e-08 107196
2.28969 9.54078e-08 110414
2.30493 9.36273e-08 109578
2.32027 9.08787e-08 114974
2.33573 8.77608e-08 114396
2.35122 8.43172e-08 118190
2.3669 8.1136e-08 120498
2.38266 7.91381e-08 122718
2.39847 7.54082e-08 124604
2.41442 7.34111e-08 127950
2.43055 7.11589e-08 130826
2.44673 6.92167e-08 132510
2.4629 6.65273e-08 134180
2.47932 6.41572e-08 140214
2.4959 6.20044e-08 140018
2.51254 5.99355e-08 145650
2.52927 5.7907e-08 145350
2.54604 5.62337e-08 150188
2.56299 5.38516e-08 152214
2.58009 5.23811e-08 157226
2.5973 5.06141e-08 158118
2.61455 4.85527e-08 162338
2.63195 4.70811e-08 165378
2.64948 4.55841e-08 169256
2.66707 4.40797e-08 170682
2.68485 4.23221e-08 177566
2.70286 4.11749e-08 179610
2.72085 3.98087e-08 182690
2.73892 3.82745e-08 185694
2.75712 3.72635e-08 190346
