# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.950014
# nk = 757
0.020944 2765.86 6
0.0296192 1253.47 12
0.036276 673.754 8
0.0418879 429.307 6
0.0468321 289.6 24
0.051302 229.923 24
0.0592384 153.426 12
0.0628319 140.733 30
0.0662306 116.466 24
0.0694632 91.299 24
0.072552 73.2667 8
0.0755145 70.5533 24
0.0783651 48.6116 48
0.0837758 36.1994 6
0.0863541 36.2617 48
0.0888577 27.005 36
0.0912926 30.7741 24
0.0936642 24.5712 24
0.0959772 24.2362 48
0.0982358 17.5594 24
0.102604 11.483 24
0.10472 14.1664 30
0.106794 13.3504 72
0.108828 13.2155 32
0.112787 10.3415 72
0.114715 10.8859 48
0.118477 4.15861 12
0.120314 9.25811 48
0.122123 7.79168 48
0.123906 9.97322 48
0.125664 8.09651 30
0.127397 6.51686 24
0.129107 5.76166 72
0.132461 6.91618 24
0.134107 4.9829 96
0.135732 4.92941 48
0.137339 4.06296 24
0.138926 5.23876 24
0.140496 3.3405 72
0.142049 3.55538 48
0.145104 5.79852 8
0.146608 4.09616 54
0.148096 3.36567 84
0.14957 3.81851 48
0.151029 2.52249 24
0.152474 2.09972 72
0.153906 3.43647 96
0.15673 2.71144 48
0.158123 2.14677 48
0.159504 2.61724 24
0.160874 1.97733 72
0.163577 2.13548 72
0.164913 2.19559 96
0.167552 0.774082 6
0.168856 2.08302 96
0.170149 1.85467 96
0.171434 1.5739 24
0.172708 1.71134 48
0.173974 1.71921 96
0.17523 1.68769 48
0.177715 1.88634 36
0.178945 1.73711 48
0.180167 1.44614 120
0.18138 1.47996 56
0.182585 1.17233 24
0.183782 1.49529 96
0.184972 0.889449 48
0.187328 1.07953 24
0.188496 0.88213 102
0.190347 1.17984 120
0.191954 1.1489 48
0.193094 1.09223 48
0.194226 1.0692 120
0.196472 0.867175 24
0.197585 0.980489 144
0.199006 0.949864 168
0.201976 0.823495 48
0.203059 0.931726 96
0.205208 0.555381 24
0.206274 0.603633 48
0.207335 0.602511 108
0.20839 1.03152 72
0.210326 0.691747 198
0.211524 0.696582 48
0.213587 0.618577 72
0.214612 0.455224 96
0.215631 0.526448 72
0.216957 0.66549 104
0.218661 0.519154 72
0.219662 0.511065 144
0.223129 0.508681 192
0.224599 0.53068 48
0.22618 0.47529 192
0.22751 0.489422 72
0.229429 0.357093 48
0.230383 0.619216 78
0.231604 0.489852 168
0.23416 0.482914 144
0.235095 0.40115 144
0.236954 0.332336 12
0.238108 0.413298 192
0.239975 0.418853 168
0.241537 0.310821 48
0.242444 0.332264 168
0.244844 0.323498 144
0.246417 0.269983 168
0.248401 0.324476 144
0.249576 0.287172 48
0.251327 0.40555 30
0.252777 0.275399 288
0.254191 0.199144 80
0.25601 0.270736 288
0.258214 0.206506 72
0.2594 0.267538 240
0.26075 0.225249 96
0.262904 0.2346 168
0.265657 0.225634 216
0.266722 0.243556 132
0.268622 0.235135 192
0.269844 0.214643 120
0.271964 0.205603 126
0.273543 0.193361 288
0.275842 0.186804 312
0.277853 0.132038 24
0.279641 0.188121 264
0.28148 0.208915 192
0.282936 0.146056 192
0.285198 0.176665 336
0.286404 0.196935 48
0.288084 0.137799 240
0.291553 0.136391 296
0.292736 0.139269 150
0.294335 0.163016 240
0.296659 0.10452 228
0.298323 0.130748 216
0.300394 0.117689 336
0.302928 0.136407 360
0.304588 0.118795 144
0.305974 0.128614 168
0.308578 0.115173 312
0.310884 0.109915 288
0.312408 0.100285 192
0.314799 0.0953837 366
0.317265 0.104944 408
0.319597 0.089351 168
0.320771 0.105446 336
0.3227 0.073752 240
0.32574 0.0868195 380
0.32795 0.0837671 384
0.330224 0.0805886 240
0.331726 0.0861039 360
0.333831 0.0709534 198
0.336246 0.0801524 384
0.338319 0.0795402 384
0.341157 0.0808808 432
0.343593 0.0742667 528
0.346262 0.0739987 288
0.347842 0.0720752 288
0.350326 0.0586411 456
0.352828 0.0572864 360
0.354442 0.0600525 180
0.356776 0.0624502 486
0.359142 0.0622135 504
0.361681 0.0556443 512
0.363857 0.0496656 264
0.366441 0.0485852 600
0.368657 0.0519652 288
0.371486 0.0465082 672
0.374587 0.0554439 408
0.376839 0.0457014 462
0.379079 0.0454944 600
0.38178 0.0460244 504
0.384712 0.0412759 324
0.386663 0.0424522 744
0.389313 0.0440008 456
0.39167 0.0389582 432
0.394428 0.0352798 720
0.397811 0.0363322 534
0.400019 0.0313856 536
0.402781 0.0360284 624
0.405015 0.0353349 600
0.40766 0.0338343 696
0.410865 0.031094 456
0.413244 0.0306782 732
0.416084 0.0295287 600
0.418986 0.0267868 702
0.421544 0.0264991 672
0.424534 0.0282206 768
0.42751 0.0266894 768
0.430034 0.022789 408
0.432751 0.0237648 1080
0.436344 0.0260857 632
0.438896 0.0234438 750
0.44171 0.0217015 696
0.444585 0.0209715 876
0.447784 0.0213947 864
0.45034 0.0187314 768
0.453413 0.0199266 888
0.456575 0.0183558 816
0.459787 0.0182042 654
0.462622 0.0170634 1296
0.465862 0.0185632 816
0.468802 0.0166187 816
0.471915 0.0172375 1088
0.475472 0.0157559 1020
0.478779 0.0154916 1032
0.481919 0.0144041 942
0.484939 0.0150837 1032
0.488502 0.0142082 1128
0.491034 0.0136814 888
0.494348 0.0135111 1176
0.497688 0.0127945 960
0.500527 0.0128604 1110
0.504331 0.0114322 1116
0.507364 0.0118036 1352
0.510774 0.0114501 1200
0.514275 0.0107973 1224
0.517978 0.0104785 1320
0.521294 0.00997786 1128
0.524822 0.0100689 1518
0.527973 0.00986313 1080
0.531698 0.00951 1524
0.535226 0.00943429 1416
0.539103 0.00857389 1704
0.543 0.00891276 1088
0.546011 0.0084525 1446
0.549827 0.00768063 1800
0.55369 0.00788626 1512
0.557166 0.00781145 1392
0.560475 0.00710701 1392
0.564609 0.00719475 1962
0.56859 0.00698151 1776
0.572441 0.00650278 1680
0.5763 0.00689484 1776
0.580121 0.00651125 1544
0.583625 0.00579139 1896
0.587525 0.00624069 1662
0.591428 0.00587489 1908
0.595301 0.00561357 2184
0.599624 0.0054901 1848
0.603294 0.00554666 1848
0.60771 0.00524599 2238
0.611568 0.00471123 2088
0.615779 0.00503344 2192
0.619303 0.00479214 1536
0.623194 0.00435112 2412
0.627636 0.00418403 2262
0.631826 0.00431744 2448
0.635971 0.00390749 2040
0.64039 0.00398954 2976
0.644956 0.00402151 2184
0.649302 0.00394191 2550
0.653461 0.00368704 2396
0.657644 0.00361789 2760
0.662026 0.00343288 2424
0.666685 0.00320324 2832
0.670916 0.00323349 2574
0.675462 0.00311 3024
0.679703 0.00302362 2484
0.684292 0.00290625 3168
0.688927 0.00286291 2894
0.693468 0.00273292 2856
0.698026 0.00274132 3384
0.702952 0.00261747 3240
0.707372 0.0024625 2856
0.712317 0.00251772 3474
0.716936 0.00238264 3432
0.721869 0.00245534 3552
0.726964 0.00232485 3560
0.73163 0.00212382 3270
0.736224 0.00210367 3552
0.74119 0.00202824 3780
0.746118 0.00206376 3960
0.751313 0.00196552 3696
0.756133 0.00189491 3726
0.761156 0.00187285 4376
0.766095 0.0017811 3648
0.771205 0.00170597 4332
0.776456 0.00169445 4254
0.781432 0.00159384 4296
0.786733 0.00155822 4320
0.791574 0.00152844 4368
0.797255 0.00150688 4826
0.802676 0.00143496 5016
0.808005 0.00137352 4608
0.813482 0.00136484 4824
0.818759 0.00128907 4950
0.824173 0.00124925 5232
0.829708 0.00117583 4980
0.834919 0.00120764 4838
0.840568 0.0011371 6024
0.846479 0.00113074 5520
0.851948 0.00110003 5400
0.857592 0.0010739 5538
0.863369 0.00103344 6456
0.869182 0.000980183 5504
0.874831 0.000982825 6168
0.880682 0.000952171 5910
0.886294 0.000908341 6372
0.892352 0.000898767 6768
0.898399 0.000866706 6294
0.904229 0.000827895 6656
0.910231 0.000790195 7224
0.916513 0.000786982 6708
0.922651 0.000765899 7566
0.92895 0.00073836 7416
0.935092 0.000703688 6984
0.940995 0.000674092 7310
0.947406 0.000663856 8148
0.953652 0.000649111 7632
0.960017 0.000621381 8088
0.966595 0.000596247 8478
0.972908 0.000593929 8112
0.979222 0.000576112 8108
0.985855 0.000550164 9510
0.992666 0.000528353 8472
0.998881 0.000515955 8832
1.00551 0.000509343 8898
1.01216 0.000485221 10008
1.01908 0.000469691 9392
1.02599 0.000449621 10206
1.03271 0.000437551 9528
1.03948 0.00043459 10236
1.04641 0.000407911 10398
1.05346 0.000405293 10784
1.06036 0.000394622 10584
1.0676 0.000377542 11346
1.07471 0.000365337 11400
1.08175 0.000362627 11016
1.08895 0.000346359 11870
1.09637 0.000340428 12516
1.10369 0.000319206 11880
1.11092 0.000317377 11886
1.1181 0.000307872 13104
1.12573 0.000291116 12764
1.1332 0.000288429 13446
1.14081 0.000274351 13464
1.14829 0.000264676 13398
1.15605 0.000260361 14628
1.16374 0.000256751 14024
1.1717 0.000240372 15054
1.17935 0.00023537 14496
1.18713 0.000227753 15012
1.195 0.000222172 15422
1.20281 0.000214733 15624
1.21088 0.000209062 16146
1.21904 0.000199191 17064
1.22715 0.000196093 16152
1.23533 0.000187777 17510
1.24354 0.000182129 17172
1.25174 0.000176825 17880
1.26013 0.000172462 18030
1.26845 0.000170678 18680
1.27706 0.000159865 19170
1.28545 0.000151195 18720
1.29387 0.000151704 19536
1.3027 0.000146321 20954
1.31143 0.000141914 20328
1.3202 0.000137015 20718
1.32891 0.000131313 21348
1.33775 0.000129196 21534
1.34663 0.000126562 22256
1.35548 0.000118532 22104
1.3645 0.000114887 23178
1.37362 0.000112587 23880
1.38289 0.000108922 24230
1.39214 0.000105824 24468
1.40146 0.00010368 25230
1.41076 9.83263e-05 25328
