# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.918085
# nk = 757
0.020944 2618.81 6
0.0296192 1182.23 12
0.036276 634.369 8
0.0418879 403.557 6
0.0468321 272.036 24
0.051302 215.535 24
0.0592384 143.531 12
0.0628319 131.361 30
0.0662306 108.632 24
0.0694632 85.2021 24
0.072552 68.4538 8
0.0755145 65.7217 24
0.0783651 45.4423 48
0.0837758 33.7906 6
0.0863541 33.7604 48
0.0888577 25.1972 36
0.0912926 28.6215 24
0.0936642 22.8666 24
0.0959772 22.4956 48
0.0982358 16.3229 24
0.102604 10.7083 24
0.10472 13.16 30
0.106794 12.381 72
0.108828 12.2639 32
0.112787 9.60172 72
0.114715 10.0758 48
0.118477 3.88905 12
0.120314 8.56706 48
0.122123 7.22721 48
0.123906 9.21582 48
0.125664 7.50178 30
0.127397 6.06226 24
0.129107 5.34254 72
0.132461 6.38674 24
0.134107 4.62254 96
0.135732 4.58136 48
0.137339 3.79107 24
0.138926 4.85142 24
0.140496 3.10828 72
0.142049 3.30442 48
0.145104 5.31618 8
0.146608 3.77843 54
0.148096 3.11009 84
0.14957 3.51669 48
0.151029 2.34422 24
0.152474 1.94431 72
0.153906 3.16203 96
0.15673 2.50009 48
0.158123 1.97842 48
0.159504 2.4008 24
0.160874 1.82969 72
0.163577 1.96581 72
0.164913 2.02491 96
0.167552 0.722381 6
0.168856 1.91663 96
0.170149 1.7123 96
0.171434 1.44367 24
0.172708 1.57831 48
0.173974 1.57233 96
0.17523 1.55285 48
0.177715 1.73595 36
0.178945 1.59376 48
0.180167 1.33245 120
0.18138 1.3617 56
0.182585 1.08093 24
0.183782 1.37278 96
0.184972 0.82175 48
0.187328 0.996314 24
0.188496 0.814669 102
0.190347 1.08681 120
0.191954 1.05819 48
0.193094 1.00113 48
0.194226 0.983913 120
0.196472 0.799583 24
0.197585 0.902145 144
0.199006 0.872969 168
0.201976 0.764797 48
0.203059 0.85868 96
0.205208 0.506474 24
0.206274 0.55377 48
0.207335 0.553107 108
0.20839 0.946305 72
0.210326 0.634041 198
0.211524 0.634841 48
0.213587 0.566963 72
0.214612 0.415792 96
0.215631 0.480641 72
0.216957 0.609399 104
0.218661 0.474675 72
0.219662 0.468147 144
0.223129 0.465516 192
0.224599 0.485807 48
0.22618 0.436496 192
0.22751 0.4456 72
0.229429 0.327038 48
0.230383 0.563228 78
0.231604 0.447578 168
0.23416 0.439858 144
0.235095 0.3664 144
0.236954 0.301124 12
0.238108 0.376752 192
0.239975 0.38275 168
0.241537 0.286612 48
0.242444 0.303427 168
0.244844 0.296325 144
0.246417 0.245643 168
0.248401 0.296063 144
0.249576 0.261558 48
0.251327 0.372036 30
0.252777 0.251816 288
0.254191 0.182253 80
0.25601 0.247337 288
0.258214 0.189399 72
0.2594 0.243466 240
0.26075 0.205898 96
0.262904 0.21256 168
0.265657 0.205913 216
0.266722 0.221953 132
0.268622 0.214886 192
0.269844 0.194711 120
0.271964 0.187132 126
0.273543 0.176534 288
0.275842 0.171155 312
0.277853 0.120348 24
0.279641 0.171818 264
0.28148 0.190451 192
0.282936 0.133376 192
0.285198 0.160634 336
0.286404 0.17982 48
0.288084 0.126787 240
0.291553 0.124585 296
0.292736 0.125525 150
0.294335 0.148004 240
0.296659 0.0954473 228
0.298323 0.118679 216
0.300394 0.107384 336
0.302928 0.124734 360
0.304588 0.107664 144
0.305974 0.117067 168
0.308578 0.105144 312
0.310884 0.0994677 288
0.312408 0.0913494 192
0.314799 0.0866338 366
0.317265 0.0956805 408
0.319597 0.0812584 168
0.320771 0.0956332 336
0.3227 0.0677189 240
0.32574 0.0787135 380
0.32795 0.0763287 384
0.330224 0.0734625 240
0.331726 0.0781819 360
0.333831 0.0645825 198
0.336246 0.0726711 384
0.338319 0.0722467 384
0.341157 0.0735747 432
0.343593 0.0673675 528
0.346262 0.0672648 288
0.347842 0.0652768 288
0.350326 0.0532019 456
0.352828 0.0520173 360
0.354442 0.0544161 180
0.356776 0.0564483 486
0.359142 0.0563513 504
0.361681 0.0502235 512
0.363857 0.0450418 264
0.366441 0.0441069 600
0.368657 0.046972 288
0.371486 0.0420813 672
0.374587 0.0504736 408
0.376839 0.0414703 462
0.379079 0.0410439 600
0.38178 0.0416323 504
0.384712 0.0373478 324
0.386663 0.0383867 744
0.389313 0.0398862 456
0.39167 0.0351023 432
0.394428 0.0318923 720
0.397811 0.0328185 534
0.400019 0.0284176 536
0.402781 0.0323536 624
0.405015 0.0318704 600
0.40766 0.0305414 696
0.410865 0.0279965 456
0.413244 0.0276532 732
0.416084 0.0265279 600
0.418986 0.0241437 702
0.421544 0.0238636 672
0.424534 0.0253923 768
0.42751 0.0239987 768
0.430034 0.0205125 408
0.432751 0.0213713 1080
0.436344 0.0234774 632
0.438896 0.0211683 750
0.44171 0.0196165 696
0.444585 0.0189383 876
0.447784 0.0192514 864
0.45034 0.0168866 768
0.453413 0.0179202 888
0.456575 0.0164863 816
0.459787 0.0163048 654
0.462622 0.0153123 1296
0.465862 0.0166616 816
0.468802 0.0149538 816
0.471915 0.0154991 1088
0.475472 0.0142047 1020
0.478779 0.0139115 1032
0.481919 0.0129485 942
0.484939 0.0135591 1032
0.488502 0.012779 1128
0.491034 0.0123058 888
0.494348 0.0121735 1176
0.497688 0.0115019 960
0.500527 0.0115199 1110
0.504331 0.0102729 1116
0.507364 0.0106103 1352
0.510774 0.01027 1200
0.514275 0.00968891 1224
0.517978 0.0094432 1320
0.521294 0.00894875 1128
0.524822 0.00901043 1518
0.527973 0.00882889 1080
0.531698 0.00851267 1524
0.535226 0.00845025 1416
0.539103 0.00768462 1704
0.543 0.00797361 1088
0.546011 0.00754795 1446
0.549827 0.00691413 1800
0.55369 0.00708975 1512
0.557166 0.00697471 1392
0.560475 0.00637332 1392
0.564609 0.00644027 1962
0.56859 0.00625198 1776
0.572441 0.005805 1680
0.5763 0.00615898 1776
0.580121 0.00580442 1544
0.583625 0.0051918 1896
0.587525 0.005585 1662
0.591428 0.00523256 1908
0.595301 0.0050161 2184
0.599624 0.00491305 1848
0.603294 0.00495838 1848
0.60771 0.00466612 2238
0.611568 0.00421657 2088
0.615779 0.00448588 2192
0.619303 0.00429209 1536
0.623194 0.00387194 2412
0.627636 0.00373985 2262
0.631826 0.00385772 2448
0.635971 0.00348619 2040
0.64039 0.00355689 2976
0.644956 0.00358466 2184
0.649302 0.00351928 2550
0.653461 0.00328253 2396
0.657644 0.00321268 2760
0.662026 0.0030482 2424
0.666685 0.00285232 2832
0.670916 0.00288494 2574
0.675462 0.00277519 3024
0.679703 0.00269658 2484
0.684292 0.00259395 3168
0.688927 0.00255266 2894
0.693468 0.00243531 2856
0.698026 0.00244027 3384
0.702952 0.0023293 3240
0.707372 0.00219592 2856
0.712317 0.00224004 3474
0.716936 0.00212234 3432
0.721869 0.00218524 3552
0.726964 0.0020704 3560
0.73163 0.00188736 3270
0.736224 0.00187704 3552
0.74119 0.0018034 3780
0.746118 0.00183458 3960
0.751313 0.00174983 3696
0.756133 0.00168581 3726
0.761156 0.00166506 4376
0.766095 0.00158192 3648
0.771205 0.00151525 4332
0.776456 0.00150096 4254
0.781432 0.00141578 4296
0.786733 0.00138633 4320
0.791574 0.00135424 4368
0.797255 0.00133609 4826
0.802676 0.00127343 5016
0.808005 0.00122039 4608
0.813482 0.00121225 4824
0.818759 0.00114328 4950
0.824173 0.00110775 5232
0.829708 0.00104384 4980
0.834919 0.00107564 4838
0.840568 0.00100961 6024
0.846479 0.00100532 5520
0.851948 0.000972504 5400
0.857592 0.000952281 5538
0.863369 0.000920587 6456
0.869182 0.000870302 5504
0.874831 0.000870259 6168
0.880682 0.000841609 5910
0.886294 0.000804254 6372
0.892352 0.000796152 6768
0.898399 0.000766898 6294
0.904229 0.000732721 6656
0.910231 0.00069787 7224
0.916513 0.000695243 6708
0.922651 0.000675781 7566
0.92895 0.000653707 7416
0.935092 0.000624559 6984
0.940995 0.000595955 7310
0.947406 0.000588583 8148
0.953652 0.000574691 7632
0.960017 0.000549808 8088
