# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.416063
# nk = 757
0.020944 713.418 6
0.0296192 166.798 12
0.036276 135.191 8
0.0418879 74.8067 6
0.0468321 66.3833 24
0.051302 24.3811 24
0.0592384 13.6881 12
0.0628319 15.6502 30
0.0662306 10.6403 24
0.0694632 11.4223 24
0.072552 9.83317 8
0.0755145 7.8941 24
0.0783651 5.83399 48
0.0837758 10.1013 6
0.0863541 3.15932 48
0.0888577 2.32111 36
0.0912926 2.70792 24
0.0936642 1.56154 24
0.0959772 1.97813 48
0.0982358 1.29444 24
0.102604 1.53952 24
0.10472 1.47813 30
0.106794 1.69191 72
0.108828 1.24481 32
0.112787 0.838952 72
0.114715 0.927153 48
0.118477 0.285217 12
0.120314 0.865659 48
0.122123 0.742108 48
0.123906 0.711855 48
0.125664 1.0544 30
0.127397 0.663443 24
0.129107 0.772872 72
0.132461 0.666814 24
0.134107 0.360179 96
0.135732 0.577056 48
0.137339 0.638451 24
0.138926 0.594542 24
0.140496 0.27893 72
0.142049 0.307835 48
0.145104 0.601123 8
0.146608 0.242892 54
0.148096 0.283855 84
0.14957 0.344142 48
0.151029 0.235634 24
0.152474 0.213373 72
0.153906 0.235387 96
0.15673 0.16546 48
0.158123 0.175763 48
0.159504 0.26005 24
0.160874 0.187556 72
0.163577 0.163381 72
0.164913 0.194886 96
0.167552 0.0267871 6
0.168856 0.174929 96
0.170149 0.137962 96
0.171434 0.10851 24
0.172708 0.147295 48
0.173974 0.122302 96
0.17523 0.101186 48
0.177715 0.128089 36
0.178945 0.12785 48
0.180167 0.117671 120
0.18138 0.1145 56
0.182585 0.098195 24
0.183782 0.0984821 96
0.184972 0.106057 48
0.187328 0.0825033 24
0.188496 0.0610887 102
0.190347 0.103928 120
0.191954 0.101267 48
0.193094 0.0789432 48
0.194226 0.0896742 120
0.196472 0.0730521 24
0.197585 0.0775374 144
0.199006 0.0641517 168
0.201976 0.0658429 48
0.203059 0.0753253 96
0.205208 0.0606031 24
0.206274 0.0402966 48
0.207335 0.0544985 108
0.20839 0.0567371 72
0.210326 0.0489475 198
0.211524 0.0511564 48
0.213587 0.0505201 72
0.214612 0.0350352 96
0.215631 0.0429067 72
0.216957 0.0466641 104
0.218661 0.0435717 72
0.219662 0.0411271 144
0.223129 0.0353042 192
0.224599 0.0346293 48
0.22618 0.0330636 192
0.22751 0.0317414 72
0.229429 0.0239993 48
0.230383 0.040098 78
0.231604 0.0331412 168
0.23416 0.0304004 144
0.235095 0.0300144 144
0.236954 0.0258355 12
0.238108 0.0287801 192
0.239975 0.0311758 168
0.241537 0.0265192 48
0.242444 0.0233446 168
0.244844 0.0254282 144
0.246417 0.018715 168
0.248401 0.0224972 144
0.249576 0.019916 48
0.251327 0.0270261 30
0.252777 0.0257453 288
0.254191 0.0146301 80
0.25601 0.0186313 288
0.258214 0.0168109 72
0.2594 0.021433 240
0.26075 0.0152763 96
0.262904 0.014575 168
0.265657 0.0190041 216
0.266722 0.0163436 132
0.268622 0.0143051 192
0.269844 0.0128886 120
0.271964 0.0138052 126
0.273543 0.0168533 288
0.275842 0.0125081 312
0.277853 0.00970469 24
0.279641 0.0106578 264
0.28148 0.0163614 192
0.282936 0.0092161 192
0.285198 0.0103302 336
0.286404 0.0118896 48
0.288084 0.01178 240
0.291553 0.00965333 296
0.292736 0.00757647 150
0.294335 0.00996663 240
0.296659 0.00974736 228
0.298323 0.00890419 216
0.300394 0.00828647 336
0.302928 0.00877422 360
0.304588 0.00944181 144
0.305974 0.00848523 168
0.308578 0.00783101 312
0.310884 0.00716666 288
0.312408 0.00599593 192
0.314799 0.00574351 366
0.317265 0.00636968 408
0.319597 0.0056901 168
0.320771 0.00691828 336
0.3227 0.00604135 240
0.32574 0.00566939 380
0.32795 0.00510281 384
0.330224 0.00672288 240
0.331726 0.00539587 360
0.333831 0.00432611 198
0.336246 0.014458 384
0.338319 0.00433671 384
0.341157 0.00411465 432
0.343593 0.00394312 528
0.346262 0.00419343 288
0.347842 0.00447102 288
0.350326 0.00359476 456
0.352828 0.00349701 360
0.354442 0.00326201 180
0.356776 0.00477739 486
0.359142 0.00294349 504
0.361681 0.00350096 512
0.363857 0.00354121 264
0.366441 0.00303781 600
0.368657 0.0027262 288
0.371486 0.00252712 672
0.374587 0.00276884 408
0.376839 0.00348366 462
0.379079 0.00231663 600
0.38178 0.0029946 504
0.384712 0.00195379 324
0.386663 0.00310582 744
0.389313 0.00206152 456
0.39167 0.0024449 432
0.394428 0.00283426 720
0.397811 0.00178197 534
0.400019 0.00171078 536
0.402781 0.00153147 624
0.405015 0.00169105 600
0.40766 0.00243008 696
0.410865 0.00161179 456
0.413244 0.00185215 732
0.416084 0.00128938 600
0.418986 0.00226093 702
0.421544 0.00137646 672
0.424534 0.0018621 768
0.42751 0.00138737 768
0.430034 0.00114944 408
0.432751 0.00118444 1080
0.436344 0.00106992 632
0.438896 0.00107371 750
0.44171 0.00193249 696
0.444585 0.00111713 876
0.447784 0.00141148 864
0.45034 0.00101573 768
0.453413 0.0016684 888
0.456575 0.000937423 816
0.459787 0.00122566 654
0.462622 0.000869138 1296
0.465862 0.000874256 816
0.468802 0.000744633 816
0.471915 0.000686717 1088
0.475472 0.000756504 1020
0.478779 0.0013887 1032
0.481919 0.000731106 942
0.484939 0.000938944 1032
0.488502 0.000646712 1128
0.491034 0.00125911 888
0.494348 0.000626269 1176
0.497688 0.000903101 960
0.500527 0.000570853 1110
0.504331 0.000516228 1116
0.507364 0.000520745 1352
0.510774 0.000488613 1200
0.514275 0.000501838 1224
0.517978 0.0010536 1320
0.521294 0.000523546 1128
0.524822 0.000776289 1518
0.527973 0.000404247 1080
0.531698 0.000956857 1524
0.535226 0.000415732 1416
0.539103 0.000687235 1704
0.543 0.000362406 1088
0.546011 0.000333013 1446
0.549827 0.000326386 1800
0.55369 0.000305026 1512
0.557166 0.000332969 1392
0.560475 0.000885019 1392
0.564609 0.000300247 1962
0.56859 0.00051984 1776
0.572441 0.000271531 1680
0.5763 0.00080871 1776
0.580121 0.000268389 1544
0.583625 0.000454738 1896
0.587525 0.000293348 1662
0.591428 0.000227593 1908
0.595301 0.0002196 2184
0.599624 0.000213045 1848
0.603294 0.000236386 1848
0.60771 0.000721658 2238
0.611568 0.000204138 2088
0.615779 0.000441371 2192
0.619303 0.000184164 1536
0.623194 0.000661687 2412
0.627636 0.000176318 2262
0.631826 0.000389879 2448
0.635971 0.000208351 2040
0.64039 0.000144706 2976
0.644956 0.000137348 2184
0.649302 0.000135096 2550
0.653461 0.000155914 2396
0.657644 0.000619847 2760
0.662026 0.000164175 2424
0.666685 0.000306814 2832
0.670916 0.000114562 2574
0.675462 0.000592993 3024
0.679703 0.000141989 2484
0.684292 0.00029489 3168
0.688927 0.000121425 2894
0.693468 0.000102331 2856
0.698026 9.53465e-05 3384
0.702952 9.26311e-05 3240
0.707372 0.000103727 2856
0.712317 0.000545589 3474
0.716936 0.000114699 3432
0.721869 0.000282607 3552
0.726964 7.53624e-05 3560
0.73163 0.000545701 3270
0.736224 0.00010805 3552
0.74119 0.00026727 3780
0.746118 7.67708e-05 3960
0.751313 6.68748e-05 3696
0.756133 6.36163e-05 3726
0.761156 6.02681e-05 4376
0.766095 9.73699e-05 3648
0.771205 0.000474534 4332
0.776456 0.000111362 4254
0.781432 0.000165668 4296
0.786733 5.17396e-05 4320
0.791574 0.000457567 4368
0.797255 0.000106687 4826
0.802676 0.000156806 5016
0.808005 0.000395999 4608
0.813482 4.34071e-05 4824
0.818759 4.05717e-05 4950
0.824173 4.11432e-05 5232
0.829708 7.21385e-05 4980
0.834919 0.000449019 4838
0.840568 9.03798e-05 6024
0.846479 0.000198312 5520
0.851948 3.42729e-05 5400
0.857592 0.000430334 5538
0.863369 8.33121e-05 6456
0.869182 0.000188158 5504
0.874831 0.000115898 6168
0.880682 2.83521e-05 5910
0.886294 2.7537e-05 6372
0.892352 2.7107e-05 6768
0.898399 5.56805e-05 6294
0.904229 0.000532417 6656
0.910231 3.73108e-05 7224
0.916513 0.000119353 6708
0.922651 2.18036e-05 7566
0.92895 0.00053124 7416
0.935092 3.51452e-05 6984
0.940995 0.000112227 7310
0.947406 0.000161512 8148
0.953652 1.91612e-05 7632
0.960017 1.8456e-05 8088
0.966595 1.75733e-05 8478
0.972908 4.46216e-05 8112
0.979222 0.000523516 8108
0.985855 2.77668e-05 9510
0.992666 0.00016272 8472
0.998881 1.50756e-05 8832
1.00551 0.000538337 8898
1.01216 2.6172e-05 10008
1.01908 0.000164797 9392
1.02599 0.00046551 10206
1.03271 1.25314e-05 9528
1.03948 1.22526e-05 10236
1.04641 1.20391e-05 10398
1.05346 2.20834e-05 10784
1.06036 0.000492591 10584
1.0676 1.5285e-05 11346
1.07471 0.000138294 11400
1.08175 1.02587e-05 11016
1.08895 0.000493717 11870
1.09637 1.4026e-05 12516
1.10369 0.000139911 11880
1.11092 1.51851e-05 11886
1.1181 8.51493e-06 13104
1.12573 8.15484e-06 12764
1.1332 7.97374e-06 13446
1.14081 1.69013e-05 13464
1.14829 0.000491553 13398
1.15605 1.10402e-05 14628
1.16374 0.000162236 14024
1.1717 6.76213e-06 15054
1.17935 0.000492528 14496
1.18713 9.64107e-06 15012
1.195 0.000159303 15422
1.20281 1.60145e-05 15624
1.21088 5.58478e-06 16146
1.21904 5.46023e-06 17064
1.22715 5.41787e-06 16152
1.23533 1.31136e-05 17510
1.24354 0.000490406 17172
1.25174 1.78523e-05 17880
1.26013 0.000123577 18030
1.26845 4.54795e-06 18680
1.27706 0.000493684 19170
1.28545 1.76278e-05 18720
1.29387 0.000122379 19536
1.3027 1.06776e-05 20954
1.31143 3.8725e-06 20328
1.3202 3.57124e-06 20718
1.32891 3.59188e-06 21348
1.33775 1.05912e-05 21534
1.34663 0.000484477 22256
1.35548 1.48204e-05 22104
1.3645 0.000149645 23178
1.37362 2.97568e-06 23880
1.38289 0.00048982 24230
1.39214 1.33569e-05 24468
1.40146 0.000147517 25230
1.41076 1.07396e-05 25328
1.42016 2.54152e-06 25818
1.42955 2.4635e-06 26616
1.43897 2.38256e-06 26376
1.44856 8.5148e-06 28034
1.45815 0.000538407 27816
1.46783 4.6316e-06 28398
1.47755 0.000111128 29652
1.48753 2.02847e-06 30134
1.4975 0.000536761 30792
1.50759 4.2642e-06 31218
1.51744 0.000110853 30912
1.52762 6.61556e-06 33158
1.53782 1.69318e-06 32772
1.54798 1.63555e-06 33150
1.55817 1.5951e-06 34256
1.56867 6.94949e-06 35562
1.579 0.0005237 34992
1.58955 3.51923e-06 37158
1.60018 0.000135387 36956
1.61084 1.3279e-06 37950
1.62148 0.000508501 38496
1.63242 2.67497e-06 40274
1.64322 0.000138387 39264
1.65411 2.65491e-05 41466
1.66512 1.13519e-06 41960
1.67627 1.08902e-06 42702
1.68736 1.0813e-06 43356
1.69863 5.75654e-06 44886
1.70994 0.000502519 45248
1.72135 9.19953e-06 46362
1.73279 9.81209e-05 46974
1.74428 9.07443e-07 48236
1.75588 0.000500565 48774
1.76756 9.11085e-06 50616
1.77941 9.58612e-05 51050
1.79124 2.23044e-05 52272
1.80325 7.6695e-07 53658
1.81507 7.38307e-07 52640
1.82722 7.22501e-07 57366
1.83948 4.79936e-06 55170
1.85166 0.00047489 58544
1.86408 7.90589e-06 58506
1.87633 0.00011852 58968
1.88886 6.04503e-07 62366
1.90144 0.000463895 61266
1.914 6.77556e-06 63960
1.92679 0.00011634 64730
1.93957 2.75255e-05 66360
1.95256 5.06865e-07 67778
1.96563 4.93642e-07 69558
1.97869 4.88095e-07 69660
1.99179 1.09921e-05 71390
2.00509 0.000414885 73974
2.01846 2.0875e-05 74196
2.03193 5.12743e-05 76622
2.04528 4.03354e-07 75516
2.05892 0.000396671 81510
2.07279 2.06321e-05 80138
2.0865 4.73271e-05 82368
2.10039 4.91996e-05 84098
2.11443 3.39436e-07 86286
2.12845 3.25603e-07 86700
2.14263 3.22885e-07 90014
2.15695 9.56199e-06 90930
2.17119 0.000380222 91694
2.18567 1.84597e-05 96228
2.20036 8.64484e-05 97014
2.21494 2.6739e-07 97370
2.22958 0.000374621 100656
2.24445 1.65472e-05 102530
2.25936 8.50077e-05 104454
2.27439 8.2261e-05 107196
2.28969 2.2608e-07 110414
2.30493 2.16524e-07 109578
2.32027 2.17151e-07 114974
2.33573 2.80713e-05 114396
2.35122 0.000300037 118190
2.3669 5.81891e-05 120498
2.38266 7.85453e-06 122718
2.39847 1.77321e-07 124604
2.41442 0.000287495 127950
2.43055 5.64923e-05 130826
2.44673 7.70214e-06 132510
2.4629 0.00358494 134180
2.47932 1.50162e-07 140214
2.4959 1.44583e-07 140018
2.51254 1.45283e-07 145650
2.52927 7.08987e-06 145350
2.54604 0.000230674 150188
2.56299 3.62091e-05 152214
2.58009 2.13192e-06 157226
2.5973 1.17594e-07 158118
2.61455 0.000217309 162338
2.63195 3.39186e-05 165378
2.64948 1.45978e-06 169256
2.66707 6.48806e-05 170682
2.68485 9.85128e-08 177566
2.70286 9.48176e-08 179610
2.72085 9.55321e-08 182690
2.73892 6.02308e-06 185694
2.75712 0.00020202 190346
2.77543 3.13839e-05 192852
2.79389 1.18756e-05 198806
2.81251 7.72406e-08 201378
2.83127 0.000194714 207446
2.85007 2.95822e-05 207258
2.86897 1.14869e-05 215762
2.88818 2.75639e-05 219702
2.90739 6.47367e-08 221522
2.92669 6.27793e-08 227754
2.94616 6.358e-08 231710
2.96573 5.07189e-06 235994
2.98548 0.000174562 242346
3.00539 5.13926e-05 246704
3.02539 1.44168e-06 250410
3.04557 5.06637e-08 258410
3.06592 0.000162755 261414
3.0863 4.97968e-05 265874
3.10684 1.52895e-06 273450
3.12756 3.28948e-05 276974
3.1484 4.24917e-08 284402
3.16935 4.10861e-08 287754
3.19042 4.18326e-08 295010
3.21172 4.23284e-06 302142
3.2331 0.000148825 304946
3.25451 4.36148e-05 311642
3.27615 8.45317e-06 319326
3.2979 3.32915e-08 323618
3.31984 0.000138348 333744
3.34198 4.16085e-05 337970
3.3643 8.54953e-06 348758
3.38673 3.8099e-05 350346
3.40918 2.77208e-08 358778
3.43196 2.66978e-08 370578
3.45493 2.74758e-08 374258
3.47788 3.49941e-06 380558
3.50098 0.000166341 388434
3.52428 1.90062e-05 398522
3.54776 9.48836e-07 404042
3.5713 2.14896e-08 412164
3.59506 0.000153868 422258
3.61902 1.76356e-05 430754
3.64313 1.11077e-06 438906
3.66736 2.19979e-05 446738
3.69182 1.79261e-08 459098
3.71639 1.72517e-08 463380
3.7411 1.78703e-08 476138
3.76602 2.86767e-06 484322
3.7911 0.000138562 495738
3.81637 1.57311e-05 504266
3.8418 5.7775e-06 515696
3.8673 1.38857e-08 520974
3.89298 0.000129555 536882
3.91895 1.57334e-05 546818
3.94503 5.57604e-06 556178
3.97125 2.93035e-05 567672
3.99772 1.15949e-08 582314
4.02443 1.11269e-08 593138
4.05121 1.16141e-08 600920
4.07809 2.32991e-06 614274
4.10526 0.000114186 630050
4.13259 2.49181e-05 638678
4.16008 6.0875e-07 653984
4.18785 8.94887e-09 669618
4.21573 0.000103283 676922
4.24371 2.33224e-05 692552
4.27197 5.50566e-07 709178
4.30044 1.92472e-05 721416
4.32905 7.42789e-09 735698
4.35788 7.16168e-09 752546
4.38688 7.53593e-09 763760
4.41605 1.8774e-06 782498
4.44546 9.31512e-05 797178
4.47509 2.02621e-05 814976
4.50493 3.80431e-06 831266
4.53494 5.72957e-09 845696
4.56506 8.82197e-05 860234
4.59545 1.82725e-05 883928
4.62609 3.41296e-06 898338
4.65691 1.87711e-05 917576
4.68789 4.75214e-09 933194
4.71906 4.58244e-09 952736
4.75048 4.88257e-09 974522
4.78209 5.68854e-06 990032
4.8139 6.56404e-05 1013438
4.84595 1.20514e-05 1031168
4.87821 1.18313e-05 1055610
4.91071 3.65169e-09 1074440
4.94338 6.1963e-05 1095146
4.97629 1.10027e-05 1119584
5.00945 1.07898e-05 1141922
5.04276 0.00189672 1160216
5.07626 3.02848e-09 1185992
5.1101 2.90865e-09 1215422
5.14418 3.14348e-09 1235072
5.1784 1.19153e-06 1259024
5.21287 4.53889e-05 1286210
5.24757 6.72191e-06 1310960
