# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.104427
# nk = 757
0.020944 5.67195 6
0.0296192 1.8698 12
0.036276 0.866411 8
0.0418879 0.490268 6
0.0468321 0.31284 24
0.051302 0.221067 24
0.0592384 0.128205 12
0.0628319 0.103648 30
0.0662306 0.0832252 24
0.0694632 0.0671184 24
0.072552 0.0551981 8
0.0755145 0.0464405 24
0.0783651 0.0375669 48
0.0837758 0.0266205 6
0.0863541 0.0231468 48
0.0888577 0.0193558 36
0.0912926 0.0176221 24
0.0936642 0.0150324 24
0.0959772 0.0133154 48
0.0982358 0.0112996 24
0.102604 0.00879532 24
0.10472 0.00836327 30
0.106794 0.00760894 72
0.108828 0.00715696 32
0.112787 0.00596919 72
0.114715 0.00556975 48
0.118477 0.0042273 12
0.120314 0.00455792 48
0.122123 0.00424843 48
0.123906 0.00418637 48
0.125664 0.00383647 30
0.127397 0.00354479 24
0.129107 0.00321142 72
0.132461 0.00293977 24
0.134107 0.00267127 96
0.135732 0.0025593 48
0.137339 0.00238152 24
0.138926 0.00228891 24
0.140496 0.00202718 72
0.142049 0.00195179 48
0.145104 0.00176479 8
0.146608 0.00165954 54
0.148096 0.00151993 84
0.14957 0.00146955 48
0.151029 0.00134656 24
0.152474 0.00122112 72
0.153906 0.00123983 96
0.15673 0.00109873 48
0.158123 0.000995595 48
0.159504 0.000981082 24
0.160874 0.000929771 72
0.163577 0.000845651 72
0.164913 0.000858437 96
0.167552 0.000703436 6
0.168856 0.000755224 96
0.170149 0.000733223 96
0.171434 0.000660501 24
0.172708 0.000676501 48
0.173974 0.000608108 96
0.17523 0.00062341 48
0.177715 0.000616286 36
0.178945 0.000571491 48
0.180167 0.000554012 120
0.18138 0.000525846 56
0.182585 0.000506327 24
0.183782 0.000496177 96
0.184972 0.000446663 48
0.187328 0.000433788 24
0.188496 0.000422382 102
0.190347 0.000422254 120
0.191954 0.000410495 48
0.193094 0.000376119 48
0.194226 0.000375089 120
0.196472 0.000344453 24
0.197585 0.000344369 144
0.199006 0.000317535 168
0.201976 0.000318118 48
0.203059 0.000294389 96
0.205208 0.000250601 24
0.206274 0.000251885 48
0.207335 0.000244474 108
0.20839 0.000261083 72
0.210326 0.000230133 198
0.211524 0.000208481 48
0.213587 0.000211096 72
0.214612 0.000189516 96
0.215631 0.000183254 72
0.216957 0.00019683 104
0.218661 0.000171471 72
0.219662 0.000170011 144
0.223129 0.000157807 192
0.224599 0.000159461 48
0.22618 0.000152496 192
0.22751 0.000143476 72
0.229429 0.00013472 48
0.230383 0.00014141 78
0.231604 0.000135673 168
0.23416 0.00012142 144
0.235095 0.000121351 144
0.236954 0.000128186 12
0.238108 0.000113915 192
0.239975 0.000111363 168
0.241537 0.000113435 48
0.242444 0.000105139 168
0.244844 9.96759e-05 144
0.246417 9.15259e-05 168
0.248401 9.20087e-05 144
0.249576 8.46946e-05 48
0.251327 0.0001033 30
0.252777 8.62167e-05 288
0.254191 8.06585e-05 80
0.25601 8.06482e-05 288
0.258214 7.59709e-05 72
0.2594 7.41393e-05 240
0.26075 6.9424e-05 96
0.262904 6.65639e-05 168
0.265657 6.44237e-05 216
0.266722 6.49289e-05 132
0.268622 6.16818e-05 192
0.269844 5.70255e-05 120
0.271964 5.44847e-05 126
0.273543 5.26388e-05 288
0.275842 5.19417e-05 312
0.277853 5.00637e-05 24
0.279641 4.67793e-05 264
0.28148 4.6503e-05 192
0.282936 4.28054e-05 192
0.285198 4.02347e-05 336
0.286404 3.99265e-05 48
0.288084 4.28548e-05 240
0.291553 3.74599e-05 296
0.292736 3.46046e-05 150
0.294335 3.56498e-05 240
0.296659 3.39274e-05 228
0.298323 3.22628e-05 216
0.300394 3.22721e-05 336
0.302928 3.02271e-05 360
0.304588 2.65821e-05 144
0.305974 2.48426e-05 168
0.308578 2.70565e-05 312
0.310884 2.43835e-05 288
0.312408 2.38278e-05 192
0.314799 2.37804e-05 366
0.317265 2.38231e-05 408
0.319597 2.22788e-05 168
0.320771 2.17603e-05 336
0.3227 2.00608e-05 240
0.32574 1.81904e-05 380
0.32795 1.96663e-05 384
0.330224 1.75946e-05 240
0.331726 1.8804e-05 360
0.333831 1.6448e-05 198
0.336246 1.65535e-05 384
0.338319 1.50718e-05 384
0.341157 1.46924e-05 432
0.343593 1.41065e-05 528
0.346262 1.40114e-05 288
0.347842 1.31661e-05 288
0.350326 1.2638e-05 456
0.352828 1.18479e-05 360
0.354442 1.17422e-05 180
0.356776 1.15819e-05 486
0.359142 1.08146e-05 504
0.361681 1.07892e-05 512
0.363857 1.0472e-05 264
0.366441 1.03071e-05 600
0.368657 1.00854e-05 288
0.371486 9.23495e-06 672
0.374587 8.98198e-06 408
0.376839 7.91267e-06 462
0.379079 8.10879e-06 600
0.38178 7.77024e-06 504
0.384712 7.46652e-06 324
0.386663 7.18163e-06 744
