# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.527711
# nk = 757
0.020944 820.42 6
0.0296192 343.981 12
0.036276 178.656 8
0.0418879 110.374 6
0.0468321 73.5061 24
0.051302 56.2058 24
0.0592384 36.0665 12
0.0628319 31.7225 30
0.0662306 25.9572 24
0.0694632 20.5838 24
0.072552 16.8309 8
0.0755145 15.3679 24
0.0783651 11.3029 48
0.0837758 8.24127 6
0.0863541 7.84317 48
0.0888577 6.10132 36
0.0912926 6.49074 24
0.0936642 5.2738 24
0.0959772 4.96581 48
0.0982358 3.75323 24
0.102604 2.62015 24
0.10472 2.96894 30
0.106794 2.73089 72
0.108828 2.70887 32
0.112787 2.15424 72
0.114715 2.14254 48
0.118477 1.02696 12
0.120314 1.8122 48
0.122123 1.59731 48
0.123906 1.88152 48
0.125664 1.60391 30
0.127397 1.38035 24
0.129107 1.18346 72
0.132461 1.29666 24
0.134107 1.02348 96
0.135732 1.02838 48
0.137339 0.90389 24
0.138926 1.02125 24
0.140496 0.726788 72
0.142049 0.752061 48
0.145104 0.942372 8
0.146608 0.757271 54
0.148096 0.644174 84
0.14957 0.687232 48
0.151029 0.53143 24
0.152474 0.432042 72
0.153906 0.603141 96
0.15673 0.498271 48
0.158123 0.399647 48
0.159504 0.447134 24
0.160874 0.387854 72
0.163577 0.381231 72
0.164913 0.405269 96
0.167552 0.192912 6
0.168856 0.369241 96
0.170149 0.346843 96
0.171434 0.275389 24
0.172708 0.317402 48
0.173974 0.278049 96
0.17523 0.29896 48
0.177715 0.33112 36
0.178945 0.292509 48
0.180167 0.264103 120
0.18138 0.259748 56
0.182585 0.219585 24
0.183782 0.252883 96
0.184972 0.173645 48
0.187328 0.198841 24
0.188496 0.171364 102
0.190347 0.211999 120
0.191954 0.207619 48
0.193094 0.182881 48
0.194226 0.188888 120
0.196472 0.161865 24
0.197585 0.174834 144
0.199006 0.162407 168
0.201976 0.166936 48
0.203059 0.16545 96
0.205208 0.0922872 24
0.206274 0.106528 48
0.207335 0.107565 108
0.20839 0.167205 72
0.210326 0.115911 198
0.211524 0.104718 48
0.213587 0.104566 72
0.214612 0.0753254 96
0.215631 0.0827001 72
0.216957 0.108005 104
0.218661 0.0826361 72
0.219662 0.0836914 144
0.223129 0.0824187 192
0.224599 0.0863471 48
0.22618 0.0814276 192
0.22751 0.073666 72
0.229429 0.06067 48
0.230383 0.0896346 78
0.231604 0.0768646 168
0.23416 0.0706705 144
0.235095 0.0633372 144
0.236954 0.0551465 12
0.238108 0.0621895 192
0.239975 0.0653018 168
0.241537 0.0584862 48
0.242444 0.0536366 168
0.244844 0.0531922 144
0.246417 0.0417606 168
0.248401 0.0498939 144
0.249576 0.0414246 48
0.251327 0.0691163 30
0.252777 0.045964 288
0.254191 0.0353191 80
0.25601 0.0439977 288
0.258214 0.0371273 72
0.2594 0.04066 240
0.26075 0.0364804 96
0.262904 0.0337724 168
0.265657 0.0361038 216
0.266722 0.0380357 132
0.268622 0.0379969 192
0.269844 0.0311575 120
0.271964 0.0310881 126
0.273543 0.0305703 288
0.275842 0.0311575 312
0.277853 0.0232425 24
0.279641 0.0293812 264
0.28148 0.0312407 192
0.282936 0.0236908 192
0.285198 0.0252053 336
0.286404 0.0302535 48
0.288084 0.0257715 240
0.291553 0.0219661 296
0.292736 0.0185279 150
0.294335 0.0230188 240
0.296659 0.017998 228
0.298323 0.0190014 216
0.300394 0.0189736 336
0.302928 0.0210233 360
0.304588 0.0158165 144
0.305974 0.0175206 168
0.308578 0.0179561 312
0.310884 0.0147884 288
0.312408 0.0145169 192
0.314799 0.0140325 366
0.317265 0.0160099 408
0.319597 0.0140035 168
0.320771 0.014518 336
0.3227 0.0128948 240
0.32574 0.0117068 380
0.32795 0.0131592 384
0.330224 0.0118007 240
0.331726 0.0126495 360
0.333831 0.0100977 198
0.336246 0.011139 384
0.338319 0.0110273 384
0.341157 0.0111068 432
0.343593 0.00979407 528
0.346262 0.0103087 288
0.347842 0.00915628 288
0.350326 0.00815456 456
0.352828 0.00795736 360
0.354442 0.00825941 180
0.356776 0.00815486 486
0.359142 0.00818802 504
0.361681 0.00740651 512
0.363857 0.00712022 264
0.366441 0.00709077 600
0.368657 0.0073441 288
0.371486 0.00640776 672
0.374587 0.00776943 408
0.376839 0.00613294 462
0.379079 0.00586335 600
0.38178 0.00601767 504
0.384712 0.00527811 324
0.386663 0.00542973 744
0.389313 0.0057558 456
0.39167 0.00488075 432
0.394428 0.00470464 720
0.397811 0.00485696 534
0.400019 0.00425715 536
0.402781 0.00418921 624
0.405015 0.00428728 600
0.40766 0.00412189 696
0.410865 0.00378017 456
0.413244 0.00389563 732
0.416084 0.00356965 600
0.418986 0.00349887 702
0.421544 0.00325573 672
0.424534 0.00358409 768
0.42751 0.00318089 768
0.430034 0.00285169 408
0.432751 0.00289071 1080
0.436344 0.00298122 632
0.438896 0.00292572 750
0.44171 0.00275807 696
0.444585 0.00286945 876
0.447784 0.00258748 864
0.45034 0.00249063 768
0.453413 0.00242367 888
0.456575 0.00233962 816
0.459787 0.00217321 654
0.462622 0.00200207 1296
0.465862 0.00215534 816
0.468802 0.0020165 816
0.471915 0.00196789 1088
0.475472 0.00189716 1020
0.478779 0.00181298 1032
0.481919 0.00176522 942
0.484939 0.00172359 1032
0.488502 0.00168248 1128
0.491034 0.00159263 888
0.494348 0.00163692 1176
0.497688 0.00147547 960
0.500527 0.00146403 1110
0.504331 0.00139845 1116
0.507364 0.00139357 1352
0.510774 0.00135314 1200
0.514275 0.00125058 1224
0.517978 0.00122377 1320
0.521294 0.00115326 1128
0.524822 0.00109936 1518
0.527973 0.0010548 1080
0.531698 0.00107866 1524
0.535226 0.00104927 1416
0.539103 0.000975698 1704
0.543 0.000925409 1088
0.546011 0.000920971 1446
0.549827 0.000930133 1800
0.55369 0.000864075 1512
0.557166 0.000811409 1392
0.560475 0.000814092 1392
0.564609 0.0007929 1962
0.56859 0.000776905 1776
0.572441 0.000751311 1680
0.5763 0.000711638 1776
0.580121 0.000671838 1544
0.583625 0.000624132 1896
0.587525 0.000646784 1662
0.591428 0.00059403 1908
0.595301 0.000603661 2184
0.599624 0.00059034 1848
0.603294 0.000582129 1848
0.60771 0.000532283 2238
0.611568 0.000535625 2088
0.615779 0.000520696 2192
0.619303 0.000534116 1536
0.623194 0.000463949 2412
0.627636 0.000448642 2262
0.631826 0.000455286 2448
0.635971 0.000424438 2040
0.64039 0.000429277 2976
