# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.202809
# nk = 757
0.020944 51.1318 6
0.0296192 18.5474 12
0.036276 9.00645 8
0.0418879 5.27312 6
0.0468321 3.42806 24
0.051302 2.48736 24
0.0592384 1.49615 12
0.0628319 1.24166 30
0.0662306 1.00375 24
0.0694632 0.807637 24
0.072552 0.666433 8
0.0755145 0.572985 24
0.0783651 0.453577 48
0.0837758 0.324495 6
0.0863541 0.289 48
0.0888577 0.237525 36
0.0912926 0.226426 24
0.0936642 0.190491 24
0.0959772 0.17104 48
0.0982358 0.140448 24
0.102604 0.106629 24
0.10472 0.106236 30
0.106794 0.0967176 72
0.108828 0.0928966 32
0.112787 0.0764256 72
0.114715 0.0721396 48
0.118477 0.0485636 12
0.120314 0.0597816 48
0.122123 0.0552638 48
0.123906 0.0571913 48
0.125664 0.0514942 30
0.127397 0.0469508 24
0.129107 0.0415512 72
0.132461 0.0398307 24
0.134107 0.0350719 96
0.135732 0.0342468 48
0.137339 0.0316124 24
0.138926 0.031406 24
0.140496 0.0263231 72
0.142049 0.0259123 48
0.145104 0.0247358 8
0.146608 0.0228058 54
0.148096 0.0204494 84
0.14957 0.0202698 48
0.151029 0.0179921 24
0.152474 0.0157354 72
0.153906 0.0172189 96
0.15673 0.0150374 48
0.158123 0.0130911 48
0.159504 0.0132996 24
0.160874 0.0124983 72
0.163577 0.0114402 72
0.164913 0.0119981 96
0.167552 0.00868081 6
0.168856 0.0105794 96
0.170149 0.0102759 96
0.171434 0.00877773 24
0.172708 0.00945225 48
0.173974 0.00812676 96
0.17523 0.00866847 48
0.177715 0.00894769 36
0.178945 0.00806591 48
0.180167 0.007763 120
0.18138 0.00734544 56
0.182585 0.00691507 24
0.183782 0.00696781 96
0.184972 0.00586325 48
0.187328 0.00591774 24
0.188496 0.00567128 102
0.190347 0.00599399 120
0.191954 0.00588753 48
0.193094 0.00520172 48
0.194226 0.00530735 120
0.196472 0.00481488 24
0.197585 0.00492257 144
0.199006 0.00445174 168
0.201976 0.00471114 48
0.203059 0.00431139 96
0.205208 0.00323956 24
0.206274 0.00340426 48
0.207335 0.00334499 108
0.20839 0.00394172 72
0.210326 0.00324299 198
0.211524 0.00282755 48
0.213587 0.00297736 72
0.214612 0.0024802 96
0.215631 0.00243302 72
0.216957 0.00284695 104
0.218661 0.00232735 72
0.219662 0.00234101 144
0.223129 0.00221798 192
0.224599 0.00229802 48
0.22618 0.00219995 192
0.22751 0.00200776 72
0.229429 0.00184667 48
0.230383 0.00209989 78
