# in Mpc/h Units 
# D1 = 0.720885 
# k P N P(z=0)
0.020944 14977.6 6 28821
0.0296192 12489 12 24032.3
0.036276 9931.59 8 19111.1
0.0418879 8551.04 6 16454.6
0.0468321 7351.81 24 14146.9
0.051302 7267.36 24 13984.4
0.0592384 6844 12 13169.8
0.0628319 7313.51 30 14073.2
0.0662306 6884.2 24 13247.1
0.0694632 6065.39 24 11671.5
0.072552 5429.79 8 10448.4
0.0755145 5827.8 24 11214.3
0.0783651 4400.51 48 8467.8
0.0837758 3910.96 6 7525.78
0.0863541 4273.81 48 8224
0.0888577 3438.24 36 6616.13
0.0912926 4232.58 24 8144.65
0.0936642 3617.68 24 6961.43
0.0959772 3814.07 48 7339.32
0.0982358 2946.03 24 5668.98
0.102604 2186.04 24 4206.54
0.10472 2847.07 30 5478.56
0.106794 2829.39 72 5444.52
0.108828 2971.36 32 5717.71
0.112787 2576.32 72 4957.55
0.114715 2826.63 48 5439.21
0.118477 1210.15 12 2328.67
0.120314 2764.96 48 5320.55
0.122123 2451.4 48 4717.18
0.123906 3239.52 48 6233.74
0.125664 2770 30 5330.25
0.127397 2359.42 24 4540.18
0.129107 2141.57 72 4120.97
0.132461 2735.65 24 5264.14
0.134107 2084.72 96 4011.59
0.135732 2162.75 48 4161.73
0.137339 1880.89 24 3619.35
0.138926 2430.77 24 4677.47
0.140496 1635.86 72 3147.84
0.142049 1791.17 48 3446.7
0.145104 2917.86 8 5614.77
0.146608 2197.6 54 4228.79
0.148096 1879.54 84 3616.76
0.14957 2160.24 48 4156.91
0.151029 1542.4 24 2968
0.152474 1295.91 72 2493.7
0.153906 2115.97 96 4071.72
0.15673 1790.47 48 3445.36
0.158123 1447.66 48 2785.7
0.159504 1766.63 24 3399.49
0.160874 1443.15 72 2777.03
0.163577 1595.04 72 3069.29
0.164913 1702.94 96 3276.92
0.167552 676.549 6 1301.87
0.168856 1715.99 96 3302.05
0.170149 1600.61 96 3080.02
0.171434 1335.6 24 2570.06
0.172708 1539.41 48 2962.24
0.173974 1497.75 96 2882.08
0.17523 1565.47 48 3012.4
0.177715 1833.08 36 3527.35
0.178945 1690.1 48 3252.22
0.180167 1481.77 120 2851.34
0.18138 1533.38 56 2950.64
0.182585 1259.03 24 2422.72
0.183782 1593.52 96 3066.38
0.184972 1010.3 48 1944.1
0.187328 1264.41 24 2433.08
0.188496 1063.51 102 2046.48
0.190347 1441.25 120 2773.36
0.191954 1443.44 48 2777.58
0.193094 1350.2 48 2598.15
0.194226 1386 120 2667.05
0.196472 1185.73 24 2281.68
0.197585 1344.93 144 2588.02
0.199006 1320.36 168 2540.74
0.201976 1297.56 48 2496.86
0.203059 1411.08 96 2715.3
0.205208 810.643 24 1559.9
0.206274 935.538 48 1800.23
0.207335 954.989 108 1837.66
0.20839 1643.96 72 3163.43
0.210326 1132.14 198 2178.56
0.211524 1110.68 48 2137.25
0.213587 1066.35 72 2051.96
0.214612 777.809 96 1496.72
0.215631 906.875 72 1745.08
0.216957 1197.31 104 2303.96
0.218661 947.353 72 1822.97
0.219662 960.294 144 1847.87
0.223129 1001.49 192 1927.14
0.224599 1068.76 48 2056.6
0.22618 1005.67 192 1935.19
0.22751 985.493 72 1896.36
0.229429 777.74 48 1496.59
0.230383 1289.41 78 2481.18
0.231604 1077.18 168 2072.79
0.23416 1071.08 144 2061.06
0.235095 925.229 144 1780.4
0.236954 753.308 12 1449.57
0.238108 976.573 192 1879.2
0.239975 1037.86 168 1997.12
0.241537 851.311 48 1638.16
0.242444 852.348 168 1640.15
0.244844 874.572 144 1682.92
0.246417 709.856 168 1365.96
0.248401 891.722 144 1715.92
0.249576 784.063 48 1508.75
0.251327 1218.1 30 2343.95
0.252777 825.319 288 1588.14
0.254191 616.257 80 1185.85
0.25601 838.905 288 1614.29
0.258214 688.811 72 1325.46
0.2594 836.891 240 1610.41
0.26075 743.911 96 1431.49
0.262904 740.895 168 1425.69
0.265657 787.239 216 1514.87
0.266722 850.924 132 1637.41
0.268622 862.83 192 1660.32
0.269844 747.909 120 1439.18
0.271964 755.711 126 1454.2
0.273543 746.08 288 1435.66
0.275842 765.055 312 1472.18
0.277853 543.731 24 1046.29
0.279641 784.108 264 1508.84
0.28148 871.522 192 1677.05
0.282936 638.706 192 1229.05
0.285198 753.109 336 1449.19
0.286404 890.962 48 1714.46
0.288084 689.977 240 1327.71
0.291553 661.393 296 1272.7
0.292736 606.533 150 1167.14
0.294335 764.146 240 1470.43
0.296659 545.277 228 1049.26
0.298323 646.606 216 1244.25
0.300394 628.19 336 1208.81
0.302928 752.846 360 1448.68
0.304588 615.374 144 1184.15
0.305974 697.095 168 1341.4
0.308578 673.749 312 1296.48
0.310884 608.143 288 1170.24
0.312408 594.776 192 1144.51
0.314799 573.077 366 1102.76
0.317265 668.059 408 1285.53
0.319597 580.285 168 1116.63
0.320771 659.681 336 1269.41
0.3227 538.895 240 1036.98
0.32574 569.783 380 1096.42
0.32795 603.135 384 1160.6
0.330224 583.126 240 1122.1
0.331726 620.258 360 1193.55
0.333831 526.061 198 1012.29
0.336246 591.686 384 1138.57
0.338319 606.273 384 1166.64
0.341157 639.176 432 1229.95
0.343593 585.054 528 1125.81
0.346262 617.182 288 1187.63
0.347842 579.626 288 1115.36
0.350326 502.716 456 967.365
0.352828 505.38 360 972.49
0.354442 530.962 180 1021.72
0.356776 547.924 486 1054.36
0.359142 566.864 504 1090.8
0.361681 512.378 512 985.957
0.363857 489.894 264 942.692
