# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.977467
# nk = 757
0.020944 2890.1 6
0.0296192 1313.92 12
0.036276 707.242 8
0.0418879 451.243 6
0.0468321 304.577 24
0.051302 242.223 24
0.0592384 161.903 12
0.0628319 148.782 30
0.0662306 123.202 24
0.0694632 96.5396 24
0.072552 77.3977 8
0.0755145 74.7146 24
0.0783651 51.331 48
0.0837758 38.2708 6
0.0863541 38.4181 48
0.0888577 28.5605 36
0.0912926 32.6311 24
0.0936642 26.0416 24
0.0959772 25.7421 48
0.0982358 18.6289 24
0.102604 12.1513 24
0.10472 15.0368 30
0.106794 14.1909 72
0.108828 14.0394 32
0.112787 10.982 72
0.114715 11.5895 48
0.118477 4.39103 12
0.120314 9.85858 48
0.122123 8.28115 48
0.123906 10.6318 48
0.125664 8.61216 30
0.127397 6.90923 24
0.129107 6.12547 72
0.132461 7.37705 24
0.134107 5.2954 96
0.135732 5.2302 48
0.137339 4.29678 24
0.138926 5.5747 24
0.140496 3.54134 72
0.142049 3.77256 48
0.145104 6.22114 8
0.146608 4.37325 54
0.148096 3.58818 84
0.14957 4.0822 48
0.151029 2.67679 24
0.152474 2.23514 72
0.153906 3.67629 96
0.15673 2.89588 48
0.158123 2.29396 48
0.159504 2.80729 24
0.160874 2.10574 72
0.163577 2.28375 72
0.164913 2.34456 96
0.167552 0.819107 6
0.168856 2.22858 96
0.170149 1.97873 96
0.171434 1.68847 24
0.172708 1.82752 48
0.173974 1.84854 96
0.17523 1.80563 48
0.177715 2.01779 36
0.178945 1.86283 48
0.180167 1.54552 120
0.18138 1.58334 56
0.182585 1.25219 24
0.183782 1.60263 96
0.184972 0.94854 48
0.187328 1.15198 24
0.188496 0.94105 102
0.190347 1.26112 120
0.191954 1.22822 48
0.193094 1.17228 48
0.194226 1.1438 120
0.196472 0.926304 24
0.197585 1.04912 144
0.199006 1.01715 168
0.201976 0.8743 48
0.203059 0.995465 96
0.205208 0.598757 24
0.206274 0.647536 48
0.207335 0.646004 108
0.20839 1.10614 72
0.210326 0.742478 198
0.211524 0.751101 48
0.213587 0.663985 72
0.214612 0.490097 96
0.215631 0.566848 72
0.216957 0.714795 104
0.218661 0.558312 72
0.219662 0.548774 144
0.223129 0.546685 192
0.224599 0.570153 48
0.22618 0.509317 192
0.22751 0.528194 72
0.229429 0.383591 48
0.230383 0.668781 78
0.231604 0.527111 168
0.23416 0.520944 144
0.235095 0.431795 144
0.236954 0.360373 12
0.238108 0.445569 192
0.239975 0.450661 168
0.241537 0.332013 48
0.242444 0.357757 168
0.244844 0.347385 144
0.246417 0.291586 168
0.248401 0.349551 144
0.249576 0.309753 48
0.251327 0.435013 30
0.252777 0.296261 288
0.254191 0.214118 80
0.25601 0.291425 288
0.258214 0.221642 72
0.2594 0.288884 240
0.26075 0.242326 96
0.262904 0.254239 168
0.265657 0.243096 216
0.266722 0.262707 132
0.268622 0.253044 192
0.269844 0.23238 120
0.271964 0.221972 126
0.273543 0.208242 288
0.275842 0.200596 312
0.277853 0.142471 24
0.279641 0.202521 264
0.28148 0.225223 192
0.282936 0.157292 192
0.285198 0.190865 336
0.286404 0.212075 48
0.288084 0.147511 240
0.291553 0.146845 296
0.292736 0.151579 150
0.294335 0.176331 240
0.296659 0.112592 228
0.298323 0.141482 216
0.300394 0.126826 336
0.302928 0.146688 360
0.304588 0.128688 144
0.305974 0.1388 168
0.308578 0.12405 312
0.310884 0.11924 288
0.312408 0.108188 192
0.314799 0.103169 366
0.317265 0.113149 408
0.319597 0.0965715 168
0.320771 0.114166 336
0.3227 0.0790839 240
0.32574 0.0940201 380
0.32795 0.0903852 384
0.330224 0.0868837 240
0.331726 0.0931563 360
0.333831 0.0765982 198
0.336246 0.0868114 384
0.338319 0.0860098 384
0.341157 0.0873408 432
0.343593 0.0803801 528
0.346262 0.0799733 288
0.347842 0.0781004 288
0.350326 0.0634818 456
0.352828 0.0619655 360
0.354442 0.0650696 180
0.356776 0.067799 486
0.359142 0.0674192 504
0.361681 0.0604986 512
0.363857 0.05379 264
0.366441 0.0525778 600
0.368657 0.0564403 288
0.371486 0.050464 672
0.374587 0.0598439 408
0.376839 0.04946 462
0.379079 0.0494735 600
0.38178 0.0499415 504
0.384712 0.0447648 324
0.386663 0.0460744 744
0.389313 0.0476531 456
0.39167 0.0424061 432
0.394428 0.038309 720
0.397811 0.0394755 534
0.400019 0.0340343 536
0.402781 0.0393229 624
0.405015 0.0384181 600
0.40766 0.0367754 696
0.410865 0.0338656 456
0.413244 0.0333882 732
0.416084 0.0322262 600
0.418986 0.0291542 702
0.421544 0.0288584 672
0.424534 0.0307599 768
0.42751 0.0290978 768
0.430034 0.0248299 408
0.432751 0.0259156 1080
0.436344 0.0284131 632
0.438896 0.025476 750
0.44171 0.0235597 696
0.444585 0.0227985 876
0.447784 0.0233199 864
0.45034 0.0203916 768
0.453413 0.0217314 888
0.456575 0.0200473 816
0.459787 0.0199211 654
0.462622 0.018638 1296
0.465862 0.0202693 816
0.468802 0.0181116 816
0.471915 0.0187945 1088
0.475472 0.017145 1020
0.478779 0.0169159 1032
0.481919 0.0157142 942
0.484939 0.0164498 1032
0.488502 0.0154895 1128
0.491034 0.0149143 888
0.494348 0.0147066 1176
0.497688 0.0139531 960
0.500527 0.0140669 1110
0.504331 0.0124737 1116
0.507364 0.0128722 1352
0.510774 0.0125143 1200
0.514275 0.011795 1224
0.517978 0.0114043 1320
0.521294 0.0109069 1128
0.524822 0.0110211 1518
0.527973 0.0107918 1080
0.531698 0.0104099 1524
0.535226 0.0103203 1416
0.539103 0.00937571 1704
0.543 0.00975698 1088
0.546011 0.00926824 1446
0.549827 0.00837126 1800
0.55369 0.00860023 1512
0.557166 0.00856297 1392
0.560475 0.00776764 1392
0.564609 0.00787519 1962
0.56859 0.00763963 1776
0.572441 0.00713514 1680
0.5763 0.00755761 1776
0.580121 0.0071495 1544
0.583625 0.00632803 1896
0.587525 0.00683058 1662
0.591428 0.00645544 1908
0.595301 0.00615257 2184
0.599624 0.00601152 1848
0.603294 0.00607637 1848
0.60771 0.00576951 2238
0.611568 0.00515788 2088
0.615779 0.00552995 2192
0.619303 0.00524363 1536
0.623194 0.00478582 2412
0.627636 0.00458431 2262
0.631826 0.00473239 2448
0.635971 0.00428846 2040
0.64039 0.00438164 2976
0.644956 0.0044168 2184
0.649302 0.00432184 2550
0.653461 0.0040542 2396
0.657644 0.00398432 2760
0.662026 0.00378159 2424
0.666685 0.00352205 2832
0.670916 0.00355019 2574
0.675462 0.00341376 3024
0.679703 0.00331843 2484
0.684292 0.00318947 3168
0.688927 0.00314429 2894
0.693468 0.00300204 2856
0.698026 0.00301364 3384
0.702952 0.00287954 3240
0.707372 0.00270237 2856
0.712317 0.00276906 3474
0.716936 0.00261814 3432
0.721869 0.00269884 3552
0.726964 0.00255426 3560
0.73163 0.00233823 3270
0.736224 0.00230849 3552
0.74119 0.00223244 3780
0.746118 0.00227054 3960
0.751313 0.00216004 3696
0.756133 0.00208312 3726
0.761156 0.00206108 4376
0.766095 0.00196209 3648
0.771205 0.00187895 4332
0.776456 0.00186988 4254
0.781432 0.00175572 4296
0.786733 0.00171349 4320
0.791574 0.00168684 4368
0.797255 0.00166155 4826
0.802676 0.00158255 5016
0.808005 0.00151233 4608
0.813482 0.00150301 4824
0.818759 0.00142174 4950
0.824173 0.00137803 5232
0.829708 0.00129668 4980
0.834919 0.00132721 4838
0.840568 0.00125305 6024
0.846479 0.00124457 5520
0.851948 0.00121586 5400
0.857592 0.00118454 5538
0.863369 0.00113516 6456
0.869182 0.00107983 5504
0.874831 0.00108447 6168
0.880682 0.00105203 5910
0.886294 0.00100321 6372
0.892352 0.000991478 6768
0.898399 0.000957171 6294
0.904229 0.000914183 6656
0.910231 0.000874202 7224
0.916513 0.000870506 6708
0.922651 0.00084799 7566
0.92895 0.000815554 7416
0.935092 0.000775264 6984
0.940995 0.000745705 7310
0.947406 0.000732297 8148
0.953652 0.000716693 7632
0.960017 0.000686563 8088
0.966595 0.000657984 8478
0.972908 0.000656666 8112
0.979222 0.000635646 8108
0.985855 0.000608733 9510
0.992666 0.000583164 8472
0.998881 0.000571268 8832
1.00551 0.000562809 8898
1.01216 0.000537591 10008
1.01908 0.000518637 9392
1.02599 0.000495502 10206
1.03271 0.000485026 9528
1.03948 0.000479401 10236
1.04641 0.000449272 10398
1.05346 0.00044725 10784
1.06036 0.000437174 10584
1.0676 0.000417011 11346
1.07471 0.000402772 11400
1.08175 0.000401133 11016
1.08895 0.000383572 11870
1.09637 0.000376034 12516
1.10369 0.000353018 11880
1.11092 0.000350575 11886
1.1181 0.000340646 13104
1.12573 0.000321751 12764
1.1332 0.000319367 13446
1.14081 0.000303471 13464
1.14829 0.000292479 13398
1.15605 0.000288574 14628
1.16374 0.00028371 14024
1.1717 0.000266359 15054
1.17935 0.000260386 14496
1.18713 0.00025197 15012
1.195 0.000245733 15422
1.20281 0.000236981 15624
1.21088 0.000231489 16146
1.21904 0.000220275 17064
1.22715 0.000217012 16152
1.23533 0.000208298 17510
1.24354 0.000201442 17172
1.25174 0.000194979 17880
1.26013 0.000190524 18030
1.26845 0.000188917 18680
1.27706 0.000176926 19170
1.28545 0.000167358 18720
1.29387 0.000168101 19536
1.3027 0.000161977 20954
1.31143 0.000157263 20328
1.3202 0.000151435 20718
1.32891 0.000145209 21348
1.33775 0.000143013 21534
1.34663 0.000140109 22256
1.35548 0.000131221 22104
1.3645 0.000126834 23178
1.37362 0.000124445 23880
1.38289 0.000120445 24230
1.39214 0.000117053 24468
1.40146 0.00011443 25230
1.41076 0.000108753 25328
1.42016 0.00010536 25818
1.42955 0.000101636 26616
1.43897 9.89536e-05 26376
1.44856 9.51027e-05 28034
1.45815 9.3718e-05 27816
1.46783 8.99479e-05 28398
1.47755 8.55295e-05 29652
1.48753 8.37938e-05 30134
1.4975 8.10553e-05 30792
1.50759 7.8976e-05 31218
1.51744 7.56451e-05 30912
1.52762 7.42505e-05 33158
1.53782 7.24386e-05 32772
1.54798 6.98412e-05 33150
1.55817 6.67079e-05 34256
1.56867 6.54751e-05 35562
1.579 6.2849e-05 34992
1.58955 6.11984e-05 37158
1.60018 5.77932e-05 36956
1.61084 5.73874e-05 37950
1.62148 5.44531e-05 38496
1.63242 5.30576e-05 40274
1.64322 5.12231e-05 39264
1.65411 4.95669e-05 41466
1.66512 4.8423e-05 41960
1.67627 4.60786e-05 42702
1.68736 4.50972e-05 43356
1.69863 4.30169e-05 44886
1.70994 4.18044e-05 45248
1.72135 4.05796e-05 46362
1.73279 3.90802e-05 46974
1.74428 3.74528e-05 48236
1.75588 3.6571e-05 48774
1.76756 3.52646e-05 50616
1.77941 3.40944e-05 51050
1.79124 3.29183e-05 52272
1.80325 3.14933e-05 53658
1.81507 3.08276e-05 52640
1.82722 2.95467e-05 57366
1.83948 2.86715e-05 55170
1.85166 2.78457e-05 58544
1.86408 2.66629e-05 58506
1.87633 2.61207e-05 58968
1.88886 2.49405e-05 62366
1.90144 2.4111e-05 61266
1.914 2.32747e-05 63960
1.92679 2.25277e-05 64730
1.93957 2.17071e-05 66360
1.95256 2.11511e-05 67778
1.96563 2.04865e-05 69558
1.97869 1.97445e-05 69660
1.99179 1.9196e-05 71390
2.00509 1.81798e-05 73974
2.01846 1.7711e-05 74196
2.03193 1.71615e-05 76622
2.04528 1.6486e-05 75516
2.05892 1.58877e-05 81510
2.07279 1.52867e-05 80138
2.0865 1.47583e-05 82368
2.10039 1.43913e-05 84098
2.11443 1.36957e-05 86286
2.12845 1.33446e-05 86700
2.14263 1.27884e-05 90014
2.15695 1.24934e-05 90930
2.17119 1.19846e-05 91694
2.18567 1.15502e-05 96228
2.20036 1.11951e-05 97014
2.21494 1.08233e-05 97370
2.22958 1.04003e-05 100656
2.24445 1.00805e-05 102530
2.25936 9.66297e-06 104454
2.27439 9.48738e-06 107196
2.28969 9.06177e-06 110414
2.30493 8.73254e-06 109578
2.32027 8.44409e-06 114974
2.33573 8.08638e-06 114396
2.35122 7.89022e-06 118190
2.3669 7.58292e-06 120498
2.38266 7.27431e-06 122718
2.39847 6.96904e-06 124604
2.41442 6.79669e-06 127950
2.43055 6.51743e-06 130826
2.44673 6.31652e-06 132510
2.4629 6.12414e-06 134180
2.47932 5.86705e-06 140214
2.4959 5.63138e-06 140018
2.51254 5.47838e-06 145650
2.52927 5.24336e-06 145350
2.54604 5.11502e-06 150188
2.56299 4.863e-06 152214
2.58009 4.7236e-06 157226
2.5973 4.52449e-06 158118
2.61455 4.39714e-06 162338
2.63195 4.24898e-06 165378
2.64948 4.0884e-06 169256
2.66707 3.90154e-06 170682
2.68485 3.78086e-06 177566
2.70286 3.65374e-06 179610
2.72085 3.52161e-06 182690
2.73892 3.39938e-06 185694
2.75712 3.27393e-06 190346
2.77543 3.14325e-06 192852
2.79389 3.04027e-06 198806
2.81251 2.92494e-06 201378
2.83127 2.81507e-06 207446
2.85007 2.71591e-06 207258
2.86897 2.61143e-06 215762
2.88818 2.52269e-06 219702
2.90739 2.42924e-06 221522
2.92669 2.35027e-06 227754
2.94616 2.25919e-06 231710
2.96573 2.17879e-06 235994
2.98548 2.10139e-06 242346
3.00539 2.03146e-06 246704
3.02539 1.95154e-06 250410
3.04557 1.87947e-06 258410
3.06592 1.81402e-06 261414
3.0863 1.74903e-06 265874
3.10684 1.68728e-06 273450
3.12756 1.62244e-06 276974
3.1484 1.56182e-06 284402
3.16935 1.50261e-06 287754
3.19042 1.45379e-06 295010
3.21172 1.39687e-06 302142
3.2331 1.34897e-06 304946
3.25451 1.29845e-06 311642
3.27615 1.24825e-06 319326
3.2979 1.19984e-06 323618
3.31984 1.16121e-06 333744
3.34198 1.12035e-06 337970
3.3643 1.0794e-06 348758
3.38673 1.03774e-06 350346
3.40918 1.00377e-06 358778
3.43196 9.58933e-07 370578
3.45493 9.30808e-07 374258
3.47788 8.92906e-07 380558
3.50098 8.61627e-07 388434
3.52428 8.32209e-07 398522
3.54776 7.98161e-07 404042
3.5713 7.67909e-07 412164
3.59506 7.41973e-07 422258
3.61902 7.14181e-07 430754
3.64313 6.88558e-07 438906
3.66736 6.60475e-07 446738
3.69182 6.37819e-07 459098
3.71639 6.13889e-07 463380
3.7411 5.89927e-07 476138
3.76602 5.68985e-07 484322
3.7911 5.47578e-07 495738
3.81637 5.26905e-07 504266
3.8418 5.08096e-07 515696
3.8673 4.89658e-07 520974
3.89298 4.70899e-07 536882
3.91895 4.52904e-07 546818
3.94503 4.35734e-07 556178
3.97125 4.2056e-07 567672
3.99772 4.03895e-07 582314
4.02443 3.90008e-07 593138
4.05121 3.75911e-07 600920
4.07809 3.62241e-07 614274
4.10526 3.48162e-07 630050
4.13259 3.35974e-07 638678
4.16008 3.22934e-07 653984
4.18785 3.1133e-07 669618
4.21573 2.99094e-07 676922
4.24371 2.88424e-07 692552
4.27197 2.77109e-07 709178
4.30044 2.66093e-07 721416
4.32905 2.56577e-07 735698
4.35788 2.46547e-07 752546
4.38688 2.37939e-07 763760
4.41605 2.28867e-07 782498
4.44546 2.20699e-07 797178
4.47509 2.11376e-07 814976
4.50493 2.03786e-07 831266
4.53494 1.96258e-07 845696
4.56506 1.89577e-07 860234
4.59545 1.82842e-07 883928
4.62609 1.75736e-07 898338
4.65691 1.68961e-07 917576
4.68789 1.62701e-07 933194
4.71906 1.56539e-07 952736
4.75048 1.5029e-07 974522
4.78209 1.44955e-07 990032
4.8139 1.39528e-07 1013438
4.84595 1.3416e-07 1031168
4.87821 1.29177e-07 1055610
4.91071 1.24339e-07 1074440
4.94338 1.19948e-07 1095146
4.97629 1.15148e-07 1119584
5.00945 1.10954e-07 1141922
5.04276 1.06425e-07 1160216
5.07626 1.02316e-07 1185992
5.1101 9.88572e-08 1215422
5.14418 9.4955e-08 1235072
5.1784 9.16286e-08 1259024
5.21287 8.79216e-08 1286210
5.24757 8.46583e-08 1310960
5.2825 8.17082e-08 1338056
5.31768 7.8466e-08 1364966
5.35308 7.54874e-08 1391768
5.38871 7.24882e-08 1420448
5.42459 6.97207e-08 1448858
5.46071 6.71024e-08 1477952
5.49705 6.4621e-08 1506308
5.53363 6.21036e-08 1538144
5.57046 5.96518e-08 1567562
5.60749 5.74375e-08 1596704
5.64482 5.52926e-08 1635572
5.68244 5.33126e-08 1666520
5.72029 5.1293e-08 1699304
5.7584 4.91971e-08 1734278
5.79671 4.73402e-08 1764392
5.83528 4.55188e-08 1804904
5.87416 4.37996e-08 1841024
5.91325 4.20933e-08 1873820
5.95258 4.05666e-08 1913600
5.99221 3.89959e-08 1952864
6.03213 3.75391e-08 1994966
6.07232 3.61243e-08 2032160
6.11272 3.47447e-08 2070124
6.15341 3.3406e-08 2117456
6.1944 3.21158e-08 2156600
6.23563 3.09401e-08 2200316
6.27716 2.96974e-08 2247272
6.31895 2.85687e-08 2287460
6.36099 2.75215e-08 2335424
6.40334 2.64557e-08 2383216
6.44597 2.54028e-08 2430548
6.48883 2.44697e-08 2474288
6.53202 2.35186e-08 2533724
6.57553 2.26018e-08 2578544
6.61931 2.17478e-08 2634154
6.66339 2.08623e-08 2685200
6.70776 2.01266e-08 2740268
6.7524 1.93795e-08 2791568
6.79737 1.86382e-08 2854940
6.84263 1.79019e-08 2904208
6.88816 1.7239e-08 2965964
6.93399 1.65701e-08 3022550
6.98015 1.5926e-08 3089068
7.02663 1.53285e-08 3148604
7.0734 1.47088e-08 3210680
7.12047 1.41484e-08 3275210
7.16789 1.36219e-08 3346312
7.21564 1.31051e-08 3408932
7.26365 1.25924e-08 3475196
7.312 1.21069e-08 3550342
7.36069 1.16503e-08 3618788
7.40968 1.11817e-08 3690872
