# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.0425277
# nk = 757
0.020944 0.207911 6
0.0296192 0.0611044 12
0.036276 0.0267396 8
0.0418879 0.0145447 6
0.0468321 0.00905916 24
0.051302 0.0062325 24
0.0592384 0.00347902 12
0.0628319 0.00274859 30
0.0662306 0.00218867 24
0.0694632 0.00176129 24
0.072552 0.00143884 8
0.0755145 0.00119044 24
0.0783651 0.000973814 48
0.0837758 0.00068259 6
0.0863541 0.00058329 48
0.0888577 0.000492381 36
0.0912926 0.000433338 24
0.0936642 0.000372767 24
0.0959772 0.000327248 48
0.0982358 0.000283648 24
0.102604 0.000223623 24
0.10472 0.000206138 30
0.106794 0.000187355 72
0.108828 0.000173251 32
0.112787 0.000145666 72
0.114715 0.00013506 48
0.118477 0.000110566 12
0.120314 0.000109265 48
0.122123 0.000102018 48
0.123906 9.72671e-05 48
0.125664 9.01068e-05 30
0.127397 8.37749e-05 24
0.129107 7.72296e-05 72
0.132461 6.86364e-05 24
0.134107 6.34516e-05 96
0.135732 5.9923e-05 48
0.137339 5.58871e-05 24
0.138926 5.27684e-05 24
0.140496 4.8313e-05 72
0.142049 4.57488e-05 48
0.145104 4.05399e-05 8
0.146608 3.81517e-05 54
0.148096 3.54505e-05 84
0.14957 3.37181e-05 48
0.151029 3.14143e-05 24
0.152474 2.91599e-05 72
0.153906 2.83497e-05 96
0.15673 2.53033e-05 48
0.158123 2.35742e-05 48
0.159504 2.27658e-05 24
0.160874 2.16393e-05 72
0.163577 1.96888e-05 72
0.164913 1.93796e-05 96
0.167552 1.70688e-05 6
0.168856 1.70761e-05 96
0.170149 1.65099e-05 96
0.171434 1.54579e-05 24
0.172708 1.52647e-05 48
0.173974 1.42835e-05 96
0.17523 1.41566e-05 48
0.177715 1.35316e-05 36
0.178945 1.28515e-05 48
0.180167 1.24652e-05 120
0.18138 1.19334e-05 56
0.182585 1.15598e-05 24
0.183782 1.12128e-05 96
0.184972 1.05337e-05 48
0.187328 1.00041e-05 24
0.188496 9.73726e-06 102
0.190347 9.4207e-06 120
0.191954 9.06644e-06 48
0.193094 8.56748e-06 48
0.194226 8.39197e-06 120
0.196472 7.77858e-06 24
