# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.26385
# nk = 757
0.020944 115.994 6
0.0296192 43.778 12
0.036276 21.6653 8
0.0418879 12.8693 6
0.0468321 8.42595 24
0.051302 6.19105 24
0.0592384 3.78625 12
0.0628319 3.18461 30
0.0662306 2.58184 24
0.0694632 2.07211 24
0.072552 1.7097 8
0.0755145 1.48824 24
0.0783651 1.16149 48
0.0837758 0.834509 6
0.0863541 0.753622 48
0.0888577 0.612601 36
0.0912926 0.598901 24
0.0936642 0.499805 24
0.0959772 0.452719 48
0.0982358 0.364724 24
0.102604 0.272376 24
0.10472 0.278997 30
0.106794 0.254191 72
0.108828 0.24661 32
0.112787 0.201278 72
0.114715 0.191614 48
0.118477 0.119979 12
0.120314 0.159731 48
0.122123 0.146558 48
0.123906 0.156056 48
0.125664 0.138992 30
0.127397 0.125507 24
0.129107 0.109807 72
0.132461 0.108263 24
0.134107 0.0933486 96
0.135732 0.0920193 48
0.137339 0.0843367 24
0.138926 0.0857343 24
0.140496 0.0694387 72
0.142049 0.0691671 48
0.145104 0.0690365 8
0.146608 0.0623487 54
0.148096 0.0552427 84
0.14957 0.0555825 48
0.151029 0.0482234 24
0.152474 0.0413202 72
0.153906 0.0474743 96
0.15673 0.0410364 48
0.158123 0.0349567 48
0.159504 0.036184 24
0.160874 0.0337078 72
0.163577 0.0311182 72
0.164913 0.0330172 96
0.167552 0.0220216 6
0.168856 0.0292326 96
0.170149 0.0283063 96
0.171434 0.0235472 24
0.172708 0.0259962 48
0.173974 0.0220276 96
0.17523 0.023857 48
0.177715 0.0251524 36
0.178945 0.0224086 48
0.180167 0.0213933 120
0.18138 0.0203109 56
0.182585 0.0187554 24
0.183782 0.0193335 96
0.184972 0.015607 48
0.187328 0.0161642 24
0.188496 0.0152211 102
0.190347 0.0166565 120
0.191954 0.0164072 48
0.193094 0.014304 48
0.194226 0.0147375 120
0.196472 0.0132602 24
0.197585 0.0137152 144
0.199006 0.012359 168
0.201976 0.0132987 48
0.203059 0.0122277 96
0.205208 0.00848295 24
0.206274 0.00916279 48
0.207335 0.00908392 108
0.20839 0.0113845 72
0.210326 0.00898236 198
0.211524 0.00775132 48
0.213587 0.00822736 72
0.214612 0.00656849 96
0.215631 0.00655833 72
0.216957 0.00799386 104
0.218661 0.00635569 72
0.219662 0.00643342 144
0.223129 0.00616845 192
0.224599 0.00644225 48
0.22618 0.00616943 192
0.22751 0.00554597 72
0.229429 0.00501867 48
0.230383 0.00601978 78
0.231604 0.00555382 168
0.23416 0.00485362 144
0.235095 0.00476989 144
0.236954 0.00506668 12
0.238108 0.00450608 192
0.239975 0.00460975 168
0.241537 0.00469815 48
0.242444 0.00416024 168
0.244844 0.00400093 144
0.246417 0.00337709 168
0.248401 0.00366913 144
0.249576 0.00308315 48
0.251327 0.00490001 30
0.252777 0.00353382 288
0.254191 0.00306174 80
0.25601 0.00333124 288
0.258214 0.00303474 72
0.2594 0.00302889 240
0.26075 0.00276909 96
0.262904 0.00259139 168
0.265657 0.00267473 216
0.266722 0.00277395 132
0.268622 0.00269168 192
0.269844 0.00230036 120
0.271964 0.00224601 126
0.273543 0.00218924 288
0.275842 0.00223816 312
0.277853 0.00202276 24
0.279641 0.00201167 264
0.28148 0.00206982 192
0.282936 0.00175575 192
0.285198 0.00167129 336
0.286404 0.00186139 48
0.288084 0.00195437 240
0.291553 0.00158955 296
0.292736 0.00136617 150
0.294335 0.00154359 240
0.296659 0.00142117 228
0.298323 0.00134845 216
0.300394 0.00139529 336
0.302928 0.00134688 360
0.304588 0.00103773 144
0.305974 0.0010121 168
0.308578 0.00120115 312
0.310884 0.000968945 288
0.312408 0.000957471 192
0.314799 0.000993135 366
0.317265 0.00106485 408
0.319597 0.000988645 168
0.320771 0.000942846 336
0.3227 0.000878691 240
0.32574 0.000741037 380
0.32795 0.000895787 384
0.330224 0.000759622 240
0.331726 0.000859733 360
0.333831 0.000671206 198
0.336246 0.000732287 384
0.338319 0.000668801 384
0.341157 0.000654897 432
0.343593 0.000600903 528
0.346262 0.000630485 288
0.347842 0.000568854 288
0.350326 0.00053597 456
0.352828 0.000506994 360
0.354442 0.000524915 180
0.356776 0.000519197 486
0.359142 0.000488573 504
0.361681 0.000482847 512
0.363857 0.000470201 264
0.366441 0.000470612 600
0.368657 0.000479752 288
0.371486 0.000415722 672
0.374587 0.000433732 408
0.376839 0.000348688 462
0.379079 0.000367415 600
0.38178 0.000357218 504
0.384712 0.000334588 324
0.386663 0.000319246 744
0.389313 0.00033649 456
0.39167 0.000309081 432
0.394428 0.00028977 720
0.397811 0.000296746 534
0.400019 0.000266985 536
0.402781 0.000243875 624
0.405015 0.000259136 600
0.40766 0.000220518 696
0.410865 0.000228241 456
0.413244 0.000231846 732
0.416084 0.00021495 600
0.418986 0.000217734 702
0.421544 0.000195374 672
0.424534 0.000207074 768
0.42751 0.000187149 768
0.430034 0.000183606 408
0.432751 0.000174961 1080
0.436344 0.000169133 632
0.438896 0.000157543 750
0.44171 0.000161118 696
0.444585 0.00017108 876
0.447784 0.000143377 864
0.45034 0.000143188 768
0.453413 0.000139835 888
0.456575 0.000129151 816
0.459787 0.000122397 654
0.462622 0.000116545 1296
0.465862 0.000121028 816
0.468802 0.000113126 816
0.471915 0.000102116 1088
0.475472 0.000107038 1020
0.478779 9.66606e-05 1032
0.481919 9.6563e-05 942
0.484939 9.25815e-05 1032
0.488502 9.31761e-05 1128
0.491034 8.49298e-05 888
0.494348 8.68274e-05 1176
0.497688 8.32643e-05 960
0.500527 7.69494e-05 1110
0.504331 7.65666e-05 1116
0.507364 7.55807e-05 1352
0.510774 7.06847e-05 1200
0.514275 7.05099e-05 1224
0.517978 6.47482e-05 1320
0.521294 5.95179e-05 1128
0.524822 6.17906e-05 1518
0.527973 6.04835e-05 1080
0.531698 5.41218e-05 1524
0.535226 5.53685e-05 1416
0.539103 5.04615e-05 1704
0.543 4.65676e-05 1088
0.546011 4.66081e-05 1446
0.549827 4.74853e-05 1800
0.55369 4.44086e-05 1512
0.557166 4.19605e-05 1392
0.560475 4.31104e-05 1392
0.564609 3.94015e-05 1962
0.56859 3.9304e-05 1776
0.572441 3.74882e-05 1680
0.5763 3.51331e-05 1776
0.580121 3.45395e-05 1544
0.583625 3.28893e-05 1896
0.587525 3.00943e-05 1662
0.591428 3.10483e-05 1908
0.595301 3.0046e-05 2184
0.599624 2.81694e-05 1848
0.603294 2.82518e-05 1848
0.60771 2.65045e-05 2238
0.611568 2.59606e-05 2088
0.615779 2.50333e-05 2192
0.619303 2.3643e-05 1536
0.623194 2.31816e-05 2412
0.627636 2.2295e-05 2262
0.631826 2.06749e-05 2448
0.635971 2.11989e-05 2040
0.64039 2.01735e-05 2976
0.644956 1.91883e-05 2184
0.649302 1.73625e-05 2550
0.653461 1.6995e-05 2396
0.657644 1.61439e-05 2760
0.662026 1.59745e-05 2424
0.666685 1.55903e-05 2832
0.670916 1.50508e-05 2574
0.675462 1.46647e-05 3024
0.679703 1.40529e-05 2484
0.684292 1.3118e-05 3168
0.688927 1.33365e-05 2894
0.693468 1.25446e-05 2856
0.698026 1.23121e-05 3384
0.702952 1.18826e-05 3240
0.707372 1.15384e-05 2856
0.712317 1.05626e-05 3474
0.716936 1.05719e-05 3432
0.721869 1.02505e-05 3552
0.726964 1.00838e-05 3560
0.73163 9.60064e-06 3270
0.736224 8.81904e-06 3552
0.74119 8.70775e-06 3780
0.746118 8.19255e-06 3960
0.751313 8.35275e-06 3696
0.756133 7.68857e-06 3726
0.761156 7.23647e-06 4376
0.766095 7.11541e-06 3648
0.771205 6.53637e-06 4332
0.776456 6.45889e-06 4254
0.781432 6.49251e-06 4296
0.786733 6.1984e-06 4320
0.791574 6.08495e-06 4368
0.797255 5.78796e-06 4826
0.802676 5.41051e-06 5016
0.808005 5.37788e-06 4608
0.813482 5.22055e-06 4824
0.818759 5.06863e-06 4950
0.824173 4.8167e-06 5232
0.829708 4.62092e-06 4980
0.834919 4.52221e-06 4838
0.840568 4.291e-06 6024
0.846479 4.19873e-06 5520
0.851948 3.96165e-06 5400
0.857592 3.88018e-06 5538
0.863369 3.63623e-06 6456
0.869182 3.52074e-06 5504
0.874831 3.42224e-06 6168
0.880682 3.33701e-06 5910
0.886294 3.23309e-06 6372
0.892352 3.12995e-06 6768
0.898399 3.00142e-06 6294
0.904229 2.8266e-06 6656
0.910231 2.81238e-06 7224
0.916513 2.66044e-06 6708
0.922651 2.54271e-06 7566
0.92895 2.50408e-06 7416
0.935092 2.42345e-06 6984
0.940995 2.31633e-06 7310
0.947406 2.19895e-06 8148
0.953652 2.12145e-06 7632
0.960017 2.03152e-06 8088
0.966595 1.90465e-06 8478
0.972908 1.90589e-06 8112
0.979222 1.86637e-06 8108
0.985855 1.75845e-06 9510
0.992666 1.70946e-06 8472
0.998881 1.63042e-06 8832
1.00551 1.566e-06 8898
1.01216 1.50341e-06 10008
1.01908 1.45025e-06 9392
1.02599 1.39495e-06 10206
1.03271 1.35378e-06 9528
1.03948 1.3261e-06 10236
1.04641 1.25457e-06 10398
1.05346 1.24407e-06 10784
1.06036 1.17389e-06 10584
1.0676 1.13225e-06 11346
1.07471 1.0881e-06 11400
1.08175 1.05832e-06 11016
1.08895 1.00504e-06 11870
1.09637 9.8042e-07 12516
1.10369 9.45079e-07 11880
1.11092 8.99213e-07 11886
1.1181 8.87735e-07 13104
1.12573 8.36229e-07 12764
1.1332 8.24147e-07 13446
1.14081 7.90291e-07 13464
1.14829 7.5186e-07 13398
1.15605 7.42292e-07 14628
1.16374 7.03161e-07 14024
1.1717 6.75892e-07 15054
1.17935 6.656e-07 14496
1.18713 6.22722e-07 15012
1.195 6.2068e-07 15422
1.20281 5.8093e-07 15624
1.21088 5.69834e-07 16146
1.21904 5.41442e-07 17064
1.22715 5.3713e-07 16152
1.23533 5.04563e-07 17510
1.24354 4.95665e-07 17172
1.25174 4.70207e-07 17880
1.26013 4.61556e-07 18030
1.26845 4.29819e-07 18680
1.27706 4.2153e-07 19170
1.28545 4.10145e-07 18720
1.29387 3.95448e-07 19536
1.3027 3.84618e-07 20954
1.31143 3.66874e-07 20328
1.3202 3.60089e-07 20718
1.32891 3.43736e-07 21348
1.33775 3.32925e-07 21534
1.34663 3.19726e-07 22256
1.35548 3.06828e-07 22104
1.3645 2.95917e-07 23178
1.37362 2.808e-07 23880
1.38289 2.77646e-07 24230
1.39214 2.65059e-07 24468
1.40146 2.54704e-07 25230
1.41076 2.47601e-07 25328
1.42016 2.39161e-07 25818
1.42955 2.29617e-07 26616
1.43897 2.22846e-07 26376
1.44856 2.14773e-07 28034
1.45815 2.06813e-07 27816
1.46783 1.98017e-07 28398
1.47755 1.90266e-07 29652
1.48753 1.83602e-07 30134
1.4975 1.76493e-07 30792
1.50759 1.71036e-07 31218
1.51744 1.66523e-07 30912
1.52762 1.5806e-07 33158
1.53782 1.52603e-07 32772
1.54798 1.50264e-07 33150
1.55817 1.43546e-07 34256
1.56867 1.39094e-07 35562
1.579 1.34349e-07 34992
1.58955 1.28892e-07 37158
1.60018 1.25469e-07 36956
1.61084 1.20358e-07 37950
1.62148 1.14153e-07 38496
1.63242 1.13114e-07 40274
1.64322 1.08904e-07 39264
1.65411 1.03394e-07 41466
1.66512 9.94342e-08 41960
1.67627 9.60503e-08 42702
1.68736 9.31925e-08 43356
1.69863 8.99131e-08 44886
1.70994 8.70697e-08 45248
1.72135 8.40304e-08 46362
1.73279 8.08312e-08 46974
1.74428 7.84083e-08 48236
1.75588 7.46623e-08 48774
1.76756 7.33489e-08 50616
1.77941 6.97996e-08 51050
1.79124 6.75602e-08 52272
1.80325 6.629e-08 53658
1.81507 6.27938e-08 52640
1.82722 6.07868e-08 57366
1.83948 5.83382e-08 55170
1.85166 5.67904e-08 58544
1.86408 5.48051e-08 58506
1.87633 5.23543e-08 58968
1.88886 5.11607e-08 62366
1.90144 4.93294e-08 61266
1.914 4.74516e-08 63960
1.92679 4.54675e-08 64730
1.93957 4.41942e-08 66360
1.95256 4.23084e-08 67778
1.96563 4.10728e-08 69558
1.97869 3.9744e-08 69660
1.99179 3.79595e-08 71390
2.00509 3.66682e-08 73974
2.01846 3.55704e-08 74196
2.03193 3.43662e-08 76622
2.04528 3.32587e-08 75516
2.05892 3.21706e-08 81510
2.07279 3.0492e-08 80138
2.0865 2.9564e-08 82368
2.10039 2.90752e-08 84098
2.11443 2.78532e-08 86286
2.12845 2.68483e-08 86700
2.14263 2.58978e-08 90014
2.15695 2.50471e-08 90930
2.17119 2.41728e-08 91694
2.18567 2.31519e-08 96228
2.20036 2.25565e-08 97014
2.21494 2.16973e-08 97370
2.22958 2.07224e-08 100656
2.24445 2.01664e-08 102530
2.25936 1.96069e-08 104454
2.27439 1.87501e-08 107196
2.28969 1.81465e-08 110414
2.30493 1.76225e-08 109578
2.32027 1.69921e-08 114974
2.33573 1.64118e-08 114396
2.35122 1.58145e-08 118190
2.3669 1.51571e-08 120498
2.38266 1.46553e-08 122718
2.39847 1.42662e-08 124604
2.41442 1.366e-08 127950
2.43055 1.3221e-08 130826
2.44673 1.27863e-08 132510
2.4629 1.229e-08 134180
2.47932 1.19262e-08 140214
2.4959 1.14128e-08 140018
2.51254 1.1113e-08 145650
2.52927 1.0733e-08 145350
2.54604 1.03516e-08 150188
2.56299 1.00025e-08 152214
2.58009 9.64222e-09 157226
2.5973 9.3787e-09 158118
2.61455 8.95332e-09 162338
2.63195 8.71775e-09 165378
2.64948 8.37801e-09 169256
2.66707 8.13362e-09 170682
2.68485 7.82703e-09 177566
2.70286 7.54325e-09 179610
2.72085 7.31419e-09 182690
2.73892 7.03188e-09 185694
2.75712 6.85397e-09 190346
2.77543 6.57912e-09 192852
2.79389 6.33542e-09 198806
2.81251 6.13237e-09 201378
2.83127 5.90802e-09 207446
2.85007 5.71707e-09 207258
2.86897 5.48644e-09 215762
2.88818 5.32448e-09 219702
2.90739 5.15663e-09 221522
2.92669 4.97391e-09 227754
2.94616 4.79895e-09 231710
2.96573 4.64012e-09 235994
2.98548 4.4692e-09 242346
3.00539 4.30343e-09 246704
3.02539 4.16076e-09 250410
3.04557 4.01528e-09 258410
3.06592 3.90871e-09 261414
3.0863 3.73841e-09 265874
3.10684 3.61601e-09 273450
3.12756 3.50204e-09 276974
3.1484 3.37873e-09 284402
3.16935 3.24358e-09 287754
3.19042 3.15929e-09 295010
3.21172 3.05403e-09 302142
3.2331 2.94358e-09 304946
3.25451 2.84889e-09 311642
3.27615 2.73637e-09 319326
3.2979 2.64719e-09 323618
3.31984 2.56104e-09 333744
3.34198 2.47191e-09 337970
3.3643 2.39069e-09 348758
3.38673 2.30052e-09 350346
3.40918 2.22104e-09 358778
3.43196 2.12948e-09 370578
3.45493 2.07318e-09 374258
3.47788 2.01079e-09 380558
3.50098 1.93208e-09 388434
3.52428 1.86699e-09 398522
3.54776 1.8023e-09 404042
3.5713 1.74256e-09 412164
3.59506 1.67514e-09 422258
3.61902 1.63007e-09 430754
3.64313 1.56482e-09 438906
3.66736 1.5202e-09 446738
3.69182 1.4625e-09 459098
3.71639 1.41546e-09 463380
3.7411 1.36466e-09 476138
3.76602 1.31477e-09 484322
3.7911 1.26698e-09 495738
3.81637 1.22543e-09 504266
3.8418 1.18542e-09 515696
3.8673 1.1447e-09 520974
3.89298 1.10731e-09 536882
3.91895 1.07176e-09 546818
3.94503 1.0306e-09 556178
3.97125 9.9892e-10 567672
3.99772 9.60339e-10 582314
4.02443 9.2899e-10 593138
4.05121 8.97125e-10 600920
4.07809 8.66143e-10 614274
4.10526 8.36862e-10 630050
4.13259 8.06372e-10 638678
4.16008 7.80615e-10 653984
4.18785 7.55428e-10 669618
4.21573 7.27521e-10 676922
4.24371 7.01691e-10 692552
4.27197 6.78694e-10 709178
4.30044 6.54971e-10 721416
4.32905 6.30219e-10 735698
4.35788 6.11804e-10 752546
4.38688 5.92307e-10 763760
4.41605 5.68704e-10 782498
4.44546 5.49551e-10 797178
4.47509 5.31664e-10 814976
4.50493 5.12484e-10 831266
4.53494 4.94545e-10 845696
4.56506 4.788e-10 860234
4.59545 4.62926e-10 883928
4.62609 4.45541e-10 898338
4.65691 4.31134e-10 917576
4.68789 4.15886e-10 933194
4.71906 4.0155e-10 952736
4.75048 3.87941e-10 974522
4.78209 3.74759e-10 990032
4.8139 3.61702e-10 1013438
4.84595 3.49105e-10 1031168
4.87821 3.38007e-10 1055610
4.91071 3.25743e-10 1074440
4.94338 3.14939e-10 1095146
4.97629 3.03837e-10 1119584
5.00945 2.94037e-10 1141922
5.04276 2.84025e-10 1160216
5.07626 2.74075e-10 1185992
5.1101 2.65073e-10 1215422
5.14418 2.56177e-10 1235072
5.1784 2.46951e-10 1259024
5.21287 2.39365e-10 1286210
5.24757 2.30976e-10 1310960
5.2825 2.22897e-10 1338056
5.31768 2.155e-10 1364966
5.35308 2.0779e-10 1391768
5.38871 2.00849e-10 1420448
5.42459 1.93622e-10 1448858
5.46071 1.87215e-10 1477952
5.49705 1.80832e-10 1506308
5.53363 1.74862e-10 1538144
5.57046 1.69272e-10 1567562
5.60749 1.63338e-10 1596704
5.64482 1.58013e-10 1635572
5.68244 1.52315e-10 1666520
5.72029 1.47233e-10 1699304
5.7584 1.4259e-10 1734278
5.79671 1.37569e-10 1764392
5.83528 1.33124e-10 1804904
5.87416 1.28434e-10 1841024
5.91325 1.24219e-10 1873820
5.95258 1.20021e-10 1913600
5.99221 1.16159e-10 1952864
6.03213 1.12136e-10 1994966
6.07232 1.08385e-10 2032160
6.11272 1.04838e-10 2070124
6.15341 1.01197e-10 2117456
6.1944 9.79449e-11 2156600
6.23563 9.45404e-11 2200316
6.27716 9.13809e-11 2247272
6.31895 8.85098e-11 2287460
6.36099 8.54836e-11 2335424
6.40334 8.27257e-11 2383216
6.44597 8.00434e-11 2430548
6.48883 7.73934e-11 2474288
6.53202 7.48068e-11 2533724
6.57553 7.2348e-11 2578544
6.61931 6.98957e-11 2634154
6.66339 6.77099e-11 2685200
6.70776 6.54293e-11 2740268
6.7524 6.32749e-11 2791568
6.79737 6.11296e-11 2854940
6.84263 5.91442e-11 2904208
6.88816 5.72362e-11 2965964
6.93399 5.53829e-11 3022550
6.98015 5.35894e-11 3089068
7.02663 5.18061e-11 3148604
7.0734 4.99956e-11 3210680
7.12047 4.83884e-11 3275210
7.16789 4.67915e-11 3346312
7.21564 4.52974e-11 3408932
7.26365 4.37806e-11 3475196
7.312 4.23456e-11 3550342
7.36069 4.09261e-11 3618788
7.40968 3.95996e-11 3690872
7.459 3.82749e-11 3765538
7.50862 3.70241e-11 3838964
7.5586 3.58242e-11 3920362
7.60894 3.46815e-11 4000832
7.65961 3.3551e-11 4077428
7.7106 3.23798e-11 4160626
7.76192 3.13495e-11 4243208
7.81363 3.03645e-11 4335538
7.86566 2.9314e-11 4413500
7.91801 2.83551e-11 4505450
7.97072 2.7431e-11 4596040
8.02376 2.65545e-11 4684418
8.07717 2.56769e-11 4784836
8.13095 2.48513e-11 4877354
8.18507 2.40426e-11 4975786
8.23956 2.3293e-11 5078756
8.29442 2.25442e-11 5177662
8.34962 2.18046e-11 5280932
8.40521 2.11309e-11 5391274
8.46119 2.04776e-11 5500906
8.51752 1.98157e-11 5604530
8.57417 1.91534e-11 5715700
8.63126 1.85563e-11 5842058
8.68876 1.79755e-11 5955226
8.74657 1.73824e-11 6063770
8.80479 1.68538e-11 6202156
8.86345 1.63287e-11 6320530
8.92244 1.58251e-11 6442874
8.98183 1.53236e-11 6578986
9.04164 1.48564e-11 6707818
9.10181 1.43955e-11 6838082
9.1624 1.39619e-11 6987316
9.22341 1.35385e-11 7117018
9.28477 1.3142e-11 7259306
9.34659 1.27499e-11 7415650
9.40883 1.23714e-11 7558810
9.47148 1.20116e-11 7716338
9.53453 1.16612e-11 7860058
9.59797 1.13152e-11 8022286
9.66188 1.09904e-11 8191498
9.72619 1.06919e-11 8341402
9.79093 1.03995e-11 8524784
9.85612 1.01139e-11 8686018
9.92173 9.83375e-12 8865142
9.98778 9.57973e-12 9040714
10.0543 9.32151e-12 9225754
10.1212 9.08326e-12 9409058
10.1886 8.85388e-12 9599212
10.2564 8.6446e-12 9792874
10.3247 8.43506e-12 9989362
10.3934 8.23969e-12 10185502
10.4626 8.04886e-12 10394392
10.5323 7.86969e-12 10607554
10.6024 7.69715e-12 10813990
10.6729 7.54257e-12 11029240
10.7439 7.35481e-12 11191111
10.8154 7.08438e-12 11185948
10.8874 6.827e-12 11191384
10.9599 6.59682e-12 11166280
11.0329 6.38033e-12 11162812
11.1063 6.16524e-12 11148064
11.1802 5.95914e-12 11122480
11.2546 5.76929e-12 11104984
11.3296 5.59624e-12 11085376
11.405 5.42161e-12 11049712
11.4809 5.26693e-12 11013328
11.5573 5.10639e-12 10970140
11.6343 4.95872e-12 10943872
11.7117 4.82062e-12 10885456
11.7897 4.68385e-12 10833720
11.8682 4.55185e-12 10777816
11.9472 4.42952e-12 10724320
12.0267 4.31121e-12 10657576
12.1068 4.19747e-12 10579924
12.1874 4.08317e-12 10508784
12.2685 3.97922e-12 10422700
12.3502 3.8745e-12 10345720
12.4324 3.77467e-12 10248148
12.5151 3.68512e-12 10144776
12.5985 3.59616e-12 10050904
12.6823 3.50867e-12 9924772
12.7667 3.42547e-12 9816636
12.8517 3.34814e-12 9692764
12.9373 3.2761e-12 9567688
13.0234 3.19993e-12 9424104
13.1101 3.13297e-12 9278716
13.1973 3.06633e-12 9127788
13.2852 3.00337e-12 8968792
13.3736 2.94257e-12 8801068
13.4626 2.88935e-12 8626764
13.5522 2.83566e-12 8444740
13.6424 2.78341e-12 8248812
13.7332 2.73298e-12 8050900
13.8247 2.68649e-12 7840044
13.9167 2.64472e-12 7621816
14.0093 2.60213e-12 7391184
14.1025 2.56769e-12 7158996
14.1964 2.52624e-12 6904924
14.2909 2.49194e-12 6649248
14.386 2.45929e-12 6384676
14.4818 2.42626e-12 6098844
14.5781 2.39529e-12 5811012
14.6751 2.36002e-12 5508112
14.7727 2.32831e-12 5195916
14.8711 2.28578e-12 4872228
14.97 2.24154e-12 4531392
15.0695 2.18854e-12 4181068
15.1698 2.12217e-12 3827115
15.2709 2.06266e-12 3511752
15.3726 2.02052e-12 3240696
15.4749 1.98127e-12 2990682
15.5779 1.94785e-12 2763190
15.6816 1.91916e-12 2544444
15.786 1.89593e-12 2340936
15.8911 1.8699e-12 2149530
15.9968 1.85475e-12 1967724
16.1033 1.83914e-12 1794918
16.2104 1.81864e-12 1632468
16.3183 1.81267e-12 1477728
16.4269 1.81035e-12 1333008
16.5362 1.80567e-12 1194306
16.6462 1.80271e-12 1064754
16.757 1.80483e-12 941964
16.8685 1.81771e-12 826020
16.9806 1.82838e-12 718284
17.0936 1.84452e-12 619944
17.2072 1.86619e-12 524820
17.3216 1.89683e-12 441182
17.4366 1.93842e-12 360702
17.5525 1.97976e-12 292782
17.6693 2.01514e-12 228006
17.7861 2.07858e-12 171158
17.9035 2.14261e-12 124494
18.0221 2.22499e-12 84168
18.1408 2.28246e-12 51006
18.2586 2.39552e-12 26360
18.374 2.46483e-12 9960
18.4789 2.4854e-12 1561
