# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.318655
# nk = 757
0.020944 204.395 6
0.0296192 79.3961 12
0.036276 39.8276 8
0.0418879 23.91 6
0.0468321 15.7314 24
0.051302 11.6734 24
0.0592384 7.2296 12
0.0628319 6.14711 30
0.0662306 4.99465 24
0.0694632 3.99837 24
0.072552 3.29587 8
0.0755145 2.89972 24
0.0783651 2.23419 48
0.0837758 1.61064 6
0.0863541 1.47202 48
0.0888577 1.18489 36
0.0912926 1.1827 24
0.0936642 0.98041 24
0.0959772 0.89525 48
0.0982358 0.709847 24
0.102604 0.52228 24
0.10472 0.547854 30
0.106794 0.4997 72
0.108828 0.488324 32
0.112787 0.395951 72
0.114715 0.380128 48
0.118477 0.223581 12
0.120314 0.318264 48
0.122123 0.289757 48
0.123906 0.316076 48
0.125664 0.278825 30
0.127397 0.249423 24
0.129107 0.216455 72
0.132461 0.218709 24
0.134107 0.18499 96
0.135732 0.183613 48
0.137339 0.167021 24
0.138926 0.173503 24
0.140496 0.136382 72
0.142049 0.137148 48
0.145104 0.143168 8
0.146608 0.126461 54
0.148096 0.110941 84
0.14957 0.113091 48
0.151029 0.0959626 24
0.152474 0.0809024 72
0.153906 0.0971223 96
0.15673 0.0831521 48
0.158123 0.0696299 48
0.159504 0.0732892 24
0.160874 0.0675552 72
0.163577 0.0630094 72
0.164913 0.067241 96
0.167552 0.041652 6
0.168856 0.0598306 96
0.170149 0.0576721 96
0.171434 0.0470786 24
0.172708 0.0528986 48
0.173974 0.0446168 96
0.17523 0.0486855 48
0.177715 0.0521287 36
0.178945 0.0461224 48
0.180167 0.0436241 120
0.18138 0.0416463 56
0.182585 0.0377308 24
0.183782 0.0397844 96
0.184972 0.030962 48
0.187328 0.0328307 24
0.188496 0.0303429 102
0.190347 0.0342168 120
0.191954 0.0337228 48
0.193094 0.0292259 48
0.194226 0.0302804 120
0.196472 0.0270123 24
0.197585 0.0282109 144
0.199006 0.0254617 168
0.201976 0.0275187 48
0.203059 0.0255537 96
0.205208 0.0165911 24
0.206274 0.0183249 48
0.207335 0.0182993 108
0.20839 0.0241923 72
0.210326 0.0184309 198
0.211524 0.0158957 48
0.213587 0.0168305 72
0.214612 0.0129981 96
0.215631 0.0132341 72
0.216957 0.0165858 104
0.218661 0.0129578 72
0.219662 0.0131631 144
0.223129 0.0127346 192
0.224599 0.0133476 48
0.22618 0.0127729 192
0.22751 0.0113811 72
0.229429 0.010124 48
0.230383 0.0127448 78
0.231604 0.0115746 168
0.23416 0.0101673 144
0.235095 0.00982775 144
0.236954 0.0101188 12
0.238108 0.0093317 192
0.239975 0.00966569 168
0.241537 0.00967637 48
0.242444 0.00853908 168
0.244844 0.00827553 144
0.246417 0.00681516 168
0.248401 0.00759183 144
0.249576 0.00626413 48
0.251327 0.0104467 30
0.252777 0.00730952 288
0.254191 0.00615356 80
0.25601 0.00690396 288
0.258214 0.00620135 72
0.2594 0.0062709 240
0.26075 0.00571344 96
0.262904 0.00529483 168
0.265657 0.005569 216
0.266722 0.00580177 132
0.268622 0.00568659 192
0.269844 0.00475879 120
0.271964 0.00468844 126
0.273543 0.00458789 288
0.275842 0.00471277 312
0.277853 0.00409856 24
0.279641 0.00426433 264
0.28148 0.0044212 192
0.282936 0.00365493 192
0.285198 0.00353592 336
0.286404 0.0040774 48
0.288084 0.00411866 240
0.291553 0.00333103 296
0.292736 0.00281271 150
0.294335 0.00327131 240
0.296659 0.00294145 228
0.298323 0.00282109 216
0.300394 0.00292376 336
0.302928 0.00289873 360
0.304588 0.00217453 144
0.305974 0.00219631 168
0.308578 0.00256809 312
0.310884 0.00203707 288
0.312408 0.00201741 192
0.314799 0.00207972 366
0.317265 0.00227625 408
0.319597 0.00209808 168
0.320771 0.00200682 336
0.3227 0.00188214 240
0.32574 0.00157589 380
0.32795 0.00191556 384
0.330224 0.00162497 240
0.331726 0.0018316 360
0.333831 0.00140967 198
0.336246 0.00155971 384
0.338319 0.00145193 384
0.341157 0.00142418 432
0.343593 0.00128583 528
0.346262 0.00136202 288
0.347842 0.00121361 288
0.350326 0.00113444 456
0.352828 0.00108279 360
0.354442 0.00112972 180
0.356776 0.00111287 486
0.359142 0.00106283 504
0.361681 0.00103253 512
