# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.955442
# nk = 757
0.020944 2790.59 6
0.0296192 1265.48 12
0.036276 680.406 8
0.0418879 433.661 6
0.0468321 292.572 24
0.051302 232.361 24
0.0592384 155.105 12
0.0628319 142.326 30
0.0662306 117.798 24
0.0694632 92.3358 24
0.072552 74.0844 8
0.0755145 71.376 24
0.0783651 49.1499 48
0.0837758 36.6091 6
0.0863541 36.6878 48
0.0888577 27.3126 36
0.0912926 31.141 24
0.0936642 24.8617 24
0.0959772 24.5334 48
0.0982358 17.7705 24
0.102604 11.6151 24
0.10472 14.3382 30
0.106794 13.5162 72
0.108828 13.378 32
0.112787 10.4679 72
0.114715 11.0246 48
0.118477 4.20453 12
0.120314 9.37643 48
0.122123 7.8882 48
0.123906 10.103 48
0.125664 8.1982 30
0.127397 6.59437 24
0.129107 5.83338 72
0.132461 7.00694 24
0.134107 5.04453 96
0.135732 4.9888 48
0.137339 4.10921 24
0.138926 5.30501 24
0.140496 3.38014 72
0.142049 3.59824 48
0.145104 5.88155 8
0.146608 4.15069 54
0.148096 3.40948 84
0.14957 3.87036 48
0.151029 2.55294 24
0.152474 2.12638 72
0.153906 3.48363 96
0.15673 2.74773 48
0.158123 2.17571 48
0.159504 2.65455 24
0.160874 2.00262 72
0.163577 2.16463 72
0.164913 2.2249 96
0.167552 0.782946 6
0.168856 2.11163 96
0.170149 1.87909 96
0.171434 1.59638 24
0.172708 1.73419 48
0.173974 1.74457 96
0.17523 1.71087 48
0.177715 1.91219 36
0.178945 1.7618 48
0.180167 1.46568 120
0.18138 1.50029 56
0.182585 1.18803 24
0.183782 1.51637 96
0.184972 0.901074 48
0.187328 1.09379 24
0.188496 0.893718 102
0.190347 1.19582 120
0.191954 1.1645 48
0.193094 1.10794 48
0.194226 1.08387 120
0.196472 0.878797 24
0.197585 0.993972 144
0.199006 0.963089 168
0.201976 0.83352 48
0.203059 0.944266 96
0.205208 0.563864 24
0.206274 0.612242 48
0.207335 0.61104 108
0.20839 1.04618 72
0.210326 0.701701 198
0.211524 0.707263 48
0.213587 0.627485 72
0.214612 0.462052 96
0.215631 0.534366 72
0.216957 0.675165 104
0.218661 0.526833 72
0.219662 0.518466 144
0.223129 0.516134 192
0.224599 0.538424 48
0.22618 0.481972 192
0.22751 0.497012 72
0.229429 0.362286 48
0.230383 0.628917 78
0.231604 0.497156 168
0.23416 0.490363 144
0.235095 0.407157 144
0.236954 0.337793 12
0.238108 0.41962 192
0.239975 0.425089 168
0.241537 0.314985 48
0.242444 0.337256 168
0.244844 0.328185 144
0.246417 0.274206 168
0.248401 0.329389 144
0.249576 0.291599 48
0.251327 0.411331 30
0.252777 0.279483 288
0.254191 0.202072 80
0.25601 0.274787 288
0.258214 0.209469 72
0.2594 0.271714 240
0.26075 0.228595 96
0.262904 0.238435 168
0.265657 0.229051 216
0.266722 0.247302 132
0.268622 0.238641 192
0.269844 0.218107 120
0.271964 0.208806 126
0.273543 0.196275 288
0.275842 0.189508 312
0.277853 0.134073 24
0.279641 0.190942 264
0.28148 0.212109 192
0.282936 0.148254 192
0.285198 0.179444 336
0.286404 0.199899 48
0.288084 0.139702 240
0.291553 0.138437 296
0.292736 0.141668 150
0.294335 0.16562 240
0.296659 0.106097 228
0.298323 0.132845 216
0.300394 0.119476 336
0.302928 0.138423 360
0.304588 0.120728 144
0.305974 0.13061 168
0.308578 0.11691 312
0.310884 0.111735 288
0.312408 0.101832 192
0.314799 0.0969046 366
0.317265 0.106549 408
0.319597 0.0907599 168
0.320771 0.107151 336
0.3227 0.0747959 240
0.32574 0.088227 380
0.32795 0.0850598 384
0.330224 0.0818215 240
0.331726 0.0874813 360
0.333831 0.0720577 198
0.336246 0.0814531 384
0.338319 0.0808055 384
0.341157 0.0821456 432
0.343593 0.0754627 528
0.346262 0.0751669 288
0.347842 0.0732539 288
0.350326 0.0595866 456
0.352828 0.058201 360
0.354442 0.0610325 180
0.356776 0.0634945 486
0.359142 0.0632312 504
0.361681 0.0565903 512
0.363857 0.0504704 264
0.366441 0.0493645 600
0.368657 0.0528371 288
0.371486 0.0472797 672
0.374587 0.056305 408
0.376839 0.046436 462
0.379079 0.0462704 600
0.38178 0.0467889 504
0.384712 0.0419579 324
0.386663 0.0431595 744
0.389313 0.0447149 456
0.39167 0.0396305 432
0.394428 0.0358705 720
0.397811 0.036945 534
0.400019 0.0319024 536
0.402781 0.0366703 624
0.405015 0.0359372 600
0.40766 0.034408 696
0.410865 0.0316343 456
0.413244 0.0312063 732
0.416084 0.0300537 600
0.418986 0.0272482 702
0.421544 0.026959 672
0.424534 0.0287151 768
0.42751 0.0271589 768
0.430034 0.0231866 408
0.432751 0.0241834 1080
0.436344 0.0265399 632
0.438896 0.0238402 750
0.44171 0.0220642 696
0.444585 0.0213271 876
0.447784 0.0217695 864
0.45034 0.0190543 768
0.453413 0.0202778 888
0.456575 0.0186842 816
0.459787 0.0185377 654
0.462622 0.0173698 1296
0.465862 0.0188955 816
0.468802 0.0169095 816
0.471915 0.0175409 1088
0.475472 0.0160266 1020
0.478779 0.0157685 1032
0.481919 0.014659 942
0.484939 0.0153499 1032
0.488502 0.0144578 1128
0.491034 0.0139216 888
0.494348 0.0137443 1176
0.497688 0.0130202 960
0.500527 0.0130951 1110
0.504331 0.011635 1116
0.507364 0.0120118 1352
0.510774 0.011657 1200
0.514275 0.0109913 1224
0.517978 0.010659 1320
0.521294 0.0101584 1128
0.524822 0.0102542 1518
0.527973 0.0100439 1080
0.531698 0.0096849 1524
0.535226 0.00960663 1416
0.539103 0.00872976 1704
0.543 0.00907706 1088
0.546011 0.00861108 1446
0.549827 0.0078149 1800
0.55369 0.00802534 1512
0.557166 0.00795777 1392
0.560475 0.0072355 1392
0.564609 0.00732701 1962
0.56859 0.00710942 1776
0.572441 0.00662549 1680
0.5763 0.00702373 1776
0.580121 0.00663527 1544
0.583625 0.00589601 1896
0.587525 0.00635546 1662
0.591428 0.00598765 1908
0.595301 0.00571833 2184
0.599624 0.00559138 1848
0.603294 0.00564969 1848
0.60771 0.00534773 2238
0.611568 0.00479801 2088
0.615779 0.00512976 2192
0.619303 0.00487987 1536
0.623194 0.00443544 2412
0.627636 0.00426186 2262
0.631826 0.00439807 2448
0.635971 0.00398147 2040
0.64039 0.00406563 2976
0.644956 0.00409825 2184
0.649302 0.00401585 2550
0.653461 0.00375824 2396
0.657644 0.00368905 2760
0.662026 0.00350054 2424
0.666685 0.00326504 2832
0.670916 0.00329489 2574
0.675462 0.00316891 3024
0.679703 0.00308093 2484
0.684292 0.00296119 3168
0.688927 0.00291749 2894
0.693468 0.00278519 2856
0.698026 0.00279419 3384
0.702952 0.00266825 3240
0.707372 0.00250917 2856
0.712317 0.00256652 3474
0.716936 0.00242837 3432
0.721869 0.00250269 3552
0.726964 0.00236946 3560
0.73163 0.00216542 3270
0.736224 0.00214345 3552
0.74119 0.00206783 3780
0.746118 0.00210395 3960
0.751313 0.00200333 3696
0.756133 0.00193153 3726
0.761156 0.00190938 4376
0.766095 0.00181619 3648
0.771205 0.00173952 4332
0.776456 0.00172849 4254
0.781432 0.00162522 4296
0.786733 0.00158839 4320
0.791574 0.00155914 4368
0.797255 0.0015369 4826
0.802676 0.00146351 5016
0.808005 0.00140045 4608
0.813482 0.00139167 4824
0.818759 0.00131478 4950
0.824173 0.0012742 5232
0.829708 0.00119919 4980
0.834919 0.00123084 4838
0.840568 0.00115957 6024
0.846479 0.00115281 5520
0.851948 0.0011225 5400
