# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.359634
# nk = 757
0.020944 290.657 6
0.0296192 115.014 12
0.036276 58.1914 8
0.0418879 35.1755 6
0.0468321 23.2137 24
0.051302 17.3418 24
0.0592384 10.83 12
0.0628319 9.27782 30
0.0662306 7.54984 24
0.0694632 6.0321 24
0.072552 4.9666 8
0.0755145 4.40358 24
0.0783651 3.36068 48
0.0837758 2.42843 6
0.0863541 2.23863 48
0.0888577 1.78907 36
0.0912926 1.81165 24
0.0936642 1.49485 24
0.0959772 1.37337 48
0.0982358 1.07698 24
0.102604 0.783739 24
0.10472 0.83617 30
0.106794 0.763545 72
0.108828 0.749464 32
0.112787 0.604957 72
0.114715 0.584668 48
0.118477 0.328833 12
0.120314 0.490862 48
0.122123 0.444124 48
0.123906 0.492795 48
0.125664 0.431661 30
0.127397 0.383319 24
0.129107 0.331096 72
0.132461 0.3405 24
0.134107 0.283905 96
0.135732 0.282954 48
0.137339 0.255799 24
0.138926 0.270157 24
0.140496 0.207828 72
0.142049 0.210362 48
0.145104 0.22751 8
0.146608 0.197366 54
0.148096 0.171952 84
0.14957 0.176958 48
0.151029 0.147558 24
0.152474 0.1231 72
0.153906 0.152626 96
0.15673 0.129732 48
0.158123 0.107422 48
0.159504 0.11448 24
0.160874 0.104515 72
0.163577 0.0983646 72
0.164913 0.105173 96
0.167552 0.0616709 6
0.168856 0.0939833 96
0.170149 0.0902089 96
0.171434 0.0728394 24
0.172708 0.0826739 48
0.173974 0.0698252 96
0.17523 0.0763432 48
0.177715 0.0825264 36
0.178945 0.0727915 48
0.180167 0.0682965 120
0.18138 0.0655381 56
0.182585 0.058519 24
0.183782 0.0628018 96
0.184972 0.0475894 48
0.187328 0.0513382 24
0.188496 0.0467537 102
0.190347 0.0538532 120
0.191954 0.053047 48
0.193094 0.0459235 48
0.194226 0.0476892 120
0.196472 0.0422409 24
0.197585 0.04442 144
0.199006 0.0402352 168
0.201976 0.0433754 48
0.203059 0.0406846 96
0.205208 0.025286 24
0.206274 0.028331 48
0.207335 0.0284169 108
0.20839 0.0390151 72
0.210326 0.0290227 198
0.211524 0.0251365 48
0.213587 0.0264374 72
0.214612 0.0199935 96
0.215631 0.0206791 72
0.216957 0.0263193 104
0.218661 0.0203785 72
0.219662 0.0207289 144
0.223129 0.0201632 192
0.224599 0.0211572 48
0.22618 0.020218 192
0.22751 0.0179586 72
0.229429 0.0157515 48
0.230383 0.0205413 78
0.231604 0.0184357 168
0.23416 0.016304 144
0.235095 0.0155334 144
0.236954 0.0155172 12
0.238108 0.0148254 192
0.239975 0.0154611 168
0.241537 0.0152072 48
0.242444 0.0134402 168
0.244844 0.0131014 144
0.246417 0.0106231 168
0.248401 0.0120406 144
0.249576 0.00986153 48
0.251327 0.0167868 30
0.252777 0.0115474 288
0.254191 0.00952016 80
0.25601 0.0109251 288
0.258214 0.00970373 72
0.2594 0.00993045 240
0.26075 0.0090287 96
0.262904 0.00832107 168
0.265657 0.00884663 216
0.266722 0.0092384 132
0.268622 0.00911556 192
0.269844 0.007539 120
0.271964 0.00747007 126
0.273543 0.00732919 288
0.275842 0.00753892 312
0.277853 0.00635368 24
0.279641 0.0068674 264
0.28148 0.00715625 192
0.282936 0.0058075 192
0.285198 0.00570694 336
0.286404 0.00670841 48
0.288084 0.00655672 240
0.291553 0.00531511 296
0.292736 0.00444677 150
0.294335 0.00527241 240
0.296659 0.00463754 228
0.298323 0.00450372 216
0.300394 0.00465656 336
0.302928 0.00472331 360
0.304588 0.00350183 144
0.305974 0.00362935 168
0.308578 0.00415614 312
0.310884 0.00328575 288
0.312408 0.00325602 192
0.314799 0.00332251 366
0.317265 0.0036849 408
0.319597 0.00336983 168
0.320771 0.0032494 336
0.3227 0.00304759 240
0.32574 0.00256018 380
0.32795 0.00309465 384
0.330224 0.00263987 240
0.331726 0.00295233 360
0.333831 0.00226819 198
0.336246 0.00252177 384
0.338319 0.00238449 384
0.341157 0.00234622 432
0.343593 0.00209786 528
0.346262 0.00222984 288
0.347842 0.00197233 288
0.350326 0.00183184 456
0.352828 0.00175942 360
0.354442 0.00183968 180
0.356776 0.00180793 486
0.359142 0.00174786 504
0.361681 0.00167317 512
0.363857 0.00162847 264
0.366441 0.00163011 600
0.368657 0.00168893 288
0.371486 0.00144591 672
0.374587 0.0016069 408
0.376839 0.00126948 462
0.379079 0.00129155 600
0.38178 0.00128307 504
0.384712 0.0011594 324
0.386663 0.00113859 744
0.389313 0.00121201 456
0.39167 0.00107522 432
0.394428 0.00102691 720
0.397811 0.00106616 534
0.400019 0.000936878 536
0.402781 0.000874695 624
0.405015 0.000917404 600
0.40766 0.000811557 696
0.410865 0.00080391 456
0.413244 0.000832955 732
0.416084 0.000761081 600
0.418986 0.000772631 702
0.421544 0.000693055 672
0.424534 0.000759732 768
0.42751 0.000673561 768
0.430034 0.000635263 408
0.432751 0.000618601 1080
0.436344 0.000605959 632
0.438896 0.00058499 750
0.44171 0.000582096 696
0.444585 0.000626184 876
0.447784 0.000526881 864
0.45034 0.000529539 768
0.453413 0.000504857 888
0.456575 0.00048218 816
0.459787 0.000452599 654
0.462622 0.000419358 1296
0.465862 0.000447821 816
0.468802 0.000417278 816
0.471915 0.000382808 1088
0.475472 0.000385698 1020
0.478779 0.00035803 1032
0.481919 0.000362171 942
0.484939 0.000342447 1032
0.488502 0.000345773 1128
0.491034 0.000313488 888
0.494348 0.000326183 1176
0.497688 0.000301186 960
0.500527 0.000289203 1110
0.504331 0.000286818 1116
0.507364 0.000282996 1352
0.510774 0.000270104 1200
0.514275 0.000257766 1224
0.517978 0.000242822 1320
0.521294 0.000227047 1128
0.524822 0.000226065 1518
0.527973 0.000219266 1080
0.531698 0.000207055 1524
0.535226 0.000209156 1416
0.539103 0.000191318 1704
0.543 0.00017303 1088
0.546011 0.000180225 1446
0.549827 0.000183487 1800
0.55369 0.000166186 1512
0.557166 0.000160134 1392
0.560475 0.000161882 1392
0.564609 0.000151354 1962
0.56859 0.000150212 1776
0.572441 0.00014653 1680
0.5763 0.000135715 1776
0.580121 0.000130914 1544
0.583625 0.000124179 1896
0.587525 0.00011838 1662
0.591428 0.000116115 1908
0.595301 0.000116756 2184
0.599624 0.000109845 1848
0.603294 0.000109161 1848
0.60771 0.000102324 2238
0.611568 0.000103301 2088
0.615779 9.80501e-05 2192
0.619303 9.44566e-05 1536
0.623194 9.04754e-05 2412
0.627636 8.66549e-05 2262
0.631826 8.2969e-05 2448
0.635971 8.2376e-05 2040
0.64039 8.09755e-05 2976
0.644956 7.63793e-05 2184
0.649302 6.99532e-05 2550
0.653461 6.89085e-05 2396
0.657644 6.40054e-05 2760
0.662026 6.57908e-05 2424
0.666685 6.14512e-05 2832
0.670916 6.14096e-05 2574
0.675462 5.94809e-05 3024
0.679703 5.57588e-05 2484
0.684292 5.32402e-05 3168
0.688927 5.37129e-05 2894
0.693468 5.23441e-05 2856
0.698026 4.74999e-05 3384
0.702952 4.79239e-05 3240
0.707372 4.60722e-05 2856
0.712317 4.32149e-05 3474
0.716936 4.32123e-05 3432
0.721869 4.19288e-05 3552
0.726964 4.09285e-05 3560
0.73163 3.95423e-05 3270
0.736224 3.61772e-05 3552
0.74119 3.54167e-05 3780
0.746118 3.43008e-05 3960
0.751313 3.48888e-05 3696
0.756133 3.18416e-05 3726
0.761156 3.11331e-05 4376
0.766095 2.94916e-05 3648
0.771205 2.70123e-05 4332
0.776456 2.7067e-05 4254
0.781432 2.68537e-05 4296
0.786733 2.58116e-05 4320
0.791574 2.52093e-05 4368
0.797255 2.48093e-05 4826
0.802676 2.25692e-05 5016
0.808005 2.23123e-05 4608
0.813482 2.20006e-05 4824
0.818759 2.09305e-05 4950
0.824173 2.01887e-05 5232
0.829708 1.96588e-05 4980
0.834919 1.92392e-05 4838
0.840568 1.80704e-05 6024
0.846479 1.79668e-05 5520
0.851948 1.68369e-05 5400
0.857592 1.65211e-05 5538
0.863369 1.59611e-05 6456
0.869182 1.51935e-05 5504
0.874831 1.47396e-05 6168
