# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.933913
# nk = 757
0.020944 2692.03 6
0.0296192 1217.66 12
0.036276 653.946 8
0.0418879 416.35 6
0.0468321 280.759 24
0.051302 222.676 24
0.0592384 148.439 12
0.0628319 136.007 30
0.0662306 112.514 24
0.0694632 88.2236 24
0.072552 70.8399 8
0.0755145 68.1148 24
0.0783651 47.0137 48
0.0837758 34.9842 6
0.0863541 34.999 48
0.0888577 26.0929 36
0.0912926 29.6872 24
0.0936642 23.7105 24
0.0959772 23.3566 48
0.0982358 16.9347 24
0.102604 11.0919 24
0.10472 13.6579 30
0.106794 12.8603 72
0.108828 12.7345 32
0.112787 9.96759 72
0.114715 10.4761 48
0.118477 4.02253 12
0.120314 8.90851 48
0.122123 7.50628 48
0.123906 9.58997 48
0.125664 7.79582 30
0.127397 6.2873 24
0.129107 5.54969 72
0.132461 6.64821 24
0.134107 4.8007 96
0.135732 4.7536 48
0.137339 3.9258 24
0.138926 5.04291 24
0.140496 3.22317 72
0.142049 3.42856 48
0.145104 5.55395 8
0.146608 3.93526 54
0.148096 3.23631 84
0.14957 3.66559 48
0.151029 2.4324 24
0.152474 2.02104 72
0.153906 3.29742 96
0.15673 2.6044 48
0.158123 2.06147 48
0.159504 2.50743 24
0.160874 1.90262 72
0.163577 2.04951 72
0.164913 2.10914 96
0.167552 0.747916 6
0.168856 1.99869 96
0.170149 1.78259 96
0.171434 1.5078 24
0.172708 1.64395 48
0.173974 1.64463 96
0.17523 1.61935 48
0.177715 1.81014 36
0.178945 1.6644 48
0.180167 1.38853 120
0.18138 1.42004 56
0.182585 1.12602 24
0.183782 1.43317 96
0.184972 0.85516 48
0.187328 1.03741 24
0.188496 0.847956 102
0.190347 1.13271 120
0.191954 1.10293 48
0.193094 1.046 48
0.194226 1.02598 120
0.196472 0.83292 24
0.197585 0.94077 144
0.199006 0.910889 168
0.201976 0.793834 48
0.203059 0.894731 96
0.205208 0.530502 24
0.206274 0.578318 48
0.207335 0.57743 108
0.20839 0.988319 72
0.210326 0.662462 198
0.211524 0.665211 48
0.213587 0.592379 72
0.214612 0.435181 96
0.215631 0.50318 72
0.216957 0.637025 104
0.218661 0.496572 72
0.219662 0.489288 144
0.223129 0.486766 192
0.224599 0.507904 48
0.22618 0.455615 192
0.22751 0.467144 72
0.229429 0.341829 48
0.230383 0.590748 78
0.231604 0.468383 168
0.23416 0.461035 144
0.235095 0.3835 144
0.236954 0.316404 12
0.238108 0.394729 192
0.239975 0.40052 168
0.241537 0.29855 48
0.242444 0.317607 168
0.244844 0.309708 144
0.246417 0.257598 168
0.248401 0.310041 144
0.249576 0.274163 48
0.251327 0.388542 30
0.252777 0.263412 288
0.254191 0.190553 80
0.25601 0.258843 288
0.258214 0.19781 72
0.2594 0.255293 240
0.26075 0.215419 96
0.262904 0.223374 168
0.265657 0.215606 216
0.266722 0.232568 132
0.268622 0.224843 192
0.269844 0.204494 120
0.271964 0.196209 126
0.273543 0.184808 288
0.275842 0.178858 312
0.277853 0.126081 24
0.279641 0.179837 264
0.28148 0.199532 192
0.282936 0.139607 192
0.285198 0.168513 336
0.286404 0.188236 48
0.288084 0.132206 240
0.291553 0.130388 296
0.292736 0.132259 150
0.294335 0.155379 240
0.296659 0.0999014 228
0.298323 0.124604 216
0.300394 0.112448 336
0.302928 0.13048 360
0.304588 0.113129 144
0.305974 0.122748 168
0.308578 0.110074 312
0.310884 0.104592 288
0.312408 0.0957432 192
0.314799 0.0909288 366
0.317265 0.100233 408
0.319597 0.085228 168
0.320771 0.100452 336
0.3227 0.0706864 240
0.32574 0.0826942 380
0.32795 0.0799804 384
0.330224 0.0769675 240
0.331726 0.08207 360
0.333831 0.0677137 198
0.336246 0.0763431 384
0.338319 0.07583 384
0.341157 0.0771674 432
0.343593 0.0707579 528
0.346262 0.070573 288
0.347842 0.0686175 288
0.350326 0.0558717 456
0.352828 0.0546052 360
0.354442 0.0571824 180
0.356776 0.059393 486
0.359142 0.0592303 504
0.361681 0.0528796 512
0.363857 0.04731 264
0.366441 0.0463041 600
0.368657 0.049418 288
0.371486 0.0442517 672
0.374587 0.0529169 408
0.376839 0.0435482 462
0.379079 0.0432255 600
0.38178 0.0437869 504
0.384712 0.0392768 324
0.386663 0.0403816 744
0.389313 0.0419073 456
0.39167 0.0369923 432
0.394428 0.0335529 720
0.397811 0.0345407 534
0.400019 0.0298734 536
0.402781 0.0341535 624
0.405015 0.0335708 600
0.40766 0.0321561 696
0.410865 0.0295145 456
0.413244 0.0291352 732
0.416084 0.0279966 600
0.418986 0.0254386 702
0.421544 0.025155 672
0.424534 0.0267771 768
0.42751 0.0253172 768
0.430034 0.0216276 408
0.432751 0.0225429 1080
0.436344 0.0247567 632
0.438896 0.0222841 750
0.44171 0.0206395 696
0.444585 0.0199336 876
0.447784 0.0203007 864
0.45034 0.0177893 768
0.453413 0.0189021 888
0.456575 0.0173997 816
0.459787 0.017233 654
0.462622 0.0161693 1296
0.465862 0.0175928 816
0.468802 0.0157693 816
0.471915 0.0163509 1088
0.475472 0.0149649 1020
0.478779 0.0146843 1032
0.481919 0.0136608 942
0.484939 0.014306 1032
0.488502 0.0134791 1128
0.491034 0.0129796 888
0.494348 0.0128292 1176
0.497688 0.0121351 960
0.500527 0.0121758 1110
0.504331 0.0108404 1116
0.507364 0.0111949 1352
0.510774 0.0108471 1200
0.514275 0.0102312 1224
0.517978 0.00995072 1320
0.521294 0.0094519 1128
0.524822 0.0095284 1518
0.527973 0.00933525 1080
0.531698 0.00900027 1524
0.535226 0.00893165 1416
0.539103 0.00811952 1704
0.543 0.00843327 1088
0.546011 0.00799024 1446
0.549827 0.00728912 1800
0.55369 0.00747995 1512
0.557166 0.0073843 1392
0.560475 0.00673225 1392
0.564609 0.00680921 1962
0.56859 0.00660872 1776
0.572441 0.00614573 1680
0.5763 0.00651896 1776
0.580121 0.00614991 1544
0.583625 0.00548561 1896
0.587525 0.00590586 1662
0.591428 0.00554645 1908
0.595301 0.00530823 2184
0.599624 0.0051951 1848
0.603294 0.00524617 1848
0.60771 0.00494953 2238
0.611568 0.00445838 2088
0.615779 0.00475322 2192
0.619303 0.00453652 1536
0.623194 0.00410586 2412
0.627636 0.0039571 2262
0.631826 0.00408248 2448
0.635971 0.00369204 2040
0.64039 0.00376814 2976
0.644956 0.00379807 2184
0.649302 0.00372612 2550
0.653461 0.00347998 2396
0.657644 0.00341066 2760
0.662026 0.00323602 2424
0.666685 0.00302357 2832
0.670916 0.00305503 2574
0.675462 0.00293865 3024
0.679703 0.00285652 2484
0.684292 0.00274643 3168
0.688927 0.00270414 2894
0.693468 0.00258071 2856
0.698026 0.00258736 3384
0.702952 0.00246989 3240
0.707372 0.00232634 2856
0.712317 0.00237567 3474
0.716936 0.00224951 3432
0.721869 0.00231731 3552
0.726964 0.00219481 3560
0.73163 0.00200278 3270
0.736224 0.00198779 3552
0.74119 0.00191312 3780
0.746118 0.00194661 3960
0.751313 0.00185528 3696
0.756133 0.00178808 3726
0.761156 0.00176653 4376
0.766095 0.0016791 3648
0.771205 0.00160835 4332
0.776456 0.00159542 4254
0.781432 0.00150264 4296
0.786733 0.00147032 4320
0.791574 0.00143921 4368
0.797255 0.00141948 4826
0.802676 0.00135211 5016
0.808005 0.00129515 4608
0.813482 0.00128677 4824
0.818759 0.00121438 4950
0.824173 0.00117675 5232
0.829708 0.00110812 4980
0.834919 0.00114011 4838
0.840568 0.00107181 6024
0.846479 0.00106655 5520
0.851948 0.00103472 5400
0.857592 0.0010116 5538
0.863369 0.000975786 6456
0.869182 0.000923948 5504
0.874831 0.000925272 6168
0.880682 0.000895625 5910
0.886294 0.000854995 6372
0.892352 0.000846288 6768
0.898399 0.000815625 6294
0.904229 0.000779184 6656
0.910231 0.000742882 7224
0.916513 0.000739969 6708
0.922651 0.000719704 7566
0.92895 0.000694963 7416
0.935092 0.000663215 6984
0.940995 0.000633984 7310
0.947406 0.000625299 8148
0.953652 0.000611003 7632
0.960017 0.000584711 8088
0.966595 0.000561474 8478
0.972908 0.000558648 8112
0.979222 0.000542534 8108
0.985855 0.000517312 9510
0.992666 0.000497554 8472
0.998881 0.000484866 8832
1.00551 0.000479222 8898
1.01216 0.000455783 10008
1.01908 0.000442172 9392
1.02599 0.000423812 10206
1.03271 0.000411027 9528
1.03948 0.00040926 10236
1.04641 0.000384635 10398
1.05346 0.000381522 10784
1.06036 0.000370727 10584
1.0676 0.000355345 11346
1.07471 0.00034429 11400
1.08175 0.000340929 11016
1.08895 0.000325388 11870
1.09637 0.000320322 12516
1.10369 0.000300232 11880
1.11092 0.000298542 11886
1.1181 0.000289425 13104
1.12573 0.00027383 12764
1.1332 0.000271022 13446
1.14081 0.000257976 13464
1.14829 0.000248981 13398
1.15605 0.000244465 14628
1.16374 0.000241538 14024
1.1717 0.000225779 15054
1.17935 0.0002213 14496
1.18713 0.000214118 15012
1.195 0.000208908 15422
1.20281 0.000202185 15624
1.21088 0.000196405 16146
1.21904 0.000187333 17064
1.22715 0.000184271 16152
1.23533 0.000176225 17510
1.24354 0.000171293 17172
1.25174 0.000166562 17880
1.26013 0.000162273 18030
1.26845 0.000160347 18680
1.27706 0.000150276 19170
1.28545 0.000142119 18720
1.29387 0.000142454 19536
1.3027 0.000137461 20954
1.31143 0.000133278 20328
1.3202 0.0001289 20718
1.32891 0.000123464 21348
1.33775 0.000121425 21534
1.34663 0.000118882 22256
1.35548 0.00011141 22104
1.3645 0.000108153 23178
1.37362 0.000105893 23880
1.38289 0.000102413 24230
1.39214 9.95153e-05 24468
1.40146 9.75737e-05 25230
1.41076 9.24584e-05 25328
1.42016 8.95302e-05 25818
1.42955 8.61512e-05 26616
1.43897 8.44056e-05 26376
1.44856 8.0784e-05 28034
1.45815 7.96918e-05 27816
1.46783 7.67886e-05 28398
1.47755 7.31473e-05 29652
1.48753 7.12135e-05 30134
1.4975 6.8993e-05 30792
1.50759 6.72497e-05 31218
1.51744 6.46637e-05 30912
1.52762 6.32815e-05 33158
1.53782 6.17611e-05 32772
1.54798 5.9501e-05 33150
1.55817 5.67194e-05 34256
1.56867 5.57317e-05 35562
1.579 5.36082e-05 34992
1.58955 5.20222e-05 37158
1.60018 4.91235e-05 36956
1.61084 4.86948e-05 37950
1.62148 4.65157e-05 38496
1.63242 4.50921e-05 40274
1.64322 4.36435e-05 39264
1.65411 4.21889e-05 41466
1.66512 4.12059e-05 41960
1.67627 3.92575e-05 42702
1.68736 3.83062e-05 43356
1.69863 3.66027e-05 44886
1.70994 3.55449e-05 45248
1.72135 3.44914e-05 46362
1.73279 3.33777e-05 46974
1.74428 3.18537e-05 48236
1.75588 3.12289e-05 48774
1.76756 3.00073e-05 50616
1.77941 2.89047e-05 51050
1.79124 2.79835e-05 52272
1.80325 2.68364e-05 53658
1.81507 2.62842e-05 52640
1.82722 2.52559e-05 57366
1.83948 2.4368e-05 55170
1.85166 2.37122e-05 58544
1.86408 2.26859e-05 58506
1.87633 2.22831e-05 58968
1.88886 2.1281e-05 62366
1.90144 2.04724e-05 61266
1.914 1.98301e-05 63960
1.92679 1.92358e-05 64730
1.93957 1.85112e-05 66360
1.95256 1.79983e-05 67778
1.96563 1.74624e-05 69558
1.97869 1.68148e-05 69660
1.99179 1.62754e-05 71390
2.00509 1.55531e-05 73974
2.01846 1.51343e-05 74196
2.03193 1.4602e-05 76622
2.04528 1.40009e-05 75516
2.05892 1.34939e-05 81510
2.07279 1.30112e-05 80138
2.0865 1.25482e-05 82368
2.10039 1.22745e-05 84098
2.11443 1.17189e-05 86286
2.12845 1.13187e-05 86700
2.14263 1.09355e-05 90014
2.15695 1.06469e-05 90930
2.17119 1.02038e-05 91694
2.18567 9.84399e-06 96228
2.20036 9.53409e-06 97014
2.21494 9.22043e-06 97370
2.22958 8.86267e-06 100656
2.24445 8.59399e-06 102530
2.25936 8.23714e-06 104454
2.27439 8.0837e-06 107196
2.28969 7.71522e-06 110414
2.30493 7.44381e-06 109578
2.32027 7.17511e-06 114974
2.33573 6.88603e-06 114396
2.35122 6.71299e-06 118190
2.3669 6.44665e-06 120498
2.38266 6.1906e-06 122718
2.39847 5.94107e-06 124604
2.41442 5.7683e-06 127950
2.43055 5.5384e-06 130826
2.44673 5.37027e-06 132510
2.4629 5.20117e-06 134180
2.47932 4.99511e-06 140214
2.4959 4.79921e-06 140018
2.51254 4.65961e-06 145650
2.52927 4.46192e-06 145350
2.54604 4.35423e-06 150188
2.56299 4.13744e-06 152214
2.58009 4.02376e-06 157226
2.5973 3.85881e-06 158118
2.61455 3.73861e-06 162338
2.63195 3.60207e-06 165378
2.64948 3.47835e-06 169256
2.66707 3.31438e-06 170682
2.68485 3.22079e-06 177566
2.70286 3.1135e-06 179610
2.72085 3.00111e-06 182690
2.73892 2.89616e-06 185694
2.75712 2.78455e-06 190346
2.77543 2.67854e-06 192852
2.79389 2.59297e-06 198806
2.81251 2.4904e-06 201378
2.83127 2.40393e-06 207446
2.85007 2.32113e-06 207258
2.86897 2.23133e-06 215762
2.88818 2.14531e-06 219702
2.90739 2.07502e-06 221522
2.92669 2.00528e-06 227754
2.94616 1.92962e-06 231710
2.96573 1.85944e-06 235994
2.98548 1.79463e-06 242346
3.00539 1.7314e-06 246704
3.02539 1.66388e-06 250410
3.04557 1.60843e-06 258410
3.06592 1.5486e-06 261414
3.0863 1.49186e-06 265874
3.10684 1.44146e-06 273450
3.12756 1.38411e-06 276974
3.1484 1.3338e-06 284402
3.16935 1.28219e-06 287754
3.19042 1.23984e-06 295010
3.21172 1.19286e-06 302142
3.2331 1.14814e-06 304946
3.25451 1.10622e-06 311642
3.27615 1.06448e-06 319326
3.2979 1.02489e-06 323618
3.31984 9.90161e-07 333744
3.34198 9.58118e-07 337970
3.3643 9.19598e-07 348758
3.38673 8.84819e-07 350346
3.40918 8.53764e-07 358778
3.43196 8.192e-07 370578
3.45493 7.92986e-07 374258
3.47788 7.60323e-07 380558
3.50098 7.33758e-07 388434
3.52428 7.06113e-07 398522
3.54776 6.7838e-07 404042
3.5713 6.52132e-07 412164
3.59506 6.31331e-07 422258
3.61902 6.06883e-07 430754
3.64313 5.84441e-07 438906
3.66736 5.61994e-07 446738
3.69182 5.42884e-07 459098
3.71639 5.2264e-07 463380
3.7411 5.01246e-07 476138
3.76602 4.82474e-07 484322
3.7911 4.65103e-07 495738
3.81637 4.48721e-07 504266
3.8418 4.3163e-07 515696
3.8673 4.15557e-07 520974
3.89298 4.00302e-07 536882
3.91895 3.84743e-07 546818
3.94503 3.71041e-07 556178
3.97125 3.57292e-07 567672
3.99772 3.44226e-07 582314
4.02443 3.31461e-07 593138
4.05121 3.19045e-07 600920
4.07809 3.07739e-07 614274
4.10526 2.9562e-07 630050
4.13259 2.84963e-07 638678
4.16008 2.74091e-07 653984
4.18785 2.64018e-07 669618
4.21573 2.53774e-07 676922
4.24371 2.44109e-07 692552
4.27197 2.34552e-07 709178
4.30044 2.25591e-07 721416
4.32905 2.17544e-07 735698
4.35788 2.09201e-07 752546
4.38688 2.01666e-07 763760
4.41605 1.93873e-07 782498
4.44546 1.87156e-07 797178
4.47509 1.79565e-07 814976
4.50493 1.72734e-07 831266
4.53494 1.66717e-07 845696
4.56506 1.60914e-07 860234
4.59545 1.54616e-07 883928
4.62609 1.48787e-07 898338
4.65691 1.42996e-07 917576
4.68789 1.37656e-07 933194
4.71906 1.3227e-07 952736
4.75048 1.27182e-07 974522
4.78209 1.2277e-07 990032
4.8139 1.1824e-07 1013438
4.84595 1.1361e-07 1031168
4.87821 1.09556e-07 1055610
4.91071 1.05329e-07 1074440
4.94338 1.01453e-07 1095146
4.97629 9.73304e-08 1119584
5.00945 9.37477e-08 1141922
5.04276 9.0004e-08 1160216
5.07626 8.67048e-08 1185992
5.1101 8.36856e-08 1215422
5.14418 8.01657e-08 1235072
5.1784 7.73565e-08 1259024
5.21287 7.43308e-08 1286210
5.24757 7.16553e-08 1310960
5.2825 6.88673e-08 1338056
5.31768 6.62189e-08 1364966
5.35308 6.36051e-08 1391768
5.38871 6.12093e-08 1420448
5.42459 5.8797e-08 1448858
5.46071 5.65963e-08 1477952
5.49705 5.45712e-08 1506308
5.53363 5.23017e-08 1538144
5.57046 5.0319e-08 1567562
5.60749 4.8553e-08 1596704
5.64482 4.67063e-08 1635572
5.68244 4.49851e-08 1666520
5.72029 4.32395e-08 1699304
5.7584 4.14881e-08 1734278
5.79671 3.99125e-08 1764392
5.83528 3.8362e-08 1804904
5.87416 3.69601e-08 1841024
5.91325 3.56173e-08 1873820
5.95258 3.42604e-08 1913600
5.99221 3.29298e-08 1952864
6.03213 3.16651e-08 1994966
6.07232 3.04853e-08 2032160
6.11272 2.93337e-08 2070124
6.15341 2.81894e-08 2117456
6.1944 2.7106e-08 2156600
6.23563 2.6065e-08 2200316
6.27716 2.49992e-08 2247272
6.31895 2.41126e-08 2287460
6.36099 2.32042e-08 2335424
6.40334 2.2301e-08 2383216
6.44597 2.14476e-08 2430548
6.48883 2.06352e-08 2474288
6.53202 1.98354e-08 2533724
6.57553 1.90712e-08 2578544
6.61931 1.8336e-08 2634154
6.66339 1.76311e-08 2685200
6.70776 1.69601e-08 2740268
6.7524 1.63379e-08 2791568
6.79737 1.57096e-08 2854940
6.84263 1.50796e-08 2904208
6.88816 1.45176e-08 2965964
6.93399 1.39542e-08 3022550
6.98015 1.34063e-08 3089068
7.02663 1.29048e-08 3148604
7.0734 1.24004e-08 3210680
7.12047 1.19227e-08 3275210
7.16789 1.14736e-08 3346312
7.21564 1.10377e-08 3408932
7.26365 1.06081e-08 3475196
7.312 1.02051e-08 3550342
7.36069 9.78927e-09 3618788
7.40968 9.41622e-09 3690872
7.459 9.06757e-09 3765538
7.50862 8.71581e-09 3838964
7.5586 8.38231e-09 3920362
7.60894 8.0568e-09 4000832
7.65961 7.75257e-09 4077428
7.7106 7.45494e-09 4160626
7.76192 7.1593e-09 4243208
7.81363 6.8849e-09 4335538
7.86566 6.62413e-09 4413500
7.91801 6.36476e-09 4505450
7.97072 6.12112e-09 4596040
8.02376 5.89657e-09 4684418
8.07717 5.66973e-09 4784836
8.13095 5.45356e-09 4877354
8.18507 5.24336e-09 4975786
8.23956 5.04536e-09 5078756
8.29442 4.85486e-09 5177662
8.34962 4.66762e-09 5280932
8.40521 4.49266e-09 5391274
8.46119 4.32008e-09 5500906
8.51752 4.15625e-09 5604530
8.57417 3.999e-09 5715700
8.63126 3.85258e-09 5842058
8.68876 3.71e-09 5955226
8.74657 3.56689e-09 6063770
8.80479 3.43452e-09 6202156
8.86345 3.30724e-09 6320530
8.92244 3.1791e-09 6442874
8.98183 3.06928e-09 6578986
9.04164 2.95392e-09 6707818
9.10181 2.84858e-09 6838082
9.1624 2.74226e-09 6987316
9.22341 2.64283e-09 7117018
9.28477 2.55069e-09 7259306
9.34659 2.45629e-09 7415650
9.40883 2.37095e-09 7558810
9.47148 2.2869e-09 7716338
9.53453 2.20669e-09 7860058
9.59797 2.1306e-09 8022286
9.66188 2.05711e-09 8191498
9.72619 1.98739e-09 8341402
9.79093 1.92071e-09 8524784
9.85612 1.85508e-09 8686018
9.92173 1.79503e-09 8865142
9.98778 1.73692e-09 9040714
10.0543 1.68011e-09 9225754
10.1212 1.62755e-09 9409058
10.1886 1.57549e-09 9599212
10.2564 1.52948e-09 9792874
10.3247 1.48254e-09 9989362
10.3934 1.44011e-09 10185502
10.4626 1.399e-09 10394392
10.5323 1.36095e-09 10607554
10.6024 1.32381e-09 10813990
10.6729 1.28827e-09 11029240
10.7439 1.25108e-09 11191111
10.8154 1.20598e-09 11185948
10.8874 1.16266e-09 11191384
10.9599 1.12128e-09 11166280
11.0329 1.08072e-09 11162812
11.1063 1.04067e-09 11148064
11.1802 1.0036e-09 11122480
11.2546 9.67457e-10 11104984
11.3296 9.32482e-10 11085376
11.405 8.99752e-10 11049712
11.4809 8.67699e-10 11013328
11.5573 8.3754e-10 10970140
11.6343 8.08679e-10 10943872
11.7117 7.80086e-10 10885456
11.7897 7.53283e-10 10833720
11.8682 7.27438e-10 10777816
11.9472 7.02451e-10 10724320
12.0267 6.78853e-10 10657576
12.1068 6.56206e-10 10579924
12.1874 6.33566e-10 10508784
12.2685 6.12911e-10 10422700
12.3502 5.93036e-10 10345720
12.4324 5.73737e-10 10248148
12.5151 5.54874e-10 10144776
12.5985 5.37234e-10 10050904
12.6823 5.20332e-10 9924772
12.7667 5.0443e-10 9816636
12.8517 4.88648e-10 9692764
12.9373 4.73781e-10 9567688
13.0234 4.5958e-10 9424104
13.1101 4.4638e-10 9278716
13.1973 4.32955e-10 9127788
13.2852 4.20899e-10 8968792
13.3736 4.0932e-10 8801068
13.4626 3.9779e-10 8626764
13.5522 3.8755e-10 8444740
13.6424 3.78041e-10 8248812
13.7332 3.68702e-10 8050900
13.8247 3.59429e-10 7840044
13.9167 3.5074e-10 7621816
14.0093 3.42992e-10 7391184
14.1025 3.36063e-10 7158996
14.1964 3.28577e-10 6904924
14.2909 3.21459e-10 6649248
14.386 3.15542e-10 6384676
14.4818 3.0853e-10 6098844
14.5781 3.02445e-10 5811012
14.6751 2.96467e-10 5508112
14.7727 2.89786e-10 5195916
14.8711 2.83155e-10 4872228
14.97 2.75802e-10 4531392
15.0695 2.6679e-10 4181068
15.1698 2.5722e-10 3827115
15.2709 2.48318e-10 3511752
15.3726 2.40727e-10 3240696
15.4749 2.34261e-10 2990682
15.5779 2.28179e-10 2763190
15.6816 2.22808e-10 2544444
15.786 2.17988e-10 2340936
15.8911 2.13439e-10 2149530
15.9968 2.09138e-10 1967724
16.1033 2.05814e-10 1794918
16.2104 2.02868e-10 1632468
16.3183 1.9976e-10 1477728
16.4269 1.97157e-10 1333008
16.5362 1.95426e-10 1194306
16.6462 1.93658e-10 1064754
16.757 1.91894e-10 941964
16.8685 1.91961e-10 826020
16.9806 1.92441e-10 718284
17.0936 1.92548e-10 619944
17.2072 1.94053e-10 524820
17.3216 1.95327e-10 441182
17.4366 1.97748e-10 360702
17.5525 1.99671e-10 292782
17.6693 2.0432e-10 228006
17.7861 2.11016e-10 171158
17.9035 2.17578e-10 124494
18.0221 2.24663e-10 84168
18.1408 2.30809e-10 51006
18.2586 2.40402e-10 26360
18.374 2.54293e-10 9960
18.4789 2.69817e-10 1561
