# in Mpc/h Units 
# D1 = 0.751573 
# k P N P(z=0)
0.020944 16217.4 6 28710.3
0.0296192 13523.8 12 23941.9
0.036276 10722.3 8 18982.2
0.0418879 9255.29 6 16385.1
0.0468321 7934.33 24 14046.5
0.051302 7855.92 24 13907.7
0.0592384 7413.1 12 13123.8
0.0628319 7949.75 30 14073.8
0.0662306 7494.23 24 13267.4
0.0694632 6575.99 24 11641.8
0.072552 5855.58 8 10366.4
0.0755145 6332.17 24 11210.1
0.0783651 4725.96 48 8366.59
0.0837758 4216.93 6 7465.43
0.0863541 4626.77 48 8190.99
0.0888577 3695.05 36 6541.52
0.0912926 4585.06 24 8117.14
0.0936642 3914.07 24 6929.26
0.0959772 4145.69 48 7339.31
0.0982358 3181.34 24 5632.07
0.102604 2338.72 24 4140.35
0.10472 3083.26 30 5458.44
0.106794 3069.3 72 5433.73
0.108828 3214.88 32 5691.45
0.112787 2783.96 72 4928.58
0.114715 3076.03 48 5445.64
0.118477 1284.31 12 2273.67
0.120314 3005.62 48 5320.99
0.122123 2647.42 48 4686.86
0.123906 3533.88 48 6256.19
0.125664 3000.8 30 5312.46
0.127397 2532.35 24 4483.13
0.129107 2307.03 72 4084.25
0.132461 2980.93 24 5277.28
0.134107 2244.22 96 3973.04
0.135732 2319.01 48 4105.44
0.137339 1999.57 24 3539.93
0.138926 2628.55 24 4653.44
0.140496 1745.51 72 3090.16
0.142049 1920.14 48 3399.31
0.145104 3237.04 8 5730.68
0.146608 2392.63 54 4235.79
0.148096 2036.93 84 3606.08
0.14957 2360.35 48 4178.64
0.151029 1650.32 24 2921.63
0.152474 1392.39 72 2465.01
0.153906 2316.06 96 4100.22
0.15673 1944.08 48 3441.69
0.158123 1575.22 48 2788.69
0.159504 1942.24 24 3438.43
0.160874 1556.9 72 2756.26
0.163577 1739.86 72 3080.15
0.164913 1848.16 96 3271.89
0.167552 708.178 6 1253.72
0.168856 1872.48 96 3314.94
0.170149 1731.42 96 3065.21
0.171434 1459.4 24 2583.64
0.172708 1667.45 48 2951.97
0.173974 1653.53 96 2927.31
0.17523 1705.8 48 3019.86
0.177715 1998.18 36 3537.47
0.178945 1853.74 48 3281.77
0.180167 1606.19 120 2843.51
0.18138 1670.95 56 2958.15
0.182585 1361.5 24 2410.32
0.183782 1743.51 96 3086.62
0.184972 1086.68 48 1923.8
0.187328 1370.63 24 2426.49
0.188496 1144.09 102 2025.43
0.190347 1564.69 120 2770.04
0.191954 1564.03 48 2768.88
0.193094 1479.63 48 2619.46
0.194226 1506.27 120 2666.62
0.196472 1280.08 24 2266.19
0.197585 1459.48 144 2583.78
