# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.273508
# nk = 757
0.020944 129.4 6
0.0296192 49.1057 12
0.036276 24.3648 8
0.0418879 14.5019 6
0.0468321 9.50386 24
0.051302 6.99579 24
0.0592384 4.2885 12
0.0628319 3.61422 30
0.0662306 2.93134 24
0.0694632 2.35158 24
0.072552 1.94007 8
0.0755145 1.69199 24
0.0783651 1.31752 48
0.0837758 0.947197 6
0.0863541 0.857222 48
0.0888577 0.695604 36
0.0912926 0.682628 24
0.0936642 0.568982 24
0.0959772 0.516108 48
0.0982358 0.41459 24
0.102604 0.308804 24
0.10472 0.317665 30
0.106794 0.289468 72
0.108828 0.281227 32
0.112787 0.229256 72
0.114715 0.218563 48
0.118477 0.135326 12
0.120314 0.182348 48
0.122123 0.16709 48
0.123906 0.178696 48
0.125664 0.158886 30
0.127397 0.14324 24
0.129107 0.125123 72
0.132461 0.123906 24
0.134107 0.106476 96
0.135732 0.105099 48
0.137339 0.0962036 24
0.138926 0.0981661 24
0.140496 0.0790835 72
0.142049 0.0789121 48
0.145104 0.0793661 8
0.146608 0.0714127 54
0.148096 0.0631596 84
0.14957 0.0636962 48
0.151029 0.0550531 24
0.152474 0.0470298 72
0.153906 0.054455 96
0.15673 0.0469919 48
0.158123 0.0399024 48
0.159504 0.0414254 24
0.160874 0.038526 72
0.163577 0.0356247 72
0.164913 0.0378484 96
0.167552 0.0249174 6
0.168856 0.0335369 96
0.170149 0.0324517 96
0.171434 0.0268967 24
0.172708 0.0297964 48
0.173974 0.0252128 96
0.17523 0.0273543 48
0.177715 0.0289251 36
0.178945 0.0257322 48
0.180167 0.0245292 120
0.18138 0.0233075 56
0.182585 0.0214519 24
0.183782 0.022199 96
0.184972 0.0178039 48
0.187328 0.0185162 24
0.188496 0.0173811 102
0.190347 0.0191232 120
0.191954 0.0188412 48
0.193094 0.0164022 48
0.194226 0.0169197 120
0.196472 0.0152019 24
0.197585 0.015751 144
0.199006 0.0141931 168
0.201976 0.0152948 48
0.203059 0.0140826 96
0.205208 0.00965144 24
0.206274 0.0104683 48
0.207335 0.0103922 108
0.20839 0.0131497 72
0.210326 0.0103091 198
0.211524 0.00889022 48
0.213587 0.0094379 72
0.214612 0.00748811 96
0.215631 0.00750084 72
0.216957 0.00919322 104
0.218661 0.00728311 72
0.219662 0.0073779 144
0.223129 0.0070862 192
0.224599 0.007407 48
0.22618 0.00709299 192
0.22751 0.00636397 72
0.229429 0.00574248 48
0.230383 0.00694708 78
0.231604 0.00639179 168
0.23416 0.00558878 144
0.235095 0.005478 144
0.236954 0.00579245 12
0.238108 0.00517892 192
0.239975 0.00531098 168
0.241537 0.00539875 48
0.242444 0.00477554 168
0.244844 0.00459868 144
0.246417 0.00386375 168
0.248401 0.00421691 144
0.249576 0.00352971 48
0.251327 0.00566747 30
0.252777 0.00406286 288
0.254191 0.00350224 80
0.25601 0.00383123 288
0.258214 0.00348185 72
0.2594 0.00348236 240
0.26075 0.00318145 96
0.262904 0.00297179 168
0.265657 0.00307848 216
0.266722 0.00319567 132
0.268622 0.00310651 192
0.269844 0.00264409 120
0.271964 0.00258587 126
0.273543 0.00252225 288
0.275842 0.00258147 312
0.277853 0.00231827 24
0.279641 0.00232244 264
0.28148 0.00239305 192
0.282936 0.00202055 192
0.285198 0.00192802 336
0.286404 0.00216195 48
