# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.286078
# nk = 757
0.020944 241.261 6
0.0296192 53.4231 12
0.036276 42.0838 8
0.0418879 22.5811 6
0.0468321 20.1146 24
0.051302 7.30553 24
0.0592384 3.97477 12
0.0628319 4.52489 30
0.0662306 3.03375 24
0.0694632 3.23116 24
0.072552 2.75738 8
0.0755145 2.18049 24
0.0783651 1.66162 48
0.0837758 2.92284 6
0.0863541 0.890395 48
0.0888577 0.6625 36
0.0912926 0.718452 24
0.0936642 0.432352 24
0.0959772 0.547783 48
0.0982358 0.362992 24
0.102604 0.441832 24
0.10472 0.410093 30
0.106794 0.449751 72
0.108828 0.329229 32
0.112787 0.226127 72
0.114715 0.277506 48
0.118477 0.100629 12
0.120314 0.22967 48
0.122123 0.200002 48
0.123906 0.206176 48
0.125664 0.283348 30
0.127397 0.178075 24
0.129107 0.219053 72
0.132461 0.169419 24
0.134107 0.09188 96
0.135732 0.156118 48
0.137339 0.171222 24
0.138926 0.166242 24
0.140496 0.0816666 72
0.142049 0.0839771 48
0.145104 0.150889 8
0.146608 0.0710107 54
0.148096 0.0758263 84
0.14957 0.0863777 48
0.151029 0.0684828 24
0.152474 0.0555736 72
0.153906 0.0584319 96
0.15673 0.0420802 48
0.158123 0.0468262 48
0.159504 0.077229 24
0.160874 0.0538032 72
0.163577 0.0414331 72
0.164913 0.0492071 96
0.167552 0.0108408 6
0.168856 0.0500107 96
0.170149 0.0347404 96
0.171434 0.0301944 24
0.172708 0.0370011 48
0.173974 0.0300226 96
0.17523 0.0246878 48
0.177715 0.0337266 36
0.178945 0.0404018 48
0.180167 0.0340828 120
0.18138 0.0299992 56
0.182585 0.0268313 24
0.183782 0.0314956 96
0.184972 0.0345238 48
0.187328 0.0226778 24
0.188496 0.0196162 102
0.190347 0.0252192 120
0.191954 0.0256057 48
0.193094 0.0190181 48
0.194226 0.0243208 120
0.196472 0.0235086 24
0.197585 0.0221651 144
0.199006 0.0186172 168
0.201976 0.0153898 48
0.203059 0.0247597 96
0.205208 0.018192 24
0.206274 0.0129455 48
0.207335 0.0596762 108
0.20839 0.0124359 72
0.210326 0.0116809 198
0.211524 0.0124238 48
0.213587 0.0132608 72
0.214612 0.0129307 96
0.215631 0.0124746 72
0.216957 0.013488 104
0.218661 0.0104942 72
0.219662 0.0142231 144
