# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.0817765
# nk = 757
0.020944 2.40206 6
0.0296192 0.766095 12
0.036276 0.349216 8
0.0418879 0.195349 6
0.0468321 0.12381 24
0.051302 0.086782 24
0.0592384 0.0497535 12
0.0628319 0.0399283 30
0.0662306 0.0319863 24
0.0694632 0.0257916 24
0.072552 0.0211739 8
0.0755145 0.0177157 24
0.0783651 0.0143951 48
0.0837758 0.0101687 6
0.0863541 0.00878938 48
0.0888577 0.00737699 36
0.0912926 0.00663818 24
0.0936642 0.00568077 24
0.0959772 0.00501633 48
0.0982358 0.00429002 24
0.102604 0.0033563 24
0.10472 0.00315642 30
0.106794 0.00287112 72
0.108828 0.00268511 32
0.112787 0.00224646 72
0.114715 0.0020913 48
0.118477 0.00163162 12
0.120314 0.00170514 48
0.122123 0.00159097 48
0.123906 0.00154947 48
0.125664 0.00142565 30
0.127397 0.00132057 24
0.129107 0.00120372 72
0.132461 0.00109027 24
0.134107 0.000997206 96
0.135732 0.000950647 48
0.137339 0.000885611 24
0.138926 0.000845468 24
0.140496 0.000758038 72
0.142049 0.000725675 48
0.145104 0.000650503 8
0.146608 0.00061261 54
0.148096 0.000563977 84
0.14957 0.000542106 48
0.151029 0.000499892 24
0.152474 0.000457199 72
0.153906 0.000456785 96
0.15673 0.000405952 48
0.158123 0.000371504 48
0.159504 0.000363474 24
0.160874 0.00034488 72
0.163577 0.000313619 72
0.164913 0.000315128 96
0.167552 0.000265241 6
0.168856 0.000277332 96
0.170149 0.000268943 96
0.171434 0.000245588 24
0.172708 0.000248324 48
0.173974 0.000226275 96
0.17523 0.000229312 48
0.177715 0.000224087 36
0.178945 0.000209492 48
0.180167 0.000203199 120
0.18138 0.000193345 56
0.182585 0.000186737 24
0.183782 0.000182186 96
0.184972 0.000166559 48
0.187328 0.000160437 24
0.188496 0.000156358 102
0.190347 0.000154418 120
0.191954 0.000149615 48
0.193094 0.000138547 48
0.194226 0.000137306 120
0.196472 0.00012648 24
0.197585 0.000125676 144
0.199006 0.000116675 168
0.201976 0.000114874 48
0.203059 0.000106998 96
0.205208 9.34075e-05 24
0.206274 9.30019e-05 48
0.207335 9.01081e-05 108
0.20839 9.4159e-05 72
0.210326 8.42767e-05 198
0.211524 7.72732e-05 48
0.213587 7.71954e-05 72
