# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.651853
# nk = 757
0.020944 1352.95 6
0.0296192 584.671 12
0.036276 307.754 8
0.0418879 192.368 6
0.0468321 128.72 24
0.051302 99.7832 24
0.0592384 64.9852 12
0.0628319 58.0509 30
0.0662306 47.6761 24
0.0694632 37.6354 24
0.072552 30.5898 8
0.0755145 28.4621 24
0.0783651 20.4442 48
0.0837758 15.0037 6
0.0863541 14.5567 48
0.0888577 11.1389 36
0.0912926 12.1771 24
0.0936642 9.81723 24
0.0959772 9.39631 48
0.0982358 6.97022 24
0.102604 4.74526 24
0.10472 5.56297 30
0.106794 5.1534 72
0.108828 5.12199 32
0.112787 4.04312 72
0.114715 4.10256 48
0.118477 1.79604 12
0.120314 3.47926 48
0.122123 3.01457 48
0.123906 3.67121 48
0.125664 3.07504 30
0.127397 2.58769 24
0.129107 2.22821 72
0.132461 2.53173 24
0.134107 1.93124 96
0.135732 1.93811 48
0.137339 1.66795 24
0.138926 1.97299 24
0.140496 1.34307 72
0.142049 1.40627 48
0.145104 1.94185 8
0.146608 1.48477 54
0.148096 1.24639 84
0.14957 1.35975 48
0.151029 0.996142 24
0.152474 0.808137 72
0.153906 1.20624 96
0.15673 0.978678 48
0.158123 0.776727 48
0.159504 0.896414 24
0.160874 0.744416 72
0.163577 0.756014 72
0.164913 0.795196 96
0.167552 0.334328 6
0.168856 0.734635 96
0.170149 0.678313 96
0.171434 0.54423 24
0.172708 0.621296 48
0.173974 0.568055 96
0.17523 0.59484 48
0.177715 0.663485 36
0.178945 0.592252 48
0.180167 0.519547 120
0.18138 0.519609 56
0.182585 0.426432 24
0.183782 0.512278 96
0.184972 0.332017 48
0.187328 0.391556 24
0.188496 0.328101 102
0.190347 0.420728 120
0.191954 0.410453 48
0.193094 0.370015 48
0.194226 0.37693 120
0.196472 0.315677 24
0.197585 0.347043 144
0.199006 0.328445 168
0.201976 0.320061 48
0.203059 0.331673 96
0.205208 0.182934 24
0.206274 0.209691 48
0.207335 0.211177 108
0.20839 0.346837 72
0.210326 0.234508 198
0.211524 0.220128 48
0.213587 0.210426 72
0.214612 0.150882 96
0.215631 0.170495 72
0.216957 0.221769 104
0.218661 0.170296 72
0.219662 0.171037 144
0.223129 0.169053 192
0.224599 0.176752 48
0.22618 0.164141 192
0.22751 0.153933 72
0.229429 0.12124 48
0.230383 0.191456 78
0.231604 0.159515 168
0.23416 0.150787 144
0.235095 0.130602 144
0.236954 0.106534 12
0.238108 0.130823 192
0.239975 0.1362 168
0.241537 0.11366 48
0.242444 0.109181 168
0.244844 0.108511 144
0.246417 0.0855967 168
0.248401 0.104043 144
0.249576 0.0887737 48
0.251327 0.13934 30
0.252777 0.0924715 288
0.254191 0.0687631 80
0.25601 0.0894721 288
0.258214 0.072666 72
0.2594 0.0844448 240
0.26075 0.0744629 96
0.262904 0.0709408 168
0.265657 0.0738295 216
0.266722 0.0783953 132
0.268622 0.0778811 192
0.269844 0.0655368 120
0.271964 0.0648404 126
0.273543 0.0631014 288
0.275842 0.0633401 312
0.277853 0.0447015 24
0.279641 0.061231 264
0.28148 0.0661577 192
0.282936 0.0482907 192
0.285198 0.054248 336
0.286404 0.063858 48
0.288084 0.050055 240
0.291553 0.0450244 296
0.292736 0.0398295 150
0.294335 0.0494241 240
0.296659 0.0354486 228
0.298323 0.0401374 216
0.300394 0.03863 336
0.302928 0.0444368 360
0.304588 0.0349866 144
0.305974 0.0390425 168
0.308578 0.0374539 312
0.310884 0.0323813 288
0.312408 0.0312985 192
0.314799 0.0295558 366
0.317265 0.0336269 408
0.319597 0.028677 168
0.320771 0.0315705 336
0.3227 0.0259445 240
0.32574 0.0257598 380
0.32795 0.0271752 384
0.330224 0.0253298 240
0.331726 0.0266615 360
0.333831 0.0219245 198
0.336246 0.0240703 384
0.338319 0.0240855 384
0.341157 0.0245781 432
0.343593 0.0218674 528
0.346262 0.0225819 288
0.347842 0.02068 288
0.350326 0.0176999 456
0.352828 0.0173333 360
0.354442 0.0179233 180
0.356776 0.0179996 486
0.359142 0.0181781 504
0.361681 0.0161039 512
0.363857 0.0151618 264
0.366441 0.0150123 600
0.368657 0.0155481 288
0.371486 0.0138259 672
0.374587 0.0171188 408
0.376839 0.0136448 462
