# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.223607
# nk = 757
0.020944 69.5461 6
0.0296192 25.5987 12
0.036276 12.5183 8
0.0418879 7.36826 6
0.0468321 4.80291 24
0.051302 3.50067 24
0.0592384 2.11838 12
0.0628319 1.76641 30
0.0662306 1.42945 24
0.0694632 1.14922 24
0.072552 0.948407 8
0.0755145 0.818914 24
0.0783651 0.645148 48
0.0837758 0.462259 6
0.0863541 0.413677 48
0.0888577 0.338721 36
0.0912926 0.325766 24
0.0936642 0.273296 24
0.0959772 0.246115 48
0.0982358 0.200758 24
0.102604 0.15157 24
0.10472 0.152462 30
0.106794 0.138831 72
0.108828 0.133835 32
0.112787 0.1098 72
0.114715 0.103932 48
0.118477 0.0682424 12
0.120314 0.086313 48
0.122123 0.0795998 48
0.123906 0.0831949 48
0.125664 0.0746296 30
0.127397 0.0678277 24
0.129107 0.0597766 72
0.132461 0.0578573 24
0.134107 0.050586 96
0.135732 0.0495657 48
0.137339 0.0456493 24
0.138926 0.0457002 24
0.140496 0.037857 72
0.142049 0.0374222 48
0.145104 0.0362416 8
0.146608 0.0331991 54
0.148096 0.0296448 84
0.14957 0.0295359 48
0.151029 0.0260201 24
0.152474 0.022593 72
0.153906 0.0251345 96
0.15673 0.0218751 48
0.158123 0.0188976 48
0.159504 0.0193216 24
0.160874 0.0181097 72
0.163577 0.0166184 72
0.164913 0.0175099 96
0.167552 0.0123251 6
0.168856 0.0154579 96
0.170149 0.0150025 96
0.171434 0.0126923 24
0.172708 0.0137923 48
0.173974 0.011786 96
0.17523 0.0126476 48
0.177715 0.0131558 36
0.178945 0.0118061 48
0.180167 0.0113347 120
0.18138 0.0107332 56
0.182585 0.0100414 24
0.183782 0.0101929 96
0.184972 0.00845613 48
0.187328 0.00860921 24
0.188496 0.00820562 102
0.190347 0.00877665 120
0.191954 0.00863169 48
0.193094 0.00758538 48
0.194226 0.00776839 120
0.196472 0.00702872 24
0.197585 0.00721536 144
0.199006 0.00651275 168
0.201976 0.00694158 48
0.203059 0.00635731 96
0.205208 0.00464717 24
0.206274 0.00493027 48
0.207335 0.00485928 108
0.20839 0.00584826 72
0.210326 0.0047423 198
0.211524 0.00411538 48
0.213587 0.00435119 72
0.214612 0.00357067 96
0.215631 0.00352165 72
0.216957 0.00418331 104
0.218661 0.00338414 72
0.219662 0.00341222 144
0.223129 0.00324661 192
0.224599 0.00337481 48
0.22618 0.0032315 192
0.22751 0.00293252 72
0.229429 0.00268324 48
0.230383 0.0031066 78
0.231604 0.00289826 168
0.23416 0.00253285 144
0.235095 0.00251224 144
0.236954 0.00270534 12
0.238108 0.00236731 192
0.239975 0.00239529 168
0.241537 0.00246078 48
0.242444 0.00219336 168
0.244844 0.00209868 144
0.246417 0.00180769 168
0.248401 0.00192655 144
0.249576 0.00164991 48
0.251327 0.00249276 30
0.252777 0.00184934 288
0.254191 0.00163625 80
0.25601 0.00174074 288
0.258214 0.00160116 72
0.2594 0.00158583 240
0.26075 0.00145499 96
0.262904 0.00137236 168
0.265657 0.00139401 216
0.266722 0.0014389 132
0.268622 0.00138596 192
0.269844 0.00120634 120
0.271964 0.00116989 126
0.273543 0.00113713 288
0.275842 0.00115571 312
0.277853 0.00106975 24
0.279641 0.00103587 264
0.28148 0.00105871 192
0.282936 0.000915998 192
0.285198 0.000864968 336
0.286404 0.000934473 48
0.288084 0.00100256 240
0.291553 0.000824281 296
0.292736 0.000719915 150
0.294335 0.000795048 240
0.296659 0.000741578 228
0.298323 0.000701039 216
0.300394 0.000722012 336
0.302928 0.000686498 360
0.304588 0.000543457 144
0.305974 0.000518438 168
0.308578 0.000613863 312
0.310884 0.000505895 288
0.312408 0.000498676 192
0.314799 0.000516093 366
0.317265 0.00054426 408
0.319597 0.000506806 168
0.320771 0.000484794 336
0.3227 0.000448767 240
0.32574 0.000383447 380
0.32795 0.000456658 384
0.330224 0.000389435 240
