# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.556959
# nk = 757
0.020944 937.601 6
0.0296192 396.225 12
0.036276 206.513 8
0.0418879 127.971 6
0.0468321 85.3293 24
0.051302 65.4729 24
0.0592384 42.174 12
0.0628319 37.2406 30
0.0662306 30.4996 24
0.0694632 24.1578 24
0.072552 19.7258 8
0.0755145 18.0956 24
0.0783651 13.2308 48
0.0837758 9.66179 6
0.0863541 9.24008 48
0.0888577 7.15811 36
0.0912926 7.66904 24
0.0936642 6.21812 24
0.0959772 5.87866 48
0.0982358 4.42094 24
0.102604 3.06661 24
0.10472 3.50559 30
0.106794 3.22966 72
0.108828 3.20623 32
0.112787 2.54465 72
0.114715 2.54326 48
0.118477 1.19075 12
0.120314 2.15285 48
0.122123 1.88943 48
0.123906 2.24497 48
0.125664 1.90539 30
0.127397 1.63097 24
0.129107 1.39888 72
0.132461 1.54711 24
0.134107 1.21073 96
0.135732 1.21672 48
0.137339 1.06406 24
0.138926 1.21579 24
0.140496 0.855343 72
0.142049 0.887839 48
0.145104 1.13976 8
0.146608 0.904494 54
0.148096 0.766771 84
0.14957 0.822634 48
0.151029 0.627855 24
0.152474 0.509601 72
0.153906 0.723966 96
0.15673 0.595366 48
0.158123 0.47593 48
0.159504 0.536642 24
0.160874 0.460805 72
0.163577 0.456519 72
0.164913 0.484192 96
0.167552 0.22324 6
0.168856 0.442634 96
0.170149 0.414102 96
0.171434 0.329155 24
0.172708 0.37898 48
0.173974 0.335178 96
0.17523 0.358356 48
0.177715 0.39781 36
0.178945 0.352119 48
0.180167 0.315724 120
0.18138 0.311827 56
0.182585 0.261535 24
0.183782 0.304505 96
0.184972 0.206005 48
0.187328 0.237813 24
0.188496 0.20337 102
0.190347 0.254048 120
0.191954 0.24854 48
0.193094 0.220041 48
0.194226 0.226646 120
0.196472 0.193102 24
0.197585 0.209499 144
0.199006 0.195528 168
0.201976 0.198587 48
0.203059 0.198912 96
0.205208 0.110177 24
0.206274 0.127193 48
0.207335 0.128398 108
0.20839 0.202752 72
0.210326 0.139471 198
0.211524 0.127162 48
0.213587 0.125635 72
0.214612 0.0902415 96
0.215631 0.0998863 72
0.216957 0.130471 104
0.218661 0.0998605 72
0.219662 0.100954 144
0.223129 0.0995255 192
0.224599 0.104211 48
0.22618 0.0979507 192
0.22751 0.089269 72
0.229429 0.0727158 48
0.230383 0.109346 78
0.231604 0.0930937 168
0.23416 0.0861911 144
0.235095 0.0765439 144
0.236954 0.0653302 12
0.238108 0.0755389 192
0.239975 0.0792082 168
0.241537 0.0697247 48
0.242444 0.0645901 168
0.244844 0.0641447 144
0.246417 0.0503208 168
0.248401 0.060468 144
0.249576 0.0505213 48
0.251327 0.0831764 30
0.252777 0.0552175 288
0.254191 0.0420397 80
0.25601 0.0529907 288
0.258214 0.0443073 72
0.2594 0.0491985 240
0.26075 0.0439831 96
0.262904 0.040932 168
0.265657 0.0435513 216
0.266722 0.0459656 132
0.268622 0.0458986 192
0.269844 0.0378 120
