# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.191521
# nk = 757
0.020944 42.6087 6
0.0296192 15.3245 12
0.036276 7.41086 8
0.0418879 4.32557 6
0.0468321 2.80762 24
0.051302 2.03196 24
0.0592384 1.21802 12
0.0628319 1.00814 30
0.0662306 0.814483 24
0.0694632 0.655619 24
0.072552 0.540922 8
0.0755145 0.46398 24
0.0783651 0.36824 48
0.0837758 0.26321 6
0.0863541 0.233802 48
0.0888577 0.192549 36
0.0912926 0.182651 24
0.0936642 0.153901 24
0.0959772 0.137967 48
0.0982358 0.113706 24
0.102604 0.0865851 24
0.10472 0.0858152 30
0.106794 0.0781191 72
0.108828 0.074876 32
0.112787 0.0616946 72
0.114715 0.0581497 48
0.118477 0.0396828 12
0.120314 0.0481289 48
0.122123 0.0445458 48
0.123906 0.0458494 48
0.125664 0.0413656 30
0.127397 0.0377795 24
0.129107 0.0335146 72
0.132461 0.0319583 24
0.134107 0.0282469 96
0.135732 0.0275286 48
0.137339 0.0254404 24
0.138926 0.0251714 24
0.140496 0.0212325 72
0.142049 0.0208524 48
0.145104 0.0197581 8
0.146608 0.018275 54
0.148096 0.0164247 84
0.14957 0.0162348 48
0.151029 0.0144679 24
0.152474 0.0127039 72
0.153906 0.0137786 96
0.15673 0.0120549 48
0.158123 0.0105399 48
0.159504 0.0106707 24
0.160874 0.0100408 72
0.163577 0.00917963 72
0.164913 0.00960017 96
0.167552 0.00704932 6
0.168856 0.00846032 96
0.170149 0.00822009 96
0.171434 0.00706031 24
0.172708 0.00756364 48
0.173974 0.00652779 96
0.17523 0.00693774 48
0.177715 0.00712987 36
0.178945 0.00644435 48
0.180167 0.00620981 120
0.18138 0.00587448 56
0.182585 0.00554811 24
0.183782 0.00556913 96
0.184972 0.00472264 48
0.187328 0.00474442 24
0.188496 0.00455914 102
0.190347 0.00478741 120
0.191954 0.00469853 48
0.193094 0.00416482 48
0.194226 0.00424005 120
0.196472 0.00385205 24
0.197585 0.00392919 144
0.199006 0.00355819 168
0.201976 0.00374854 48
0.203059 0.00343048 96
0.205208 0.00261646 24
0.206274 0.00273519 48
0.207335 0.00268316 108
0.20839 0.00312582 72
0.210326 0.00259219 198
0.211524 0.00226708 48
0.213587 0.00238044 72
0.214612 0.00199952 96
0.215631 0.00195637 72
0.216957 0.00226948 104
0.218661 0.00186669 72
0.219662 0.00187499 144
0.223129 0.00177229 192
0.224599 0.0018325 48
0.22618 0.00175403 192
0.22751 0.00160601 72
0.229429 0.00148113 48
0.230383 0.00166805 78
0.231604 0.00156938 168
0.23416 0.00137523 144
0.235095 0.00137108 144
0.236954 0.00148253 12
0.238108 0.00129016 192
0.239975 0.00129315 168
0.241537 0.00133213 48
0.242444 0.00119649 168
0.244844 0.00114089 144
0.246417 0.000999532 168
0.248401 0.00104869 144
0.249576 0.000914296 48
0.251327 0.00131523 30
0.252777 0.00100202 288
0.254191 0.000901049 80
0.25601 0.000941895 288
0.258214 0.000872638 72
0.2594 0.000859882 240
0.26075 0.000791978 96
0.262904 0.000751441 168
0.265657 0.000753182 216
0.266722 0.000773654 132
0.268622 0.000741242 192
0.269844 0.000655408 120
0.271964 0.000632424 126
0.273543 0.00061347 288
0.275842 0.000619652 312
0.277853 0.000582622 24
0.279641 0.000554982 264
0.28148 0.000563715 192
0.282936 0.000495733 192
0.285198 0.000466254 336
0.286404 0.000491064 48
0.288084 0.000532665 240
0.291553 0.000443496 296
0.292736 0.00039286 150
0.294335 0.000425819 240
0.296659 0.000400334 228
0.298323 0.000378201 216
0.300394 0.000387278 336
0.302928 0.000365076 360
0.304588 0.000296446 144
0.305974 0.000279097 168
0.308578 0.000326759 312
0.310884 0.000275164 288
0.312408 0.000270617 192
0.314799 0.000278405 366
0.317265 0.00028961 408
0.319597 0.000270003 168
0.320771 0.000259515 336
0.3227 0.000239085 240
0.32574 0.000207191 380
0.32795 0.00024216 384
0.330224 0.00020825 240
0.331726 0.000233022 360
0.333831 0.000189453 198
0.336246 0.000200265 384
0.338319 0.000180303 384
0.341157 0.000176553 432
0.343593 0.000165881 528
0.346262 0.000170399 288
0.347842 0.000156571 288
0.350326 0.000149 456
0.352828 0.000139623 360
0.354442 0.000141943 180
0.356776 0.000140903 486
0.359142 0.000131021 504
0.361681 0.000131271 512
0.363857 0.000127737 264
0.366441 0.000127277 600
0.368657 0.000127255 288
0.371486 0.000112661 672
0.374587 0.000113008 408
0.376839 9.36996e-05 462
0.379079 9.90048e-05 600
0.38178 9.52573e-05 504
0.384712 9.10241e-05 324
0.386663 8.64267e-05 744
0.389313 8.91425e-05 456
0.39167 8.36979e-05 432
0.394428 7.78732e-05 720
0.397811 7.81022e-05 534
0.400019 7.23956e-05 536
0.402781 6.54186e-05 624
0.405015 6.93095e-05 600
0.40766 5.93496e-05 696
0.410865 6.18388e-05 456
0.413244 6.14069e-05 732
0.416084 5.79358e-05 600
0.418986 5.8043e-05 702
0.421544 5.25932e-05 672
0.424534 5.39788e-05 768
0.42751 4.94802e-05 768
0.430034 4.9678e-05 408
0.432751 4.67374e-05 1080
0.436344 4.54334e-05 632
0.438896 4.13964e-05 750
0.44171 4.24893e-05 696
0.444585 4.39768e-05 876
0.447784 3.76561e-05 864
0.45034 3.70193e-05 768
0.453413 3.68771e-05 888
0.456575 3.3613e-05 816
0.459787 3.19613e-05 654
0.462622 3.11013e-05 1296
0.465862 3.11394e-05 816
0.468802 2.93764e-05 816
0.471915 2.67053e-05 1088
0.475472 2.82885e-05 1020
0.478779 2.54561e-05 1032
0.481919 2.47743e-05 942
0.484939 2.41526e-05 1032
0.488502 2.39451e-05 1128
0.491034 2.24092e-05 888
0.494348 2.23301e-05 1176
0.497688 2.19366e-05 960
0.500527 1.98261e-05 1110
0.504331 1.96491e-05 1116
0.507364 1.92459e-05 1352
0.510774 1.79836e-05 1200
0.514275 1.82752e-05 1224
0.517978 1.65462e-05 1320
0.521294 1.51503e-05 1128
0.524822 1.59857e-05 1518
0.527973 1.56427e-05 1080
0.531698 1.38969e-05 1524
0.535226 1.401e-05 1416
0.539103 1.28673e-05 1704
0.543 1.22099e-05 1088
0.546011 1.17954e-05 1446
0.549827 1.19135e-05 1800
0.55369 1.14108e-05 1512
0.557166 1.06952e-05 1392
0.560475 1.10318e-05 1392
0.564609 1.00096e-05 1962
0.56859 9.90109e-06 1776
0.572441 9.4023e-06 1680
0.5763 8.89589e-06 1776
0.580121 8.70378e-06 1544
0.583625 8.30956e-06 1896
0.587525 7.54887e-06 1662
0.591428 7.91036e-06 1908
0.595301 7.4883e-06 2184
0.599624 6.9909e-06 1848
0.603294 7.04468e-06 1848
0.60771 6.57617e-06 2238
0.611568 6.37017e-06 2088
0.615779 6.15451e-06 2192
0.619303 5.91476e-06 1536
0.623194 5.68493e-06 2412
0.627636 5.5516e-06 2262
0.631826 5.12274e-06 2448
0.635971 5.1829e-06 2040
0.64039 4.8649e-06 2976
0.644956 4.66526e-06 2184
0.649302 4.29582e-06 2550
0.653461 4.15784e-06 2396
0.657644 3.98356e-06 2760
0.662026 3.85236e-06 2424
0.666685 3.86144e-06 2832
0.670916 3.65849e-06 2574
0.675462 3.56654e-06 3024
0.679703 3.46425e-06 2484
0.684292 3.20575e-06 3168
0.688927 3.22407e-06 2894
0.693468 2.96029e-06 2856
0.698026 3.05032e-06 3384
0.702952 2.86946e-06 3240
0.707372 2.79239e-06 2856
0.712317 2.56913e-06 3474
0.716936 2.54874e-06 3432
0.721869 2.4488e-06 3552
0.726964 2.4276e-06 3560
0.73163 2.28563e-06 3270
0.736224 2.13196e-06 3552
0.74119 2.05579e-06 3780
0.746118 1.9376e-06 3960
0.751313 1.94988e-06 3696
0.756133 1.83719e-06 3726
0.761156 1.73336e-06 4376
0.766095 1.69698e-06 3648
0.771205 1.57254e-06 4332
0.776456 1.5416e-06 4254
0.781432 1.53129e-06 4296
0.786733 1.46462e-06 4320
0.791574 1.43539e-06 4368
0.797255 1.36349e-06 4826
0.802676 1.27119e-06 5016
0.808005 1.27946e-06 4608
0.813482 1.21975e-06 4824
0.818759 1.19184e-06 4950
0.824173 1.10966e-06 5232
0.829708 1.07856e-06 4980
0.834919 1.04766e-06 4838
0.840568 9.88238e-07 6024
0.846479 9.62054e-07 5520
0.851948 9.12918e-07 5400
0.857592 8.89078e-07 5538
0.863369 8.20789e-07 6456
0.869182 8.11592e-07 5504
0.874831 7.83158e-07 6168
0.880682 7.61544e-07 5910
0.886294 7.40838e-07 6372
0.892352 7.07137e-07 6768
0.898399 6.88355e-07 6294
0.904229 6.40279e-07 6656
0.910231 6.43595e-07 7224
0.916513 5.97863e-07 6708
0.922651 5.73398e-07 7566
0.92895 5.57861e-07 7416
0.935092 5.36321e-07 6984
0.940995 5.2689e-07 7310
0.947406 4.98614e-07 8148
0.953652 4.72679e-07 7632
0.960017 4.48044e-07 8088
0.966595 4.20695e-07 8478
0.972908 4.20773e-07 8112
0.979222 4.09183e-07 8108
0.985855 3.95962e-07 9510
0.992666 3.78637e-07 8472
0.998881 3.63898e-07 8832
1.00551 3.4391e-07 8898
1.01216 3.314e-07 10008
1.01908 3.20517e-07 9392
1.02599 3.06974e-07 10206
1.03271 2.98271e-07 9528
1.03948 2.88946e-07 10236
1.04641 2.72168e-07 10398
1.05346 2.73434e-07 10784
1.06036 2.57165e-07 10584
1.0676 2.46319e-07 11346
1.07471 2.35161e-07 11400
1.08175 2.28023e-07 11016
1.08895 2.15852e-07 11870
1.09637 2.12142e-07 12516
1.10369 2.02254e-07 11880
1.11092 1.96549e-07 11886
1.1181 1.8958e-07 13104
1.12573 1.77873e-07 12764
1.1332 1.75828e-07 13446
1.14081 1.70211e-07 13464
1.14829 1.59484e-07 13398
1.15605 1.54697e-07 14628
1.16374 1.46887e-07 14024
1.1717 1.45466e-07 15054
1.17935 1.38452e-07 14496
1.18713 1.32913e-07 15012
1.195 1.2873e-07 15422
1.20281 1.22463e-07 15624
1.21088 1.19829e-07 16146
1.21904 1.12691e-07 17064
