# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.448936
# nk = 757
0.020944 538.809 6
0.0296192 220.526 12
0.036276 113.305 8
0.0418879 69.3623 6
0.0468321 46.0205 24
0.051302 34.834 24
0.0592384 22.0968 12
0.0628319 19.2126 30
0.0662306 15.6818 24
0.0694632 12.4775 24
0.072552 10.239 8
0.0755145 9.22578 24
0.0783651 6.90007 48
0.0837758 5.01021 6
0.0863541 4.70108 48
0.0888577 3.70137 36
0.0912926 3.85493 24
0.0936642 3.15262 24
0.0959772 2.93509 48
0.0982358 2.25315 24
0.102604 1.60241 24
0.10472 1.76871 30
0.106794 1.62059 72
0.108828 1.6018 32
0.112787 1.28184 72
0.114715 1.25781 48
0.118477 0.646477 12
0.120314 1.0609 48
0.122123 0.946499 48
0.123906 1.0864 48
0.125664 0.937606 30
0.127397 0.818919 24
0.129107 0.702999 72
0.132461 0.749185 24
0.134107 0.606091 96
0.135732 0.607678 48
0.137339 0.541397 24
0.138926 0.592891 24
0.140496 0.436581 72
0.142049 0.44752 48
0.145104 0.523845 8
0.146608 0.436152 54
0.148096 0.374859 84
0.14957 0.393501 48
0.151029 0.315349 24
0.152474 0.258568 72
0.153906 0.342629 96
0.15673 0.286746 48
0.158123 0.232803 48
0.159504 0.254759 24
0.160874 0.226781 72
0.163577 0.218249 72
0.164913 0.233115 96
0.167552 0.121805 6
0.168856 0.210445 96
0.170149 0.199799 96
0.171434 0.159039 24
0.172708 0.182888 48
0.173974 0.156721 96
0.17523 0.170526 48
0.177715 0.187233 36
0.178945 0.16488 48
0.180167 0.151669 120
0.18138 0.147429 56
0.182585 0.127659 24
0.183782 0.142396 96
0.184972 0.102142 48
0.187328 0.11404 24
0.188496 0.100664 102
0.190347 0.120834 120
0.191954 0.118692 48
0.193094 0.10336 48
0.194226 0.107305 120
0.196472 0.0934322 24
0.197585 0.099678 144
0.199006 0.0914061 168
0.201976 0.0966398 48
0.203059 0.0931615 96
0.205208 0.0538583 24
0.206274 0.0616941 48
0.207335 0.0622321 108
0.20839 0.0918993 72
0.210326 0.0654742 198
0.211524 0.0577989 48
0.213587 0.0593228 72
0.214612 0.0434002 96
0.215631 0.0464337 72
0.216957 0.0602927 104
0.218661 0.0462134 72
0.219662 0.046975 144
0.223129 0.0460699 192
0.224599 0.0483317 48
0.22618 0.0459243 192
0.22751 0.0409536 72
0.229429 0.0347548 48
0.230383 0.0486601 78
0.231604 0.0425963 168
0.23416 0.0384171 144
