# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.0118921
# nk = 757
0.020944 0.000557933 6
0.0296192 0.000170422 12
0.036276 7.88991e-05 8
0.0418879 4.47155e-05 6
0.0468321 2.86896e-05 24
0.051302 1.99855e-05 24
0.0592384 1.13457e-05 12
0.0628319 8.96772e-06 30
0.0662306 7.17663e-06 24
0.0694632 5.80997e-06 24
0.072552 4.75251e-06 8
0.0755145 3.91877e-06 24
0.0783651 3.23259e-06 48
0.0837758 2.2641e-06 6
0.0863541 1.92397e-06 48
0.0888577 1.63272e-06 36
0.0912926 1.41401e-06 24
0.0936642 1.22372e-06 24
0.0959772 1.07136e-06 48
0.0982358 9.39147e-07 24
0.102604 7.45366e-07 24
0.10472 6.76581e-07 30
0.106794 6.15135e-07 72
0.108828 5.64202e-07 32
0.112787 4.76565e-07 72
0.114715 4.40939e-07 48
0.118477 3.7411e-07 12
0.120314 3.54664e-07 48
0.122123 3.31008e-07 48
0.123906 3.10649e-07 48
0.125664 2.89342e-07 30
0.127397 2.69557e-07 24
0.129107 2.50686e-07 72
0.132461 2.19657e-07 24
0.134107 2.04786e-07 96
0.135732 1.9208e-07 48
0.137339 1.79125e-07 24
0.138926 1.67756e-07 24
0.140496 1.55938e-07 72
0.142049 1.46423e-07 48
0.145104 1.29137e-07 8
0.146608 1.2111e-07 54
0.148096 1.13398e-07 84
0.14957 1.06914e-07 48
0.151029 1.00308e-07 24
0.152474 9.41717e-08 72
0.153906 8.98069e-08 96
0.15673 8.03178e-08 48
0.158123 7.58615e-08 48
0.159504 7.26247e-08 24
0.160874 6.90526e-08 72
0.163577 6.28959e-08 72
0.164913 6.08579e-08 96
0.167552 5.52008e-08 6
0.168856 5.36902e-08 96
0.170149 5.17815e-08 96
0.171434 4.93889e-08 24
0.172708 4.78375e-08 48
0.173974 4.57715e-08 96
0.17523 4.45639e-08 48
0.177715 4.18474e-08 36
0.178945 4.02248e-08 48
0.180167 3.90286e-08 120
0.18138 3.7579e-08 56
0.182585 3.64264e-08 24
0.183782 3.52271e-08 96
0.184972 3.37506e-08 48
0.187328 3.17277e-08 24
0.188496 3.07996e-08 102
0.190347 2.93738e-08 120
0.191954 2.80538e-08 48
0.193094 2.70373e-08 48
0.194226 2.61819e-08 120
0.196472 2.44023e-08 24
0.197585 2.37248e-08 144
0.199006 2.25738e-08 168
0.201976 2.08175e-08 48
0.203059 2.00168e-08 96
0.205208 1.8653e-08 24
0.206274 1.80474e-08 48
0.207335 1.7485e-08 108
0.20839 1.71367e-08 72
0.210326 1.60272e-08 198
0.211524 1.53056e-08 48
0.213587 1.45645e-08 72
0.214612 1.39813e-08 96
0.215631 1.36195e-08 72
0.216957 1.3291e-08 104
0.218661 1.24965e-08 72
0.219662 1.21826e-08 144
0.223129 1.1137e-08 192
0.224599 1.08081e-08 48
0.22618 1.03684e-08 192
0.22751 1.00089e-08 72
0.229429 9.56425e-09 48
0.230383 9.39853e-09 78
0.231604 9.13524e-09 168
0.23416 8.53745e-09 144
0.235095 8.39999e-09 144
0.236954 8.17708e-09 12
0.238108 7.85733e-09 192
0.239975 7.5444e-09 168
0.241537 7.35788e-09 48
0.242444 7.15578e-09 168
0.244844 6.77769e-09 144
0.246417 6.51578e-09 168
0.248401 6.26193e-09 144
0.249576 6.08294e-09 48
0.251327 6.04012e-09 30
0.252777 5.7248e-09 288
0.254191 5.50741e-09 80
0.25601 5.31435e-09 288
0.258214 5.05215e-09 72
0.2594 4.91696e-09 240
0.26075 4.73698e-09 96
0.262904 4.51222e-09 168
0.265657 4.24275e-09 216
0.266722 4.16303e-09 132
0.268622 3.97382e-09 192
0.269844 3.84257e-09 120
0.271964 3.65743e-09 126
0.273543 3.51855e-09 288
0.275842 3.35974e-09 312
0.277853 3.22121e-09 24
0.279641 3.08183e-09 264
0.28148 2.96997e-09 192
0.282936 2.86534e-09 192
0.285198 2.72854e-09 336
0.286404 2.65757e-09 48
0.288084 2.60764e-09 240
0.291553 2.42225e-09 296
0.292736 2.34301e-09 150
0.294335 2.2974e-09 240
0.296659 2.19309e-09 228
0.298323 2.11415e-09 216
0.300394 2.05095e-09 336
0.302928 1.94924e-09 360
0.304588 1.87101e-09 144
0.305974 1.81055e-09 168
0.308578 1.75305e-09 312
0.310884 1.67177e-09 288
0.312408 1.62522e-09 192
0.314799 1.56175e-09 366
0.317265 1.5051e-09 408
0.319597 1.43009e-09 168
0.320771 1.40514e-09 336
0.3227 1.34276e-09 240
0.32574 1.2625e-09 380
0.32795 1.23079e-09 384
0.330224 1.16909e-09 240
0.331726 1.15135e-09 360
0.333831 1.09623e-09 198
0.336246 1.05146e-09 384
0.338319 1.00297e-09 384
0.341157 9.58249e-10 432
0.343593 9.20668e-10 528
0.346262 8.84747e-10 288
0.347842 8.54071e-10 288
0.350326 8.18366e-10 456
0.352828 7.82926e-10 360
0.354442 7.6209e-10 180
0.356776 7.36134e-10 486
0.359142 7.04197e-10 504
0.361681 6.81135e-10 512
0.363857 6.56796e-10 264
0.366441 6.33925e-10 600
0.368657 6.13284e-10 288
0.371486 5.83377e-10 672
0.374587 5.56286e-10 408
0.376839 5.3074e-10 462
0.379079 5.15793e-10 600
0.38178 4.94493e-10 504
0.384712 4.72541e-10 324
0.386663 4.58111e-10 744
0.389313 4.42083e-10 456
0.39167 4.25176e-10 432
0.394428 4.06348e-10 720
0.397811 3.8648e-10 534
0.400019 3.73686e-10 536
0.402781 3.54558e-10 624
0.405015 3.46756e-10 600
0.40766 3.30457e-10 696
0.410865 3.16763e-10 456
0.413244 3.06139e-10 732
0.416084 2.9422e-10 600
0.418986 2.83126e-10 702
0.421544 2.71684e-10 672
0.424534 2.6043e-10 768
0.42751 2.49067e-10 768
0.430034 2.43373e-10 408
0.432751 2.31514e-10 1080
0.436344 2.23029e-10 632
0.438896 2.1298e-10 750
0.44171 2.06379e-10 696
0.444585 1.99272e-10 876
0.447784 1.88753e-10 864
0.45034 1.82824e-10 768
0.453413 1.76745e-10 888
0.456575 1.67742e-10 816
0.459787 1.61091e-10 654
0.462622 1.55816e-10 1296
0.465862 1.485e-10 816
0.468802 1.42953e-10 816
0.471915 1.36931e-10 1088
0.475472 1.31638e-10 1020
0.478779 1.2609e-10 1032
0.481919 1.20952e-10 942
0.484939 1.16401e-10 1032
0.488502 1.1208e-10 1128
0.491034 1.08112e-10 888
0.494348 1.04279e-10 1176
0.497688 1.00479e-10 960
0.500527 9.6019e-11 1110
0.504331 9.21412e-11 1116
0.507364 8.86961e-11 1352
0.510774 8.52732e-11 1200
0.514275 8.2264e-11 1224
0.517978 7.82295e-11 1320
0.521294 7.46425e-11 1128
0.524822 7.26201e-11 1518
0.527973 7.00785e-11 1080
0.531698 6.64668e-11 1524
0.535226 6.40093e-11 1416
0.539103 6.0946e-11 1704
0.543 5.86536e-11 1088
0.546011 5.65002e-11 1446
0.549827 5.44663e-11 1800
0.55369 5.22215e-11 1512
0.557166 5.01476e-11 1392
0.560475 4.85535e-11 1392
0.564609 4.6261e-11 1962
0.56859 4.42508e-11 1776
0.572441 4.23811e-11 1680
0.5763 4.08366e-11 1776
0.580121 3.90757e-11 1544
0.583625 3.76931e-11 1896
0.587525 3.61371e-11 1662
0.591428 3.49239e-11 1908
0.595301 3.3399e-11 2184
0.599624 3.17977e-11 1848
0.603294 3.07863e-11 1848
0.60771 2.92339e-11 2238
0.611568 2.82717e-11 2088
0.615779 2.70608e-11 2192
0.619303 2.62475e-11 1536
0.623194 2.50326e-11 2412
0.627636 2.41922e-11 2262
0.631826 2.32197e-11 2448
0.635971 2.22403e-11 2040
0.64039 2.13148e-11 2976
0.644956 2.03862e-11 2184
0.649302 1.9459e-11 2550
0.653461 1.87416e-11 2396
0.657644 1.80616e-11 2760
0.662026 1.73088e-11 2424
0.666685 1.66995e-11 2832
0.670916 1.58903e-11 2574
0.675462 1.53127e-11 3024
0.679703 1.47551e-11 2484
0.684292 1.41308e-11 3168
0.688927 1.36109e-11 2894
0.693468 1.30262e-11 2856
0.698026 1.25509e-11 3384
0.702952 1.19934e-11 3240
0.707372 1.15366e-11 2856
0.712317 1.10944e-11 3474
0.716936 1.06307e-11 3432
0.721869 1.01547e-11 3552
0.726964 9.77295e-12 3560
0.73163 9.3133e-12 3270
0.736224 8.98236e-12 3552
0.74119 8.59004e-12 3780
0.746118 8.3054e-12 3960
0.751313 7.94537e-12 3696
0.756133 7.6033e-12 3726
0.761156 7.32587e-12 4376
0.766095 7.00904e-12 3648
0.771205 6.72306e-12 4332
0.776456 6.46053e-12 4254
0.781432 6.22022e-12 4296
0.786733 5.94849e-12 4320
0.791574 5.7312e-12 4368
0.797255 5.48981e-12 4826
0.802676 5.26085e-12 5016
0.808005 5.04886e-12 4608
0.813482 4.84398e-12 4824
0.818759 4.66271e-12 4950
0.824173 4.44516e-12 5232
0.829708 4.29155e-12 4980
0.834919 4.11264e-12 4838
0.840568 3.95249e-12 6024
0.846479 3.77315e-12 5520
0.851948 3.62142e-12 5400
0.857592 3.48146e-12 5538
0.863369 3.32966e-12 6456
0.869182 3.21038e-12 5504
0.874831 3.08032e-12 6168
0.880682 2.95785e-12 5910
0.886294 2.84527e-12 6372
0.892352 2.70842e-12 6768
0.898399 2.60389e-12 6294
0.904229 2.50216e-12 6656
0.910231 2.39768e-12 7224
0.916513 2.30811e-12 6708
0.922651 2.20956e-12 7566
0.92895 2.10866e-12 7416
0.935092 2.02289e-12 6984
0.940995 1.94952e-12 7310
0.947406 1.86817e-12 8148
0.953652 1.79165e-12 7632
0.960017 1.71568e-12 8088
0.966595 1.64735e-12 8478
0.972908 1.58203e-12 8112
0.979222 1.51596e-12 8108
0.985855 1.45721e-12 9510
0.992666 1.39439e-12 8472
0.998881 1.34699e-12 8832
1.00551 1.2904e-12 8898
1.01216 1.23861e-12 10008
1.01908 1.18469e-12 9392
1.02599 1.13126e-12 10206
1.03271 1.08618e-12 9528
1.03948 1.04884e-12 10236
1.04641 1.00299e-12 10398
1.05346 9.64013e-13 10784
1.06036 9.20351e-13 10584
1.0676 8.84803e-13 11346
1.07471 8.46245e-13 11400
