# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.299226
# nk = 757
0.020944 169.591 6
0.0296192 65.2461 12
0.036276 32.5827 8
0.0418879 19.4913 6
0.0468321 12.8035 24
0.051302 9.46883 24
0.0592384 5.83932 12
0.0628319 4.9465 30
0.0662306 4.0161 24
0.0694632 3.21796 24
0.072552 2.65371 8
0.0755145 2.32603 24
0.0783651 1.80034 48
0.0837758 1.29637 6
0.0863541 1.17985 48
0.0888577 0.953003 36
0.0912926 0.944451 24
0.0936642 0.784725 24
0.0959772 0.714502 48
0.0982358 0.569657 24
0.102604 0.421346 24
0.10472 0.438325 30
0.106794 0.39962 72
0.108828 0.389591 32
0.112787 0.316609 72
0.114715 0.303029 48
0.118477 0.182172 12
0.120314 0.253344 48
0.122123 0.231308 48
0.123906 0.25021 48
0.125664 0.22147 30
0.127397 0.198788 24
0.129107 0.17297 72
0.132461 0.173276 24
0.134107 0.147565 96
0.135732 0.146137 48
0.137339 0.133301 24
0.138926 0.137405 24
0.140496 0.109145 72
0.142049 0.1094 48
0.145104 0.112356 8
0.146608 0.100059 54
0.148096 0.088081 84
0.14957 0.089377 48
0.151029 0.0764527 24
0.152474 0.0648086 72
0.153906 0.0766049 96
0.15673 0.0658103 48
0.158123 0.0554287 48
0.159504 0.0579977 24
0.160874 0.0536771 72
0.163577 0.0498704 72
0.164913 0.0531351 96
0.167552 0.0337877 6
0.168856 0.0471906 96
0.170149 0.0455689 96
0.171434 0.0374277 24
0.172708 0.0418152 48
0.173974 0.0352952 96
0.17523 0.0384368 48
0.177715 0.0409455 36
0.178945 0.0363029 48
0.180167 0.0344571 120
0.18138 0.0328235 56
0.182585 0.0299421 24
0.183782 0.0313142 96
0.184972 0.0246857 48
0.187328 0.0259589 24
0.188496 0.0241562 102
0.190347 0.0269567 120
0.191954 0.0265674 48
0.193094 0.023059 48
0.194226 0.0238518 120
0.196472 0.0213452 24
0.197585 0.0222173 144
0.199006 0.0200316 168
0.201976 0.0216395 48
0.203059 0.0200135 96
0.205208 0.0132912 24
0.206274 0.01457 48
0.207335 0.0145143 108
0.20839 0.0188344 72
0.210326 0.0145229 198
0.211524 0.0125168 48
0.213587 0.0132768 72
0.214612 0.0103685 96
0.215631 0.010481 72
0.216957 0.0130191 104
0.218661 0.0102268 72
0.219662 0.0103782 144
