# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.135426
# nk = 757
0.020944 13.7231 6
0.0296192 4.69234 12
0.036276 2.21389 8
0.0418879 1.26902 6
0.0468321 0.815728 24
0.051302 0.58197 24
0.0592384 0.342058 12
0.0628319 0.279067 30
0.0662306 0.224659 24
0.0694632 0.181122 24
0.072552 0.149206 8
0.0755145 0.126439 24
0.0783651 0.101612 48
0.0837758 0.0722616 6
0.0863541 0.063327 48
0.0888577 0.0526751 36
0.0912926 0.0486964 24
0.0936642 0.0413566 24
0.0959772 0.0367885 48
0.0982358 0.0308905 24
0.102604 0.0238647 24
0.10472 0.0230345 30
0.106794 0.0209612 72
0.108828 0.0198602 32
0.112787 0.0164921 72
0.114715 0.0154403 48
0.118477 0.0112817 12
0.120314 0.0126919 48
0.122123 0.0118066 48
0.123906 0.0118198 48
0.125664 0.0107718 30
0.127397 0.00991489 24
0.129107 0.00891091 72
0.132461 0.00827697 24
0.134107 0.00744998 96
0.135732 0.0071841 48
0.137339 0.00667155 24
0.138926 0.00647536 24
0.140496 0.00563717 72
0.142049 0.00546813 48
0.145104 0.00501578 8
0.146608 0.00469751 54
0.148096 0.00427262 84
0.14957 0.00416398 48
0.151029 0.00378009 24
0.152474 0.00338815 72
0.153906 0.00351974 96
0.15673 0.00310586 48
0.158123 0.00277737 48
0.159504 0.00276358 24
0.160874 0.00261373 72
0.163577 0.00237966 72
0.164913 0.00244554 96
0.167552 0.0019291 6
0.168856 0.00215165 96
0.170149 0.0020909 96
0.171434 0.00184999 24
0.172708 0.00192719 48
0.173974 0.00170361 96
0.17523 0.00177188 48
0.177715 0.00177785 36
0.178945 0.00163194 48
0.180167 0.00157972 120
0.18138 0.00149599 56
0.182585 0.00143236 24
0.183782 0.00141404 96
0.184972 0.00124612 48
0.187328 0.00122436 24
0.188496 0.00118858 102
0.190347 0.00120886 120
0.191954 0.00117993 48
0.193094 0.00106682 48
0.194226 0.0010725 120
0.196472 0.000981031 24
0.197585 0.000988401 144
0.199006 0.000904152 168
0.201976 0.000925049 48
0.203059 0.000850603 96
0.205208 0.000697507 24
0.206274 0.000710702 48
0.207335 0.000692019 108
0.20839 0.000761963 72
0.210326 0.000657328 198
0.211524 0.000586768 48
0.213587 0.000603619 72
0.214612 0.000529076 96
0.215631 0.00051284 72
0.216957 0.000567231 104
0.218661 0.00048317 72
0.219662 0.000481462 144
0.223129 0.000449748 192
0.224599 0.000458908 48
0.22618 0.000438929 192
0.22751 0.000408913 72
0.229429 0.000381686 48
0.230383 0.000410437 78
