# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.3333
# nk = 757
0.020944 233.209 6
0.0296192 91.2137 12
0.036276 45.9022 8
0.0418879 27.6272 6
0.0468321 18.1977 24
0.051302 13.5368 24
0.0592384 8.40944 12
0.0628319 7.16989 30
0.0662306 5.82891 24
0.0694632 4.66297 24
0.072552 3.84227 8
0.0755145 3.38989 24
0.0783651 2.60293 48
0.0837758 1.87807 6
0.0863541 1.72178 48
0.0888577 1.38236 36
0.0912926 1.38707 24
0.0936642 1.14788 24
0.0959772 1.05046 48
0.0982358 0.829557 24
0.102604 0.607952 24
0.10472 0.641653 30
0.106794 0.585475 72
0.108828 0.573104 32
0.112787 0.463926 72
0.114715 0.446436 48
0.118477 0.258358 12
0.120314 0.374166 48
0.122123 0.339906 48
0.123906 0.373084 48
0.125664 0.328281 30
0.127397 0.292903 24
0.129107 0.253727 72
0.132461 0.258012 24
0.134107 0.217115 96
0.135732 0.215838 48
0.137339 0.19591 24
0.138926 0.204715 24
0.140496 0.159666 72
0.142049 0.160946 48
0.145104 0.170127 8
0.146608 0.149324 54
0.148096 0.130669 84
0.14957 0.133657 48
0.151029 0.112717 24
0.152474 0.0946551 72
0.153906 0.11496 96
0.15673 0.0981702 48
0.158123 0.0818637 48
0.159504 0.0865501 24
0.160874 0.0795179 72
0.163577 0.0743979 72
0.164913 0.0794657 96
0.167552 0.048265 6
0.168856 0.0708132 96
0.170149 0.0681599 96
0.171434 0.0554056 24
0.172708 0.062499 48
0.173974 0.0527163 96
0.17523 0.0575838 48
0.177715 0.0618786 36
0.178945 0.0546779 48
0.180167 0.0515723 120
0.18138 0.0493213 56
0.182585 0.0444526 24
0.183782 0.0471663 96
0.184972 0.0363558 48
0.187328 0.0387905 24
0.188496 0.0356639 102
0.190347 0.040529 120
0.191954 0.0399393 48
0.193094 0.0345893 48
0.194226 0.035873 120
0.196472 0.0319221 24
0.197585 0.0334218 144
0.199006 0.0301973 168
0.201976 0.0326247 48
0.203059 0.0303971 96
0.205208 0.0194172 24
0.206274 0.0215618 48
0.207335 0.0215683 108
0.20839 0.0289092 72
0.210326 0.0218318 198
0.211524 0.0188495 48
0.213587 0.0199186 72
0.214612 0.0152621 96
0.215631 0.0156258 72
0.216957 0.0197015 104
0.218661 0.0153369 72
0.219662 0.0155893 144
0.223129 0.0151131 192
0.224599 0.0158488 48
0.22618 0.0151602 192
0.22751 0.0134884 72
