# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.42137
# nk = 757
0.020944 738.449 6
0.0296192 171.561 12
0.036276 139.759 8
0.0418879 77.2198 6
0.0468321 68.9906 24
0.051302 24.7909 24
0.0592384 14.0476 12
0.0628319 16.0442 30
0.0662306 10.9675 24
0.0694632 11.9 24
0.072552 10.2473 8
0.0755145 8.23103 24
0.0783651 6.0538 48
0.0837758 10.1594 6
0.0863541 3.18577 48
0.0888577 2.33729 36
0.0912926 2.8277 24
0.0936642 1.49095 24
0.0959772 1.97894 48
0.0982358 1.29022 24
0.102604 1.59657 24
0.10472 1.54109 30
0.106794 1.76666 72
0.108828 1.30006 32
0.112787 0.867239 72
0.114715 0.858861 48
0.118477 0.263236 12
0.120314 0.845964 48
0.122123 0.774366 48
0.123906 0.64961 48
0.125664 1.04028 30
0.127397 0.641438 24
0.129107 0.799146 72
0.132461 0.697278 24
0.134107 0.376696 96
0.135732 0.601955 48
0.137339 0.639532 24
0.138926 0.521404 24
0.140496 0.281205 72
0.142049 0.312176 48
0.145104 0.62898 8
0.146608 0.19117 54
0.148096 0.286718 84
0.14957 0.351147 48
0.151029 0.0541814 24
0.152474 0.223023 72
0.153906 0.246488 96
0.15673 0.173047 48
0.158123 0.176399 48
0.159504 0.210697 24
0.160874 0.191653 72
0.163577 0.166906 72
0.164913 0.20384 96
0.167552 0.0110201 6
0.168856 0.178273 96
0.170149 0.140987 96
0.171434 0.0955162 24
0.172708 0.154151 48
0.173974 0.128125 96
0.17523 0.105998 48
0.177715 0.127625 36
0.178945 0.0914798 48
0.180167 0.120145 120
0.18138 0.11167 56
0.182585 0.102455 24
0.183782 0.0666169 96
0.184972 0.107854 48
0.187328 0.0795562 24
0.188496 0.0547549 102
0.190347 0.108865 120
0.191954 0.105899 48
0.193094 0.0827267 48
0.194226 0.0886832 120
0.196472 0.0456131 24
0.197585 0.0744823 144
0.199006 0.064613 168
0.201976 0.0690608 48
0.203059 0.0473178 96
0.205208 0.0570299 24
0.206274 0.0401108 48
0.207335 0.0404472 108
0.20839 0.0596665 72
0.210326 0.0513251 198
0.211524 0.0535935 48
0.213587 0.0490333 72
0.214612 0.016538 96
0.215631 0.039693 72
0.216957 0.0437421 104
0.218661 0.0456694 72
0.219662 0.0208317 144
0.223129 0.0319708 192
0.224599 0.0318706 48
0.22618 0.0238818 192
0.22751 0.0332976 72
0.229429 0.0250689 48
0.230383 0.042072 78
0.231604 0.0316545 168
0.23416 0.0117167 144
0.235095 0.0296879 144
0.236954 0.0253064 12
0.238108 0.0302203 192
0.239975 0.0122116 168
0.241537 0.0258173 48
0.242444 0.0230236 168
0.244844 0.0132721 144
0.246417 0.0195809 168
0.248401 0.0235769 144
0.249576 0.0208579 48
0.251327 0.0264694 30
0.252777 0.00934295 288
0.254191 0.0146482 80
0.25601 0.0183176 288
0.258214 0.017626 72
0.2594 0.00681244 240
0.26075 0.0153843 96
0.262904 0.0143515 168
0.265657 0.0172418 216
0.266722 0.0170593 132
0.268622 0.0150184 192
0.269844 0.0135234 120
0.271964 0.0132204 126
0.273543 0.0043123 288
0.275842 0.0121271 312
0.277853 0.00888043 24
0.279641 0.0111768 264
0.28148 0.00409561 192
0.282936 0.00884204 192
0.285198 0.00955587 336
0.286404 0.0109821 48
0.288084 0.0123283 240
0.291553 0.0101184 296
0.292736 0.0079497 150
0.294335 0.00939953 240
0.296659 0.00116706 228
0.298323 0.00785875 216
0.300394 0.00790552 336
0.302928 0.00923776 360
0.304588 0.00109542 144
0.305974 0.00735772 168
0.308578 0.00742211 312
0.310884 0.00493349 288
0.312408 0.00629422 192
0.314799 0.00603135 366
0.317265 0.00667845 408
0.319597 0.00491945 168
0.320771 0.000371161 336
