# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.0141421
# nk = 757
0.020944 0.00182289 6
0.0296192 0.000535668 12
0.036276 0.000231176 8
0.0418879 0.000123655 6
0.0468321 7.60017e-05 24
0.051302 5.14715e-05 24
0.0592384 2.80305e-05 12
0.0628319 2.18376e-05 30
0.0662306 1.72797e-05 24
0.0694632 1.38545e-05 24
0.072552 1.12472e-05 8
0.0755145 9.21596e-06 24
0.0783651 7.55795e-06 48
0.0837758 5.2481e-06 6
0.0863541 4.44459e-06 48
0.0888577 3.759e-06 36
0.0912926 3.25007e-06 24
0.0936642 2.80379e-06 24
0.0959772 2.44966e-06 48
0.0982358 2.14191e-06 24
0.102604 1.6933e-06 24
0.10472 1.53649e-06 30
0.106794 1.39503e-06 72
0.108828 1.27805e-06 32
0.112787 1.07685e-06 72
0.114715 9.95401e-07 48
0.118477 8.40985e-07 12
0.120314 7.98643e-07 48
0.122123 7.44833e-07 48
0.123906 6.99157e-07 48
0.125664 6.50686e-07 30
0.127397 6.05728e-07 24
0.129107 5.62683e-07 72
0.132461 4.92898e-07 24
0.134107 4.59011e-07 96
0.135732 4.30455e-07 48
0.137339 4.01223e-07 24
0.138926 3.758e-07 24
0.140496 3.48894e-07 72
0.142049 3.27577e-07 48
0.145104 2.88756e-07 8
0.146608 2.70783e-07 54
0.148096 2.5333e-07 84
0.14957 2.38917e-07 48
0.151029 2.24002e-07 24
0.152474 2.10102e-07 72
0.153906 2.00469e-07 96
0.15673 1.79197e-07 48
0.158123 1.69093e-07 48
0.159504 1.61926e-07 24
0.160874 1.53907e-07 72
0.163577 1.40109e-07 72
0.164913 1.35657e-07 96
0.167552 1.22834e-07 6
0.168856 1.19595e-07 96
0.170149 1.15328e-07 96
0.171434 1.09859e-07 24
0.172708 1.06519e-07 48
0.173974 1.01793e-07 96
0.17523 9.91619e-08 48
0.177715 9.32051e-08 36
0.178945 8.94977e-08 48
0.180167 8.68341e-08 120
0.18138 8.35411e-08 56
0.182585 8.10031e-08 24
0.183782 7.83201e-08 96
0.184972 7.49453e-08 48
0.187328 7.04803e-08 24
0.188496 6.84239e-08 102
0.190347 6.52818e-08 120
0.191954 6.23815e-08 48
0.193094 6.00477e-08 48
0.194226 5.81617e-08 120
0.196472 5.41719e-08 24
0.197585 5.27068e-08 144
0.199006 5.0113e-08 168
0.201976 4.62851e-08 48
0.203059 4.44517e-08 96
0.205208 4.13184e-08 24
0.206274 4.00396e-08 48
0.207335 3.87901e-08 108
0.20839 3.80698e-08 72
0.210326 3.5561e-08 198
0.211524 3.39374e-08 48
0.213587 3.23307e-08 72
0.214612 3.09951e-08 96
0.215631 3.01809e-08 72
0.216957 2.9486e-08 104
0.218661 2.76872e-08 72
0.219662 2.70084e-08 144
0.223129 2.46787e-08 192
0.224599 2.3964e-08 48
0.22618 2.29969e-08 192
0.22751 2.21852e-08 72
0.229429 2.11941e-08 48
0.230383 2.08379e-08 78
0.231604 2.02485e-08 168
0.23416 1.89083e-08 144
0.235095 1.86076e-08 144
0.236954 1.81543e-08 12
0.238108 1.74124e-08 192
0.239975 1.67132e-08 168
0.241537 1.63196e-08 48
0.242444 1.58526e-08 168
0.244844 1.50192e-08 144
0.246417 1.44222e-08 168
0.248401 1.38752e-08 144
0.249576 1.34626e-08 48
0.251327 1.34259e-08 30
0.252777 1.26811e-08 288
0.254191 1.22046e-08 80
0.25601 1.17784e-08 288
0.258214 1.11958e-08 72
0.2594 1.08887e-08 240
0.26075 1.04911e-08 96
0.262904 9.99019e-09 168
0.265657 9.39893e-09 216
0.266722 9.22269e-09 132
0.268622 8.80161e-09 192
0.269844 8.50173e-09 120
0.271964 8.09393e-09 126
0.273543 7.78921e-09 288
0.275842 7.44176e-09 312
0.277853 7.13805e-09 24
0.279641 6.82266e-09 264
0.28148 6.5779e-09 192
0.282936 6.34237e-09 192
0.285198 6.03457e-09 336
0.286404 5.87826e-09 48
0.288084 5.77905e-09 240
0.291553 5.36206e-09 296
0.292736 5.18232e-09 150
0.294335 5.08428e-09 240
0.296659 4.85279e-09 228
0.298323 4.67823e-09 216
0.300394 4.54026e-09 336
0.302928 4.31339e-09 360
0.304588 4.13521e-09 144
0.305974 3.99755e-09 168
0.308578 3.87755e-09 312
0.310884 3.69716e-09 288
0.312408 3.59218e-09 192
0.314799 3.45401e-09 366
0.317265 3.33088e-09 408
0.319597 3.16418e-09 168
0.320771 3.10877e-09 336
0.3227 2.96729e-09 240
