# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.454662
# nk = 757
0.020944 557.422 6
0.0296192 228.58 12
0.036276 117.545 8
0.0418879 72.0096 6
0.0468321 47.7911 24
0.051302 36.2024 24
0.0592384 22.9856 12
0.0628319 20.0031 30
0.0662306 16.3301 24
0.0694632 12.9899 24
0.072552 10.6569 8
0.0755145 9.6119 24
0.0783651 7.17983 48
0.0837758 5.21493 6
0.0863541 4.89845 48
0.0888577 3.85324 36
0.0912926 4.01974 24
0.0936642 3.28571 24
0.0959772 3.06157 48
0.0982358 2.34735 24
0.102604 1.66705 24
0.10472 1.8438 30
0.106794 1.68982 72
0.108828 1.67079 32
0.112787 1.33638 72
0.114715 1.31262 48
0.118477 0.671022 12
0.120314 1.10739 48
0.122123 0.987094 48
0.123906 1.13527 48
0.125664 0.978884 30
0.127397 0.854052 24
0.129107 0.733 72
0.132461 0.782828 24
0.134107 0.63213 96
0.135732 0.633944 48
0.137339 0.564248 24
0.138926 0.619343 24
0.140496 0.454861 72
0.142049 0.466603 48
0.145104 0.54895 8
0.146608 0.455851 54
0.148096 0.391475 84
0.14957 0.411446 48
0.151029 0.328876 24
0.152474 0.269435 72
0.153906 0.358467 96
0.15673 0.299711 48
0.158123 0.243074 48
0.159504 0.26644 24
0.160874 0.236756 72
0.163577 0.228193 72
0.164913 0.243675 96
0.167552 0.126423 6
0.168856 0.220126 96
0.170149 0.208832 96
0.171434 0.166149 24
0.172708 0.191149 48
0.173974 0.164023 96
0.17523 0.178353 48
0.177715 0.195979 36
0.178945 0.172599 48
0.180167 0.158558 120
0.18138 0.154257 56
0.182585 0.133323 24
0.183782 0.149075 96
0.184972 0.106576 48
0.187328 0.11923 24
0.188496 0.105048 102
0.190347 0.126398 120
0.191954 0.12413 48
0.193094 0.10817 48
0.194226 0.112271 120
0.196472 0.0976439 24
0.197585 0.104266 144
0.199006 0.0957009 168
0.201976 0.101001 48
0.203059 0.0975553 96
0.205208 0.056202 24
0.206274 0.0644396 48
0.207335 0.0650132 108
0.20839 0.0964066 72
0.210326 0.0685258 198
0.211524 0.0605864 48
0.213587 0.0620672 72
0.214612 0.045338 96
0.215631 0.0486064 72
0.216957 0.0631605 104
0.218661 0.0483967 72
0.219662 0.049185 144
0.223129 0.0482558 192
0.224599 0.0506211 48
0.22618 0.0480764 192
0.22751 0.0429042 72
0.229429 0.0363311 48
0.230383 0.0510815 78
0.231604 0.0446468 168
0.23416 0.0403222 144
0.235095 0.0370692 144
0.236954 0.0341999 12
0.238108 0.0359282 192
0.239975 0.0377524 168
0.241537 0.0353023 48
0.242444 0.0316962 168
0.244844 0.0312523 144
0.246417 0.0247292 168
0.248401 0.0289921 144
0.249576 0.0237744 48
0.251327 0.0406429 30
0.252777 0.0272721 288
0.254191 0.0215297 80
0.25601 0.0259509 288
0.258214 0.0224075 72
0.2594 0.02375 240
0.26075 0.021464 96
0.262904 0.0197194 168
0.265657 0.0211904 216
0.266722 0.0222322 132
0.268622 0.0221617 192
0.269844 0.0181012 120
0.271964 0.0180659 126
0.273543 0.0177882 288
0.275842 0.0182462 312
0.277853 0.0142965 24
0.279641 0.0169381 264
0.28148 0.0178492 192
0.282936 0.0139153 192
0.285198 0.0142854 336
0.286404 0.0171571 48
0.288084 0.0154866 240
0.291553 0.0128378 296
0.292736 0.0106872 150
0.294335 0.0131065 240
0.296659 0.0108226 228
0.298323 0.0109667 216
0.300394 0.0111616 336
0.302928 0.0119434 360
0.304588 0.0088357 144
0.305974 0.00959825 168
0.308578 0.0103256 312
0.310884 0.00829375 288
0.312408 0.008191 192
0.314799 0.00809963 366
0.317265 0.00917629 408
0.319597 0.00818977 168
0.320771 0.00818435 336
0.3227 0.00752026 240
0.32574 0.0065343 380
0.32795 0.00762431 384
0.330224 0.00667109 240
0.331726 0.00727816 360
0.333831 0.00568619 198
0.336246 0.00631106 384
0.338319 0.00615517 384
0.341157 0.00613174 432
0.343593 0.00541325 528
0.346262 0.00574331 288
0.347842 0.00505479 288
0.350326 0.00460043 456
0.352828 0.00446764 360
0.354442 0.00465777 180
0.356776 0.00457534 486
0.359142 0.00453769 504
0.361681 0.00419509 512
0.363857 0.00406423 264
0.366441 0.00405826 600
0.368657 0.00421337 288
0.371486 0.00363262 672
0.374587 0.00427326 408
0.376839 0.00336543 462
0.379079 0.00328538 600
0.38178 0.00333361 504
0.384712 0.00294013 324
0.386663 0.00298016 744
0.389313 0.0031675 456
0.39167 0.00272589 432
0.394428 0.0026321 720
0.397811 0.0027308 534
0.400019 0.00238834 536
0.402781 0.00229055 624
0.405015 0.00236439 600
0.40766 0.00220862 696
0.410865 0.00207992 456
0.413244 0.00215953 732
0.416084 0.00196919 600
0.418986 0.00196906 702
0.421544 0.00179508 672
0.424534 0.00198927 768
0.42751 0.00175197 768
0.430034 0.00159986 408
0.432751 0.00159524 1080
0.436344 0.0016061 632
0.438896 0.00158096 750
0.44171 0.00151871 696
0.444585 0.00161394 876
0.447784 0.00140496 864
0.45034 0.0013879 768
0.453413 0.00132532 888
0.456575 0.00128742 816
0.459787 0.00119621 654
0.462622 0.0010977 1296
0.465862 0.00118097 816
0.468802 0.00110343 816
0.471915 0.00104837 1088
0.475472 0.00102469 1020
0.478779 0.000971723 1032
0.481919 0.000966176 942
0.484939 0.000923716 1032
0.488502 0.000917197 1128
0.491034 0.000852034 888
0.494348 0.000883128 1176
0.497688 0.000797692 960
0.500527 0.000786599 1110
0.504331 0.000766043 1116
0.507364 0.000757088 1352
0.510774 0.000733402 1200
0.514275 0.000680062 1224
0.517978 0.000655799 1320
0.521294 0.000619442 1128
0.524822 0.000596406 1518
0.527973 0.00057292 1080
0.531698 0.000574323 1524
0.535226 0.000564563 1416
0.539103 0.00052213 1704
0.543 0.000480979 1088
0.546011 0.000495139 1446
0.549827 0.00050112 1800
0.55369 0.000455327 1512
0.557166 0.000436032 1392
0.560475 0.000438092 1392
0.564609 0.000420031 1962
0.56859 0.000413488 1776
0.572441 0.000405295 1680
0.5763 0.000376274 1776
0.580121 0.000356739 1544
0.583625 0.000334728 1896
0.587525 0.000335684 1662
0.591428 0.000315188 1908
0.595301 0.000321739 2184
0.599624 0.000308811 1848
0.603294 0.000305059 1848
0.60771 0.000282557 2238
0.611568 0.000287532 2088
0.615779 0.000273706 2192
0.619303 0.000275802 1536
0.623194 0.000248442 2412
0.627636 0.000239108 2262
0.631826 0.000237763 2448
0.635971 0.000226205 2040
0.64039 0.000227166 2976
0.644956 0.000214534 2184
0.649302 0.000203207 2550
0.653461 0.0001983 2396
0.657644 0.000179349 2760
0.662026 0.000187191 2424
0.666685 0.000173434 2832
0.670916 0.000178718 2574
0.675462 0.000171001 3024
0.679703 0.000160554 2484
0.684292 0.00015536 3168
0.688927 0.00015356 2894
0.693468 0.000151411 2856
0.698026 0.000134601 3384
0.702952 0.000136858 3240
0.707372 0.000131985 2856
0.712317 0.00012652 3474
0.716936 0.00012359 3432
0.721869 0.000121961 3552
0.726964 0.00011833 3560
0.73163 0.000114924 3270
0.736224 0.000107261 3552
0.74119 0.000101773 3780
0.746118 0.0001007 3960
0.751313 0.00010072 3696
0.756133 9.38935e-05 3726
0.761156 9.42153e-05 4376
0.766095 8.83816e-05 3648
0.771205 7.97597e-05 4332
0.776456 8.00962e-05 4254
0.781432 7.79569e-05 4296
0.786733 7.6461e-05 4320
0.791574 7.47215e-05 4368
0.797255 7.45662e-05 4826
0.802676 6.79209e-05 5016
0.808005 6.69011e-05 4608
0.813482 6.66865e-05 4824
0.818759 6.18277e-05 4950
0.824173 5.88172e-05 5232
0.829708 5.90744e-05 4980
0.834919 5.71182e-05 4838
0.840568 5.43838e-05 6024
0.846479 5.32876e-05 5520
0.851948 5.07607e-05 5400
0.857592 4.92185e-05 5538
0.863369 4.7906e-05 6456
0.869182 4.59731e-05 5504
0.874831 4.42892e-05 6168
0.880682 4.36961e-05 5910
0.886294 4.2197e-05 6372
0.892352 4.10638e-05 6768
0.898399 3.91416e-05 6294
0.904229 3.80251e-05 6656
0.910231 3.69276e-05 7224
0.916513 3.46838e-05 6708
0.922651 3.30187e-05 7566
0.92895 3.21819e-05 7416
0.935092 3.24324e-05 6984
0.940995 3.08911e-05 7310
0.947406 3.05227e-05 8148
0.953652 2.88642e-05 7632
0.960017 2.80236e-05 8088
0.966595 2.66928e-05 8478
0.972908 2.64305e-05 8112
0.979222 2.55862e-05 8108
0.985855 2.43205e-05 9510
0.992666 2.38172e-05 8472
0.998881 2.31426e-05 8832
1.00551 2.20523e-05 8898
1.01216 2.21903e-05 10008
1.01908 2.04778e-05 9392
1.02599 1.96991e-05 10206
1.03271 1.94557e-05 9528
1.03948 1.85751e-05 10236
1.04641 1.85887e-05 10398
1.05346 1.71871e-05 10784
1.06036 1.66587e-05 10584
1.0676 1.64126e-05 11346
1.07471 1.59744e-05 11400
1.08175 1.55088e-05 11016
1.08895 1.48829e-05 11870
1.09637 1.43334e-05 12516
1.10369 1.41037e-05 11880
1.11092 1.3185e-05 11886
1.1181 1.30896e-05 13104
1.12573 1.28001e-05 12764
1.1332 1.21054e-05 13446
1.14081 1.17921e-05 13464
1.14829 1.1147e-05 13398
1.15605 1.11066e-05 14628
1.16374 1.06174e-05 14024
1.1717 1.03163e-05 15054
1.17935 9.97958e-06 14496
1.18713 9.59886e-06 15012
1.195 9.38645e-06 15422
1.20281 8.98626e-06 15624
1.21088 8.99107e-06 16146
1.21904 8.27911e-06 17064
1.22715 8.24078e-06 16152
1.23533 7.98288e-06 17510
1.24354 7.66328e-06 17172
1.25174 7.45524e-06 17880
1.26013 7.21212e-06 18030
1.26845 6.81618e-06 18680
1.27706 6.66382e-06 19170
1.28545 6.51582e-06 18720
1.29387 6.36801e-06 19536
1.3027 6.0715e-06 20954
1.31143 5.90226e-06 20328
1.3202 5.61728e-06 20718
1.32891 5.60932e-06 21348
1.33775 5.3506e-06 21534
1.34663 5.15469e-06 22256
1.35548 5.00209e-06 22104
1.3645 4.84388e-06 23178
1.37362 4.6683e-06 23880
1.38289 4.47321e-06 24230
1.39214 4.36301e-06 24468
1.40146 4.217e-06 25230
1.41076 4.07528e-06 25328
1.42016 3.97547e-06 25818
1.42955 3.77971e-06 26616
1.43897 3.71075e-06 26376
1.44856 3.58659e-06 28034
1.45815 3.4921e-06 27816
1.46783 3.34316e-06 28398
1.47755 3.24449e-06 29652
1.48753 3.10583e-06 30134
1.4975 3.01139e-06 30792
1.50759 2.94438e-06 31218
1.51744 2.85514e-06 30912
1.52762 2.73061e-06 33158
1.53782 2.67457e-06 32772
1.54798 2.57672e-06 33150
1.55817 2.49659e-06 34256
1.56867 2.38987e-06 35562
1.579 2.31459e-06 34992
1.58955 2.22268e-06 37158
1.60018 2.19053e-06 36956
1.61084 2.11307e-06 37950
1.62148 2.05605e-06 38496
1.63242 1.95365e-06 40274
1.64322 1.87033e-06 39264
1.65411 1.82637e-06 41466
1.66512 1.78577e-06 41960
1.67627 1.72796e-06 42702
1.68736 1.67687e-06 43356
1.69863 1.59182e-06 44886
1.70994 1.54852e-06 45248
1.72135 1.49065e-06 46362
1.73279 1.4614e-06 46974
1.74428 1.41101e-06 48236
1.75588 1.35465e-06 48774
1.76756 1.31599e-06 50616
1.77941 1.27977e-06 51050
1.79124 1.239e-06 52272
1.80325 1.20441e-06 53658
1.81507 1.16507e-06 52640
1.82722 1.1207e-06 57366
1.83948 1.0749e-06 55170
1.85166 1.04061e-06 58544
1.86408 1.00461e-06 58506
1.87633 9.69206e-07 58968
1.88886 9.35528e-07 62366
1.90144 9.09431e-07 61266
1.914 8.81443e-07 63960
1.92679 8.56758e-07 64730
1.93957 8.20095e-07 66360
1.95256 7.99569e-07 67778
1.96563 7.77033e-07 69558
1.97869 7.4071e-07 69660
1.99179 7.18484e-07 71390
2.00509 6.93651e-07 73974
2.01846 6.74109e-07 74196
2.03193 6.48012e-07 76622
2.04528 6.27195e-07 75516
2.05892 6.06444e-07 81510
2.07279 5.91576e-07 80138
2.0865 5.71476e-07 82368
2.10039 5.46496e-07 84098
2.11443 5.32498e-07 86286
2.12845 5.14772e-07 86700
2.14263 5.00269e-07 90014
2.15695 4.82897e-07 90930
2.17119 4.64574e-07 91694
2.18567 4.49405e-07 96228
2.20036 4.34087e-07 97014
2.21494 4.16767e-07 97370
2.22958 4.05837e-07 100656
2.24445 3.9303e-07 102530
2.25936 3.78942e-07 104454
2.27439 3.6574e-07 107196
2.28969 3.51428e-07 110414
2.30493 3.41421e-07 109578
2.32027 3.29561e-07 114974
2.33573 3.17824e-07 114396
2.35122 3.10866e-07 118190
2.3669 2.97237e-07 120498
2.38266 2.87828e-07 122718
2.39847 2.77836e-07 124604
2.41442 2.68775e-07 127950
2.43055 2.60888e-07 130826
2.44673 2.4954e-07 132510
2.4629 2.42697e-07 134180
2.47932 2.35065e-07 140214
2.4959 2.26317e-07 140018
2.51254 2.17459e-07 145650
2.52927 2.09855e-07 145350
2.54604 2.03904e-07 150188
2.56299 1.97553e-07 152214
2.58009 1.90721e-07 157226
2.5973 1.83736e-07 158118
