# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.187417
# nk = 757
0.020944 39.7547 6
0.0296192 14.2522 12
0.036276 6.88157 8
0.0418879 4.01198 6
0.0468321 2.60252 24
0.051302 1.88173 24
0.0592384 1.12651 12
0.0628319 0.931485 30
0.0662306 0.752381 24
0.0694632 0.605717 24
0.072552 0.499719 8
0.0755145 0.428271 24
0.0783651 0.340217 48
0.0837758 0.2431 6
0.0863541 0.21573 48
0.0888577 0.177797 36
0.0912926 0.168353 24
0.0936642 0.141934 24
0.0959772 0.127166 48
0.0982358 0.104945 24
0.102604 0.08 24
0.10472 0.0791375 30
0.106794 0.072038 72
0.108828 0.0689937 32
0.112787 0.0568798 72
0.114715 0.0535836 48
0.118477 0.0367484 12
0.120314 0.0443295 48
0.122123 0.0410467 48
0.123906 0.0421641 48
0.125664 0.0380687 30
0.127397 0.0347894 24
0.129107 0.0308893 72
0.132461 0.0293989 24
0.134107 0.0260201 96
0.135732 0.0253402 48
0.137339 0.0234274 24
0.138926 0.023146 24
0.140496 0.0195692 72
0.142049 0.0192023 48
0.145104 0.018147 8
0.146608 0.0168035 54
0.148096 0.0151149 84
0.14957 0.014925 48
0.151029 0.0133195 24
0.152474 0.0117127 72
0.153906 0.0126629 96
0.15673 0.011086 48
0.158123 0.00970802 48
0.159504 0.00981622 24
0.160874 0.00924082 72
0.163577 0.00844489 72
0.164913 0.00882223 96
0.167552 0.00651267 6
0.168856 0.00777335 96
0.170149 0.0075533 96
0.171434 0.00650078 24
0.172708 0.00695092 48
0.173974 0.0060078 96
0.17523 0.00637632 48
0.177715 0.00654228 36
0.178945 0.00591918 48
0.180167 0.00570611 120
0.18138 0.00539774 56
0.182585 0.0051036 24
0.183782 0.00511607 96
0.184972 0.00435059 48
0.187328 0.00436339 24
0.188496 0.00419686 102
0.190347 0.00439669 120
0.191954 0.00431368 48
0.193094 0.00382846 48
0.194226 0.0038944 120
0.196472 0.00353981 24
0.197585 0.00360766 144
0.199006 0.00326882 168
0.201976 0.00343766 48
0.203059 0.00314623 96
0.205208 0.00241262 24
0.206274 0.00251736 48
0.207335 0.00246803 108
0.20839 0.00286335 72
0.210326 0.00238135 198
0.211524 0.0020852 48
0.213587 0.00218698 72
0.214612 0.0018426 96
0.215631 0.00180124 72
0.216957 0.00208283 104
0.218661 0.0017171 72
0.219662 0.00172383 144
0.223129 0.00162802 192
0.224599 0.001682 48
0.22618 0.00160988 192
0.22751 0.00147581 72
0.229429 0.00136233 48
0.230383 0.00152898 78
0.231604 0.00144002 168
0.23416 0.00126255 144
0.235095 0.00125936 144
0.236954 0.00136178 12
0.238108 0.00118486 192
0.239975 0.00118617 168
0.241537 0.00122202 48
0.242444 0.00109885 168
0.244844 0.00104738 144
0.246417 0.00091961 168
0.248401 0.000962916 144
0.249576 0.000841532 48
0.251327 0.00120242 30
0.252777 0.000919416 288
0.254191 0.000828428 80
0.25601 0.000864085 288
0.258214 0.000801255 72
0.2594 0.000789082 240
0.26075 0.000727181 96
0.262904 0.000690445 168
0.265657 0.000690871 216
0.266722 0.000709154 132
0.268622 0.000679031 192
0.269844 0.000601629 120
0.271964 0.000580188 126
0.273543 0.000562668 288
0.275842 0.000567837 312
0.277853 0.000534831 24
0.279641 0.000508582 264
0.28148 0.000516148 192
0.282936 0.000454852 192
0.285198 0.000427657 336
0.286404 0.000448976 48
0.288084 0.000487442 240
0.291553 0.000406592 296
0.292736 0.000360839 150
0.294335 0.000390183 240
0.296659 0.000367141 228
0.298323 0.000346863 216
0.300394 0.000354884 336
0.302928 0.000334259 360
0.304588 0.000272355 144
0.305974 0.000256085 168
0.308578 0.000299195 312
0.310884 0.000252701 288
0.312408 0.000248451 192
0.314799 0.000255342 366
0.317265 0.000265157 408
0.319597 0.000247231 168
0.320771 0.000237798 336
0.3227 0.000218972 240
0.32574 0.000190136 380
0.32795 0.000221602 384
0.330224 0.000190821 240
0.331726 0.000213234 360
0.333831 0.000173875 198
0.336246 0.000183408 384
0.338319 0.000165088 384
0.341157 0.000161652 432
0.343593 0.000152074 528
0.346262 0.000155993 288
0.347842 0.000143482 288
0.350326 0.000136614 456
0.352828 0.000127976 360
0.354442 0.000129946 180
0.356776 0.000128996 486
0.359142 0.000119917 504
0.361681 0.000120186 512
0.363857 0.000116943 264
0.366441 0.000116474 600
0.368657 0.000116324 288
0.371486 0.000103131 672
0.374587 0.000103261 408
0.376839 8.58131e-05 462
0.379079 9.06114e-05 600
0.38178 8.71496e-05 504
0.384712 8.33351e-05 324
0.386663 7.91468e-05 744
0.389313 8.15055e-05 456
0.39167 7.6605e-05 432
0.394428 7.12687e-05 720
0.397811 7.13833e-05 534
0.400019 6.62853e-05 536
0.402781 5.98789e-05 624
0.405015 6.33988e-05 600
0.40766 5.43634e-05 696
0.410865 5.66142e-05 456
0.413244 5.61472e-05 732
0.416084 5.30259e-05 600
0.418986 5.30831e-05 702
0.421544 4.8137e-05 672
0.424534 4.93161e-05 768
0.42751 4.52393e-05 768
0.430034 4.54585e-05 408
0.432751 4.27428e-05 1080
0.436344 4.15765e-05 632
0.438896 3.78543e-05 750
0.44171 3.88402e-05 696
0.444585 4.0132e-05 876
0.447784 3.44242e-05 864
0.45034 3.3811e-05 768
0.453413 3.37064e-05 888
0.456575 3.07202e-05 816
0.459787 2.92141e-05 654
0.462622 2.84547e-05 1296
0.465862 2.8427e-05 816
0.468802 2.6835e-05 816
0.471915 2.44159e-05 1088
0.475472 2.58519e-05 1020
0.478779 2.32775e-05 1032
0.481919 2.26204e-05 942
