# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.426744
# nk = 757
0.020944 764.822 6
0.0296192 179.444 12
0.036276 145.864 8
0.0418879 80.8989 6
0.0468321 71.6896 24
0.051302 26.3423 24
0.0592384 14.8682 12
0.0628319 16.9942 30
0.0662306 11.4991 24
0.0694632 12.396 24
0.072552 10.6773 8
0.0755145 8.58145 24
0.0783651 6.32892 48
0.0837758 10.9383 6
0.0863541 3.45322 48
0.0888577 2.53228 36
0.0912926 2.95237 24
0.0936642 1.69743 24
0.0959772 2.16956 48
0.0982358 1.41763 24
0.102604 1.67369 24
0.10472 1.60652 30
0.106794 1.84448 72
0.108828 1.35772 32
0.112787 0.914629 72
0.114715 1.00251 48
0.118477 0.310984 12
0.120314 0.95197 48
0.122123 0.807907 48
0.123906 0.771672 48
0.125664 1.16095 30
0.127397 0.729701 24
0.129107 0.841841 72
0.132461 0.729029 24
0.134107 0.393924 96
0.135732 0.62792 48
0.137339 0.699231 24
0.138926 0.649114 24
0.140496 0.303569 72
0.142049 0.336916 48
0.145104 0.658043 8
0.146608 0.265327 54
0.148096 0.311002 84
0.14957 0.379089 48
0.151029 0.305697 24
0.152474 0.233085 72
0.153906 0.258088 96
0.15673 0.181009 48
0.158123 0.192748 48
0.159504 0.282739 24
0.160874 0.204595 72
0.163577 0.178692 72
0.164913 0.213176 96
0.167552 0.02871 6
0.168856 0.190811 96
0.170149 0.150787 96
0.171434 0.120956 24
0.172708 0.161308 48
0.173974 0.134213 96
0.17523 0.111065 48
0.177715 0.140444 36
0.178945 0.137919 48
0.180167 0.129034 120
0.18138 0.126881 56
0.182585 0.106889 24
0.183782 0.106161 96
0.184972 0.1151 48
0.187328 0.0915114 24
0.188496 0.0679787 102
0.190347 0.114023 120
0.191954 0.110726 48
0.193094 0.0867151 48
0.194226 0.0987367 120
0.196472 0.0786573 24
0.197585 0.0861208 144
0.199006 0.0701304 168
0.201976 0.072426 48
0.203059 0.0809158 96
0.205208 0.0673934 24
0.206274 0.0437579 48
0.207335 0.0631374 108
0.20839 0.0627401 72
0.210326 0.053813 198
0.211524 0.0561671 48
0.213587 0.0557243 72
0.214612 0.0372833 96
0.215631 0.0475387 72
0.216957 0.0520676 104
0.218661 0.0478626 72
0.219662 0.0440779 144
0.223129 0.039215 192
0.224599 0.0386667 48
0.22618 0.0381767 192
0.22751 0.034926 72
0.229429 0.0261852 48
0.230383 0.0441638 78
0.231604 0.0367254 168
0.23416 0.0329671 144
0.235095 0.0327493 144
0.236954 0.0278874 12
0.238108 0.03173 192
0.239975 0.0338103 168
0.241537 0.0290676 48
0.242444 0.0254635 168
0.244844 0.0307029 144
0.246417 0.0204853 168
0.248401 0.024706 144
0.249576 0.0218584 48
0.251327 0.0292765 30
0.252777 0.0279013 288
0.254191 0.0158835 80
0.25601 0.0198091 288
0.258214 0.0184794 72
0.2594 0.0231435 240
0.26075 0.0166054 96
0.262904 0.0154531 168
0.265657 0.0188639 216
0.266722 0.0178038 132
0.268622 0.0157655 192
0.269844 0.0142009 120
0.271964 0.0150152 126
0.273543 0.018231 288
0.275842 0.013212 312
0.277853 0.0106515 24
0.279641 0.01172 264
0.28148 0.0177835 192
0.282936 0.00974772 192
0.285198 0.0115375 336
0.286404 0.0119718 48
0.288084 0.0128999 240
0.291553 0.0106051 296
0.292736 0.00835127 150
0.294335 0.0108356 240
0.296659 0.0104952 228
0.298323 0.00956179 216
0.300394 0.0087089 336
0.302928 0.00972466 360
0.304588 0.0102543 144
0.305974 0.00924474 168
0.308578 0.00823795 312
0.310884 0.00677149 288
0.312408 0.00660688 192
0.314799 0.00633311 366
0.317265 0.00701044 408
0.319597 0.00584753 168
0.320771 0.00753665 336
0.3227 0.00657993 240
0.32574 0.00565827 380
0.32795 0.00559269 384
0.330224 0.00737028 240
0.331726 0.00590696 360
0.333831 0.00421741 198
0.336246 0.00534222 384
0.338319 0.00478396 384
0.341157 0.00453823 432
0.343593 0.00437634 528
0.346262 0.00452881 288
0.347842 0.00514968 288
0.350326 0.00391865 456
0.352828 0.00339394 360
0.354442 0.00361374 180
0.356776 0.00549776 486
0.359142 0.00321101 504
0.361681 0.00338219 512
0.363857 0.00355992 264
0.366441 0.00336031 600
0.368657 0.00301008 288
0.371486 0.00278841 672
0.374587 0.00296538 408
0.376839 0.00402191 462
0.379079 0.00251012 600
0.38178 0.00276913 504
0.384712 0.00215594 324
0.386663 0.00359629 744
0.389313 0.0022636 456
0.39167 0.00221968 432
0.394428 0.00230679 720
0.397811 0.00197126 534
0.400019 0.001897 536
0.402781 0.00170144 624
0.405015 0.00186902 600
0.40766 0.00289115 696
0.410865 0.00185977 456
0.413244 0.00158758 732
0.416084 0.00143028 600
0.418986 0.00267816 702
0.421544 0.00157234 672
0.424534 0.00157774 768
0.42751 0.00156831 768
0.430034 0.00127621 408
0.432751 0.0013158 1080
0.436344 0.00118343 632
0.438896 0.00118672 750
0.44171 0.00231454 696
0.444585 0.00129471 876
0.447784 0.00116111 864
0.45034 0.00112501 768
0.453413 0.00199212 888
0.456575 0.00109712 816
0.459787 0.000981039 654
0.462622 0.000983395 1296
0.465862 0.000971524 816
0.468802 0.000830825 816
0.471915 0.000763444 1088
0.475472 0.000889041 1020
0.478779 0.0016557 1032
0.481919 0.000781603 942
0.484939 0.000835163 1032
0.488502 0.000719802 1128
0.491034 0.00151794 888
0.494348 0.000680029 1176
0.497688 0.000793338 960
0.500527 0.00102451 1110
0.504331 0.000575561 1116
0.507364 0.000579357 1352
0.510774 0.000543389 1200
0.514275 0.000595955 1224
0.517978 0.00127119 1320
0.521294 0.000645954 1128
0.524822 0.000533758 1518
0.527973 0.000451038 1080
0.531698 0.00116269 1524
0.535226 0.000513913 1416
0.539103 0.000449122 1704
0.543 0.000651742 1088
0.546011 0.000371515 1446
0.549827 0.000364782 1800
0.55369 0.000339985 1512
0.557166 0.000405092 1392
0.560475 0.00101396 1392
0.564609 0.000423465 1962
0.56859 0.000416163 1776
0.572441 0.000302756 1680
0.5763 0.000922033 1776
0.580121 0.000376154 1544
0.583625 0.000351925 1896
0.587525 0.000630271 1662
0.591428 0.00025442 1908
0.595301 0.00024578 2184
0.599624 0.000238191 1848
0.603294 0.000361262 1848
0.60771 0.00077573 2238
0.611568 0.000271746 2088
0.615779 0.000408775 2192
0.619303 0.000205619 1536
0.623194 0.000724878 2412
0.627636 0.000239557 2262
0.631826 0.000372413 2448
0.635971 0.00562861 2040
0.64039 0.000161639 2976
0.644956 0.000153195 2184
0.649302 0.00015158 2550
0.653461 0.000199818 2396
0.657644 0.000613676 2760
0.662026 0.000167322 2424
0.666685 0.000272655 2832
0.670916 0.000128433 2574
0.675462 0.000590958 3024
0.679703 0.000149061 2484
0.684292 0.000262174 3168
0.688927 0.000239744 2894
0.693468 0.000114439 2856
0.698026 0.000107255 3384
0.702952 0.000103795 3240
0.707372 0.000137238 2856
0.712317 0.000532038 3474
0.716936 0.000114767 3432
0.721869 0.000276684 3552
0.726964 8.47392e-05 3560
0.73163 0.000524603 3270
0.736224 9.94591e-05 3552
0.74119 0.000257416 3780
0.746118 0.000373202 3960
0.751313 7.51023e-05 3696
0.756133 7.14788e-05 3726
0.761156 6.76794e-05 4376
0.766095 8.4608e-05 3648
0.771205 0.000456826 4332
0.776456 6.76123e-05 4254
0.781432 0.000219417 4296
0.786733 5.80888e-05 4320
0.791574 0.000442034 4368
0.797255 6.43492e-05 4826
0.802676 0.000213679 5016
0.808005 6.83095e-05 4608
0.813482 4.87487e-05 4824
0.818759 4.54971e-05 4950
0.824173 4.64334e-05 5232
0.829708 5.92871e-05 4980
0.834919 0.00042701 4838
0.840568 4.85529e-05 6024
0.846479 0.00022008 5520
0.851948 3.86547e-05 5400
0.857592 0.00042214 5538
0.863369 4.31284e-05 6456
0.869182 0.000209405 5504
0.874831 5.93423e-05 6168
0.880682 3.19526e-05 5910
0.886294 3.10894e-05 6372
0.892352 3.05752e-05 6768
0.898399 4.29177e-05 6294
0.904229 0.000401261 6656
0.910231 4.87795e-05 7224
0.916513 0.000165785 6708
0.922651 2.45793e-05 7566
0.92895 0.000394236 7416
0.935092 4.29312e-05 6984
0.940995 0.000160337 7310
0.947406 3.89134e-05 8148
0.953652 2.16959e-05 7632
0.960017 2.09095e-05 8088
0.966595 1.98653e-05 8478
0.972908 3.20738e-05 8112
0.979222 0.000386742 8108
0.985855 3.74171e-05 9510
0.992666 0.000180596 8472
0.998881 1.70847e-05 8832
1.00551 0.000378796 8898
1.01216 3.21763e-05 10008
1.01908 0.000178175 9392
1.02599 1.92296e-05 10206
1.03271 1.41963e-05 9528
1.03948 1.38965e-05 10236
1.04641 1.35996e-05 10398
1.05346 2.39523e-05 10784
1.06036 0.000431051 10584
