# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.487485
# nk = 757
0.020944 669.937 6
0.0296192 277.606 12
0.036276 143.428 8
0.0418879 88.2144 6
0.0468321 58.6412 24
0.051302 44.6147 24
0.0592384 28.4676 12
0.0628319 24.8962 30
0.0662306 20.346 24
0.0694632 16.1613 24
0.072552 13.2394 8
0.0755145 12.0084 24
0.0783651 8.90657 48
0.0837758 6.48034 6
0.0863541 6.12393 48
0.0888577 4.7926 36
0.0912926 5.04558 24
0.0936642 4.11259 24
0.0959772 3.85036 48
0.0982358 2.93225 24
0.102604 2.06604 24
0.10472 2.31097 30
0.106794 2.12127 72
0.108828 2.1009 32
0.112787 1.67585 72
0.114715 1.65536 48
0.118477 0.821263 12
0.120314 1.39831 48
0.122123 1.24006 48
0.123906 1.44218 48
0.125664 1.23705 30
0.127397 1.07266 24
0.129107 0.919837 72
0.132461 0.994102 24
0.134107 0.794384 96
0.135732 0.797574 48
0.137339 0.705906 24
0.138926 0.785069 24
0.140496 0.568202 72
0.142049 0.585251 48
0.145104 0.708594 8
0.146608 0.579671 54
0.148096 0.495605 84
0.14957 0.524478 48
0.151029 0.413026 24
0.152474 0.336984 72
0.153906 0.458482 96
0.15673 0.381237 48
0.158123 0.307499 48
0.159504 0.340232 24
0.160874 0.299148 72
0.163577 0.290866 72
0.164913 0.310055 96
0.167552 0.154593 6
0.168856 0.281171 96
0.170149 0.265575 96
0.171434 0.210908 24
0.172708 0.243044 48
0.173974 0.210357 96
0.17523 0.227717 48
0.177715 0.251224 36
0.178945 0.221473 48
0.180167 0.201888 120
0.18138 0.197381 56
0.182585 0.168839 24
0.183782 0.191374 96
0.184972 0.134287 48
0.187328 0.151894 24
0.188496 0.132446 102
0.190347 0.161467 120
0.191954 0.158371 48
0.193094 0.138619 48
0.194226 0.143614 120
0.196472 0.124074 24
0.197585 0.133179 144
0.199006 0.122895 168
0.201976 0.128271 48
0.203059 0.125315 96
0.205208 0.0709588 24
0.206274 0.081704 48
0.207335 0.0824875 108
0.20839 0.12511 72
0.210326 0.087841 198
0.211524 0.0783932 48
0.213587 0.0794144 72
0.214612 0.0575742 96
0.215631 0.0624237 72
0.216957 0.0813752 104
0.218661 0.0622807 72
0.219662 0.0632108 144
0.223129 0.0621354 192
0.224599 0.0651471 48
0.22618 0.0616877 192
0.22751 0.0553381 72
0.229429 0.0462783 48
0.230383 0.0665954 78
0.231604 0.0577004 168
0.23416 0.0525316 144
0.235095 0.0477251 144
0.236954 0.0428532 12
0.238108 0.0465268 192
0.239975 0.0489022 168
0.241537 0.0448575 48
0.242444 0.0406286 168
