# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.5
# nk = 757
0.020944 715.335 6
0.0296192 297.538 12
0.036276 153.986 8
0.0418879 94.8442 6
0.0468321 63.0853 24
0.051302 48.0725 24
0.0592384 30.7294 12
0.0628319 26.9231 30
0.0662306 22.0111 24
0.0694632 17.4746 24
0.072552 14.3071 8
0.0755145 13.0041 24
0.0783651 9.61952 48
0.0837758 7.00368 6
0.0863541 6.63331 48
0.0888577 5.18138 36
0.0912926 5.4731 24
0.0936642 4.4565 24
0.0959772 4.17984 48
0.0982358 3.17542 24
0.102604 2.23082 24
0.10472 2.50561 30
0.106794 2.30138 72
0.108828 2.28051 32
0.112787 1.81733 72
0.114715 1.79897 48
0.118477 0.882757 12
0.120314 1.52028 48
0.122123 1.34563 48
0.123906 1.57135 48
0.125664 1.34521 30
0.127397 1.16372 24
0.129107 0.997766 72
0.132461 1.08304 24
0.134107 0.862093 96
0.135732 0.865823 48
0.137339 0.76466 24
0.138926 0.854633 24
0.140496 0.615236 72
0.142049 0.634635 48
0.145104 0.776729 8
0.146608 0.631845 54
0.148096 0.539338 84
0.14957 0.572218 48
0.151029 0.448071 24
0.152474 0.365107 72
0.153906 0.500842 96
0.15673 0.415607 48
0.158123 0.334593 48
0.159504 0.37151 24
0.160874 0.325296 72
0.163577 0.317358 72
0.164913 0.338027 96
0.167552 0.166077 6
0.168856 0.306985 96
0.170149 0.289464 96
0.171434 0.229812 24
0.172708 0.264897 48
0.173974 0.230097 96
0.17523 0.248596 48
0.177715 0.274623 36
0.178945 0.242234 48
0.180167 0.220158 120
0.18138 0.215645 56
0.182585 0.183767 24
0.183782 0.209349 96
0.184972 0.145892 48
0.187328 0.165675 24
0.188496 0.14392 102
0.190347 0.176287 120
0.191954 0.172824 48
0.193094 0.151553 48
0.194226 0.15688 120
0.196472 0.13519 24
0.197585 0.145396 144
0.199006 0.134446 168
0.201976 0.139685 48
0.203059 0.137073 96
0.205208 0.0772001 24
0.206274 0.0889869 48
0.207335 0.0898509 108
0.20839 0.137374 72
0.210326 0.0960448 198
0.211524 0.0860357 48
0.213587 0.0867716 72
0.214612 0.0627629 96
0.215631 0.0683261 72
0.216957 0.0891406 104
0.218661 0.0682092 72
0.219662 0.0691855 144
0.223129 0.0680509 192
0.224599 0.0713329 48
0.22618 0.0674624 192
0.22751 0.0606638 72
0.229429 0.0504907 48
