# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.327363
# nk = 757
0.020944 221.259 6
0.0296192 86.302 12
0.036276 43.375 8
0.0418879 26.0795 6
0.0468321 17.1705 24
0.051302 12.7601 24
0.0592384 7.91714 12
0.0628319 6.74272 30
0.0662306 5.48041 24
0.0694632 4.38542 24
0.072552 3.61414 8
0.0755145 3.18502 24
0.0783651 2.44902 48
0.0837758 1.76641 6
0.0863541 1.61738 48
0.0888577 1.29989 36
0.0912926 1.30157 24
0.0936642 1.07786 24
0.0959772 0.985507 48
0.0982358 0.779529 24
0.102604 0.572203 24
0.10472 0.602426 30
0.106794 0.549596 72
0.108828 0.537626 32
0.112787 0.435496 72
0.114715 0.418676 48
0.118477 0.243884 12
0.120314 0.350756 48
0.122123 0.318924 48
0.123906 0.349181 48
0.125664 0.307564 30
0.127397 0.274708 24
0.129107 0.238137 72
0.132461 0.241535 24
0.134107 0.203672 96
0.135732 0.202348 48
0.137339 0.183828 24
0.138926 0.191631 24
0.140496 0.149933 72
0.142049 0.15099 48
0.145104 0.158792 8
0.146608 0.139736 54
0.148096 0.122403 84
0.14957 0.125029 48
0.151029 0.105706 24
0.152474 0.0889068 72
0.153906 0.107472 96
0.15673 0.0918722 48
0.158123 0.0767398 48
0.159504 0.0809868 24
0.160874 0.0745071 72
0.163577 0.0696207 72
0.164913 0.0743383 96
0.167552 0.0455122 6
0.168856 0.0662038 96
0.170149 0.0637612 96
0.171434 0.0519166 24
0.172708 0.0584728 48
0.173974 0.0493164 96
0.17523 0.0538498 48
0.177715 0.0577832 36
0.178945 0.0510845 48
0.180167 0.0482382 120
0.18138 0.046099 56
0.182585 0.0416362 24
0.183782 0.0440656 96
0.184972 0.0340981 48
0.187328 0.0362902 24
0.188496 0.0334363 102
0.190347 0.0378794 120
0.191954 0.0373304 48
0.193094 0.0323376 48
0.194226 0.0335251 120
0.196472 0.029863 24
0.197585 0.0312345 144
0.199006 0.0282078 168
0.201976 0.0304822 48
0.203059 0.0283613 96
0.205208 0.0182351 24
0.206274 0.0202059 48
0.207335 0.0201983 108
0.20839 0.0269231 72
0.210326 0.0204038 198
0.211524 0.0176077 48
0.213587 0.0186224 72
0.214612 0.0143139 96
0.215631 0.0146218 72
0.216957 0.018392 104
0.218661 0.0143376 72
0.219662 0.0145702 144
0.223129 0.0141136 192
0.224599 0.0147978 48
0.22618 0.0141574 192
0.22751 0.0126031 72
0.229429 0.0111783 48
0.230383 0.0141793 78
0.231604 0.0128449 168
0.23416 0.0112974 144
0.235095 0.0108879 144
0.236954 0.011143 12
0.238108 0.0103486 192
0.239975 0.0107366 168
0.241537 0.0107111 48
0.242444 0.00945252 168
0.244844 0.00917224 144
0.246417 0.00752704 168
0.248401 0.00841669 144
0.249576 0.00693067 48
0.251327 0.0116214 30
0.252777 0.00809904 288
0.254191 0.00678756 80
0.25601 0.00765222 288
0.258214 0.00685741 72
0.2594 0.00695082 240
0.26075 0.00633001 96
0.262904 0.0058584 168
0.265657 0.00617753 216
0.266722 0.00643934 132
0.268622 0.00632099 192
0.269844 0.00527485 120
0.271964 0.00520371 126
0.273543 0.00509514 288
0.275842 0.0052361 312
0.277853 0.00452395 24
0.279641 0.00474412 264
0.28148 0.00492408 192
0.282936 0.00405447 192
0.285198 0.0039346 336
0.286404 0.00455804 48
0.288084 0.00457297 240
0.291553 0.00369865 296
0.292736 0.00311601 150
0.294335 0.00363965 240
0.296659 0.00325834 228
0.298323 0.00313231 216
0.300394 0.0032455 336
0.302928 0.00323291 360
0.304588 0.00241775 144
0.305974 0.00245572 168
0.308578 0.00286032 312
0.310884 0.00226583 288
0.312408 0.00224446 192
0.314799 0.00230952 366
0.317265 0.00253532 408
0.319597 0.00233337 168
0.320771 0.00223476 336
0.3227 0.00209678 240
0.32574 0.00175574 380
0.32795 0.00213299 384
0.330224 0.00181093 240
0.331726 0.00203836 360
0.333831 0.00156728 198
0.336246 0.00173654 384
0.338319 0.0016219 384
0.341157 0.00159173 432
0.343593 0.00143387 528
0.346262 0.00152032 288
0.347842 0.00135229 288
0.350326 0.00126244 456
0.352828 0.00120663 360
0.354442 0.00125982 180
0.356776 0.00124029 486
0.359142 0.00118757 504
0.361681 0.00115021 512
0.363857 0.00112004 264
0.366441 0.00112169 600
0.368657 0.00115779 288
0.371486 0.00099295 672
0.374587 0.00107985 408
0.376839 0.000856202 462
0.379079 0.000883578 600
0.38178 0.000870965 504
0.384712 0.000796386 324
0.386663 0.000773238 744
0.389313 0.000822 456
0.39167 0.000737889 432
0.394428 0.000700346 720
0.397811 0.000725195 534
0.400019 0.000640756 536
0.402781 0.000593485 624
0.405015 0.000625948 600
0.40766 0.00054424 696
0.410865 0.000548632 456
0.413244 0.000565741 732
0.416084 0.000518718 600
0.418986 0.00052721 702
0.421544 0.000472125 672
0.424534 0.000512722 768
0.42751 0.000457248 768
0.430034 0.00043697 408
0.432751 0.000422185 1080
0.436344 0.000410795 632
0.438896 0.000392122 750
0.44171 0.000394614 696
0.444585 0.000423907 876
0.447784 0.000354758 864
0.45034 0.000356703 768
0.453413 0.000342151 888
0.456575 0.000323169 816
0.459787 0.000304467 654
0.462622 0.000284309 1296
0.465862 0.000301643 816
0.468802 0.000281062 816
0.471915 0.000255675 1088
0.475472 0.000261162 1020
0.478779 0.000240039 1032
0.481919 0.000242718 942
0.484939 0.000229988 1032
0.488502 0.00023263 1128
0.491034 0.000210287 888
0.494348 0.000218121 1176
0.497688 0.000203855 960
0.500527 0.000193303 1110
0.504331 0.000192237 1116
0.507364 0.00018981 1352
0.510774 0.000179799 1200
0.514275 0.000174187 1224
0.517978 0.000162681 1320
0.521294 0.000151187 1128
0.524822 0.000152763 1518
0.527973 0.000148726 1080
0.531698 0.000137389 1524
0.535226 0.000139905 1416
0.539103 0.000127607 1704
0.543 0.000115734 1088
0.546011 0.00011945 1446
0.549827 0.000121816 1800
0.55369 0.000111209 1512
0.557166 0.0001066 1392
0.560475 0.000108327 1392
0.564609 0.00010041 1962
0.56859 9.99268e-05 1776
0.572441 9.67383e-05 1680
0.5763 8.99211e-05 1776
0.580121 8.74242e-05 1544
0.583625 8.30967e-05 1896
0.587525 7.79363e-05 1662
0.591428 7.78198e-05 1908
0.595301 7.73563e-05 2184
0.599624 7.25877e-05 1848
0.603294 7.23496e-05 1848
0.60771 6.79215e-05 2238
0.611568 6.79267e-05 2088
0.615779 6.48195e-05 2192
0.619303 6.16695e-05 1536
0.623194 5.99382e-05 2412
0.627636 5.73981e-05 2262
0.631826 5.42527e-05 2448
0.635971 5.46939e-05 2040
0.64039 5.31737e-05 2976
0.644956 5.02636e-05 2184
0.649302 4.56126e-05 2550
0.653461 4.49322e-05 2396
0.657644 4.21397e-05 2760
0.662026 4.27787e-05 2424
0.666685 4.04696e-05 2832
0.670916 3.99438e-05 2574
0.675462 3.88168e-05 3024
0.679703 3.65819e-05 2484
0.684292 3.4683e-05 3168
0.688927 3.51635e-05 2894
0.693468 3.3936e-05 2856
0.698026 3.14809e-05 3384
0.702952 3.13632e-05 3240
0.707372 3.02159e-05 2856
0.712317 2.80898e-05 3474
0.716936 2.81668e-05 3432
0.721869 2.73004e-05 3552
0.726964 2.67083e-05 3560
0.73163 2.56632e-05 3270
0.736224 2.34635e-05 3552
0.74119 2.31562e-05 3780
0.746118 2.21917e-05 3960
0.751313 2.26247e-05 3696
0.756133 2.06304e-05 3726
0.761156 1.98694e-05 4376
0.766095 1.90711e-05 3648
0.771205 1.75003e-05 4332
0.776456 1.74533e-05 4254
0.781432 1.74545e-05 4296
0.786733 1.66993e-05 4320
0.791574 1.63191e-05 4368
0.797255 1.58732e-05 4826
0.802676 1.45953e-05 5016
0.808005 1.44149e-05 4608
0.813482 1.41632e-05 4824
0.818759 1.35899e-05 4950
0.824173 1.30908e-05 5232
0.829708 1.26282e-05 4980
0.834919 1.23747e-05 4838
0.840568 1.16668e-05 6024
0.846479 1.15563e-05 5520
0.851948 1.08182e-05 5400
0.857592 1.06528e-05 5538
0.863369 1.01955e-05 6456
0.869182 9.72657e-06 5504
0.874831 9.46493e-06 6168
0.880682 9.2931e-06 5910
0.886294 8.91163e-06 6372
0.892352 8.75094e-06 6768
0.898399 8.23796e-06 6294
0.904229 7.89012e-06 6656
0.910231 7.71205e-06 7224
0.916513 7.39365e-06 6708
0.922651 7.07687e-06 7566
0.92895 6.93207e-06 7416
0.935092 6.85742e-06 6984
0.940995 6.40644e-06 7310
0.947406 6.19701e-06 8148
0.953652 5.98155e-06 7632
0.960017 5.80679e-06 8088
0.966595 5.42031e-06 8478
0.972908 5.43361e-06 8112
0.979222 5.28586e-06 8108
0.985855 4.95522e-06 9510
0.992666 4.8642e-06 8472
0.998881 4.66572e-06 8832
1.00551 4.53599e-06 8898
1.01216 4.35757e-06 10008
1.01908 4.13581e-06 9392
1.02599 3.99732e-06 10206
1.03271 3.84326e-06 9528
1.03948 3.82554e-06 10236
1.04641 3.65949e-06 10398
1.05346 3.47804e-06 10784
1.06036 3.38046e-06 10584
1.0676 3.28761e-06 11346
1.07471 3.14831e-06 11400
1.08175 3.01762e-06 11016
1.08895 2.94411e-06 11870
1.09637 2.83458e-06 12516
1.10369 2.76707e-06 11880
1.11092 2.63486e-06 11886
1.1181 2.57772e-06 13104
1.12573 2.4644e-06 12764
1.1332 2.40187e-06 13446
1.14081 2.28567e-06 13464
1.14829 2.1884e-06 13398
1.15605 2.17698e-06 14628
1.16374 2.08278e-06 14024
1.1717 1.98765e-06 15054
1.17935 1.96954e-06 14496
1.18713 1.84567e-06 15012
1.195 1.83552e-06 15422
1.20281 1.72207e-06 15624
1.21088 1.70408e-06 16146
1.21904 1.62176e-06 17064
1.22715 1.5894e-06 16152
1.23533 1.5078e-06 17510
1.24354 1.4655e-06 17172
1.25174 1.4116e-06 17880
1.26013 1.37715e-06 18030
1.26845 1.29318e-06 18680
1.27706 1.25773e-06 19170
1.28545 1.22923e-06 18720
1.29387 1.18213e-06 19536
1.3027 1.15327e-06 20954
1.31143 1.11515e-06 20328
1.3202 1.08395e-06 20718
1.32891 1.03381e-06 21348
1.33775 9.89606e-07 21534
1.34663 9.66039e-07 22256
1.35548 9.39981e-07 22104
1.3645 9.01035e-07 23178
1.37362 8.65228e-07 23880
1.38289 8.37208e-07 24230
1.39214 8.09914e-07 24468
1.40146 7.75562e-07 25230
1.41076 7.63605e-07 25328
1.42016 7.39257e-07 25818
1.42955 7.01157e-07 26616
1.43897 6.79799e-07 26376
1.44856 6.60291e-07 28034
1.45815 6.42163e-07 27816
1.46783 6.13938e-07 28398
1.47755 5.92265e-07 29652
1.48753 5.71204e-07 30134
1.4975 5.45361e-07 30792
1.50759 5.38974e-07 31218
1.51744 5.16368e-07 30912
1.52762 4.94624e-07 33158
1.53782 4.85305e-07 32772
1.54798 4.71267e-07 33150
1.55817 4.46598e-07 34256
1.56867 4.36413e-07 35562
1.579 4.19505e-07 34992
1.58955 4.06063e-07 37158
1.60018 3.93949e-07 36956
1.61084 3.80992e-07 37950
1.62148 3.62326e-07 38496
1.63242 3.5497e-07 40274
