# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.567063
# nk = 757
0.020944 979.452 6
0.0296192 414.991 12
0.036276 216.544 8
0.0418879 134.321 6
0.0468321 89.6002 24
0.051302 68.8299 24
0.0592384 44.3927 12
0.0628319 39.2514 30
0.0662306 32.1563 24
0.0694632 25.4602 24
0.072552 20.7791 8
0.0755145 19.092 24
0.0783651 13.9315 48
0.0837758 10.1789 6
0.0863541 9.75058 48
0.0888577 7.54302 36
0.0912926 8.10041 24
0.0936642 6.56337 24
0.0959772 6.21358 48
0.0982358 4.66514 24
0.102604 3.22907 24
0.10472 3.70213 30
0.106794 3.41266 72
0.108828 3.38868 32
0.112787 2.68769 72
0.114715 2.69071 48
0.118477 1.25 12
0.120314 2.27823 48
0.122123 1.99658 48
0.123906 2.3791 48
0.125664 2.01625 30
0.127397 1.72266 24
0.129107 1.47787 72
0.132461 1.63958 24
0.134107 1.27939 96
0.135732 1.2857 48
0.137339 1.12244 24
0.138926 1.28741 24
0.140496 0.902268 72
0.142049 0.937507 48
0.145104 1.21342 8
0.146608 0.958892 54
0.148096 0.81196 84
0.14957 0.872765 48
0.151029 0.663134 24
0.152474 0.538026 72
0.153906 0.768792 96
0.15673 0.63126 48
0.158123 0.504108 48
0.159504 0.569908 24
0.160874 0.487643 72
0.163577 0.484417 72
0.164913 0.513352 96
0.167552 0.234175 6
0.168856 0.469832 96
0.170149 0.43893 96
0.171434 0.3491 24
0.172708 0.401721 48
0.173974 0.356504 96
0.17523 0.380372 48
0.177715 0.42254 36
0.178945 0.374295 48
0.180167 0.334807 120
0.18138 0.331146 56
0.182585 0.277016 24
0.183782 0.323708 96
0.184972 0.217913 48
0.187328 0.252221 24
0.188496 0.215149 102
0.190347 0.269616 120
0.191954 0.263679 48
0.193094 0.23387 48
0.194226 0.240642 120
0.196472 0.204626 24
0.197585 0.222333 144
0.199006 0.207839 168
0.201976 0.210192 48
0.203059 0.211308 96
0.205208 0.116842 24
0.206274 0.134853 48
0.207335 0.13611 108
0.20839 0.216012 72
0.210326 0.148238 198
0.211524 0.135584 48
0.213587 0.133468 72
0.214612 0.0958009 96
0.215631 0.106317 72
0.216957 0.138852 104
0.218661 0.106298 72
0.219662 0.107392 144
0.223129 0.105907 192
0.224599 0.110873 48
0.22618 0.104088 192
0.22751 0.0951227 72
0.229429 0.0771937 48
0.230383 0.116757 78
0.231604 0.0991614 168
0.23416 0.0920258 144
0.235095 0.0814801 144
0.236954 0.0691066 12
0.238108 0.0805482 192
0.239975 0.0844105 168
0.241537 0.0738657 48
0.242444 0.0686756 168
0.244844 0.068226 144
0.246417 0.0535241 168
0.248401 0.0644291 144
0.249576 0.0539528 48
0.251327 0.0883926 30
0.252777 0.058657 288
0.254191 0.0445256 80
0.25601 0.0563416 288
0.258214 0.0469605 72
0.2594 0.052397 240
0.26075 0.0467806 96
0.262904 0.0436256 168
0.265657 0.0463284 216
0.266722 0.0489278 132
0.268622 0.048842 192
0.269844 0.0402966 120
0.271964 0.0401352 126
0.273543 0.039373 288
0.275842 0.0399532 312
0.277853 0.0291594 24
0.279641 0.0379868 264
