# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.944616
# nk = 757
0.020944 2741.18 6
0.0296192 1241.49 12
0.036276 667.127 8
0.0418879 424.97 6
0.0468321 286.64 24
0.051302 227.496 24
0.0592384 151.755 12
0.0628319 139.149 30
0.0662306 115.141 24
0.0694632 90.268 24
0.072552 72.4533 8
0.0755145 69.7355 24
0.0783651 48.0761 48
0.0837758 35.7919 6
0.0863541 35.8381 48
0.0888577 26.6992 36
0.0912926 30.4095 24
0.0936642 24.2825 24
0.0959772 23.941 48
0.0982358 17.3497 24
0.102604 11.3518 24
0.10472 13.9957 30
0.106794 13.1858 72
0.108828 13.054 32
0.112787 10.216 72
0.114715 10.7483 48
0.118477 4.11296 12
0.120314 9.14067 48
0.122123 7.69585 48
0.123906 9.84447 48
0.125664 7.99554 30
0.127397 6.43984 24
0.129107 5.69047 72
0.132461 6.82614 24
0.134107 4.92172 96
0.135732 4.87041 48
0.137339 4.01697 24
0.138926 5.173 24
0.140496 3.30112 72
0.142049 3.51281 48
0.145104 5.71625 8
0.146608 4.04207 54
0.148096 3.3222 84
0.14957 3.76709 48
0.151029 2.49225 24
0.152474 2.07328 72
0.153906 3.38972 96
0.15673 2.67546 48
0.158123 2.11809 48
0.159504 2.58029 24
0.160874 1.95223 72
0.163577 2.10657 72
0.164913 2.16653 96
0.167552 0.76529 6
0.168856 2.05466 96
0.170149 1.83045 96
0.171434 1.55165 24
0.172708 1.68868 48
0.173974 1.6941 96
0.17523 1.6647 48
0.177715 1.86072 36
0.178945 1.71264 48
0.180167 1.42677 120
0.18138 1.45981 56
0.182585 1.15675 24
0.183782 1.47439 96
0.184972 0.877922 48
0.187328 1.06537 24
0.188496 0.87064 102
0.190347 1.16399 120
0.191954 1.13344 48
0.193094 1.07667 48
0.194226 1.05467 120
0.196472 0.855655 24
0.197585 0.967128 144
0.199006 0.936756 168
0.201976 0.813539 48
0.203059 0.91929 96
0.205208 0.546993 24
0.206274 0.595109 48
0.207335 0.594066 108
0.20839 1.01699 72
0.210326 0.681889 198
0.211524 0.686014 48
0.213587 0.609757 72
0.214612 0.44847 96
0.215631 0.518611 72
0.216957 0.655908 104
0.218661 0.51155 72
0.219662 0.503735 144
0.223129 0.501302 192
0.224599 0.523013 48
0.22618 0.46867 192
0.22751 0.481914 72
0.229429 0.351952 48
0.230383 0.609621 78
0.231604 0.482622 168
0.23416 0.475542 144
0.235095 0.395206 144
0.236954 0.326952 12
0.238108 0.407043 192
0.239975 0.412679 168
0.241537 0.306694 48
0.242444 0.327325 168
0.244844 0.318857 144
0.246417 0.265807 168
0.248401 0.319613 144
0.249576 0.282791 48
0.251327 0.399825 30
0.252777 0.27136 288
0.254191 0.196248 80
0.25601 0.266729 288
0.258214 0.203576 72
0.2594 0.26341 240
0.26075 0.221938 96
0.262904 0.230812 168
0.265657 0.222254 216
0.266722 0.239852 132
0.268622 0.231667 192
0.269844 0.211219 120
0.271964 0.202437 126
0.273543 0.190479 288
0.275842 0.184128 312
0.277853 0.130027 24
0.279641 0.185331 264
0.28148 0.205754 192
0.282936 0.143882 192
0.285198 0.173917 336
0.286404 0.194004 48
0.288084 0.135916 240
0.291553 0.134368 296
0.292736 0.136901 150
0.294335 0.160441 240
0.296659 0.102962 228
0.298323 0.128676 216
0.300394 0.115922 336
0.302928 0.134411 360
0.304588 0.116884 144
0.305974 0.126638 168
0.308578 0.113455 312
0.310884 0.108118 288
0.312408 0.0987547 192
0.314799 0.0938809 366
0.317265 0.103356 408
0.319597 0.0879594 168
0.320771 0.103762 336
0.3227 0.0727191 240
0.32574 0.0854283 380
0.32795 0.0824897 384
0.330224 0.0793686 240
0.331726 0.0847429 360
0.333831 0.0698613 198
0.336246 0.0788673 384
0.338319 0.0782893 384
0.341157 0.0796295 432
0.343593 0.0730838 528
0.346262 0.0728436 288
0.347842 0.0709095 288
0.350326 0.0577068 456
0.352828 0.0563822 360
0.354442 0.0590842 180
0.356776 0.0614185 486
0.359142 0.0612074 504
0.361681 0.0547105 512
0.363857 0.0488706 264
0.366441 0.0478154 600
0.368657 0.0511048 288
0.371486 0.0457463 672
0.374587 0.0545922 408
0.376839 0.0449752 462
0.379079 0.0447283 600
0.38178 0.0452692 504
0.384712 0.0406017 324
0.386663 0.0417535 744
0.389313 0.0432949 456
0.39167 0.0382944 432
0.394428 0.0346967 720
0.397811 0.0357273 534
0.400019 0.0308752 536
0.402781 0.0353951 624
0.405015 0.0347397 600
0.40766 0.0332678 696
0.410865 0.0305606 456
0.413244 0.0301571 732
0.416084 0.0290109 600
0.418986 0.0263314 702
0.421544 0.0260452 672
0.424534 0.0277328 768
0.42751 0.026226 768
0.430034 0.0223966 408
0.432751 0.0233518 1080
0.436344 0.0256371 632
0.438896 0.0230523 750
0.44171 0.0213431 696
0.444585 0.0206208 876
0.447784 0.021025 864
0.45034 0.0184129 768
0.453413 0.0195803 888
0.456575 0.0180323 816
0.459787 0.0178757 654
0.462622 0.0167612 1296
0.465862 0.0182354 816
0.468802 0.0163317 816
0.471915 0.0169381 1088
0.475472 0.0154887 1020
0.478779 0.0152186 1032
0.481919 0.0141528 942
0.484939 0.014821 1032
0.488502 0.0139619 1128
0.491034 0.0134443 888
0.494348 0.0132809 1176
0.497688 0.0125718 960
0.500527 0.012629 1110
0.504331 0.0112322 1116
0.507364 0.011598 1352
0.510774 0.0112462 1200
0.514275 0.0106059 1224
0.517978 0.0103003 1320
0.521294 0.00979997 1128
0.524822 0.00988622 1518
0.527973 0.00968475 1080
0.531698 0.0093376 1524
0.535226 0.00926436 1416
0.539103 0.00842024 1704
0.543 0.0087507 1088
0.546011 0.00829617 1446
0.549827 0.00754826 1800
0.55369 0.00774901 1512
0.557166 0.0076671 1392
0.560475 0.00698031 1392
0.564609 0.00706437 1962
0.56859 0.00685544 1776
0.572441 0.00638192 1680
0.5763 0.00676776 1776
0.580121 0.00638902 1544
0.583625 0.00568813 1896
0.587525 0.00612751 1662
0.591428 0.00576377 1908
0.595301 0.00551031 2184
0.599624 0.00539031 1848
0.603294 0.00544507 1848
0.60771 0.00514571 2238
0.611568 0.00462571 2088
0.615779 0.00493858 2192
0.619303 0.00470568 1536
0.623194 0.00426809 2412
0.627636 0.0041073 2262
0.631826 0.00423797 2448
0.635971 0.00383459 2040
0.64039 0.0039146 2976
0.644956 0.0039459 2184
0.649302 0.00386898 2550
0.653461 0.00361694 2396
0.657644 0.00354777 2760
0.662026 0.00336625 2424
0.666685 0.0031424 2832
0.670916 0.00317306 2574
0.675462 0.00305199 3024
0.679703 0.00296711 2484
0.684292 0.00285214 3168
0.688927 0.00280917 2894
0.693468 0.00268142 2856
0.698026 0.00268922 3384
0.702952 0.00256749 3240
0.707372 0.00241647 2856
0.712317 0.00246965 3474
0.716936 0.00233759 3432
0.721869 0.00240867 3552
0.726964 0.00228088 3560
0.73163 0.00208284 3270
0.736224 0.00206447 3552
0.74119 0.00198926 3780
0.746118 0.00202414 3960
0.751313 0.00192824 3696
0.756133 0.0018588 3726
0.761156 0.00183687 4376
0.766095 0.00174656 3648
0.771205 0.00167292 4332
0.776456 0.00166093 4254
0.781432 0.00156295 4296
0.786733 0.00152848 4320
0.791574 0.00149821 4368
0.797255 0.0014773 4826
