# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.496842
# nk = 757
0.020944 703.752 6
0.0296192 292.445 12
0.036276 151.286 8
0.0418879 93.1479 6
0.0468321 61.948 24
0.051302 47.187 24
0.0592384 30.1497 12
0.0628319 26.4032 30
0.0662306 21.5839 24
0.0694632 17.1377 24
0.072552 14.0334 8
0.0755145 12.7485 24
0.0783651 9.43677 48
0.0837758 6.86949 6
0.0863541 6.50256 48
0.0888577 5.08168 36
0.0912926 5.36331 24
0.0936642 4.36822 24
0.0959772 4.09519 48
0.0982358 3.113 24
0.102604 2.18858 24
0.10472 2.45563 30
0.106794 2.25511 72
0.108828 2.23437 32
0.112787 1.781 72
0.114715 1.76205 48
0.118477 0.867021 12
0.120314 1.48892 48
0.122123 1.31851 48
0.123906 1.53811 48
0.125664 1.3174 30
0.127397 1.14034 24
0.129107 0.977749 72
0.132461 1.06015 24
0.134107 0.8447 96
0.135732 0.848293 48
0.137339 0.749587 24
0.138926 0.836743 24
0.140496 0.603167 72
0.142049 0.621956 48
0.145104 0.759146 8
0.146608 0.618416 54
0.148096 0.528089 84
0.14957 0.559924 48
0.151029 0.439072 24
0.152474 0.357886 72
0.153906 0.489928 96
0.15673 0.406759 48
0.158123 0.327621 48
0.159504 0.363449 24
0.160874 0.318573 72
0.163577 0.310534 72
0.164913 0.330827 96
0.167552 0.163141 6
0.168856 0.300336 96
0.170149 0.283317 96
0.171434 0.224943 24
0.172708 0.259273 48
0.173974 0.225004 96
0.17523 0.243218 48
0.177715 0.268594 36
0.178945 0.236882 48
0.180167 0.215455 120
0.18138 0.210939 56
0.182585 0.179927 24
0.183782 0.204714 96
0.184972 0.142909 48
0.187328 0.162127 24
0.188496 0.14097 102
0.190347 0.17247 120
0.191954 0.169103 48
0.193094 0.148219 48
0.194226 0.153462 120
0.196472 0.13233 24
0.197585 0.14225 144
0.199006 0.131468 168
0.201976 0.136751 48
0.203059 0.134044 96
0.205208 0.075592 24
0.206274 0.0871117 48
0.207335 0.0879555 108
0.20839 0.134209 72
0.210326 0.0939297 198
0.211524 0.0840611 48
0.213587 0.0848753 72
0.214612 0.0614254 96
0.215631 0.0668025 72
0.216957 0.087137 104
0.218661 0.0666791 72
0.219662 0.0676442 144
0.223129 0.0665248 192
0.224599 0.0697373 48
0.22618 0.065974 192
0.22751 0.0592883 72
0.229429 0.0494052 48
0.230383 0.0715469 78
0.231604 0.0618394 168
0.23416 0.0564294 144
0.235095 0.0510994 144
0.236954 0.0455424 12
0.238108 0.0498996 192
0.239975 0.0524415 168
0.241537 0.0478381 48
0.242444 0.043447 168
0.244844 0.0429978 144
0.246417 0.0338328 168
0.248401 0.0401316 144
0.249576 0.0331204 48
0.251327 0.0559401 30
0.252777 0.0373105 288
0.254191 0.0289789 80
0.25601 0.0356212 288
0.258214 0.0303527 72
0.2594 0.0327712 240
0.26075 0.0295019 96
0.262904 0.0271966 168
0.265657 0.029175 216
0.266722 0.0306792 132
0.268622 0.0306387 192
0.269844 0.0250496 120
0.271964 0.0250101 126
0.273543 0.0246195 288
0.275842 0.0251686 312
0.277853 0.0191463 24
0.279641 0.0235774 264
0.28148 0.0249723 192
0.282936 0.019152 192
0.285198 0.0200736 336
0.286404 0.0241334 48
0.288084 0.0210551 240
0.291553 0.0177229 296
0.292736 0.0148414 150
0.294335 0.0183635 240
0.296659 0.0146953 228
0.298323 0.0152402 216
0.300394 0.0153491 336
0.302928 0.0167755 360
0.304588 0.0125137 144
0.305974 0.013771 168
0.308578 0.0143975 312
0.310884 0.0117237 288
0.312408 0.0115414 192
0.314799 0.0112572 366
0.317265 0.0128173 408
0.319597 0.0113051 168
0.320771 0.0115349 336
0.3227 0.0104097 240
0.32574 0.00926461 380
0.32795 0.010584 384
0.330224 0.00939234 240
0.331726 0.0101378 360
0.333831 0.00801805 198
0.336246 0.00886825 384
0.338319 0.00873237 384
0.341157 0.0087554 432
0.343593 0.00771826 528
0.346262 0.00815519 288
0.347842 0.00720685 288
0.350326 0.00648078 456
0.352828 0.00631325 360
0.354442 0.00656464 180
0.356776 0.00646384 486
0.359142 0.00646243 504
0.361681 0.00589511 512
0.363857 0.00568825 264
0.366441 0.00567197 600
0.368657 0.00588067 288
0.371486 0.00510386 672
0.374587 0.00611986 408
0.376839 0.00482451 462
0.379079 0.00464606 600
0.38178 0.00474846 504
0.384712 0.00416933 324
0.386663 0.00426783 744
0.389313 0.00452927 456
0.39167 0.00386027 432
0.394428 0.0037275 720
0.397811 0.00385715 534
0.400019 0.00337653 536
0.402781 0.00328523 624
0.405015 0.00337287 600
0.40766 0.00321003 696
0.410865 0.0029721 456
0.413244 0.00307447 732
0.416084 0.00280997 600
0.418986 0.00277888 702
0.421544 0.00256232 672
0.424534 0.00283183 768
0.42751 0.00250218 768
0.430034 0.0022595 408
0.432751 0.00227536 1080
0.436344 0.00232294 632
0.438896 0.00228687 750
0.44171 0.00217014 696
0.444585 0.00228007 876
0.447784 0.00202484 864
0.45034 0.00197228 768
0.453413 0.0019014 888
0.456575 0.00184356 816
0.459787 0.00171073 654
0.462622 0.00157212 1296
0.465862 0.0016921 816
0.468802 0.00158284 816
0.471915 0.00152812 1088
0.475472 0.00148093 1020
0.478779 0.00141151 1032
0.481919 0.00138669 942
0.484939 0.00134096 1032
0.488502 0.00131837 1128
0.491034 0.00123894 888
0.494348 0.00127813 1176
0.497688 0.00115151 960
0.500527 0.0011413 1110
0.504331 0.0010991 1116
0.507364 0.00109082 1352
0.510774 0.00105889 1200
0.514275 0.000978509 1224
0.517978 0.000951977 1320
0.521294 0.000898719 1128
0.524822 0.000858859 1518
0.527973 0.000823784 1080
0.531698 0.000838241 1524
0.535226 0.000817697 1416
0.539103 0.000759066 1704
0.543 0.000710931 1088
0.546011 0.000718109 1446
0.549827 0.000725943 1800
0.55369 0.000667219 1512
