# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.65922
# nk = 757
0.020944 1386.91 6
0.0296192 600.278 12
0.036276 316.186 8
0.0418879 197.758 6
0.0468321 132.36 24
0.051302 102.68 24
0.0592384 66.9235 12
0.0628319 59.8317 30
0.0662306 49.149 24
0.0694632 38.7888 24
0.072552 31.5162 8
0.0755145 29.3543 24
0.0783651 21.058 48
0.0837758 15.4601 6
0.0863541 15.0149 48
0.0888577 11.4794 36
0.0912926 12.567 24
0.0936642 10.1277 24
0.0959772 9.70221 48
0.0982358 7.1906 24
0.102604 4.88883 24
0.10472 5.7413 30
0.106794 5.32094 72
0.108828 5.28856 32
0.112787 4.17313 72
0.114715 4.2392 48
0.118477 1.84724 12
0.120314 3.59553 48
0.122123 3.11245 48
0.123906 3.79686 48
0.125664 3.17725 30
0.127397 2.67028 24
0.129107 2.30036 72
0.132461 2.61863 24
0.134107 1.99387 96
0.135732 2.00054 48
0.137339 1.71958 24
0.138926 2.03928 24
0.140496 1.38504 72
0.142049 1.45107 48
0.145104 2.01428 8
0.146608 1.53609 54
0.148096 1.28858 84
0.14957 1.40747 48
0.151029 1.02796 24
0.152474 0.834144 72
0.153906 1.24926 96
0.15673 1.01262 48
0.158123 0.803371 48
0.159504 0.92872 24
0.160874 0.769248 72
0.163577 0.78268 72
0.164913 0.822695 96
0.167552 0.343683 6
0.168856 0.760637 96
0.170149 0.701615 96
0.171434 0.5635 24
0.172708 0.642703 48
0.173974 0.589175 96
0.17523 0.615907 48
0.177715 0.687146 36
0.178945 0.613829 48
0.180167 0.537601 120
0.18138 0.538139 56
0.182585 0.441005 24
0.183782 0.530924 96
0.184972 0.343076 48
0.187328 0.405148 24
0.188496 0.339058 102
0.190347 0.435522 120
0.191954 0.424814 48
0.193094 0.383517 48
0.194226 0.390309 120
0.196472 0.326489 24
0.197585 0.359268 144
0.199006 0.340344 168
0.201976 0.330575 48
0.203059 0.343451 96
0.205208 0.18955 24
0.206274 0.217075 48
0.207335 0.21856 108
0.20839 0.35981 72
0.210326 0.24306 198
0.211524 0.22865 48
0.213587 0.218049 72
0.214612 0.156383 96
0.215631 0.176936 72
0.216957 0.230021 104
0.218661 0.176694 72
0.219662 0.177368 144
0.223129 0.175339 192
0.224599 0.183309 48
0.22618 0.170063 192
0.22751 0.159872 72
0.229429 0.12561 48
0.230383 0.199012 78
0.231604 0.165551 168
0.23416 0.156722 144
0.235095 0.13552 144
0.236954 0.110305 12
0.238108 0.135889 192
0.239975 0.14138 168
0.241537 0.117527 48
0.242444 0.113226 168
0.244844 0.112514 144
0.246417 0.0888315 168
0.248401 0.108024 144
0.249576 0.0923097 48
0.251327 0.14436 30
0.252777 0.0958261 288
0.254191 0.0711555 80
0.25601 0.0927733 288
0.258214 0.0751836 72
0.2594 0.0876753 240
0.26075 0.0772217 96
0.262904 0.0737245 168
0.265657 0.0765739 216
0.266722 0.0813477 132
0.268622 0.080767 192
0.269844 0.0681016 120
0.271964 0.0673299 126
0.273543 0.0654704 288
0.275842 0.0656523 312
0.277853 0.0462402 24
0.279641 0.0635522 264
0.28148 0.0687276 192
0.282936 0.0500721 192
0.285198 0.0564085 336
0.286404 0.066301 48
0.288084 0.0517521 240
0.291553 0.0466955 296
0.292736 0.0414523 150
0.294335 0.0513978 240
0.296659 0.0366984 228
0.298323 0.0417088 216
0.300394 0.0400574 336
0.302928 0.0461418 360
0.304588 0.0364348 144
0.305974 0.0406488 168
0.308578 0.0388733 312
0.310884 0.0337039 288
0.312408 0.0325397 192
0.314799 0.0307056 366
0.317265 0.0349151 408
0.319597 0.0297459 168
0.320771 0.0328489 336
0.3227 0.0268638 240
0.32574 0.0268161 380
0.32795 0.0281926 384
0.330224 0.0263289 240
0.331726 0.0276975 360
0.333831 0.0228032 198
0.336246 0.0250384 384
0.338319 0.0250598 384
0.341157 0.0255833 432
0.343593 0.0227788 528
0.346262 0.0234953 288
0.347842 0.0215603 288
0.350326 0.0184136 456
0.352828 0.0180334 360
0.354442 0.0186472 180
0.356776 0.0187481 486
0.359142 0.0189328 504
0.361681 0.016762 512
0.363857 0.0157587 264
0.366441 0.015598 600
0.368657 0.0161596 288
