# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.383161
# nk = 757
0.020944 348.122 6
0.0296192 139.093 12
0.036276 70.688 8
0.0418879 42.8841 6
0.0468321 28.3449 24
0.051302 21.2525 24
0.0592384 13.3312 12
0.0628319 11.4674 30
0.0662306 9.33939 24
0.0694632 7.45359 24
0.072552 6.13218 8
0.0755145 5.46072 24
0.0783651 4.14495 48
0.0837758 2.99906 6
0.0863541 2.778 48
0.0888577 2.21117 36
0.0912926 2.25669 24
0.0936642 1.85741 24
0.0959772 1.71246 48
0.0982358 1.33487 24
0.102604 0.965402 24
0.10472 1.03968 30
0.106794 0.950115 72
0.108828 0.934619 32
0.112787 0.752578 72
0.114715 0.730207 48
0.118477 0.400635 12
0.120314 0.613905 48
0.122123 0.553417 48
0.123906 0.619847 48
0.125664 0.54079 30
0.127397 0.478162 24
0.129107 0.412129 72
0.132461 0.428004 24
0.134107 0.353976 96
0.135732 0.353483 48
0.137339 0.318375 24
0.138926 0.339475 24
0.140496 0.258041 72
0.142049 0.26211 48
0.145104 0.289415 8
0.146608 0.248399 54
0.148096 0.215597 84
0.14957 0.223065 48
0.151029 0.184103 24
0.152474 0.152771 72
0.153906 0.192877 96
0.15673 0.163267 48
0.158123 0.134406 48
0.159504 0.144253 24
0.160874 0.130893 72
0.163577 0.12388 72
0.164913 0.132499 96
0.167552 0.0753167 6
0.168856 0.118711 96
0.170149 0.113637 96
0.171434 0.0912971 24
0.172708 0.104103 48
0.173974 0.0881372 96
0.17523 0.0963497 48
0.177715 0.104652 36
0.178945 0.0922085 48
0.180167 0.0860863 120
0.18138 0.0828774 56
0.182585 0.0733896 24
0.183782 0.0795708 96
0.184972 0.0594031 48
0.187328 0.0646974 24
0.188496 0.0584231 102
0.190347 0.0680778 120
0.191954 0.0670196 48
0.193094 0.058052 48
0.194226 0.0603204 120
0.196472 0.053199 24
0.197585 0.0561591 144
0.199006 0.0510094 168
0.201976 0.0548015 48
0.203059 0.051741 96
0.205208 0.0314493 24
0.206274 0.0354883 48
0.207335 0.0356685 108
0.20839 0.0499889 72
0.210326 0.0367203 198
0.211524 0.0319277 48
0.213587 0.0334013 72
0.214612 0.024998 96
0.215631 0.0260924 72
0.216957 0.0334408 104
0.218661 0.0257947 72
0.219662 0.0262453 144
0.223129 0.0255959 192
0.224599 0.0268631 48
0.22618 0.0256414 192
0.22751 0.0227672 72
0.229429 0.0198011 48
0.230383 0.0263338 78
0.231604 0.0234765 168
0.23416 0.020859 144
0.235095 0.0196999 144
0.236954 0.0193085 12
0.238108 0.0188668 192
0.239975 0.0197331 168
0.241537 0.0191877 48
0.242444 0.0169988 168
0.244844 0.0166229 144
0.246417 0.0133764 168
0.248401 0.0153024 144
0.249576 0.0125095 48
0.251327 0.0214263 30
0.252777 0.0146232 288
0.254191 0.0119179 80
0.25601 0.0138512 288
0.258214 0.0122203 72
0.2594 0.012603 240
0.26075 0.0114444 96
0.262904 0.0105247 168
