# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.994319
# nk = 757
0.020944 2965.28 6
0.0296192 1350.61 12
0.036276 727.595 8
0.0418879 464.593 6
0.0468321 313.699 24
0.051302 249.727 24
0.0592384 167.084 12
0.0628319 153.711 30
0.0662306 127.329 24
0.0694632 99.7497 24
0.072552 79.9255 8
0.0755145 77.2673 24
0.0783651 52.9948 48
0.0837758 39.5402 6
0.0863541 39.7418 48
0.0888577 29.5141 36
0.0912926 33.7717 24
0.0936642 26.9447 24
0.0959772 26.6689 48
0.0982358 19.287 24
0.102604 12.5618 24
0.10472 15.5725 30
0.106794 14.7091 72
0.108828 14.5468 32
0.112787 11.3765 72
0.114715 12.0238 48
0.118477 4.53376 12
0.120314 10.2293 48
0.122123 8.58292 48
0.123906 11.0386 48
0.125664 8.93003 30
0.127397 7.15033 24
0.129107 6.34996 72
0.132461 7.66196 24
0.134107 5.48807 96
0.135732 5.41518 48
0.137339 4.44007 24
0.138926 5.78183 24
0.140496 3.66495 72
0.142049 3.90627 48
0.145104 6.4836 8
0.146608 4.5448 54
0.148096 3.72575 84
0.14957 4.24565 48
0.151029 2.7718 24
0.152474 2.31894 72
0.153906 3.82496 96
0.15673 3.01011 48
0.158123 2.38524 48
0.159504 2.92552 24
0.160874 2.18508 72
0.163577 2.37568 72
0.164913 2.43683 96
0.167552 0.846973 6
0.168856 2.3189 96
0.170149 2.05548 96
0.171434 1.75983 24
0.172708 1.89952 48
0.173974 1.92915 96
0.17523 1.8788 48
0.177715 2.09931 36
0.178945 1.94098 48
0.180167 1.60715 120
0.18138 1.64745 56
0.182585 1.30171 24
0.183782 1.66931 96
0.184972 0.98515 48
0.187328 1.19678 24
0.188496 0.97757 102
0.190347 1.31152 120
0.191954 1.27741 48
0.193094 1.22211 48
0.194226 1.19008 120
0.196472 0.962998 24
0.197585 1.09174 144
0.199006 1.0589 168
0.201976 0.905586 48
0.203059 1.03494 96
0.205208 0.625937 24
0.206274 0.674906 48
0.207335 0.673118 108
0.20839 1.15247 72
0.210326 0.774067 198
0.211524 0.785151 48
0.213587 0.692275 72
0.214612 0.511905 96
0.215631 0.592059 72
0.216957 0.745492 104
0.218661 0.582717 72
0.219662 0.572244 144
0.223129 0.570375 192
0.224599 0.594742 48
0.22618 0.530473 192
0.22751 0.552445 72
0.229429 0.400126 48
0.230383 0.699796 78
0.231604 0.550354 168
0.23416 0.544702 144
0.235095 0.450917 144
0.236954 0.378105 12
0.238108 0.465726 192
0.239975 0.470497 168
0.241537 0.345172 48
0.242444 0.373696 168
0.244844 0.362256 144
0.246417 0.305131 168
0.248401 0.365208 144
0.249576 0.323838 48
0.251327 0.453361 30
0.252777 0.309312 288
0.254191 0.223503 80
0.25601 0.304362 288
0.258214 0.231115 72
0.2594 0.302259 240
0.26075 0.252988 96
0.262904 0.266584 168
0.265657 0.254027 216
0.266722 0.274705 132
0.268622 0.264246 192
0.269844 0.243521 120
0.271964 0.232222 126
0.273543 0.217548 288
0.275842 0.209201 312
0.277853 0.14904 24
0.279641 0.211519 264
0.28148 0.235413 192
0.282936 0.164332 192
0.285198 0.199755 336
0.286404 0.221547 48
0.288084 0.153575 240
0.291553 0.15339 296
0.292736 0.159346 150
0.294335 0.184674 240
0.296659 0.117664 228
0.298323 0.14822 216
0.300394 0.132551 336
0.302928 0.1531 360
0.304588 0.134898 144
0.305974 0.145157 168
0.308578 0.129607 312
0.310884 0.125111 288
0.312408 0.11313 192
0.314799 0.10806 366
0.317265 0.118288 408
0.319597 0.101117 168
0.320771 0.119639 336
0.3227 0.0824195 240
0.32574 0.0985372 380
0.32795 0.094544 384
0.330224 0.0908177 240
0.331726 0.0975877 360
0.333831 0.0801344 198
0.336246 0.0909956 384
0.338319 0.0900647 384
0.341157 0.0913806 432
0.343593 0.0842086 528
0.346262 0.0837192 288
0.347842 0.0818737 288
0.350326 0.0665234 456
0.352828 0.064901 360
0.354442 0.0682215 180
0.356776 0.071162 486
0.359142 0.070684 504
0.361681 0.0635617 512
0.363857 0.0563862 264
0.366441 0.05509 600
0.368657 0.0592662 288
0.371486 0.0529568 672
0.374587 0.0625982 408
0.376839 0.0518187 462
0.379079 0.0519812 600
0.38178 0.0524064 504
0.384712 0.0469532 324
0.386663 0.0483516 744
0.389313 0.0499433 456
0.39167 0.0445792 432
0.394428 0.0402189 720
0.397811 0.0414576 534
0.400019 0.0357021 536
0.402781 0.0414031 624
0.405015 0.0403542 600
0.40766 0.038628 696
0.410865 0.0356134 456
0.413244 0.0350987 732
0.416084 0.0339328 600
0.418986 0.0306478 702
0.421544 0.0303467 672
0.424534 0.0323647 768
0.42751 0.0306169 768
0.430034 0.0261189 408
0.432751 0.0272765 1080
0.436344 0.0298776 632
0.438896 0.0267561 750
0.44171 0.0247285 696
0.444585 0.0239547 876
0.447784 0.0245374 864
0.45034 0.0214431 768
0.453413 0.0228739 888
0.456575 0.0211227 816
0.459787 0.0210119 654
0.462622 0.0196347 1296
0.465862 0.0213471 816
0.468802 0.0190544 816
0.471915 0.0197772 1088
0.475472 0.0180222 1020
0.478779 0.0178192 1032
0.481919 0.0165441 942
0.484939 0.0173123 1032
0.488502 0.0162989 1128
0.491034 0.0156929 888
0.494348 0.0154599 1176
0.497688 0.0146848 960
