# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.857412
# nk = 757
0.020944 2333.12 6
0.0296192 1044.81 12
0.036276 558.644 8
0.0418879 354.205 6
0.0468321 238.424 24
0.051302 188.112 24
0.0592384 124.745 12
0.0628319 113.642 30
0.0662306 93.8437 24
0.0694632 73.6858 24
0.072552 59.3413 8
0.0755145 56.6259 24
0.0783651 39.4385 48
0.0837758 29.2431 6
0.0863541 29.0587 48
0.0888577 21.7874 36
0.0912926 24.5805 24
0.0936642 19.6653 24
0.0959772 19.2428 48
0.0982358 14.0102 24
0.102604 9.25274 24
0.10472 11.2783 30
0.106794 10.5751 72
0.108828 10.4877 32
0.112787 8.22075 72
0.114715 8.57138 48
0.118477 3.3819 12
0.120314 7.28448 48
0.122123 6.17577 48
0.123906 7.81198 48
0.125664 6.39414 30
0.127397 5.20914 24
0.129107 4.56309 72
0.132461 5.40707 24
0.134107 3.95125 96
0.135732 3.92946 48
0.137339 3.2777 24
0.138926 4.13033 24
0.140496 2.67368 72
0.142049 2.83528 48
0.145104 4.43353 8
0.146608 3.19224 54
0.148096 2.6372 84
0.14957 2.96151 48
0.151029 2.01102 24
0.152474 1.65694 72
0.153906 2.6574 96
0.15673 2.1105 48
0.158123 1.66902 48
0.159504 2.00598 24
0.160874 1.55598 72
0.163577 1.65385 72
0.164913 1.71029 96
0.167552 0.626474 6
0.168856 1.61116 96
0.170149 1.44919 96
0.171434 1.20672 24
0.172708 1.33332 48
0.173974 1.30563 96
0.17523 1.30529 48
0.177715 1.4595 36
0.178945 1.33179 48
0.180167 1.12342 120
0.18138 1.14437 56
0.182585 0.912805 24
0.183782 1.14855 96
0.184972 0.696931 48
0.187328 0.842396 24
0.188496 0.690409 102
0.190347 0.915686 120
0.191954 0.891471 48
0.193094 0.835143 48
0.194226 0.82726 120
0.196472 0.675384 24
0.197585 0.758553 144
0.199006 0.731873 168
0.201976 0.65505 48
0.203059 0.72397 96
0.205208 0.418678 24
0.206274 0.463147 48
0.207335 0.463278 108
0.20839 0.790179 72
0.210326 0.528944 198
0.211524 0.523281 48
0.213587 0.473049 72
0.214612 0.344666 96
0.215631 0.397699 72
0.216957 0.50725 104
0.218661 0.393885 72
0.219662 0.389928 144
0.223129 0.387094 192
0.224599 0.40417 48
0.22618 0.365561 192
0.22751 0.366657 72
0.229429 0.272534 48
0.230383 0.46247 78
0.231604 0.370915 168
0.23416 0.362083 144
0.235095 0.303451 144
0.236954 0.246224 12
0.238108 0.310694 192
0.239975 0.31724 168
0.241537 0.242174 48
0.242444 0.251373 168
0.244844 0.246835 144
