# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.939249
# nk = 757
0.020944 2716.57 6
0.0296192 1229.55 12
0.036276 660.524 8
0.0418879 420.651 6
0.0468321 283.693 24
0.051302 225.08 24
0.0592384 150.093 12
0.0628319 137.573 30
0.0662306 113.824 24
0.0694632 89.2429 24
0.072552 71.6444 8
0.0755145 68.9227 24
0.0783651 47.5434 48
0.0837758 35.3869 6
0.0863541 35.4172 48
0.0888577 26.3951 36
0.0912926 30.0472 24
0.0936642 23.9956 24
0.0959772 23.6478 48
0.0982358 17.1415 24
0.102604 11.2214 24
0.10472 13.8262 30
0.106794 13.0224 72
0.108828 12.8937 32
0.112787 10.0913 72
0.114715 10.6117 48
0.118477 4.0676 12
0.120314 9.02414 48
0.122123 7.60072 48
0.123906 9.71672 48
0.125664 7.89531 30
0.127397 6.36332 24
0.129107 5.61981 72
0.132461 6.73681 24
0.134107 4.86099 96
0.135732 4.81181 48
0.137339 3.97125 24
0.138926 5.10771 24
0.140496 3.26201 72
0.142049 3.47054 48
0.145104 5.63472 8
0.146608 3.98844 54
0.148096 3.27908 84
0.14957 3.71612 48
0.151029 2.46222 24
0.152474 2.04706 72
0.153906 3.34336 96
0.15673 2.63978 48
0.158123 2.08965 48
0.159504 2.54368 24
0.160874 1.92733 72
0.163577 2.07791 72
0.164913 2.13771 96
0.167552 0.756568 6
0.168856 2.02655 96
0.170149 1.80642 96
0.171434 1.52962 24
0.172708 1.66622 48
0.173974 1.66924 96
0.17523 1.64193 48
0.177715 1.83531 36
0.178945 1.68841 48
0.180167 1.40757 120
0.18138 1.43983 56
0.182585 1.14132 24
0.183782 1.45368 96
0.184972 0.866492 48
0.187328 1.05133 24
0.188496 0.859249 102
0.190347 1.14828 120
0.191954 1.11812 48
0.193094 1.06126 48
0.194226 1.04026 120
0.196472 0.844237 24
0.197585 0.953888 144
0.199006 0.923764 168
0.201976 0.803652 48
0.203059 0.906958 96
0.205208 0.5387 24
0.206274 0.586671 48
0.207335 0.585706 108
0.20839 1.00259 72
0.210326 0.672128 198
0.211524 0.675557 48
0.213587 0.601025 72
0.214612 0.441789 96
0.215631 0.510855 72
0.216957 0.64642 104
0.218661 0.504023 72
0.219662 0.496476 144
0.223129 0.493997 192
0.224599 0.515421 48
0.22618 0.462111 192
0.22751 0.474488 72
0.229429 0.346864 48
0.230383 0.600132 78
0.231604 0.475466 168
0.23416 0.468249 144
0.235095 0.389322 144
0.236954 0.321641 12
0.238108 0.400853 192
0.239975 0.406568 168
0.241537 0.302603 48
0.242444 0.32244 168
0.244844 0.31426 144
0.246417 0.261679 168
0.248401 0.314802 144
0.249576 0.278454 48
0.251327 0.394156 30
0.252777 0.267364 288
0.254191 0.193384 80
0.25601 0.262764 288
0.258214 0.200677 72
0.2594 0.259328 240
0.26075 0.218661 96
0.262904 0.22707 168
0.265657 0.218912 216
0.266722 0.236189 132
0.268622 0.228236 192
0.269844 0.207836 120
0.271964 0.199305 126
0.273543 0.187628 288
0.275842 0.181479 312
0.277853 0.128042 24
0.279641 0.182569 264
0.28148 0.202626 192
0.282936 0.141733 192
0.285198 0.1712 336
0.286404 0.191104 48
0.288084 0.134051 240
0.291553 0.132367 296
0.292736 0.134564 150
0.294335 0.157896 240
0.296659 0.101423 228
0.298323 0.126627 216
0.300394 0.114175 336
0.302928 0.132436 360
0.304588 0.114996 144
0.305974 0.124683 168
0.308578 0.111755 312
0.310884 0.106344 288
0.312408 0.0972407 192
0.314799 0.0923959 366
0.317265 0.101786 408
0.319597 0.0865851 168
0.320771 0.102097 336
0.3227 0.0716973 240
0.32574 0.0840532 380
0.32795 0.0812275 384
0.330224 0.0781616 240
0.331726 0.0833983 360
0.333831 0.0687814 198
0.336246 0.0775976 384
0.338319 0.0770525 384
0.341157 0.0783917 432
0.343593 0.0719143 528
0.346262 0.0717017 288
0.347842 0.069757 288
0.350326 0.0567837 456
0.352828 0.0554885 360
0.354442 0.0581276 180
0.356776 0.0603995 486
0.359142 0.0602131 504
0.361681 0.053789 512
0.363857 0.0480854 264
0.366441 0.0470551 600
0.368657 0.0502558 288
0.371486 0.0449942 672
0.374587 0.0537499 408
0.376839 0.0442575 462
0.379079 0.043972 600
0.38178 0.0445234 504
0.384712 0.0399354 324
0.386663 0.0410633 744
0.389313 0.042597 456
0.39167 0.0376391 432
0.394428 0.0341211 720
0.397811 0.0351301 534
0.400019 0.0303711 536
0.402781 0.0347701 624
0.405015 0.0341517 600
0.40766 0.0327084 696
0.410865 0.0300341 456
0.413244 0.0296427 732
0.416084 0.0285002 600
0.418986 0.0258821 702
0.421544 0.0255972 672
0.424534 0.0272517 768
0.42751 0.0257686 768
0.430034 0.0220095 408
0.432751 0.0229446 1080
0.436344 0.0251941 632
0.438896 0.0226657 750
0.44171 0.0209891 696
0.444585 0.0202748 876
0.447784 0.0206604 864
0.45034 0.0180989 768
0.453413 0.0192388 888
0.456575 0.0177136 816
0.459787 0.0175519 654
0.462622 0.0164632 1296
0.465862 0.0179119 816
0.468802 0.0160486 816
0.471915 0.0166425 1088
0.475472 0.0152251 1020
0.478779 0.0149495 1032
0.481919 0.0139051 942
0.484939 0.0145618 1032
0.488502 0.0137189 1128
0.491034 0.0132104 888
0.494348 0.0130536 1176
0.497688 0.012352 960
0.500527 0.0124008 1110
0.504331 0.0110349 1116
0.507364 0.0113951 1352
0.510774 0.0110452 1200
0.514275 0.0104173 1224
0.517978 0.0101244 1320
0.521294 0.00962465 1128
0.524822 0.00970605 1518
0.527973 0.0095088 1080
0.531698 0.0091677 1524
0.535226 0.00909682 1416
0.539103 0.00826879 1704
0.543 0.00859087 1088
0.546011 0.00814209 1446
0.549827 0.00741776 1800
0.55369 0.00761358 1512
0.557166 0.00752472 1392
0.560475 0.0068554 1392
0.564609 0.00693586 1962
0.56859 0.00673118 1776
0.572441 0.00626291 1680
0.5763 0.00664247 1776
0.580121 0.00626858 1544
0.583625 0.0055862 1896
0.587525 0.0060159 1662
0.591428 0.0056543 1908
0.595301 0.00540853 2184
0.599624 0.00529198 1848
0.603294 0.00534491 1848
0.60771 0.00504689 2238
0.611568 0.00454143 2088
0.615779 0.00484518 2192
0.619303 0.00462047 1536
0.623194 0.00418634 2412
0.627636 0.00403166 2262
0.631826 0.00415966 2448
0.635971 0.00376278 2040
0.64039 0.0038408 2976
0.644956 0.00387142 2184
0.649302 0.00379705 2550
0.653461 0.00354792 2396
0.657644 0.0034787 2760
0.662026 0.00330063 2424
0.666685 0.00308252 2832
0.670916 0.00311358 2574
0.675462 0.00299488 3024
0.679703 0.00291142 2484
0.684292 0.00279888 3168
0.688927 0.00275624 2894
0.693468 0.00263068 2856
0.698026 0.0026379 3384
0.702952 0.0025183 3240
0.707372 0.00237109 2856
0.712317 0.0024223 3474
0.716936 0.00229322 3432
0.721869 0.00236266 3552
0.726964 0.00223753 3560
0.73163 0.0020425 3270
0.736224 0.00202584 3552
0.74119 0.00195089 3780
0.746118 0.00198509 3960
0.751313 0.00189149 3696
0.756133 0.00182319 3726
0.761156 0.00180143 4376
0.766095 0.00171256 3648
0.771205 0.00164038 4332
0.776456 0.00162792 4254
0.781432 0.00153255 4296
0.786733 0.00149919 4320
0.791574 0.00146847 4368
0.797255 0.00144817 4826
0.802676 0.00137926 5016
0.808005 0.00132087 4608
0.813482 0.0013124 4824
0.818759 0.00123887 4950
0.824173 0.00120052 5232
0.829708 0.0011303 4980
0.834919 0.00116227 4838
0.840568 0.00109322 6024
0.846479 0.00108761 5520
0.851948 0.00105615 5400
0.857592 0.00103203 5538
0.863369 0.00099473 6456
0.869182 0.000942402 5504
0.874831 0.000944173 6168
0.880682 0.000914193 5910
0.886294 0.000872485 6372
0.892352 0.00086352 6768
0.898399 0.000832389 6294
0.904229 0.00079517 6656
0.910231 0.000758396 7224
0.916513 0.000755384 6708
0.922651 0.000734849 7566
0.92895 0.000709189 7416
0.935092 0.000676503 6984
0.940995 0.00064712 7310
0.947406 0.000637946 8148
0.953652 0.000623505 7632
0.960017 0.000596735 8088
0.966595 0.000572881 8478
0.972908 0.000570215 8112
0.979222 0.000553552 8108
0.985855 0.000528075 9510
0.992666 0.00050765 8472
0.998881 0.000495057 8832
1.00551 0.000489102 8898
1.01216 0.000465433 10008
1.01908 0.000451195 9392
1.02599 0.000432276 10206
1.03271 0.00041971 9528
1.03948 0.000417577 10236
1.04641 0.00039227 10398
1.05346 0.00038933 10784
1.06036 0.000378558 10584
1.0676 0.000362624 11346
1.07471 0.000351192 11400
1.08175 0.000348046 11016
1.08895 0.000332267 11870
1.09637 0.000326922 12516
1.10369 0.00030645 11880
1.11092 0.000304731 11886
1.1181 0.000295475 13104
1.12573 0.000279503 12764
1.1332 0.00027673 13446
1.14081 0.000263345 13464
1.14829 0.000254132 13398
1.15605 0.000249679 14628
1.16374 0.000246531 14024
1.1717 0.000230562 15054
1.17935 0.000225914 14496
1.18713 0.000218591 15012
1.195 0.000213258 15422
1.20281 0.000206304 15624
1.21088 0.000200559 16146
1.21904 0.000191222 17064
1.22715 0.000188151 16152
1.23533 0.000180014 17510
1.24354 0.000174844 17172
1.25174 0.000169932 17880
1.26013 0.000165617 18030
1.26845 0.00016374 18680
1.27706 0.00015342 19170
1.28545 0.000145094 18720
1.29387 0.000145489 19536
1.3027 0.00014037 20954
1.31143 0.00013611 20328
1.3202 0.000131562 20718
1.32891 0.000126041 21348
1.33775 0.000123973 21534
1.34663 0.000121404 22256
1.35548 0.000113744 22104
1.3645 0.000110364 23178
1.37362 0.00010809 23880
1.38289 0.00010455 24230
1.39214 0.000101584 24468
1.40146 9.95812e-05 25230
1.41076 9.43834e-05 25328
1.42016 9.14048e-05 25818
1.42955 8.79848e-05 26616
1.43897 8.61315e-05 26376
1.44856 8.24659e-05 28034
1.45815 8.13647e-05 27816
1.46783 7.83541e-05 28398
1.47755 7.46172e-05 29652
1.48753 7.27052e-05 30134
1.4975 7.04172e-05 30792
1.50759 6.86405e-05 31218
1.51744 6.59669e-05 30912
1.52762 6.45911e-05 33158
1.53782 6.30384e-05 32772
1.54798 6.07368e-05 33150
1.55817 5.79083e-05 34256
1.56867 5.68943e-05 35562
1.579 5.47114e-05 34992
1.58955 5.31136e-05 37158
1.60018 5.01513e-05 36956
1.61084 4.9733e-05 37950
1.62148 4.74575e-05 38496
1.63242 4.60412e-05 40274
1.64322 4.45488e-05 39264
1.65411 4.30691e-05 41466
1.66512 4.20729e-05 41960
1.67627 4.00736e-05 42702
1.68736 3.91174e-05 43356
1.69863 3.73679e-05 44886
1.70994 3.62918e-05 45248
1.72135 3.52188e-05 46362
1.73279 3.4064e-05 46974
1.74428 3.25214e-05 48236
1.75588 3.18724e-05 48774
1.76756 3.06368e-05 50616
1.77941 2.95213e-05 51050
1.79124 2.85734e-05 52272
1.80325 2.7396e-05 53658
1.81507 2.68301e-05 52640
1.82722 2.57709e-05 57366
1.83948 2.48838e-05 55170
1.85166 2.42069e-05 58544
1.86408 2.31617e-05 58506
1.87633 2.27463e-05 58968
1.88886 2.17199e-05 62366
1.90144 2.09071e-05 61266
1.914 2.02418e-05 63960
1.92679 1.96314e-05 64730
1.93957 1.88962e-05 66360
1.95256 1.83776e-05 67778
1.96563 1.7828e-05 69558
1.97869 1.71665e-05 69660
1.99179 1.66237e-05 71390
2.00509 1.58701e-05 73974
2.01846 1.54449e-05 74196
2.03193 1.49113e-05 76622
2.04528 1.42985e-05 75516
2.05892 1.37815e-05 81510
2.07279 1.32857e-05 80138
2.0865 1.28126e-05 82368
2.10039 1.25294e-05 84098
2.11443 1.1956e-05 86286
2.12845 1.15619e-05 86700
2.14263 1.11584e-05 90014
2.15695 1.08698e-05 90930
2.17119 1.04182e-05 91694
2.18567 1.00483e-05 96228
2.20036 9.73401e-06 97014
2.21494 9.41391e-06 97370
2.22958 9.04616e-06 100656
2.24445 8.77323e-06 102530
2.25936 8.40853e-06 104454
2.27439 8.25356e-06 107196
2.28969 7.87781e-06 110414
2.30493 7.59936e-06 109578
2.32027 7.32763e-06 114974
2.33573 7.02888e-06 114396
2.35122 6.85464e-06 118190
2.3669 6.58268e-06 120498
2.38266 6.32005e-06 122718
2.39847 6.06347e-06 124604
2.41442 5.89137e-06 127950
2.43055 5.65528e-06 130826
2.44673 5.48365e-06 132510
2.4629 5.3115e-06 134180
2.47932 5.09916e-06 140214
2.4959 4.89794e-06 140018
2.51254 4.75739e-06 145650
2.52927 4.55508e-06 145350
2.54604 4.44526e-06 150188
2.56299 4.22336e-06 152214
2.58009 4.10754e-06 157226
2.5973 3.9379e-06 158118
2.61455 3.81684e-06 162338
2.63195 3.67913e-06 165378
2.64948 3.55036e-06 169256
2.66707 3.3831e-06 170682
2.68485 3.28702e-06 177566
2.70286 3.17718e-06 179610
2.72085 3.0633e-06 182690
2.73892 2.95626e-06 185694
2.75712 2.84225e-06 190346
2.77543 2.73299e-06 192852
2.79389 2.64576e-06 198806
2.81251 2.54181e-06 201378
2.83127 2.45264e-06 207446
2.85007 2.36808e-06 207258
2.86897 2.27655e-06 215762
2.88818 2.18962e-06 219702
2.90739 2.11683e-06 221522
2.92669 2.0465e-06 227754
2.94616 1.9687e-06 231710
2.96573 1.89742e-06 235994
2.98548 1.83107e-06 242346
3.00539 1.76698e-06 246704
3.02539 1.69776e-06 250410
3.04557 1.64055e-06 258410
3.06592 1.58016e-06 261414
3.0863 1.52246e-06 265874
3.10684 1.47086e-06 273450
3.12756 1.41253e-06 276974
3.1484 1.36079e-06 284402
3.16935 1.30815e-06 287754
3.19042 1.26505e-06 295010
3.21172 1.21713e-06 302142
3.2331 1.17192e-06 304946
3.25451 1.12888e-06 311642
3.27615 1.08613e-06 319326
3.2979 1.04555e-06 323618
3.31984 1.01042e-06 333744
3.34198 9.77532e-07 337970
3.3643 9.38626e-07 348758
3.38673 9.0285e-07 350346
3.40918 8.71468e-07 358778
3.43196 8.35769e-07 370578
3.45493 8.09356e-07 374258
3.47788 7.76112e-07 380558
3.50098 7.48922e-07 388434
3.52428 7.20969e-07 398522
3.54776 6.92503e-07 404042
3.5713 6.65693e-07 412164
3.59506 6.4425e-07 422258
3.61902 6.19467e-07 430754
3.64313 5.96638e-07 438906
3.66736 5.73486e-07 446738
3.69182 5.54047e-07 459098
3.71639 5.3335e-07 463380
3.7411 5.11692e-07 476138
3.76602 4.9258e-07 484322
3.7911 4.74733e-07 495738
3.81637 4.57813e-07 504266
3.8418 4.40492e-07 515696
3.8673 4.24186e-07 520974
3.89298 4.08441e-07 536882
3.91895 3.92615e-07 546818
3.94503 3.78603e-07 556178
3.97125 3.64663e-07 567672
3.99772 3.51173e-07 582314
4.02443 3.38293e-07 593138
4.05121 3.25622e-07 600920
4.07809 3.14093e-07 614274
4.10526 3.01712e-07 630050
4.13259 2.90885e-07 638678
4.16008 2.79739e-07 653984
4.18785 2.69477e-07 669618
4.21573 2.59026e-07 676922
4.24371 2.49228e-07 692552
4.27197 2.39439e-07 709178
4.30044 2.30253e-07 721416
4.32905 2.21985e-07 735698
4.35788 2.13467e-07 752546
4.38688 2.05824e-07 763760
4.41605 1.97867e-07 782498
4.44546 1.91006e-07 797178
4.47509 1.83163e-07 814976
4.50493 1.76305e-07 831266
4.53494 1.70113e-07 845696
4.56506 1.64231e-07 860234
4.59545 1.57842e-07 883928
4.62609 1.51884e-07 898338
4.65691 1.45978e-07 917576
4.68789 1.40491e-07 933194
4.71906 1.35021e-07 952736
4.75048 1.29786e-07 974522
4.78209 1.25292e-07 990032
4.8139 1.20688e-07 1013438
4.84595 1.1595e-07 1031168
4.87821 1.11809e-07 1055610
4.91071 1.07505e-07 1074440
4.94338 1.03569e-07 1095146
4.97629 9.93723e-08 1119584
5.00945 9.57126e-08 1141922
5.04276 9.18652e-08 1160216
5.07626 8.84745e-08 1185992
5.1101 8.5432e-08 1215422
5.14418 8.186e-08 1235072
5.1784 7.89914e-08 1259024
5.21287 7.5871e-08 1286210
5.24757 7.31625e-08 1310960
5.2825 7.0336e-08 1338056
5.31768 6.7609e-08 1364966
5.35308 6.49502e-08 1391768
5.38871 6.24776e-08 1420448
5.42459 6.00486e-08 1448858
5.46071 5.77919e-08 1477952
5.49705 5.57232e-08 1506308
