# in Mpc/h Units 
# k P_nu(k) Nmodes
# a= 0.373571
# nk = 757
0.020944 324.001 6
0.0296192 128.955 12
0.036276 65.4197 8
0.0418879 39.6307 6
0.0468321 26.1783 24
0.051302 19.5992 24
0.0592384 12.2723 12
0.0628319 10.5391 30
0.0662306 8.58047 24
0.0694632 6.851 24
0.072552 5.63829 8
0.0755145 5.01206 24
0.0783651 3.81278 48
0.0837758 2.75726 6
0.0863541 2.54905 48
0.0888577 2.03226 36
0.0912926 2.06756 24
0.0936642 1.70346 24
0.0959772 1.56828 48
0.0982358 1.22543 24
0.102604 0.888488 24
0.10472 0.953232 30
0.106794 0.870832 72
0.108828 0.855898 32
0.112787 0.689864 72
0.114715 0.668279 48
0.118477 0.370349 12
0.120314 0.56153 48
0.122123 0.506963 48
0.123906 0.565673 48
0.125664 0.494326 30
0.127397 0.43785 24
0.129107 0.377698 72
0.132461 0.390697 24
0.134107 0.324191 96
0.135732 0.323492 48
0.137339 0.291808 24
0.138926 0.309936 24
0.140496 0.236733 72
0.142049 0.240125 48
0.145104 0.262902 8
0.146608 0.226634 54
0.148096 0.197006 84
0.14957 0.203387 48
0.151029 0.168571 24
0.152474 0.140177 72
0.153906 0.175683 96
0.15673 0.148963 48
0.158123 0.122915 48
0.159504 0.131542 24
0.160874 0.119663 72
0.163577 0.112991 72
0.164913 0.120843 96
0.167552 0.0695635 6
0.168856 0.108152 96
0.170149 0.103645 96
0.171434 0.0834307 24
0.172708 0.0949639 48
0.173974 0.0803097 96
0.17523 0.0878077 48
0.177715 0.095194 36
0.178945 0.0839068 48
0.180167 0.0784965 120
0.18138 0.0754693 56
0.182585 0.0670554 24
0.183782 0.0724002 96
0.184972 0.0543779 48
0.187328 0.0589963 24
0.188496 0.0534586 102
0.190347 0.0620033 120
0.191954 0.0610553 48
0.193094 0.0528686 48
0.194226 0.0549243 120
0.196472 0.0485262 24
0.197585 0.0511463 144
0.199006 0.0464014 168
0.201976 0.0499291 48
0.203059 0.0470115 96
0.205208 0.0288276 24
0.206274 0.032439 48
0.207335 0.0325782 108
0.20839 0.0452817 72
0.210326 0.0334303 198
0.211524 0.0290176 48
0.213587 0.0304265 72
0.214612 0.0228653 96
0.215631 0.0237777 72
0.216957 0.0303928 104
0.218661 0.0234772 72
0.219662 0.0238857 144
0.223129 0.0232709 192
0.224599 0.0244217 48
0.22618 0.0233226 192
0.22751 0.020709 72
0.229429 0.0180737 48
0.230383 0.0238466 78
0.231604 0.0213171 168
0.23416 0.0189033 144
0.235095 0.0179172 144
0.236954 0.0176998 12
0.238108 0.0171348 192
0.239975 0.0179019 168
0.241537 0.0174905 48
0.242444 0.0154781 168
0.244844 0.0151166 144
0.246417 0.0122006 168
0.248401 0.0139055 144
0.249576 0.011374 48
0.251327 0.0194415 30
0.252777 0.0133092 288
0.254191 0.0108975 80
0.25601 0.0126004 288
0.258214 0.0111475 72
0.2594 0.0114595 240
0.26075 0.0104114 96
0.262904 0.00958216 168
0.265657 0.0102166 216
0.266722 0.0106766 132
0.268622 0.0105557 192
0.269844 0.00870264 120
0.271964 0.00863701 126
0.273543 0.0084808 288
0.275842 0.00872421 312
0.277853 0.00727304 24
0.279641 0.0079672 264
0.28148 0.00831615 192
0.282936 0.00670751 192
0.285198 0.00663019 336
0.286404 0.00783356 48
0.288084 0.00756819 240
0.291553 0.0061468 296
0.292736 0.00513109 150
0.294335 0.00612025 240
0.296659 0.00533894 228
0.298323 0.00521152 216
0.300394 0.00538039 336
0.302928 0.00550134 360
0.304588 0.00406876 144
0.305974 0.00425178 168
0.308578 0.00482851 312
0.310884 0.00381919 288
0.312408 0.00378432 192
0.314799 0.00384547 366
0.317265 0.0042819 408
0.319597 0.0039036 168
0.320771 0.00377869 336
0.3227 0.00353993 240
0.32574 0.00298206 380
0.32795 0.00359206 384
0.330224 0.00307268 240
0.331726 0.00342517 360
0.333831 0.0026338 198
0.336246 0.00293028 384
0.338319 0.00278518 384
0.341157 0.00274438 432
0.343593 0.00244714 528
0.346262 0.00260249 288
0.347842 0.00229761 288
0.350326 0.00212873 456
0.352828 0.00204857 360
0.354442 0.00214236 180
0.356776 0.00210422 486
0.359142 0.00204273 504
0.361681 0.00194531 512
0.363857 0.00189269 264
0.366441 0.00189403 600
0.368657 0.00196447 288
0.371486 0.00168175 672
0.374587 0.00188625 408
0.376839 0.00148858 462
0.379079 0.00150476 600
0.38178 0.00149993 504
0.384712 0.00134901 324
0.386663 0.00133151 744
0.389313 0.00141758 456
0.39167 0.00125136 432
0.394428 0.00119806 720
0.397811 0.00124457 534
0.400019 0.00109188 536
0.402781 0.00102306 624
0.405015 0.00107032 600
0.40766 0.000954537 696
0.410865 0.000938148 456
0.413244 0.000973421 732
0.416084 0.000888501 600
0.418986 0.000900946 702
0.421544 0.000809225 672
0.424534 0.000889943 768
0.42751 0.000787341 768
0.430034 0.000738563 408
0.432751 0.000721717 1080
0.436344 0.000709371 632
0.438896 0.00068777 750
0.44171 0.000680816 696
0.444585 0.000732129 876
0.447784 0.000618181 864
0.45034 0.000620641 768
0.453413 0.00059073 888
0.456575 0.000566566 816
0.459787 0.000530897 654
0.462622 0.00049059 1296
0.465862 0.000524943 816
0.468802 0.000489265 816
0.471915 0.000450825 1088
0.475472 0.00045173 1020
0.478779 0.000421017 1032
0.481919 0.000425449 942
0.484939 0.000402299 1032
0.488502 0.000405576 1128
0.491034 0.000368632 888
0.494348 0.000383746 1176
0.497688 0.0003527 960
0.500527 0.000340362 1110
0.504331 0.000336971 1116
0.507364 0.000332396 1352
0.510774 0.00031822 1200
0.514275 0.000301888 1224
0.517978 0.000285423 1320
0.521294 0.000267524 1128
0.524822 0.000264744 1518
0.527973 0.000256351 1080
0.531698 0.000244477 1524
0.535226 0.000245945 1416
0.539103 0.000225317 1704
0.543 0.000203826 1088
0.546011 0.000212727 1446
0.549827 0.000216368 1800
0.55369 0.000195573 1512
0.557166 0.000188678 1392
0.560475 0.000190387 1392
0.564609 0.000178689 1962
0.56859 0.000177116 1776
0.572441 0.000173228 1680
0.5763 0.000160263 1776
0.580121 0.000154084 1544
0.583625 0.000145988 1896
0.587525 0.000140199 1662
0.591428 0.000136509 1908
0.595301 0.000137815 2184
0.599624 0.000129897 1848
0.603294 0.000128944 1848
0.60771 0.00012074 2238
0.611568 0.000122274 2088
0.615779 0.000115875 2192
0.619303 0.000112358 1536
0.623194 0.000106771 2412
0.627636 0.000102306 2262
0.631826 9.85273e-05 2448
0.635971 9.714e-05 2040
0.64039 9.59025e-05 2976
0.644956 9.03997e-05 2184
0.649302 8.32016e-05 2550
0.653461 8.19135e-05 2396
0.657644 7.57413e-05 2760
0.662026 7.82162e-05 2424
0.666685 7.27549e-05 2832
0.670916 7.30873e-05 2574
0.675462 7.06719e-05 3024
0.679703 6.61638e-05 2484
0.684292 6.3339e-05 3168
0.688927 6.37334e-05 2894
0.693468 6.23132e-05 2856
0.698026 5.61392e-05 3384
0.702952 5.68685e-05 3240
0.707372 5.46582e-05 2856
0.712317 5.14505e-05 3474
0.716936 5.13349e-05 3432
0.721869 4.98747e-05 3552
0.726964 4.86416e-05 3560
0.73163 4.70942e-05 3270
0.736224 4.31363e-05 3552
0.74119 4.20399e-05 3780
0.746118 4.08881e-05 3960
0.751313 4.15272e-05 3696
0.756133 3.79563e-05 3726
0.761156 3.7338e-05 4376
0.766095 3.52084e-05 3648
0.771205 3.22031e-05 4332
0.776456 3.2321e-05 4254
0.781432 3.19457e-05 4296
0.786733 3.07871e-05 4320
0.791574 3.00748e-05 4368
0.797255 2.97212e-05 4826
0.802676 2.6939e-05 5016
0.808005 2.66523e-05 4608
0.813482 2.63163e-05 4824
0.818759 2.49322e-05 4950
0.824173 2.40306e-05 5232
0.829708 2.35187e-05 4980
0.834919 2.29883e-05 4838
0.840568 2.15808e-05 6024
0.846479 2.14588e-05 5520
0.851948 2.0143e-05 5400
0.857592 1.97183e-05 5538
0.863369 1.91116e-05 6456
0.869182 1.81964e-05 5504
0.874831 1.76219e-05 6168
0.880682 1.74487e-05 5910
0.886294 1.67032e-05 6372
0.892352 1.64096e-05 6768
0.898399 1.53804e-05 6294
0.904229 1.48868e-05 6656
0.910231 1.44349e-05 7224
0.916513 1.37379e-05 6708
0.922651 1.31835e-05 7566
0.92895 1.28306e-05 7416
0.935092 1.29268e-05 6984
0.940995 1.20108e-05 7310
0.947406 1.18424e-05 8148
0.953652 1.13053e-05 7632
0.960017 1.10365e-05 8088
0.966595 1.03138e-05 8478
0.972908 1.03078e-05 8112
0.979222 1.00017e-05 8108
0.985855 9.42671e-06 9510
0.992666 9.2484e-06 8472
0.998881 8.94372e-06 8832
1.00551 8.65391e-06 8898
1.01216 8.43975e-06 10008
1.01908 7.85907e-06 9392
1.02599 7.61785e-06 10206
1.03271 7.32529e-06 9528
1.03948 7.27607e-06 10236
1.04641 7.09494e-06 10398
1.05346 6.57341e-06 10784
1.06036 6.48135e-06 10584
1.0676 6.33987e-06 11346
1.07471 6.05238e-06 11400
1.08175 5.78278e-06 11016
1.08895 5.6874e-06 11870
1.09637 5.45795e-06 12516
1.10369 5.35242e-06 11880
1.11092 5.10702e-06 11886
1.1181 4.98645e-06 13104
1.12573 4.80335e-06 12764
1.1332 4.62665e-06 13446
1.14081 4.42522e-06 13464
1.14829 4.21652e-06 13398
1.15605 4.21766e-06 14628
1.16374 4.02451e-06 14024
1.1717 3.85471e-06 15054
1.17935 3.80766e-06 14496
1.18713 3.62032e-06 15012
1.195 3.56723e-06 15422
1.20281 3.35538e-06 15624
1.21088 3.35619e-06 16146
1.21904 3.15855e-06 17064
1.22715 3.08213e-06 16152
1.23533 2.97221e-06 17510
1.24354 2.85433e-06 17172
1.25174 2.77388e-06 17880
1.26013 2.69718e-06 18030
1.26845 2.54764e-06 18680
1.27706 2.48176e-06 19170
1.28545 2.41505e-06 18720
1.29387 2.33173e-06 19536
1.3027 2.266e-06 20954
1.31143 2.19382e-06 20328
1.3202 2.11653e-06 20718
1.32891 2.04796e-06 21348
1.33775 1.9404e-06 21534
1.34663 1.89829e-06 22256
1.35548 1.85791e-06 22104
1.3645 1.79461e-06 23178
1.37362 1.72451e-06 23880
1.38289 1.64794e-06 24230
1.39214 1.59973e-06 24468
1.40146 1.54188e-06 25230
1.41076 1.51297e-06 25328
1.42016 1.46178e-06 25818
1.42955 1.383e-06 26616
1.43897 1.34679e-06 26376
1.44856 1.31583e-06 28034
1.45815 1.26971e-06 27816
1.46783 1.22377e-06 28398
1.47755 1.18075e-06 29652
1.48753 1.13623e-06 30134
1.4975 1.08945e-06 30792
1.50759 1.07714e-06 31218
1.51744 1.03086e-06 30912
1.52762 9.81279e-07 33158
1.53782 9.78902e-07 32772
1.54798 9.3958e-07 33150
1.55817 8.93732e-07 34256
1.56867 8.73739e-07 35562
1.579 8.37483e-07 34992
1.58955 8.08884e-07 37158
1.60018 7.90678e-07 36956
1.61084 7.63408e-07 37950
1.62148 7.35806e-07 38496
1.63242 7.09824e-07 40274
1.64322 6.91309e-07 39264
1.65411 6.71296e-07 41466
1.66512 6.41794e-07 41960
1.67627 6.27433e-07 42702
1.68736 6.03059e-07 43356
1.69863 5.76228e-07 44886
1.70994 5.69635e-07 45248
1.72135 5.42658e-07 46362
1.73279 5.28882e-07 46974
1.74428 5.06654e-07 48236
1.75588 4.95076e-07 48774
1.76756 4.724e-07 50616
1.77941 4.62619e-07 51050
1.79124 4.42825e-07 52272
1.80325 4.36193e-07 53658
1.81507 4.16187e-07 52640
1.82722 4.01196e-07 57366
1.83948 3.88616e-07 55170
1.85166 3.75969e-07 58544
1.86408 3.57728e-07 58506
1.87633 3.48033e-07 58968
1.88886 3.40428e-07 62366
1.90144 3.27435e-07 61266
1.914 3.22024e-07 63960
1.92679 3.06291e-07 64730
1.93957 2.96202e-07 66360
1.95256 2.85968e-07 67778
1.96563 2.77285e-07 69558
1.97869 2.6789e-07 69660
1.99179 2.57828e-07 71390
2.00509 2.51127e-07 73974
2.01846 2.41209e-07 74196
2.03193 2.34853e-07 76622
2.04528 2.2533e-07 75516
2.05892 2.17841e-07 81510
2.07279 2.12798e-07 80138
2.0865 2.033e-07 82368
2.10039 1.98659e-07 84098
2.11443 1.90232e-07 86286
2.12845 1.85027e-07 86700
2.14263 1.79651e-07 90014
2.15695 1.7237e-07 90930
2.17119 1.67032e-07 91694
2.18567 1.60216e-07 96228
2.20036 1.55254e-07 97014
2.21494 1.51448e-07 97370
2.22958 1.45874e-07 100656
2.24445 1.41403e-07 102530
2.25936 1.35734e-07 104454
2.27439 1.3108e-07 107196
2.28969 1.25631e-07 110414
2.30493 1.22754e-07 109578
2.32027 1.19249e-07 114974
2.33573 1.15172e-07 114396
2.35122 1.11274e-07 118190
2.3669 1.06688e-07 120498
2.38266 1.04026e-07 122718
2.39847 9.92174e-08 124604
2.41442 9.66107e-08 127950
2.43055 9.36299e-08 130826
2.44673 9.07589e-08 132510
2.4629 8.74714e-08 134180
2.47932 8.43363e-08 140214
2.4959 8.1573e-08 140018
2.51254 7.87753e-08 145650
2.52927 7.60838e-08 145350
2.54604 7.41432e-08 150188
2.56299 7.07192e-08 152214
2.58009 6.88923e-08 157226
2.5973 6.67251e-08 158118
2.61455 6.4096e-08 162338
2.63195 6.18093e-08 165378
2.64948 5.97441e-08 169256
2.66707 5.78358e-08 170682
2.68485 5.56494e-08 177566
2.70286 5.41666e-08 179610
2.72085 5.23864e-08 182690
2.73892 5.02925e-08 185694
2.75712 4.89232e-08 190346
2.77543 4.72081e-08 192852
2.79389 4.53318e-08 198806
2.81251 4.40504e-08 201378
2.83127 4.25815e-08 207446
2.85007 4.10164e-08 207258
2.86897 3.93902e-08 215762
2.88818 3.82909e-08 219702
2.90739 3.70326e-08 221522
2.92669 3.58527e-08 227754
2.94616 3.45141e-08 231710
2.96573 3.32732e-08 235994
2.98548 3.21889e-08 242346
3.00539 3.11138e-08 246704
3.02539 3.00824e-08 250410
3.04557 2.89944e-08 258410
3.06592 2.79561e-08 261414
3.0863 2.70872e-08 265874
3.10684 2.61113e-08 273450
3.12756 2.53011e-08 276974
3.1484 2.44783e-08 284402
3.16935 2.36347e-08 287754
3.19042 2.26713e-08 295010
3.21172 2.19377e-08 302142
3.2331 2.11987e-08 304946
3.25451 2.03831e-08 311642
3.27615 1.97712e-08 319326
3.2979 1.90192e-08 323618
3.31984 1.83649e-08 333744
3.34198 1.77709e-08 337970
3.3643 1.7166e-08 348758
3.38673 1.66144e-08 350346
3.40918 1.60387e-08 358778
3.43196 1.54327e-08 370578
3.45493 1.49496e-08 374258
3.47788 1.43743e-08 380558
3.50098 1.38517e-08 388434
3.52428 1.33828e-08 398522
3.54776 1.28929e-08 404042
3.5713 1.24862e-08 412164
3.59506 1.20531e-08 422258
3.61902 1.16282e-08 430754
3.64313 1.12194e-08 438906
3.66736 1.07972e-08 446738
3.69182 1.0476e-08 459098
3.71639 1.00712e-08 463380
3.7411 9.76106e-09 476138
3.76602 9.4262e-09 484322
3.7911 9.04206e-09 495738
3.81637 8.7503e-09 504266
3.8418 8.44605e-09 515696
3.8673 8.12588e-09 520974
3.89298 7.83942e-09 536882
3.91895 7.57571e-09 546818
3.94503 7.31862e-09 556178
3.97125 7.06957e-09 567672
3.99772 6.80082e-09 582314
4.02443 6.55704e-09 593138
4.05121 6.31734e-09 600920
4.07809 6.1318e-09 614274
4.10526 5.88248e-09 630050
4.13259 5.68882e-09 638678
4.16008 5.46419e-09 653984
4.18785 5.28836e-09 669618
4.21573 5.10449e-09 676922
4.24371 4.91043e-09 692552
4.27197 4.76094e-09 709178
4.30044 4.56567e-09 721416
4.32905 4.41518e-09 735698
4.35788 4.25149e-09 752546
4.38688 4.10165e-09 763760
4.41605 3.94901e-09 782498
4.44546 3.80817e-09 797178
4.47509 3.67516e-09 814976
4.50493 3.54656e-09 831266
4.53494 3.41575e-09 845696
4.56506 3.29433e-09 860234
4.59545 3.16843e-09 883928
4.62609 3.05588e-09 898338
4.65691 2.95426e-09 917576
4.68789 2.83644e-09 933194
4.71906 2.74878e-09 952736
4.75048 2.64114e-09 974522
4.78209 2.54866e-09 990032
4.8139 2.4592e-09 1013438
4.84595 2.36781e-09 1031168
4.87821 2.27872e-09 1055610
4.91071 2.19496e-09 1074440
4.94338 2.12396e-09 1095146
4.97629 2.03946e-09 1119584
5.00945 1.97198e-09 1141922
5.04276 1.89858e-09 1160216
5.07626 1.8274e-09 1185992
5.1101 1.7642e-09 1215422
5.14418 1.69705e-09 1235072
5.1784 1.63672e-09 1259024
5.21287 1.57578e-09 1286210
5.24757 1.51503e-09 1310960
5.2825 1.46269e-09 1338056
5.31768 1.40992e-09 1364966
5.35308 1.3612e-09 1391768
5.38871 1.30904e-09 1420448
5.42459 1.26328e-09 1448858
5.46071 1.21525e-09 1477952
5.49705 1.17089e-09 1506308
5.53363 1.12596e-09 1538144
5.57046 1.0871e-09 1567562
5.60749 1.04695e-09 1596704
5.64482 1.0092e-09 1635572
5.68244 9.7256e-10 1666520
5.72029 9.36219e-10 1699304
5.7584 9.00751e-10 1734278
5.79671 8.69845e-10 1764392
5.83528 8.37204e-10 1804904
5.87416 8.06754e-10 1841024
5.91325 7.75355e-10 1873820
5.95258 7.47676e-10 1913600
5.99221 7.1919e-10 1952864
6.03213 6.92862e-10 1994966
6.07232 6.67875e-10 2032160
6.11272 6.43198e-10 2070124
6.15341 6.19483e-10 2117456
6.1944 5.96301e-10 2156600
6.23563 5.74808e-10 2200316
6.27716 5.52319e-10 2247272
6.31895 5.33437e-10 2287460
6.36099 5.13193e-10 2335424
6.40334 4.93405e-10 2383216
6.44597 4.75554e-10 2430548
6.48883 4.58926e-10 2474288
6.53202 4.41488e-10 2533724
6.57553 4.2467e-10 2578544
6.61931 4.08668e-10 2634154
6.66339 3.93936e-10 2685200
6.70776 3.79386e-10 2740268
6.7524 3.65489e-10 2791568
6.79737 3.51926e-10 2854940
6.84263 3.37926e-10 2904208
6.88816 3.26336e-10 2965964
6.93399 3.13832e-10 3022550
6.98015 3.02013e-10 3089068
7.02663 2.90851e-10 3148604
7.0734 2.79685e-10 3210680
7.12047 2.69732e-10 3275210
7.16789 2.59451e-10 3346312
7.21564 2.50197e-10 3408932
7.26365 2.40372e-10 3475196
7.312 2.31842e-10 3550342
7.36069 2.22997e-10 3618788
7.40968 2.14728e-10 3690872
7.459 2.07008e-10 3765538
7.50862 1.99425e-10 3838964
7.5586 1.91948e-10 3920362
7.60894 1.84874e-10 4000832
7.65961 1.77817e-10 4077428
7.7106 1.71321e-10 4160626
7.76192 1.64852e-10 4243208
7.81363 1.58742e-10 4335538
7.86566 1.5291e-10 4413500
7.91801 1.47239e-10 4505450
7.97072 1.41741e-10 4596040
8.02376 1.36683e-10 4684418
8.07717 1.31485e-10 4784836
8.13095 1.2674e-10 4877354
8.18507 1.2226e-10 4975786
8.23956 1.17742e-10 5078756
8.29442 1.13382e-10 5177662
8.34962 1.09361e-10 5280932
8.40521 1.05161e-10 5391274
8.46119 1.01311e-10 5500906
8.51752 9.76782e-11 5604530
8.57417 9.41592e-11 5715700
8.63126 9.07791e-11 5842058
8.68876 8.74562e-11 5955226
8.74657 8.4379e-11 6063770
8.80479 8.12867e-11 6202156
8.86345 7.83967e-11 6320530
8.92244 7.56556e-11 6442874
8.98183 7.29496e-11 6578986
9.04164 7.03678e-11 6707818
9.10181 6.78967e-11 6838082
9.1624 6.55038e-11 6987316
9.22341 6.31843e-11 7117018
9.28477 6.10349e-11 7259306
9.34659 5.89322e-11 7415650
9.40883 5.69824e-11 7558810
9.47148 5.50883e-11 7716338
9.53453 5.31993e-11 7860058
9.59797 5.14169e-11 8022286
9.66188 4.97453e-11 8191498
9.72619 4.81384e-11 8341402
9.79093 4.66151e-11 8524784
9.85612 4.51262e-11 8686018
9.92173 4.3717e-11 8865142
9.98778 4.23499e-11 9040714
10.0543 4.1071e-11 9225754
10.1212 3.98585e-11 9409058
10.1886 3.86924e-11 9599212
10.2564 3.75617e-11 9792874
10.3247 3.65239e-11 9989362
10.3934 3.55227e-11 10185502
10.4626 3.45616e-11 10394392
10.5323 3.3664e-11 10607554
10.6024 3.28018e-11 10813990
10.6729 3.20195e-11 11029240
10.7439 3.1101e-11 11191111
10.8154 3.00659e-11 11185948
10.8874 2.90125e-11 11191384
10.9599 2.80005e-11 11166280
11.0329 2.70517e-11 11162812
11.1063 2.61398e-11 11148064
11.1802 2.52184e-11 11122480
11.2546 2.43882e-11 11104984
11.3296 2.35767e-11 11085376
11.405 2.27639e-11 11049712
11.4809 2.2032e-11 11013328
11.5573 2.13002e-11 10970140
11.6343 2.0615e-11 10943872
11.7117 1.99323e-11 10885456
11.7897 1.92869e-11 10833720
11.8682 1.86734e-11 10777816
11.9472 1.80821e-11 10724320
12.0267 1.7514e-11 10657576
12.1068 1.69652e-11 10579924
12.1874 1.64589e-11 10508784
12.2685 1.59453e-11 10422700
12.3502 1.54632e-11 10345720
12.4324 1.49963e-11 10248148
12.5151 1.45666e-11 10144776
12.5985 1.41275e-11 10050904
12.6823 1.37373e-11 9924772
12.7667 1.3343e-11 9816636
12.8517 1.29778e-11 9692764
12.9373 1.26232e-11 9567688
13.0234 1.22789e-11 9424104
13.1101 1.19713e-11 9278716
13.1973 1.16588e-11 9127788
13.2852 1.13716e-11 8968792
13.3736 1.10948e-11 8801068
13.4626 1.08324e-11 8626764
13.5522 1.05799e-11 8444740
13.6424 1.03507e-11 8248812
13.7332 1.01209e-11 8050900
13.8247 9.91045e-12 7840044
13.9167 9.71294e-12 7621816
14.0093 9.51731e-12 7391184
14.1025 9.33985e-12 7158996
14.1964 9.1849e-12 6904924
14.2909 9.00748e-12 6649248
14.386 8.85837e-12 6384676
14.4818 8.71333e-12 6098844
14.5781 8.5571e-12 5811012
14.6751 8.41697e-12 5508112
14.7727 8.26516e-12 5195916
14.8711 8.099e-12 4872228
14.97 7.91773e-12 4531392
15.0695 7.69755e-12 4181068
15.1698 7.43303e-12 3827115
15.2709 7.20537e-12 3511752
15.3726 7.02135e-12 3240696
15.4749 6.85776e-12 2990682
15.5779 6.70095e-12 2763190
15.6816 6.56591e-12 2544444
15.786 6.46181e-12 2340936
15.8911 6.34996e-12 2149530
15.9968 6.24747e-12 1967724
16.1033 6.17109e-12 1794918
16.2104 6.09824e-12 1632468
16.3183 6.03776e-12 1477728
16.4269 5.99746e-12 1333008
16.5362 5.95878e-12 1194306
16.6462 5.93453e-12 1064754
16.757 5.93211e-12 941964
16.8685 5.93494e-12 826020
16.9806 5.96578e-12 718284
