# in Mpc/h Units 
# D1 = 0.0275022 
# k P N P(z=0)
0.020944 22.3184 6 29507.2
0.0296192 18.2902 12 24181.5
0.036276 15.1292 8 20002.4
0.0418879 13.105 6 17326.2
0.0468321 11.8126 24 15617.5
0.051302 11.0129 24 14560.2
0.0592384 10.0118 12 13236.6
0.0628319 9.65785 30 12768.7
0.0662306 9.2448 24 12222.6
0.0694632 8.81041 24 11648.3
0.072552 8.39011 8 11092.6
0.0755145 7.97429 24 10542.8
0.0783651 7.48437 48 9895.09
0.0837758 6.65991 6 8805.08
0.0863541 6.32103 48 8357.05
0.0888577 5.94087 36 7854.44
0.0912926 5.70599 24 7543.9
0.0936642 5.40741 24 7149.15
0.0959772 5.17772 48 6845.48
0.0982358 4.92377 24 6509.72
0.102604 4.57412 24 6047.45
0.10472 4.49957 30 5948.89
0.106794 4.39556 72 5811.38
0.108828 4.33096 32 5725.97
0.112787 4.16887 72 5511.67
0.114715 4.10887 48 5432.34
0.118477 3.88807 12 5140.42
0.120314 3.95327 48 5226.62
0.122123 3.90258 48 5159.61
0.123906 3.88518 48 5136.6
0.125664 3.80859 30 5035.34
0.127397 3.73258 24 4934.85
0.129107 3.64094 72 4813.7
0.132461 3.53044 24 4667.6
0.134107 3.43686 96 4543.88
0.135732 3.37892 48 4467.28
0.137339 3.29515 24 4356.52
0.138926 3.23297 24 4274.32
0.140496 3.12135 72 4126.75
0.142049 3.06263 48 4049.11
0.145104 2.93134 8 3875.53
0.146608 2.86183 54 3783.63
0.148096 2.77729 84 3671.87
0.14957 2.72697 48 3605.34
0.151029 2.65016 24 3503.78
0.152474 2.56872 72 3396.11
0.153906 2.55151 96 3373.35
0.15673 2.4445 48 3231.89
0.158123 2.37873 48 3144.93
0.159504 2.35754 24 3116.91
0.160874 2.31663 72 3062.82
0.163577 2.24729 72 2971.14
0.164913 2.25331 96 2979.1
0.167552 2.15594 6 2850.37
0.168856 2.17373 96 2873.89
0.170149 2.15932 96 2854.84
0.171434 2.10683 24 2785.45
0.172708 2.11369 48 2794.51
0.173974 2.06519 96 2730.39
0.17523 2.07708 48 2746.11
0.177715 2.06877 36 2735.13
0.178945 2.0353 48 2690.88
0.180167 2.02577 120 2678.28
0.18138 1.99726 56 2640.58
0.182585 1.98729 24 2627.4
0.183782 1.9711 96 2606
0.184972 1.92531 48 2545.46
0.187328 1.90518 24 2518.84
0.188496 1.89622 102 2506.99
0.190347 1.8849 120 2492.02
0.191954 1.86624 48 2467.37
0.193094 1.82568 48 2413.73
0.194226 1.81634 120 2401.39
0.196472 1.76504 24 2333.56
0.197585 1.75934 144 2326.03
0.199006 1.71669 168 2269.64
0.201976 1.69357 48 2239.08
0.203059 1.65277 96 2185.14
0.205208 1.58866 24 2100.37
0.206274 1.57756 48 2085.69
0.207335 1.55785 108 2059.63
0.20839 1.56859 72 2073.83
0.210326 1.51245 198 1999.61
0.211524 1.47058 48 1944.26
0.213587 1.46153 72 1932.29
0.214612 1.42222 96 1880.32
0.215631 1.40535 72 1858.01
0.216957 1.41685 104 1873.22
0.218661 1.36421 72 1803.62
0.219662 1.3562 144 1793.03
0.223129 1.31751 192 1741.88
0.224599 1.31673 48 1740.85
0.22618 1.29793 192 1715.99
0.22751 1.27805 72 1689.72
0.229429 1.25849 48 1663.85
0.230383 1.26426 78 1671.48
0.231604 1.25271 168 1656.21
0.23416 1.21683 144 1608.77
0.235095 1.21738 144 1609.5
0.236954 1.23359 12 1630.93
0.238108 1.19741 192 1583.1
0.239975 1.18685 168 1569.14
0.241537 1.192 48 1575.95
0.242444 1.17085 168 1547.99
0.244844 1.15339 144 1524.9
0.246417 1.13149 168 1495.94
0.248401 1.12798 144 1491.3
0.249576 1.10905 48 1466.28
0.251327 1.15425 30 1526.04
0.252777 1.10326 288 1458.62
0.254191 1.08535 80 1434.94
0.25601 1.07874 288 1426.21
0.258214 1.05974 72 1401.09
0.2594 1.04869 240 1386.48
0.26075 1.02915 96 1360.64
0.262904 1.01399 168 1340.59
0.265657 0.994848 216 1315.29
0.266722 0.992902 132 1312.72
0.268622 0.973947 192 1287.66
0.269844 0.954212 120 1261.57
0.271964 0.937691 126 1239.72
0.273543 0.922594 288 1219.76
0.275842 0.913069 312 1207.17
0.277853 0.902908 24 1193.74
0.279641 0.88153 264 1165.47
0.28148 0.874613 192 1156.33
0.282936 0.857333 192 1133.48
0.285198 0.839571 336 1110
0.286404 0.831508 48 1099.34
0.288084 0.843657 240 1115.4
0.291553 0.816646 296 1079.69
0.292736 0.799047 150 1056.42
0.294335 0.803053 240 1061.72
0.296659 0.790126 228 1044.63
0.298323 0.778875 216 1029.75
0.300394 0.77737 336 1027.76
0.302928 0.762237 360 1007.76
0.304588 0.741642 144 980.526
0.305974 0.726445 168 960.434
0.308578 0.735814 312 972.821
0.310884 0.720428 288 952.48
0.312408 0.714086 192 944.094
0.314799 0.709168 366 937.593
0.317265 0.706175 408 933.636
0.319597 0.68973 168 911.893
0.320771 0.686942 336 908.207
0.3227 0.669308 240 884.894
0.32574 0.65194 380 861.931
0.32795 0.65812 384 870.102
0.330224 0.6384 240 844.03
0.331726 0.645328 360 853.19
0.333831 0.625727 198 827.275
0.336246 0.619533 384 819.086
0.338319 0.602321 384 796.329
0.341157 0.595377 432 787.149
0.343593 0.589173 528 778.946
0.346262 0.583684 288 771.69
0.347842 0.572026 288 756.277
0.350326 0.565172 456 747.215
0.352828 0.554224 360 732.741
0.354442 0.549561 180 726.575
0.356776 0.545859 486 721.681
0.359142 0.535008 504 707.335
0.361681 0.533793 512 705.729
0.363857 0.527694 264 697.665
0.366441 0.524842 600 693.895
0.368657 0.518819 288 685.932
0.371486 0.507291 672 670.691
0.374587 0.500413 408 661.597
0.376839 0.485553 462 641.95
0.379079 0.485654 600 642.084
0.38178 0.478383 504 632.471
0.384712 0.471418 324 623.262
0.386663 0.466625 744 616.926
0.389313 0.462569 456 611.563
0.39167 0.455446 432 602.147
0.394428 0.447008 720 590.991
0.397811 0.440375 534 582.22
0.400019 0.435795 536 576.166
0.402781 0.422123 624 558.09
0.405015 0.42441 600 561.114
0.40766 0.413051 696 546.096
0.410865 0.410286 456 542.44
0.413244 0.405225 732 535.749
0.416084 0.400368 600 529.327
0.418986 0.396293 702 523.94
0.421544 0.388522 672 513.666
0.424534 0.384244 768 508.01
0.42751 0.376046 768 497.171
0.430034 0.377452 408 499.03
0.432751 0.367395 1080 485.734
0.436344 0.36674 632 484.868
0.438896 0.356516 750 471.351
0.44171 0.355418 696 469.898
0.444585 0.35299 876 466.689
0.447784 0.342377 864 452.657
0.45034 0.338595 768 447.658
0.453413 0.337277 888 445.915
0.456575 0.328656 816 434.517
0.459787 0.324062 654 428.443
0.462622 0.321872 1296 425.547
0.465862 0.314709 816 416.077
0.468802 0.31063 816 410.685
0.471915 0.305299 1088 403.637
0.475472 0.303647 1020 401.452
0.478779 0.298372 1032 394.479
0.481919 0.292995 942 387.37
0.484939 0.290203 1032 383.678
0.488502 0.287345 1128 379.9
0.491034 0.283073 888 374.252
0.494348 0.279659 1176 369.738
0.497688 0.278047 960 367.606
0.500527 0.269748 1110 356.634
0.504331 0.267767 1116 354.016
0.507364 0.263743 1352 348.695
0.510774 0.260451 1200 344.343
0.514275 0.258924 1224 342.324
0.517978 0.251841 1320 332.96
0.521294 0.246075 1128 325.336
0.524822 0.247285 1518 326.937
0.527973 0.244162 1080 322.807
0.531698 0.237458 1524 313.944
0.535226 0.234754 1416 310.369
0.539103 0.229839 1704 303.87
0.543 0.227826 1088 301.209
0.546011 0.224214 1446 296.434
0.549827 0.222584 1800 294.279
0.55369 0.219651 1512 290.4
0.557166 0.215658 1392 285.121
