# in Mpc/h Units 
# D1 = 0.847285 
# k P N P(z=0)
0.020944 21209.7 6 29544.4
0.0296192 17808 12 24806
0.036276 14054 8 19576.8
0.0418879 12140.5 6 16911.4
0.0468321 10337.4 24 14399.7
0.051302 10323 24 14379.6
0.0592384 9736.62 12 13562.8
0.0628319 10587.2 30 14747.6
0.0662306 9993.77 24 13921
0.0694632 8676.92 24 12086.7
0.072552 7585.56 8 10566.4
0.0755145 8416.86 24 11724.4
0.0783651 6056.75 48 8436.86
0.0837758 5454.36 6 7597.75
0.0863541 6104.22 48 8502.98
0.0888577 4771.72 36 6646.84
0.0912926 6061.17 24 8443.01
0.0936642 5141.6 24 7162.08
0.0959772 5558.54 48 7742.87
0.0982358 4207.9 24 5861.46
0.102604 2997.96 24 4176.06
0.10472 4069.11 30 5668.14
0.106794 4097.69 72 5707.95
0.108828 4249.25 32 5919.07
0.112787 3651.61 72 5086.57
0.114715 4136.25 48 5761.66
0.118477 1583.84 12 2206.23
0.120314 4021.31 48 5601.55
0.122123 3464.57 48 4826.03
0.123906 4763.52 48 6635.43
0.125664 3946.65 30 5497.56
0.127397 3217.17 24 4481.41
0.129107 3009.62 72 4192.3
0.132461 4012.35 24 5589.07
0.134107 2905.7 96 4047.55
0.135732 2951.99 48 4112.03
0.137339 2461.9 24 3429.34
0.138926 3437.82 24 4788.77
0.140496 2198.04 72 3061.8
0.142049 2437.16 48 3394.88
0.145104 4579.52 8 6379.12
0.146608 3220.09 54 4485.48
0.148096 2701.59 84 3763.22
0.14957 3211.96 48 4474.16
0.151029 2086.96 24 2907.07
0.152474 1811.43 72 2523.26
0.153906 3164.84 96 4408.52
0.15673 2607.35 48 3631.96
0.158123 2121.41 48 2955.05
0.159504 2711.41 24 3776.9
0.160874 2026.88 72 2823.37
0.163577 2356.1 72 3281.97
0.164913 2461.35 96 3428.58
0.167552 850.729 6 1185.04
0.168856 2532.58 96 3527.8
0.170149 2279.92 96 3175.86
0.171434 2016.36 24 2808.73
0.172708 2206.11 48 3073.04
0.173974 2337.52 96 3256.08
0.17523 2297.97 48 3201
0.177715 2687.12 36 3743.07
0.178945 2551.56 48 3554.24
0.180167 2132.58 120 2970.61
0.18138 2245.55 56 3127.98
0.182585 1795.46 24 2501.02
0.183782 2378.83 96 3313.63
0.184972 1409.25 48 1963.04
0.187328 1797.22 24 2503.47
0.188496 1485.07 102 2068.65
0.190347 2073.88 120 2888.84
0.191954 2071.72 48 2885.84
0.193094 2033.37 48 2832.42
0.194226 2009.2 120 2798.74
0.196472 1673.77 24 2331.51
0.197585 1940.79 144 2703.45
0.199006 1936.79 168 2697.88
0.201976 1713.8 48 2387.26
0.203059 2013.56 96 2804.82
0.205208 1255.79 24 1749.27
0.206274 1374.77 48 1915.01
0.207335 1393.21 108 1940.7
0.20839 2450.72 72 3413.78
0.210326 1688.1 198 2351.47
0.211524 1752.12 48 2440.65
0.213587 1583.22 72 2205.37
0.214612 1187.16 96 1653.67
0.215631 1401.97 72 1952.89
0.216957 1800.26 104 2507.7
0.218661 1442.65 72 2009.57
0.219662 1437.69 144 2002.65
0.223129 1504.24 192 2095.35
0.224599 1603.32 48 2233.37
0.22618 1462.06 192 2036.6
0.22751 1553.24 72 2163.61
0.229429 1150.55 48 1602.68
0.230383 2049.29 78 2854.59
0.231604 1638.56 168 2282.45
0.23416 1683.75 144 2345.4
0.235095 1409.3 144 1963.1
0.236954 1187.35 12 1653.94
0.238108 1518.48 192 2115.19
0.239975 1572.81 168 2190.87
0.241537 1175.24 48 1637.07
0.242444 1286.41 168 1791.92
0.244844 1294.05 144 1802.57
0.246417 1104.16 168 1538.06
0.248401 1364.94 144 1901.32
0.249576 1233.17 48 1717.76
0.251327 1760.79 30 2452.72
0.252777 1217.56 288 1696.02
0.254191 893.242 80 1244.26
0.25601 1251.45 288 1743.23
0.258214 973.434 72 1355.96
0.2594 1296.33 240 1805.74
0.26075 1107.74 96 1543.05
0.262904 1188.02 168 1654.87
0.265657 1178.99 216 1642.29
0.266722 1291.03 132 1798.37
0.268622 1274.84 192 1775.81
0.269844 1184.27 120 1649.65
0.271964 1164.43 126 1622.01
0.273543 1115.12 288 1553.33
0.275842 1107.05 312 1542.08
