# in Mpc/h Units 
# D1 = 0.877236 
# k P N P(z=0)
0.020944 22727 6 29533.1
0.0296192 19094.9 12 24813.2
0.036276 15039 8 19542.8
0.0418879 12990.1 6 16880.3
0.0468321 11042.2 24 14349
0.051302 11059.1 24 14371.1
0.0592384 10433.7 12 13558.3
0.0628319 11391 30 14802.3
0.0662306 10757.7 24 13979.3
0.0694632 9314.01 24 12103.3
0.072552 8099.15 8 10524.6
0.0755145 9049.25 24 11759.2
0.0783651 6442.81 48 8372.25
0.0837758 5816.51 6 7558.39
0.0863541 6542.45 48 8501.73
0.0888577 5083.32 36 6605.63
0.0912926 6494.86 24 8439.89
0.0936642 5500.78 24 7148.11
0.0959772 5982.68 48 7774.32
0.0982358 4517.13 24 5869.88
0.102604 3191.29 24 4146.99
0.10472 4360.78 30 5666.71
0.106794 4410.23 72 5730.98
0.108828 4557.89 32 5922.85
0.112787 3910.37 72 5081.41
0.114715 4459.46 48 5794.94
0.118477 1671.31 12 2171.82
0.120314 4331.12 48 5628.17
0.122123 3709.72 48 4820.67
0.123906 5136.72 48 6675.03
0.125664 4226.43 30 5492.13
0.127397 3409.42 24 4430.45
0.129107 3221.28 72 4185.97
0.132461 4325.14 24 5620.39
0.134107 3100.62 96 4029.17
0.135732 3129.86 48 4067.16
0.137339 2583.14 24 3356.72
0.138926 3671.9 24 4771.54
0.140496 2326.06 72 3022.65
0.142049 2583.59 48 3357.3
0.145104 4999.45 8 6496.65
0.146608 3470.31 54 4509.57
0.148096 2899.22 84 3767.46
0.14957 3472.51 48 4512.44
0.151029 2208.38 24 2869.72
0.152474 1938.07 72 2518.47
0.153906 3422.63 96 4447.61
0.15673 2806.61 48 3647.11
0.158123 2289.06 48 2974.56
0.159504 2955.21 24 3840.21
0.160874 2162.99 72 2810.74
0.163577 2541.87 72 3303.09
0.164913 2644.37 96 3436.28
0.167552 895.23 6 1163.33
0.168856 2733.38 96 3551.96
0.170149 2440.48 96 3171.34
