# in Mpc/h Units 
# D1 = 0.990662 
# k P N P(z=0)
0.020944 47776.5 6 48681.5
0.0296192 23013.9 12 23449.8
0.036276 29212.6 8 29765.9
0.0418879 23882.6 6 24334.9
0.0468321 24706.5 24 25174.5
0.051302 12407.9 24 12642.9
0.0592384 11347.5 12 11562.4
0.0628319 13495.7 30 13751.3
0.0662306 11736 24 11958.3
0.0694632 13815.6 24 14077.3
0.072552 13224.1 8 13474.6
0.0755145 12608.9 24 12847.8
0.0783651 8815.63 48 8982.61
0.0837758 17143.1 6 17467.8
0.0863541 7416.96 48 7557.45
0.0888577 5390.14 36 5492.24
0.0912926 8193.97 24 8349.18
0.0936642 5914.45 24 6026.48
0.0959772 6950.04 48 7081.69
0.0982358 4697.05 24 4786.02
0.102604 5476.89 24 5580.63
0.10472 5810.42 30 5920.48
0.106794 8001.92 72 8153.49
0.108828 6332.96 32 6452.91
0.112787 4723.68 72 4813.16
0.114715 4687.3 48 4776.09
0.118477 1042.62 12 1062.37
0.120314 5502.33 48 5606.56
0.122123 4492.75 48 4577.85
0.123906 5359.31 48 5460.83
0.125664 7406.37 30 7546.66
0.127397 4295.75 24 4377.12
0.129107 5746.71 72 5855.57
0.132461 6062.88 24 6177.72
0.134107 3826.54 96 3899.02
0.135732 4404.74 48 4488.18
0.137339 4773.77 24 4864.2
0.138926 6437.6 24 6559.54
0.140496 2487.09 72 2534.2
0.142049 3084.55 48 3142.98
0.145104 7726.92 8 7873.29
0.146608 3792.4 54 3864.24
0.148096 4057.13 84 4133.97
0.14957 5831.67 48 5942.13
0.151029 2802.14 24 2855.22
0.152474 3392.47 72 3456.73
0.153906 4371.53 96 4454.33
0.15673 2897.23 48 2952.1
0.158123 3362.35 48 3426.04
0.159504 4599.12 24 4686.24
0.160874 3183.09 72 3243.38
0.163577 3665.45 72 3734.88
0.164913 3643.04 96 3712.04
0.167552 886.658 6 903.453
0.168856 3455.3 96 3520.75
0.170149 3056.57 96 3114.46
0.171434 2694.92 24 2745.97
0.172708 3836.02 48 3908.69
0.173974 3314.67 96 3377.46
0.17523 2917.58 48 2972.85
0.177715 2474.49 36 2521.36
0.178945 2885.16 48 2939.81
0.180167 2891.66 120 2946.43
0.18138 3208.97 56 3269.75
0.182585 2729.78 24 2781.49
0.183782 2876.44 96 2930.92
0.184972 1788.57 48 1822.45
0.187328 2696.94 24 2748.02
0.188496 2000.31 102 2038.2
0.190347 3475.84 120 3541.68
0.191954 2957.5 48 3013.52
0.193094 2965.19 48 3021.35
0.194226 3064.02 120 3122.06
0.196472 2690.89 24 2741.86
0.197585 2782.22 144 2834.92
0.199006 2756.8 168 2809.02
0.201976 2596.9 48 2646.09
0.203059 2390.71 96 2435.99
0.205208 2528.27 24 2576.16
0.206274 1474.59 48 1502.53
0.207335 2814.31 108 2867.62
0.20839 3122.61 72 3181.76
0.210326 2582.44 198 2631.35
0.211524 2574.75 48 2623.52
0.213587 2600.73 72 2649.99
0.214612 1894.77 96 1930.66
0.215631 2320.83 72 2364.79
0.216957 2483.63 104 2530.67
0.218661 2238.76 72 2281.16
0.219662 2245.91 144 2288.46
0.223129 2033.18 192 2071.69
0.224599 1603.9 48 1634.28
0.22618 2252.1 192 2294.75
0.22751 2140.39 72 2180.93
0.229429 1744.63 48 1777.68
0.230383 3179.64 78 3239.87
0.231604 2263.75 168 2306.63
0.23416 2194.74 144 2236.31
0.235095 2100.07 144 2139.85
0.236954 1414.12 12 1440.91
0.238108 2537.99 192 2586.07
0.239975 2009.68 168 2047.75
0.241537 1837.82 48 1872.63
0.242444 1967.42 168 2004.69
0.244844 2288.68 144 2332.03
0.246417 1798.06 168 1832.12
0.248401 2000.66 144 2038.56
0.249576 1800.59 48 1834.7
0.251327 2141.06 30 2181.61
0.252777 2342.29 288 2386.66
0.254191 1379.47 80 1405.6
0.25601 1883.79 288 1919.47
0.258214 1892.24 72 1928.08
